tconst	ordering	nconst	category	job	characters
tt12250000	1	nm11532349	self	\N	["Self - Presenter"]
tt12250000	2	nm6593281	director	\N	\N
tt12250000	3	nm11532348	writer	\N	\N
tt12250000	4	nm2832349	producer	producer	\N
tt12250002	1	nm11532349	self	\N	["Self - Presenter"]
tt12250002	2	nm6593281	director	\N	\N
tt12250002	3	nm11532348	writer	\N	\N
tt12250002	4	nm2832349	producer	producer	\N
tt12250004	1	nm11532349	self	\N	["Self - Presenter"]
tt12250004	2	nm6593281	director	\N	\N
tt12250004	3	nm11532348	writer	\N	\N
tt12250004	4	nm2832349	producer	producer	\N
tt12250006	1	nm11532349	self	\N	["Self - Presenter"]
tt12250006	2	nm6593281	director	\N	\N
tt12250006	3	nm11532348	writer	\N	\N
tt12250006	4	nm2832349	producer	producer	\N
tt12250008	1	nm11532349	self	\N	["Self - Presenter"]
tt12250008	2	nm6593281	director	\N	\N
tt12250008	3	nm11532348	writer	\N	\N
tt12250008	4	nm2832349	producer	producer	\N
tt12250010	1	nm11532349	self	\N	["Self - Presenter"]
tt12250010	2	nm6593281	director	\N	\N
tt12250010	3	nm11532348	writer	\N	\N
tt12250010	4	nm2832349	producer	producer	\N
tt12250012	1	nm11532349	self	\N	["Self - Presenter"]
tt12250012	2	nm6593281	director	\N	\N
tt12250012	3	nm11532348	writer	\N	\N
tt12250012	4	nm2832349	producer	producer	\N
tt12250014	1	nm11532349	self	\N	["Self - Presenter"]
tt12250014	2	nm6593281	director	\N	\N
tt12250014	3	nm11532348	writer	\N	\N
tt12250014	4	nm2832349	producer	producer	\N
tt12250016	1	nm11532349	self	\N	["Self - Presenter"]
tt12250016	2	nm6593281	director	\N	\N
tt12250016	3	nm11532348	writer	\N	\N
tt12250016	4	nm2832349	producer	producer	\N
tt12250018	1	nm11532349	self	\N	["Self - Presenter"]
tt12250018	2	nm6593281	director	\N	\N
tt12250018	3	nm11532348	writer	\N	\N
tt12250018	4	nm2832349	producer	producer	\N
tt12250020	1	nm11532349	self	\N	["Self - Presenter"]
tt12250020	2	nm6593281	director	\N	\N
tt12250020	3	nm11532348	writer	\N	\N
tt12250020	4	nm2832349	producer	producer	\N
tt12250022	10	nm2221998	actor	\N	["Dr. Zoltán Kardos"]
tt12250022	1	nm0311071	actor	\N	["Dr. Péter Pongrácz"]
tt12250022	2	nm3131143	actress	\N	["Barbara Pongrácz"]
tt12250022	3	nm7880811	actress	\N	["Betty Tanakis"]
tt12250022	4	nm1395780	actor	\N	["András Bodolai"]
tt12250022	5	nm0190655	actress	\N	["Erzsébet Bodolai"]
tt12250022	6	nm2269620	actress	\N	["Orsolya Bodolai"]
tt12250022	7	nm3279058	actor	\N	["Szabolcs Bodolai"]
tt12250022	8	nm0433411	actor	\N	["Dr. Viktor Nemes"]
tt12250022	9	nm10827366	actress	\N	["Dr. Dóra Steiner"]
tt12250024	1	nm11532349	self	\N	["Self - Presenter"]
tt12250024	2	nm6593281	director	\N	\N
tt12250024	3	nm11532348	writer	\N	\N
tt12250024	4	nm2832349	producer	producer	\N
tt12250026	1	nm11532349	self	\N	["Self - Presenter"]
tt12250026	2	nm6593281	director	\N	\N
tt12250026	3	nm11532348	writer	\N	\N
tt12250026	4	nm2832349	producer	producer	\N
tt12250028	1	nm6353138	actor	\N	\N
tt12250028	2	nm11527080	director	\N	\N
tt12250028	3	nm11527081	editor	\N	\N
tt12250030	1	nm11532349	self	\N	["Self - Presenter"]
tt12250030	2	nm6593281	director	\N	\N
tt12250030	3	nm11532348	writer	\N	\N
tt12250030	4	nm2832349	producer	producer	\N
tt12250032	1	nm1127592	self	\N	["Self - Host"]
tt12250032	2	nm3205512	self	\N	["Self - Arithmetician"]
tt12250032	3	nm1735069	self	\N	["Self - Lexicographer"]
tt12250032	4	nm0827228	self	\N	["Self - Dictionary Corner"]
tt12250034	1	nm11532349	self	\N	["Self - Presenter"]
tt12250034	2	nm6593281	director	\N	\N
tt12250034	3	nm11532348	writer	\N	\N
tt12250034	4	nm2832349	producer	producer	\N
tt12250036	1	nm11532349	self	\N	["Self - Presenter"]
tt12250036	2	nm6593281	director	\N	\N
tt12250036	3	nm11532348	writer	\N	\N
tt12250036	4	nm2832349	producer	producer	\N
tt12250038	1	nm11532349	self	\N	["Self - Presenter"]
tt12250038	2	nm6593281	director	\N	\N
tt12250038	3	nm11532348	writer	\N	\N
tt12250038	4	nm2832349	producer	producer	\N
tt12250040	1	nm11532349	self	\N	["Self - Presenter"]
tt12250040	2	nm6593281	director	\N	\N
tt12250040	3	nm11532348	writer	\N	\N
tt12250040	4	nm2832349	producer	producer	\N
tt12250042	1	nm11532349	self	\N	["Self - Presenter"]
tt12250042	2	nm6593281	director	\N	\N
tt12250042	3	nm11532348	writer	\N	\N
tt12250042	4	nm2832349	producer	producer	\N
tt12250044	1	nm11532349	self	\N	["Self - Presenter"]
tt12250044	2	nm6593281	director	\N	\N
tt12250044	3	nm11532348	writer	\N	\N
tt12250044	4	nm2832349	producer	producer	\N
tt12250046	1	nm0647692	self	\N	["Self - Host"]
tt12250048	1	nm1127592	self	\N	["Self - Host"]
tt12250048	2	nm3205512	self	\N	["Self - Arithmetician"]
tt12250048	3	nm1735069	self	\N	["Self - Lexicographer"]
tt12250048	4	nm0827228	self	\N	["Self - Dictionary Corner"]
tt12250050	1	nm0000968	actress	\N	["Gelly"]
tt12250050	2	nm0708802	actor	\N	["Tom"]
tt12250050	3	nm0815154	actress	\N	["Lúcia"]
tt12250050	4	nm0089368	director	\N	\N
tt12250050	5	nm0133345	director	\N	\N
tt12250050	6	nm0897032	director	\N	\N
tt12250050	7	nm0624523	writer	\N	\N
tt12250050	8	nm0636799	writer	\N	\N
tt12250052	1	nm6353138	actor	\N	\N
tt12250052	2	nm11527081	director	\N	\N
tt12250052	3	nm11527080	writer	\N	\N
tt12250054	1	nm0000968	actress	\N	["Gelly"]
tt12250054	2	nm0708802	actor	\N	["Tom"]
tt12250054	3	nm0815154	actress	\N	["Lúcia"]
tt12250054	4	nm0089368	director	\N	\N
tt12250054	5	nm0133345	director	\N	\N
tt12250054	6	nm0897032	director	\N	\N
tt12250054	7	nm0624523	writer	\N	\N
tt12250054	8	nm0636799	writer	\N	\N
tt12250056	1	nm0000968	actress	\N	["Gelly"]
tt12250056	2	nm0708802	actor	\N	["Tom"]
tt12250056	3	nm0815154	actress	\N	["Lúcia"]
tt12250056	4	nm0089368	director	\N	\N
tt12250056	5	nm0133345	director	\N	\N
tt12250056	6	nm0897032	director	\N	\N
tt12250056	7	nm0624523	writer	\N	\N
tt12250056	8	nm0636799	writer	\N	\N
tt12250058	1	nm0000968	actress	\N	["Gelly"]
tt12250058	2	nm0708802	actor	\N	["Tom"]
tt12250058	3	nm0815154	actress	\N	["Lúcia"]
tt12250058	4	nm0089368	director	\N	\N
tt12250058	5	nm0133345	director	\N	\N
tt12250058	6	nm0897032	director	\N	\N
tt12250058	7	nm0624523	writer	\N	\N
tt12250058	8	nm0636799	writer	\N	\N
tt12250060	1	nm0000968	actress	\N	["Gelly"]
tt12250060	2	nm0708802	actor	\N	["Tom"]
tt12250060	3	nm0815154	actress	\N	["Lúcia"]
tt12250060	4	nm0089368	director	\N	\N
tt12250060	5	nm0133345	director	\N	\N
tt12250060	6	nm0897032	director	\N	\N
tt12250060	7	nm0624523	writer	\N	\N
tt12250060	8	nm0636799	writer	\N	\N
tt12250062	1	nm0000968	actress	\N	["Gelly"]
tt12250062	2	nm0708802	actor	\N	["Tom"]
tt12250062	3	nm0815154	actress	\N	["Lúcia"]
tt12250062	4	nm0089368	director	\N	\N
tt12250062	5	nm0133345	director	\N	\N
tt12250062	6	nm0897032	director	\N	\N
tt12250062	7	nm0624523	writer	\N	\N
tt12250062	8	nm0636799	writer	\N	\N
tt12250064	1	nm0000968	actress	\N	["Gelly"]
tt12250064	2	nm0708802	actor	\N	["Tom"]
tt12250064	3	nm0815154	actress	\N	["Lúcia"]
tt12250064	4	nm0089368	director	\N	\N
tt12250064	5	nm0133345	director	\N	\N
tt12250064	6	nm0897032	director	\N	\N
tt12250064	7	nm0624523	writer	\N	\N
tt12250064	8	nm0636799	writer	\N	\N
tt12250066	1	nm0000968	actress	\N	["Gelly"]
tt12250066	2	nm0708802	actor	\N	["Tom"]
tt12250066	3	nm0815154	actress	\N	["Lúcia"]
tt12250066	4	nm0089368	director	\N	\N
tt12250066	5	nm0133345	director	\N	\N
tt12250066	6	nm0897032	director	\N	\N
tt12250066	7	nm0624523	writer	\N	\N
tt12250066	8	nm0636799	writer	\N	\N
tt12250068	1	nm0000968	actress	\N	["Gelly"]
tt12250068	2	nm0708802	actor	\N	["Tom"]
tt12250068	3	nm0815154	actress	\N	["Lúcia"]
tt12250068	4	nm0089368	director	\N	\N
tt12250068	5	nm0133345	director	\N	\N
tt12250068	6	nm0897032	director	\N	\N
tt12250068	7	nm0624523	writer	\N	\N
tt12250068	8	nm0636799	writer	\N	\N
tt12250070	1	nm0647692	self	\N	["Self - Host"]
tt12250072	1	nm0000968	actress	\N	["Gelly"]
tt12250072	2	nm0708802	actor	\N	["Tom"]
tt12250072	3	nm0815154	actress	\N	["Lúcia"]
tt12250072	4	nm0089368	director	\N	\N
tt12250072	5	nm0133345	director	\N	\N
tt12250072	6	nm0897032	director	\N	\N
tt12250072	7	nm0624523	writer	\N	\N
tt12250072	8	nm0636799	writer	\N	\N
tt12250074	1	nm0000968	actress	\N	["Gelly"]
tt12250074	2	nm0708802	actor	\N	["Tom"]
tt12250074	3	nm0815154	actress	\N	["Lúcia"]
tt12250074	4	nm0089368	director	\N	\N
tt12250074	5	nm0133345	director	\N	\N
tt12250074	6	nm0897032	director	\N	\N
tt12250074	7	nm0624523	writer	\N	\N
tt12250074	8	nm0636799	writer	\N	\N
tt12250076	1	nm0000968	actress	\N	["Gelly"]
tt12250076	2	nm0708802	actor	\N	["Tom"]
tt12250076	3	nm0815154	actress	\N	["Lúcia"]
tt12250076	4	nm0089368	director	\N	\N
tt12250076	5	nm0133345	director	\N	\N
tt12250076	6	nm0897032	director	\N	\N
tt12250076	7	nm0624523	writer	\N	\N
tt12250076	8	nm0636799	writer	\N	\N
tt12250078	1	nm0000968	actress	\N	["Gelly"]
tt12250078	2	nm0708802	actor	\N	["Tom"]
tt12250078	3	nm0815154	actress	\N	["Lúcia"]
tt12250078	4	nm0089368	director	\N	\N
tt12250078	5	nm0133345	director	\N	\N
tt12250078	6	nm0897032	director	\N	\N
tt12250078	7	nm0624523	writer	\N	\N
tt12250078	8	nm0636799	writer	\N	\N
tt12250080	1	nm0000968	actress	\N	["Gelly"]
tt12250080	2	nm0708802	actor	\N	["Tom"]
tt12250080	3	nm0815154	actress	\N	["Lúcia"]
tt12250080	4	nm0089368	director	\N	\N
tt12250080	5	nm0133345	director	\N	\N
tt12250080	6	nm0897032	director	\N	\N
tt12250080	7	nm0624523	writer	\N	\N
tt12250080	8	nm0636799	writer	\N	\N
tt12250082	1	nm0000968	actress	\N	["Gelly"]
tt12250082	2	nm0708802	actor	\N	["Tom"]
tt12250082	3	nm0815154	actress	\N	["Lúcia"]
tt12250082	4	nm0089368	director	\N	\N
tt12250082	5	nm0133345	director	\N	\N
tt12250082	6	nm0897032	director	\N	\N
tt12250082	7	nm0624523	writer	\N	\N
tt12250082	8	nm0636799	writer	\N	\N
tt12250084	1	nm0000968	actress	\N	["Gelly"]
tt12250084	2	nm0708802	actor	\N	["Tom"]
tt12250084	3	nm0815154	actress	\N	["Lúcia"]
tt12250084	4	nm0089368	director	\N	\N
tt12250084	5	nm0133345	director	\N	\N
tt12250084	6	nm0897032	director	\N	\N
tt12250084	7	nm0624523	writer	\N	\N
tt12250084	8	nm0636799	writer	\N	\N
tt12250086	1	nm0000968	actress	\N	["Gelly"]
tt12250086	2	nm0708802	actor	\N	["Tom"]
tt12250086	3	nm0815154	actress	\N	["Lúcia"]
tt12250086	4	nm0089368	director	\N	\N
tt12250086	5	nm0133345	director	\N	\N
tt12250086	6	nm0897032	director	\N	\N
tt12250086	7	nm0624523	writer	\N	\N
tt12250086	8	nm0636799	writer	\N	\N
tt12250088	1	nm0416424	self	\N	["Self - Host"]
tt12250090	1	nm0000968	actress	\N	["Gelly"]
tt12250090	2	nm0708802	actor	\N	["Tom"]
tt12250090	3	nm0815154	actress	\N	["Lúcia"]
tt12250090	4	nm0089368	director	\N	\N
tt12250090	5	nm0133345	director	\N	\N
tt12250090	6	nm0897032	director	\N	\N
tt12250090	7	nm0624523	writer	\N	\N
tt12250090	8	nm0636799	writer	\N	\N
tt12250092	1	nm0000968	actress	\N	["Gelly"]
tt12250092	2	nm0708802	actor	\N	["Tom"]
tt12250092	3	nm0815154	actress	\N	["Lúcia"]
tt12250092	4	nm0089368	director	\N	\N
tt12250092	5	nm0133345	director	\N	\N
tt12250092	6	nm0897032	director	\N	\N
tt12250092	7	nm0624523	writer	\N	\N
tt12250092	8	nm0636799	writer	\N	\N
tt12250094	1	nm5683352	self	\N	["Self - 1st A.C."]
tt12250094	2	nm5006351	self	\N	["Self - 1st A.C."]
tt12250094	3	nm2723845	self	\N	["Self - D.O.P."]
tt12250094	4	nm2904345	self	\N	["Self - D.O.P."]
tt12250094	5	nm4220526	director	\N	\N
tt12250094	6	nm9156551	editor	\N	\N
tt12250096	1	nm0000968	actress	\N	["Gelly"]
tt12250096	2	nm0708802	actor	\N	["Tom"]
tt12250096	3	nm0815154	actress	\N	["Lúcia"]
tt12250096	4	nm0089368	director	\N	\N
tt12250096	5	nm0133345	director	\N	\N
tt12250096	6	nm0897032	director	\N	\N
tt12250096	7	nm0624523	writer	\N	\N
tt12250096	8	nm0636799	writer	\N	\N
tt12250098	1	nm3550614	actress	\N	["Narrator"]
tt12250098	2	nm11546470	actress	\N	["Jazmin"]
tt12250098	3	nm4440630	actor	\N	["Neon"]
tt12250098	4	nm11546471	actor	\N	["Madoc"]
tt12250098	5	nm8561294	actress	\N	["Juliette"]
tt12250098	6	nm11546472	actress	\N	["Natasha"]
tt12250098	7	nm3690025	actress	\N	["Charly"]
tt12250098	8	nm11546473	actress	\N	["Diana"]
tt12250098	9	nm11546474	actress	\N	["Mysterious Girl"]
tt12250100	10	nm8951740	self	\N	["Self"]
tt12250100	1	nm2313484	self	\N	["Self - Host"]
tt12250100	2	nm10876639	self	\N	["Self"]
tt12250100	3	nm4820769	self	\N	["Self"]
tt12250100	4	nm8951766	self	\N	["Self - Music guest"]
tt12250100	5	nm11546499	self	\N	["Self"]
tt12250100	6	nm1678956	self	\N	["Self"]
tt12250100	7	nm1679950	self	\N	["Self"]
tt12250100	8	nm5050491	self	\N	["Self"]
tt12250100	9	nm2246868	self	\N	["Self"]
tt12250102	1	nm9881398	actor	\N	\N
tt12250102	2	nm9394039	actress	\N	\N
tt12250102	3	nm8522023	director	\N	\N
tt12250102	4	nm10513154	writer	\N	\N
tt12250102	5	nm10647377	writer	\N	\N
tt12250102	6	nm4379163	writer	\N	\N
tt12250102	7	nm10513155	writer	\N	\N
tt12250102	8	nm2244442	producer	producer	\N
tt12250102	9	nm3378674	producer	producer	\N
tt12250104	1	nm6353138	actor	\N	\N
tt12250104	2	nm11527080	director	\N	\N
tt12250106	1	nm9881398	actor	\N	\N
tt12250106	2	nm9394039	actress	\N	\N
tt12250106	3	nm8522023	director	\N	\N
tt12250106	4	nm10513154	writer	\N	\N
tt12250106	5	nm10647377	writer	\N	\N
tt12250106	6	nm4379163	writer	\N	\N
tt12250106	7	nm10513155	writer	\N	\N
tt12250106	8	nm2244442	producer	producer	\N
tt12250106	9	nm3378674	producer	producer	\N
tt12250108	1	nm9881398	actor	\N	\N
tt12250108	2	nm9394039	actress	\N	\N
tt12250108	3	nm8522023	director	\N	\N
tt12250108	4	nm10513154	writer	\N	\N
tt12250108	5	nm10647377	writer	\N	\N
tt12250108	6	nm4379163	writer	\N	\N
tt12250108	7	nm10513155	writer	\N	\N
tt12250108	8	nm2244442	producer	producer	\N
tt12250108	9	nm3378674	producer	producer	\N
tt12250110	1	nm7004041	self	\N	["Self - Host"]
tt12250110	2	nm10103561	self	\N	["Self - Guest"]
tt12250110	3	nm11549102	self	\N	["Self - Guest"]
tt12250110	4	nm8561928	self	\N	["Self - Panelist"]
tt12250110	5	nm7756733	self	\N	["Self - Panelist"]
tt12250110	6	nm3093883	self	\N	["Self - Panelist"]
tt12250112	1	nm9881398	actor	\N	\N
tt12250112	2	nm9394039	actress	\N	\N
tt12250112	3	nm8522023	director	\N	\N
tt12250112	4	nm10513154	writer	\N	\N
tt12250112	5	nm10647377	writer	\N	\N
tt12250112	6	nm4379163	writer	\N	\N
tt12250112	7	nm10513155	writer	\N	\N
tt12250112	8	nm2244442	producer	producer	\N
tt12250112	9	nm3378674	producer	producer	\N
tt12250114	1	nm9881398	actor	\N	\N
tt12250114	2	nm9394039	actress	\N	\N
tt12250114	3	nm8522023	director	\N	\N
tt12250114	4	nm10513154	writer	\N	\N
tt12250114	5	nm10647377	writer	\N	\N
tt12250114	6	nm4379163	writer	\N	\N
tt12250114	7	nm10513155	writer	\N	\N
tt12250114	8	nm2244442	producer	producer	\N
tt12250114	9	nm3378674	producer	producer	\N
tt12250116	1	nm9881398	actor	\N	\N
tt12250116	2	nm9394039	actress	\N	\N
tt12250116	3	nm8522023	director	\N	\N
tt12250116	4	nm10513154	writer	\N	\N
tt12250116	5	nm10647377	writer	\N	\N
tt12250116	6	nm4379163	writer	\N	\N
tt12250116	7	nm10513155	writer	\N	\N
tt12250116	8	nm2244442	producer	producer	\N
tt12250116	9	nm3378674	producer	producer	\N
tt12250118	1	nm9881398	actor	\N	\N
tt12250118	2	nm9394039	actress	\N	\N
tt12250118	3	nm8522023	director	\N	\N
tt12250118	4	nm10513154	writer	\N	\N
tt12250118	5	nm10647377	writer	\N	\N
tt12250118	6	nm4379163	writer	\N	\N
tt12250118	7	nm10513155	writer	\N	\N
tt12250118	8	nm2244442	producer	producer	\N
tt12250118	9	nm3378674	producer	producer	\N
tt12250120	1	nm9881398	actor	\N	\N
tt12250120	2	nm9394039	actress	\N	\N
tt12250120	3	nm8522023	director	\N	\N
tt12250120	4	nm10513154	writer	\N	\N
tt12250120	5	nm10647377	writer	\N	\N
tt12250120	6	nm4379163	writer	\N	\N
tt12250120	7	nm10513155	writer	\N	\N
tt12250120	8	nm2244442	producer	producer	\N
tt12250120	9	nm3378674	producer	producer	\N
tt12250122	1	nm9881398	actor	\N	\N
tt12250122	2	nm9394039	actress	\N	\N
tt12250122	3	nm8522023	director	\N	\N
tt12250122	4	nm10513154	writer	\N	\N
tt12250122	5	nm10647377	writer	\N	\N
