tconst	ordering	nconst	category	job	characters
tt5470000	1	nm4124251	actress	\N	["Leslie"]
tt5470000	2	nm7937447	actress	\N	\N
tt5470000	3	nm7937440	actor	\N	\N
tt5470000	4	nm4978910	actress	\N	["Stacy"]
tt5470000	5	nm3276121	director	\N	\N
tt5470000	6	nm3010037	writer	\N	\N
tt5470000	7	nm3575980	composer	\N	\N
tt5470000	8	nm1285141	cinematographer	\N	\N
tt5470000	9	nm1319615	cinematographer	\N	\N
tt5470002	1	nm2564766	self	\N	["Self - Host"]
tt5470002	2	nm0665677	production_designer	\N	\N
tt5470004	1	nm6534662	actress	\N	["Diana Flynn"]
tt5470004	2	nm8304475	actress	\N	["Sophia"]
tt5470004	3	nm8304476	actor	\N	["Security Guard"]
tt5470004	4	nm4897217	actor	\N	["Alistair"]
tt5470004	5	nm7670427	director	\N	\N
tt5470004	6	nm4671210	producer	producer	\N
tt5470004	7	nm7693666	cinematographer	\N	\N
tt5470004	8	nm4741540	editor	\N	\N
tt5470004	9	nm7591597	production_designer	\N	\N
tt5470006	1	nm2564766	self	\N	["Self - Host"]
tt5470006	2	nm3792619	self	\N	["Self - Panellist"]
tt5470006	3	nm0665677	production_designer	\N	\N
tt5470008	1	nm2564766	self	\N	["Self - Host"]
tt5470008	2	nm6059851	self	\N	["Self - Panellist, Assistant Treasurer"]
tt5470008	3	nm1423084	self	\N	["Self - Panellist, Economist and Businesswoman"]
tt5470008	4	nm0665677	production_designer	\N	\N
tt5470010	1	nm2564766	self	\N	["Self - Host"]
tt5470010	2	nm2588760	self	\N	["Self - Panellist, Sydney City Councillor"]
tt5470010	3	nm4277271	self	\N	["Self - Head of the US Studies Centre"]
tt5470010	4	nm3700154	self	\N	["Self - Panellist, Former Immigration Minister and Attorney General"]
tt5470010	5	nm0665677	production_designer	\N	\N
tt5470012	1	nm5020671	director	\N	\N
tt5470012	2	nm4964862	writer	\N	\N
tt5470012	3	nm2356332	producer	producer	\N
tt5470012	4	nm9264837	producer	producer	\N
tt5470012	5	nm0119189	composer	\N	\N
tt5470012	6	nm0379891	cinematographer	\N	\N
tt5470012	7	nm3665622	editor	\N	\N
tt5470014	1	nm2564766	self	\N	["Self - Host"]
tt5470014	2	nm2483344	self	\N	["Self - Panellist"]
tt5470014	3	nm0665677	production_designer	\N	\N
tt5470016	1	nm3820860	actor	\N	["Narrator"]
tt5470016	2	nm4354880	actor	\N	["The Hero"]
tt5470016	3	nm1829217	actress	\N	["Soldier"]
tt5470016	4	nm1685278	actor	\N	["Soldier"]
tt5470016	5	nm2158747	director	\N	\N
tt5470016	6	nm3021105	director	\N	\N
tt5470016	7	nm4670207	producer	producer	\N
tt5470018	1	nm2300492	self	\N	["Self - Audience Member"]
