tconst	ordering	nconst	category	job	characters
tt4570000	1	nm6666413	actor	\N	["Host-Himself"]
tt4570000	2	nm3800160	director	\N	\N
tt4570000	3	nm3721841	writer	creator	\N
tt4570000	4	nm3602179	writer	head writer	\N
tt4570000	5	nm4427276	producer	executive producer	\N
tt4570004	10	nm0611848	writer	\N	\N
tt4570004	1	nm0436232	self	\N	["Self - Announcer"]
tt4570004	2	nm0001468	self	\N	["Self - Host"]
tt4570004	3	nm2596007	self	\N	["Themselves - Musical Guests"]
tt4570004	4	nm2322864	actor	\N	["C-3PO"]
tt4570004	5	nm4927122	writer	freelance writer	\N
tt4570004	6	nm2889775	writer	writer	\N
tt4570004	7	nm7869077	writer	writer	\N
tt4570004	8	nm3689037	writer	writer	\N
tt4570004	9	nm3688724	writer	writer	\N
tt4570006	10	nm0611848	writer	\N	\N
tt4570006	1	nm0436232	self	\N	["Self - Announcer"]
tt4570006	2	nm0001468	self	\N	["Self - Host"]
tt4570006	3	nm0108843	self	\N	["Self - Musical Guest"]
tt4570006	4	nm0000150	self	\N	["Self - Guest"]
tt4570006	5	nm4927122	writer	freelance writer	\N
tt4570006	6	nm2889775	writer	writer	\N
tt4570006	7	nm7869077	writer	writer	\N
tt4570006	8	nm3689037	writer	writer	\N
tt4570006	9	nm3688724	writer	writer	\N
tt4570008	10	nm0611848	writer	\N	\N
tt4570008	1	nm0436232	self	\N	["Self - Announcer"]
tt4570008	2	nm0001468	self	\N	["Self - Host"]
tt4570008	3	nm0155277	self	\N	["Self"]
tt4570008	4	nm0000345	self	\N	["Self - Guest"]
tt4570008	5	nm4927122	writer	freelance writer	\N
tt4570008	6	nm2889775	writer	writer	\N
tt4570008	7	nm7869077	writer	writer	\N
tt4570008	8	nm3689037	writer	writer	\N
tt4570008	9	nm3688724	writer	writer	\N
tt4570010	10	nm0611848	writer	\N	\N
tt4570010	1	nm0001468	self	\N	["Self - Host"]
tt4570010	2	nm0000285	self	\N	["Self"]
tt4570010	3	nm1243604	self	\N	["Self - Musical Guest"]
tt4570010	4	nm0787238	self	\N	["Self - Musical Director"]
tt4570010	5	nm4927122	writer	freelance writer	\N
tt4570010	6	nm2889775	writer	writer	\N
tt4570010	7	nm7869077	writer	writer	\N
tt4570010	8	nm3689037	writer	writer	\N
tt4570010	9	nm3688724	writer	writer	\N
tt4570012	10	nm0611848	writer	\N	\N
tt4570012	1	nm0001468	self	\N	["Self - Host"]
tt4570012	2	nm1102495	self	\N	["Self - Musical Guest"]
tt4570012	3	nm0237378	self	\N	["Self - Comedian"]
tt4570012	4	nm0416673	self	\N	["Self - Guest"]
tt4570012	5	nm4927122	writer	freelance writer	\N
tt4570012	6	nm2889775	writer	writer	\N
