tconst	ordering	nconst	category	job	characters
tt5290002	10	nm2155248	self	\N	["Self - Clue Crew"]
tt5290002	1	nm11994946	self	\N	["Self - Contestant"]
tt5290002	2	nm1176865	self	\N	["Self - Clue Crew"]
tt5290002	3	nm0318114	self	\N	["Self - Announcer"]
tt5290002	4	nm11994947	self	\N	["Self - Contestant"]
tt5290002	5	nm0565214	director	\N	\N
tt5290002	6	nm0272861	editor	\N	\N
tt5290002	7	nm11994948	self	\N	["Self - Contestant"]
tt5290002	8	nm1177149	self	\N	["Self - Clue Crew"]
tt5290002	9	nm0584279	self	\N	["Self - Clue Giver"]
tt5290004	1	nm7153165	actor	\N	["Wolf"]
tt5290004	2	nm7806605	actor	\N	["Monty"]
tt5290004	3	nm7965563	actress	\N	["Sophie"]
tt5290004	4	nm7806604	director	\N	\N
tt5290004	5	nm7806606	producer	producer	\N
tt5290004	6	nm7806607	composer	\N	\N
tt5290004	7	nm7806608	cinematographer	\N	\N
tt5290006	1	nm0653025	self	\N	["Self"]
tt5290006	2	nm0375267	director	\N	\N
tt5290006	3	nm0470338	producer	producer	\N
tt5290006	4	nm0830800	producer	producer	\N
tt5290006	5	nm0061905	cinematographer	\N	\N
tt5290008	1	nm3940527	actress	\N	["Ellie"]
tt5290008	2	nm3698180	actor	\N	["Luke Wilson"]
tt5290008	3	nm7802242	actor	\N	["George"]
tt5290008	4	nm4122551	director	\N	\N
tt5290010	1	nm0631440	actor	\N	["Grandfather"]
tt5290010	2	nm7264666	director	\N	\N
tt5290010	3	nm7264669	composer	\N	\N
tt5290010	4	nm3767484	cinematographer	\N	\N
tt5290012	10	nm1569195	writer	dramaturge	\N
tt5290012	1	nm0596952	actress	\N	["Nora Franke"]
tt5290012	2	nm0766599	actor	\N	["Lasse Petersen"]
tt5290012	3	nm0297255	actress	\N	["Carla Saravakos"]
tt5290012	4	nm2480822	actress	\N	["Edda Franke"]
tt5290012	5	nm0460361	director	\N	\N
tt5290012	6	nm3199926	director	\N	\N
tt5290012	7	nm0373839	writer	concept	\N
tt5290012	8	nm7823466	writer	concept	\N
tt5290012	9	nm0989980	writer	head writer	\N
tt5290014	1	nm3940527	actress	\N	["Ellie"]
tt5290014	2	nm3698180	actor	\N	["Luke Wilson"]
tt5290014	3	nm7802242	actor	\N	["George"]
tt5290014	4	nm4122551	director	\N	\N
