tconst	ordering	nconst	category	job	characters
tt14000002	10	nm1834395	writer	\N	\N
tt14000002	1	nm12431233	self	\N	["Self"]
tt14000002	2	nm2887659	self	\N	["Self"]
tt14000002	3	nm12431234	self	\N	["Self"]
tt14000002	4	nm1782777	actor	\N	\N
tt14000002	5	nm1552859	director	\N	\N
tt14000002	6	nm2491468	director	second director	\N
tt14000002	7	nm3771008	director	television director	\N
tt14000002	8	nm7630072	writer	\N	\N
tt14000002	9	nm2487371	writer	\N	\N
tt14000084	1	nm13434754	self	\N	["Self - Cook"]
tt14000086	1	nm11383384	actor	\N	["The Patient"]
tt14000086	2	nm3778011	actress	\N	["The Secretary"]
tt14000086	3	nm12299412	cinematographer	\N	\N
tt14000220	1	nm4465336	self	\N	["Self (2020)"]
tt14000228	1	nm0062804	self	\N	["Self - Presenter"]
tt14000228	2	nm0941228	self	\N	["Self - Presenter"]
tt14000228	3	nm0734455	self	\N	["Self - Presenter"]
tt14000228	4	nm0360179	self	\N	["Self - Presenter"]
tt14000228	5	nm3249556	producer	producer	\N
tt14000228	6	nm3162854	producer	producer	\N
tt14000228	7	nm3168284	producer	producer	\N
tt14000230	1	nm0734455	self	\N	["Self - Presenter"]
tt14000230	2	nm3162854	producer	producer	\N
tt14000230	3	nm1411630	editor	\N	\N
tt14000238	1	nm0062804	self	\N	["Self - Presenter"]
tt14000238	2	nm0941228	self	\N	["Self - Presenter"]
tt14000238	3	nm0734455	self	\N	["Self - Presenter"]
tt14000238	4	nm0360179	self	\N	["Self - Presenter"]
tt14000238	5	nm3249556	producer	producer	\N
tt14000238	6	nm3162854	producer	producer	\N
tt14000238	7	nm3168284	producer	producer	\N
tt14000254	10	nm6403100	writer	\N	\N
tt14000254	1	nm1922727	actor	\N	\N
tt14000254	2	nm1552859	self	\N	["Self"]
tt14000254	3	nm2491468	director	\N	\N
tt14000254	4	nm6385620	director	television director	\N
tt14000254	5	nm2487371	writer	head writer	\N
tt14000254	6	nm1834395	writer	\N	\N
tt14000254	7	nm6403098	writer	\N	\N
tt14000254	8	nm3067821	writer	\N	\N
tt14000254	9	nm6403099	writer	writer	\N
tt14000306	10	nm6403099	writer	writer	\N
tt14000306	1	nm3898622	self	\N	["Self"]
tt14000306	2	nm1922727	actor	\N	\N
tt14000306	3	nm1552859	self	\N	["Self"]
tt14000306	4	nm2491468	director	\N	\N
tt14000306	5	nm6385620	director	television director	\N
tt14000306	6	nm2487371	writer	head writer	\N
tt14000306	7	nm1834395	writer	\N	\N
tt14000306	8	nm6403098	writer	\N	\N
tt14000306	9	nm3067821	writer	\N	\N
tt14000348	10	nm6403098	writer	\N	\N
tt14000348	1	nm12384080	self	\N	["Self"]
tt14000348	2	nm12384081	self	\N	["Self"]
