tconst	ordering	nconst	category	job	characters
tt14180000	1	nm2426043	actor	\N	\N
tt14180002	1	nm1310779	actress	\N	\N
tt14180002	2	nm5545511	actress	\N	\N
tt14180002	3	nm5236281	director	\N	\N
tt14180002	4	nm5239804	director	\N	\N
tt14180002	5	nm5239844	writer	\N	\N
tt14180002	6	nm5239039	producer	producer	\N
tt14180004	1	nm1310779	actress	\N	\N
tt14180004	2	nm5545511	actress	\N	\N
tt14180004	3	nm5236281	director	\N	\N
tt14180004	4	nm5239804	director	\N	\N
tt14180004	5	nm5239844	writer	\N	\N
tt14180004	6	nm5239039	producer	producer	\N
tt14180006	1	nm5223337	actor	\N	["Charlie"]
tt14180006	2	nm4504288	writer	\N	\N
tt14180006	3	nm5876242	writer	\N	\N
tt14180006	4	nm6245757	producer	producer	\N
tt14180008	1	nm1310779	actress	\N	\N
tt14180008	2	nm5545511	actress	\N	\N
tt14180008	3	nm5236281	director	\N	\N
tt14180008	4	nm5239804	director	\N	\N
tt14180008	5	nm5239844	writer	\N	\N
tt14180008	6	nm5239039	producer	producer	\N
tt14180010	1	nm1310779	actress	\N	\N
tt14180010	2	nm5545511	actress	\N	\N
tt14180010	3	nm5236281	director	\N	\N
tt14180010	4	nm5239804	director	\N	\N
tt14180010	5	nm5239844	writer	\N	\N
tt14180010	6	nm5239039	producer	producer	\N
tt14180012	1	nm1310779	actress	\N	\N
tt14180012	2	nm5545511	actress	\N	\N
tt14180012	3	nm5236281	director	\N	\N
tt14180012	4	nm5239804	director	\N	\N
tt14180012	5	nm5239844	writer	\N	\N
tt14180012	6	nm5239039	producer	producer	\N
tt14180014	1	nm1310779	actress	\N	\N
tt14180014	2	nm5545511	actress	\N	\N
tt14180014	3	nm5236281	director	\N	\N
tt14180014	4	nm5239804	director	\N	\N
tt14180014	5	nm5239844	writer	\N	\N
tt14180014	6	nm5239039	producer	producer	\N
tt14180016	10	nm11280083	editor	\N	\N
tt14180016	1	nm12378632	actor	\N	\N
tt14180016	2	nm12389272	actor	\N	\N
tt14180016	3	nm12378634	actor	\N	\N
tt14180016	4	nm12378635	actor	\N	\N
tt14180016	5	nm12378654	director	\N	\N
tt14180016	6	nm12378655	producer	producer	\N
tt14180016	7	nm12378643	producer	producer	\N
tt14180016	8	nm12179438	composer	\N	\N
tt14180016	9	nm12378639	cinematographer	\N	\N
tt14180018	1	nm1310779	actress	\N	\N
tt14180018	2	nm5545511	actress	\N	\N
tt14180018	3	nm5236281	director	\N	\N
tt14180018	4	nm5239804	director	\N	\N
tt14180018	5	nm5239844	writer	\N	\N
tt14180018	6	nm5239039	producer	producer	\N
tt14180020	1	nm1310779	actress	\N	\N
tt14180020	2	nm5545511	actress	\N	\N
tt14180020	3	nm5236281	director	\N	\N
tt14180020	4	nm5239804	director	\N	\N
tt14180020	5	nm5239844	writer	\N	\N
tt14180020	6	nm5239039	producer	producer	\N
tt14180024	1	nm1310779	actress	\N	\N
tt14180024	2	nm5545511	actress	\N	\N
tt14180024	3	nm5236281	director	\N	\N
tt14180024	4	nm5239804	director	\N	\N
tt14180024	5	nm5239844	writer	\N	\N
tt14180024	6	nm5239039	producer	producer	\N
tt14180026	1	nm1310779	actress	\N	\N
tt14180026	2	nm5545511	actress	\N	\N
tt14180026	3	nm5236281	director	\N	\N
tt14180026	4	nm5239804	director	\N	\N
tt14180026	5	nm5239844	writer	\N	\N
tt14180026	6	nm5239039	producer	producer	\N
tt14180028	1	nm1310779	actress	\N	\N
tt14180028	2	nm5545511	actress	\N	\N
tt14180028	3	nm5236281	director	\N	\N
tt14180028	4	nm5239804	director	\N	\N
tt14180028	5	nm5239844	writer	\N	\N
tt14180028	6	nm5239039	producer	producer	\N
tt14180030	1	nm1310779	actress	\N	\N
tt14180030	2	nm5545511	actress	\N	\N
tt14180030	3	nm5236281	director	\N	\N
tt14180030	4	nm5239804	director	\N	\N
tt14180030	5	nm5239844	writer	\N	\N
tt14180030	6	nm5239039	producer	producer	\N
tt14180034	1	nm1310779	actress	\N	\N
tt14180034	2	nm5545511	actress	\N	\N
tt14180034	3	nm5236281	director	\N	\N
tt14180034	4	nm5239804	director	\N	\N
tt14180034	5	nm5239844	writer	\N	\N
tt14180034	6	nm5239039	producer	producer	\N
tt14180038	1	nm1310779	actress	\N	\N
tt14180038	2	nm5545511	actress	\N	\N
tt14180038	3	nm5236281	director	\N	\N
tt14180038	4	nm5239804	director	\N	\N
tt14180038	5	nm5239844	writer	\N	\N
tt14180038	6	nm5239039	producer	producer	\N
tt14180040	1	nm1310779	actress	\N	\N
tt14180040	2	nm5545511	actress	\N	\N
tt14180040	3	nm5236281	director	\N	\N
tt14180040	4	nm5239804	director	\N	\N
tt14180040	5	nm5239844	writer	\N	\N
tt14180040	6	nm5239039	producer	producer	\N
tt14180042	1	nm1310779	actress	\N	\N
tt14180042	2	nm5545511	actress	\N	\N
tt14180042	3	nm5236281	director	\N	\N
tt14180042	4	nm5239804	director	\N	\N
tt14180042	5	nm5239844	writer	\N	\N
tt14180042	6	nm5239039	producer	producer	\N
tt14180044	10	nm9124089	writer	\N	\N
tt14180044	1	nm1846399	actress	\N	\N
tt14180044	2	nm5153368	actor	\N	["Arif"]
tt14180044	3	nm7810811	actress	\N	["Beliz"]
tt14180044	4	nm7487478	actress	\N	["Yesim"]
tt14180044	5	nm1598310	director	\N	\N
tt14180044	6	nm1699781	writer	\N	\N
tt14180044	7	nm1699789	writer	\N	\N
tt14180044	8	nm1699804	writer	\N	\N
tt14180044	9	nm1699813	writer	\N	\N
tt14180046	1	nm1310779	actress	\N	\N
tt14180046	2	nm5545511	actress	\N	\N
tt14180046	3	nm5236281	director	\N	\N
tt14180046	4	nm5239804	director	\N	\N
tt14180046	5	nm5239844	writer	\N	\N
tt14180046	6	nm5239039	producer	producer	\N
tt14180048	1	nm1310779	actress	\N	\N
tt14180048	2	nm5545511	actress	\N	\N
tt14180048	3	nm5236281	director	\N	\N
tt14180048	4	nm5239804	director	\N	\N
tt14180048	5	nm5239844	writer	\N	\N
tt14180048	6	nm5239039	producer	producer	\N
tt14180052	1	nm1310779	actress	\N	\N
tt14180052	2	nm5545511	actress	\N	\N
tt14180052	3	nm5236281	director	\N	\N
tt14180052	4	nm5239804	director	\N	\N
tt14180052	5	nm5239844	writer	\N	\N
tt14180052	6	nm5239039	producer	producer	\N
tt14180054	1	nm1310779	actress	\N	\N
tt14180054	2	nm5545511	actress	\N	\N
tt14180054	3	nm5236281	director	\N	\N
tt14180054	4	nm5239804	director	\N	\N
tt14180054	5	nm5239844	writer	\N	\N
tt14180054	6	nm5239039	producer	producer	\N
tt14180056	1	nm1310779	actress	\N	\N
tt14180056	2	nm5545511	actress	\N	\N
tt14180056	3	nm5236281	director	\N	\N
tt14180056	4	nm5239804	director	\N	\N
tt14180056	5	nm5239844	writer	\N	\N
tt14180056	6	nm5239039	producer	producer	\N
tt14180058	1	nm1310779	actress	\N	\N
tt14180058	2	nm5545511	actress	\N	\N
tt14180058	3	nm5236281	director	\N	\N
tt14180058	4	nm5239804	director	\N	\N
tt14180058	5	nm5239844	writer	\N	\N
tt14180058	6	nm5239039	producer	producer	\N
tt14180060	1	nm1310779	actress	\N	\N
tt14180060	2	nm5545511	actress	\N	\N
tt14180060	3	nm5236281	director	\N	\N
tt14180060	4	nm5239804	director	\N	\N
tt14180060	5	nm5239844	writer	\N	\N
tt14180060	6	nm5239039	producer	producer	\N
tt14180062	1	nm1310779	actress	\N	\N
tt14180062	2	nm5545511	actress	\N	\N
