tconst	ordering	nconst	category	job	characters
tt4200000	1	nm4224286	actress	\N	["Sister"]
tt4200000	2	nm4521003	actress	\N	["Her"]
tt4200000	3	nm6614627	actor	\N	["Brother"]
tt4200000	4	nm3368822	cinematographer	\N	\N
tt4200000	5	nm6909954	editor	\N	\N
tt4200002	1	nm5809093	self	\N	["Self - Host"]
tt4200004	1	nm1981261	self	\N	["Self"]
tt4200006	1	nm1452697	director	\N	\N
tt4200006	2	nm6913514	writer	\N	\N
tt4200006	3	nm2194915	producer	producer	\N
tt4200008	1	nm1028773	actor	\N	["Patrick"]
tt4200008	2	nm4509214	actor	\N	["Robert Harris"]
tt4200008	3	nm6062049	actress	\N	["Brythonia Selwyn"]
tt4200008	4	nm6097831	actress	\N	["Jennifer"]
tt4200008	5	nm6913516	director	\N	\N
tt4200008	6	nm0464848	composer	\N	\N
tt4200008	7	nm0879965	composer	\N	\N
tt4200010	1	nm3736364	self	\N	["Self"]
tt4200012	1	nm5828592	self	\N	["Self"]
tt4200014	1	nm5828592	self	\N	["Self"]
tt4200016	1	nm5828592	self	\N	["Self"]
tt4200018	10	nm5568581	editor	\N	\N
tt4200018	1	nm4498610	actor	\N	["Jose Rizal"]
tt4200018	2	nm2811661	actress	\N	["Leonor Rivera"]
tt4200018	3	nm0883648	actress	\N	["Teodora Alonzo"]
tt4200018	4	nm0430482	actress	\N	["Conchita Monteverde"]
tt4200018	5	nm3533795	director	\N	\N
tt4200018	6	nm3082112	writer	writer	\N
tt4200018	7	nm5693866	composer	\N	\N
tt4200018	8	nm1696976	cinematographer	\N	\N
tt4200018	9	nm6884061	editor	\N	\N
tt4200020	1	nm4312093	actress	\N	["Plaintiff"]
tt4200020	2	nm5054852	actress	\N	["Miss Wallingford (Plaintiff witness)"]
tt4200020	3	nm5015840	actor	\N	["Frederick Gruden (Defendant)"]
tt4200022	1	nm1981261	self	\N	["Self"]
tt4200022	2	nm6913520	self	\N	["Self"]
tt4200022	3	nm0309540	self	\N	["Self"]
tt4200024	1	nm5828592	self	\N	["Self"]
tt4200026	1	nm3736364	self	\N	["Self"]
tt4200026	2	nm5040333	self	\N	["Self"]
tt4200028	1	nm5828592	self	\N	["Self"]
tt4200030	1	nm2418949	actress	\N	["Mary Kay"]
tt4200030	2	nm2386241	actor	\N	["Peter"]
tt4200030	3	nm2739447	actor	\N	["Gabriel"]
tt4200030	4	nm6913550	actor	\N	["Voices"]
tt4200030	5	nm3929408	director	\N	\N
tt4200030	6	nm3452099	composer	\N	\N
tt4200030	7	nm3458671	cinematographer	\N	\N
tt4200032	1	nm1981261	self	\N	["Self"]
tt4200032	2	nm6913520	self	\N	["Self"]
tt4200032	3	nm0309540	self	\N	["Self"]
tt4200034	1	nm3736364	self	\N	["Self"]
tt4200036	1	nm6906111	actress	\N	\N
tt4200036	2	nm2234611	director	\N	\N
tt4200038	1	nm5809093	self	\N	["Self - Host"]
