tconst	ordering	nconst	category	job	characters
tt12160000	1	nm4336232	actor	\N	["Musician"]
tt12160000	2	nm11504680	actor	\N	["Guitarist"]
tt12160000	3	nm11504681	actor	\N	["Drummer"]
tt12160000	4	nm11495291	director	\N	\N
tt12160002	1	nm3678921	self	\N	["Self - Host"]
tt12160002	2	nm3632960	self	\N	["Self"]
tt12160004	1	nm3678921	self	\N	["Self - Host"]
tt12160004	2	nm1962505	self	\N	["Self"]
tt12160004	3	nm2872964	self	\N	["Self"]
tt12160004	4	nm0896287	self	\N	["Self"]
tt12160006	10	nm9565921	writer	story editor	\N
tt12160006	1	nm8858086	actor	\N	["Benjamin Taalasmaa"]
tt12160006	2	nm4314558	actor	\N	["Tale Taalasmaa"]
tt12160006	3	nm11464985	actress	\N	["Majatalon työntekijä"]
tt12160006	4	nm0432992	actor	\N	["Lasse Sievinen"]
tt12160006	5	nm3189512	director	\N	\N
tt12160006	6	nm8805560	writer	storyliner	\N
tt12160006	7	nm3871074	writer	storyliner	\N
tt12160006	8	nm6014779	writer	storyliner	\N
tt12160006	9	nm3436279	writer	dialogue	\N
tt12160010	1	nm11362676	self	\N	["Self - Host"]
tt12160012	1	nm3678921	self	\N	["Self - Host"]
tt12160012	2	nm11504686	self	\N	["Self"]
tt12160014	1	nm0133981	director	\N	\N
tt12160014	2	nm1335025	director	\N	\N
tt12160014	3	nm9155423	producer	producer	\N
tt12160014	4	nm3949693	editor	\N	\N
tt12160016	1	nm3678921	self	\N	["Self - Host"]
tt12160016	2	nm2142260	self	\N	["Self"]
tt12160018	10	nm6140618	editor	\N	\N
tt12160018	1	nm4116760	actor	\N	["Leonardo (Phone)"]
tt12160018	2	nm5021423	actor	\N	["Varun Pandya"]
tt12160018	3	nm4660975	actress	\N	["Varun's Mother"]
tt12160018	4	nm9108613	actor	\N	["Nikita"]
tt12160018	5	nm5021208	director	\N	\N
tt12160018	6	nm5021698	director	\N	\N
tt12160018	7	nm10409399	composer	\N	\N
tt12160018	8	nm10409398	composer	\N	\N
tt12160018	9	nm3798786	cinematographer	\N	\N
tt12160020	1	nm3678921	self	\N	["Self - Host"]
tt12160020	2	nm11504690	self	\N	["Self"]
