tconst	ordering	nconst	category	job	characters
tt10840000	1	nm10929113	self	\N	["Self - Host"]
tt10840002	1	nm7732132	self	\N	["Self"]
tt10840002	2	nm9541459	director	\N	\N
tt10840004	10	nm8602923	actor	\N	["Gueldre"]
tt10840004	1	nm0097765	actor	\N	["Zora"]
tt10840004	2	nm5211370	actor	\N	["Luck"]
tt10840004	3	nm1513684	actress	\N	["Charlotte"]
tt10840004	4	nm3435683	actor	\N	["Narrator"]
tt10840004	5	nm7336696	writer	adr script writer	\N
tt10840004	6	nm9339591	writer	manga	\N
tt10840004	7	nm5211886	actress	\N	["Noelle Silva"]
tt10840004	8	nm9278652	actor	\N	["Kirsch"]
tt10840004	9	nm4003346	actor	\N	["Magic Knight"]
tt10840006	1	nm10349680	self	\N	["Self"]
tt10840006	2	nm10917016	self	\N	["Self"]
tt10840006	3	nm3129791	self	\N	["Self"]
tt10840006	4	nm2274289	self	\N	["Self - Host"]
tt10840008	1	nm2222325	self	\N	["Self"]
tt10840008	2	nm2274289	self	\N	["Self - Host"]
tt10840008	3	nm0585098	self	\N	["Self"]
tt10840010	1	nm2226705	self	\N	["Self"]
tt10840010	2	nm2274289	self	\N	["Self - Host"]
tt10840012	1	nm8758681	self	\N	["Self"]
tt10840012	2	nm1859641	self	\N	["Self - Host"]
tt10840012	3	nm10317883	self	\N	["Self"]
tt10840014	1	nm1859641	self	\N	["Self - Host"]
tt10840014	2	nm0777589	self	\N	["Self"]
tt10840014	3	nm2714478	self	\N	["Self"]
tt10840016	1	nm2864020	self	\N	["Themselves"]
tt10840016	2	nm1859641	self	\N	["Self - Host"]
tt10840016	3	nm3328190	self	\N	["Self"]
tt10840022	1	nm10914759	self	\N	["Self"]
tt10840022	2	nm1859641	self	\N	["Self - Host"]
tt10840022	3	nm1631425	self	\N	["Self"]
tt10840024	1	nm10304899	self	\N	["Self"]
tt10840024	2	nm10834935	self	\N	["Self"]
tt10840024	3	nm10834936	self	\N	["Self"]
tt10840024	4	nm10304901	self	\N	["Self"]
tt10840024	5	nm10304900	self	\N	["Self"]
tt10840026	10	nm0343336	actor	\N	["Bryce"]
tt10840026	1	nm1943692	actress	\N	["Kristina Corinthos-Davis"]
tt10840026	2	nm1963860	actor	\N	["Damian Spinelli"]
tt10840026	3	nm1987941	actress	\N	["Elena Soto"]
tt10840026	4	nm0001939	actor	\N	["Sonny Corinthos"]
tt10840026	5	nm0123733	actor	\N	["Jason Morgan"]
tt10840026	6	nm0128297	actress	\N	["Harmony","Lorraine Miller"]
tt10840026	7	nm3212798	actor	\N	["Michael Corinthos"]
tt10840026	8	nm0290163	actress	\N	["Laura Collins"]
tt10840026	9	nm0334398	actress	\N	["Alexis Davis"]
tt10840028	10	nm0572268	actor	\N	["David Henry 'Hank' Archer","Shiloh"]
tt10840028	1	nm1943692	actress	\N	["Kristina Corinthos-Davis"]
tt10840028	2	nm1963860	actor	\N	["Damian Spinelli"]
tt10840028	3	nm5443548	actor	\N	["Dev Cerci"]
tt10840028	4	nm1987941	actress	\N	["Elena Soto"]
tt10840028	5	nm0001939	actor	\N	["Sonny Corinthos"]
tt10840028	6	nm0123733	actor	\N	["Jason Morgan"]
tt10840028	7	nm0343336	actor	\N	["Bryce"]
tt10840028	8	nm6922683	actress	\N	["Willow Tait"]
tt10840028	9	nm4415629	actress	\N	["Josslyn Jacks"]
tt10840030	10	nm0539081	actor	\N	["Giuseppe Ansaldi"]
tt10840030	1	nm0280891	actor	\N	["Dr. Andrea Bini"]
tt10840030	2	nm0515200	actress	\N	["Dr. Martina Morante"]
tt10840030	3	nm0658926	actor	\N	["Dr. Diego Olivares"]
tt10840030	4	nm0685632	actress	\N	["Giovanna Medici"]
tt10840030	5	nm0090521	actress	\N	["Tilly Nardi"]
tt10840030	6	nm0702759	actor	\N	["Massimo Nardi"]
tt10840030	7	nm0538158	actor	\N	["Dr. Ludovico Renzi"]
tt10840030	8	nm0260531	actress	\N	["Rosalba Baroni"]
tt10840030	9	nm0080608	actor	\N	["Dr. Guido Morante"]
tt10840032	10	nm0397731	actor	\N	["Franco Baldwin","Drew Cain"]
tt10840032	1	nm5443548	actor	\N	["Dev Cerci"]
tt10840032	2	nm0001939	actor	\N	["Sonny Corinthos"]
tt10840032	3	nm0105860	actress	\N	["Dr. Kim Nero"]
tt10840032	4	nm0123733	actor	\N	["Jason Morgan"]
tt10840032	5	nm1408453	actor	\N	["Dr. Lucas Jones"]
tt10840032	6	nm0222989	actor	\N	["Julian Jerome"]
tt10840032	7	nm0247727	actor	\N	["Dr. Hamilton Finn"]
tt10840032	8	nm0248913	actress	\N	["Epiphany Johnson"]
tt10840032	9	nm0378697	actress	\N	["Elizabeth Webber"]
tt10840034	1	nm2226705	self	\N	["Self"]
tt10840034	2	nm1859641	self	\N	["Self - Host"]
tt10840034	3	nm0845270	self	\N	["Self"]
tt10840036	10	nm0378697	actress	\N	["Elizabeth Webber"]
tt10840036	1	nm5443548	actor	\N	["Dev Cerci"]
tt10840036	2	nm0001939	actor	\N	["Sonny Corinthos"]
tt10840036	3	nm0123733	actor	\N	["Jason Morgan"]
tt10840036	4	nm0222989	actor	\N	["Julian Jerome"]
tt10840036	5	nm3308117	actress	\N	["Nurse Sherri"]
tt10840036	6	nm0290163	actress	\N	["Laura Collins"]
tt10840036	7	nm2419442	actress	\N	["Prison Operator"]
tt10840036	8	nm0377321	actress	\N	["Diane Miller"]
tt10840036	9	nm6043456	actress	\N	["Jordan Ashford"]
tt10840038	10	nm6922683	actress	\N	["Willow Tait"]
tt10840038	1	nm5882304	actress	\N	["Waitress"]
tt10840038	2	nm0119003	actress	\N	["Hayden Barnes"]
tt10840038	3	nm0123733	actor	\N	["Jason Morgan"]
tt10840038	4	nm0222989	actor	\N	["Julian Jerome"]
tt10840038	5	nm3212798	actor	\N	["Michael Corinthos"]
tt10840038	6	nm0281167	actor	\N	["Dr. Neil Byrne"]
tt10840038	7	nm3308117	actress	\N	["Nurse Sherri"]
tt10840038	8	nm0290163	actress	\N	["Laura Collins"]
tt10840038	9	nm0334398	actress	\N	["Alexis Davis"]
tt10840040	1	nm1953702	self	\N	["Self - Host"]
tt10840040	2	nm10914962	self	\N	["Self"]
tt10840040	3	nm0583423	self	\N	["Self"]
tt10840042	10	nm7322901	production_designer	\N	\N
tt10840042	1	nm1767820	actress	\N	["Elle Overton"]
tt10840042	2	nm3461801	actor	\N	["Dave Hastings"]
tt10840042	3	nm6602617	actor	\N	["Connor Overton"]
tt10840042	4	nm1007108	actress	\N	["Elle's Mom"]
tt10840042	5	nm0122335	director	\N	\N
tt10840042	6	nm0054711	producer	producer	\N
tt10840042	7	nm3214738	composer	\N	\N
tt10840042	8	nm2864899	cinematographer	\N	\N
tt10840042	9	nm0946246	editor	\N	\N
tt10840044	1	nm1953702	self	\N	["Self - Host"]
tt10840044	2	nm0551218	self	\N	["Self"]
tt10840044	3	nm10914768	self	\N	["Self"]
tt10840046	10	nm0691540	producer	producer	\N
tt10840046	1	nm2197298	actress	\N	["Florence 'Flo' Fulton"]
tt10840046	2	nm0004947	actress	\N	["Donna Logan"]
tt10840046	3	nm0443406	actor	\N	["Ridge Forrester"]
tt10840046	4	nm0485810	actress	\N	["Brooke Logan Forrester"]
tt10840046	5	nm1598121	director	\N	\N
tt10840046	6	nm0068074	writer	head writer	\N
tt10840046	7	nm0591517	writer	co-head writer	\N
tt10840046	8	nm2448723	writer	associate head writer	\N
tt10840046	9	nm0990072	writer	written by	\N
tt10840048	10	nm0691540	producer	producer	\N
tt10840048	1	nm3339705	actor	\N	["Thomas Forrester"]
tt10840048	2	nm2197298	actress	\N	["Florence 'Flo' Fulton"]
tt10840048	3	nm0443406	actor	\N	["Ridge Forrester"]
tt10840048	4	nm0000612	actress	\N	["Shauna Fulton"]
tt10840048	5	nm1598121	director	\N	\N
tt10840048	6	nm0068074	writer	head writer	\N
tt10840048	7	nm0591517	writer	co-head writer	\N
tt10840048	8	nm2448723	writer	associate head writer	\N
tt10840048	9	nm1279184	writer	written by	\N
tt10840050	10	nm0691540	producer	producer	\N
tt10840050	1	nm2197298	actress	\N	["Florence 'Flo' Fulton"]
tt10840050	2	nm1794688	actor	\N	["Wyatt Spencer"]
tt10840050	3	nm1890824	actress	\N	["Sally Spectra"]
