tconst	ordering	nconst	category	job	characters
tt2720000	10	nm1011786	writer	storyline consultant	\N
tt2720000	1	nm0281224	archive_footage	\N	["Stephanie Douglas Forrester"]
tt2720000	2	nm1890963	actress	\N	["Caroline Spencer"]
tt2720000	3	nm2791615	actor	\N	["Thomas Forrester"]
tt2720000	4	nm0485810	actress	\N	["Brooke Logan"]
tt2720000	5	nm0691540	director	\N	\N
tt2720000	6	nm0068074	writer	head writer	\N
tt2720000	7	nm0591517	writer	co-head writer	\N
tt2720000	8	nm1003798	writer	co-head writer	\N
tt2720000	9	nm0808801	writer	written by	\N
tt2720010	10	nm0068347	writer	co-creator	\N
tt2720010	1	nm0004872	actor	\N	["Bill Spencer Jr."]
tt2720010	2	nm1890963	actress	\N	["Caroline Spencer"]
tt2720010	3	nm2791615	actor	\N	["Thomas Forrester"]
tt2720010	4	nm0456364	actor	\N	["Lawyer"]
tt2720010	5	nm0829985	director	\N	\N
tt2720010	6	nm0068074	writer	head writer	\N
tt2720010	7	nm0591517	writer	co-head writer	\N
tt2720010	8	nm1003798	writer	co-head writer	\N
tt2720010	9	nm0103397	writer	written by	\N
tt2720012	1	nm5532836	actor	\N	["Joey Flores"]
tt2720012	2	nm5531346	actor	\N	["Brandon McCormick"]
tt2720012	3	nm5531521	actor	\N	["Gabe Nunez"]
tt2720012	4	nm5532020	actor	\N	["Pancho Pacheco"]
tt2720012	5	nm5531757	director	\N	\N
tt2720012	6	nm5532417	actor	\N	["Franky Sandoval"]
tt2720014	10	nm0068347	writer	co-creator	\N
tt2720014	1	nm0004872	actor	\N	["Bill Spencer Jr."]
tt2720014	2	nm0004947	actress	\N	["Donna Logan"]
tt2720014	3	nm0443406	actor	\N	["Ridge Forrester"]
tt2720014	4	nm0485810	actress	\N	["Brooke Logan"]
tt2720014	5	nm0829985	director	\N	\N
tt2720014	6	nm0068074	writer	head writer	\N
tt2720014	7	nm0591517	writer	co-head writer	\N
tt2720014	8	nm1003798	writer	co-head writer	\N
tt2720014	9	nm0990072	writer	written by	\N
tt2720016	10	nm2816394	editor	\N	\N
tt2720016	1	nm2067167	actor	\N	["Sergeant Lock"]
tt2720016	2	nm2607791	actor	\N	["John Turner"]
tt2720016	3	nm2653419	actor	\N	\N
tt2720016	4	nm3151575	actor	\N	["Archduke Franz Ferdinand"]
tt2720016	5	nm5532091	director	\N	\N
tt2720016	6	nm5531501	director	\N	\N
tt2720016	7	nm4246115	composer	\N	\N
tt2720016	8	nm1963538	cinematographer	\N	\N
tt2720016	9	nm5532334	editor	\N	\N
tt2720018	1	nm3299920	self	\N	["Self"]
tt2720018	2	nm2351144	director	\N	\N
tt2720018	3	nm0444842	cinematographer	\N	\N
tt2720020	1	nm5301790	director	\N	\N
tt2720020	2	nm4763967	producer	producer	\N
tt2720020	3	nm2407621	editor	\N	\N
tt2720022	1	nm3747347	actress	\N	["Nicky"]
tt2720022	2	nm3734343	actor	\N	["Josh"]
tt2720022	3	nm1398616	actress	\N	["Vanessa"]
tt2720022	4	nm4222865	director	\N	\N
tt2720022	5	nm3977073	writer	writer	\N
tt2720022	6	nm5373647	producer	producer	\N
tt2720022	7	nm3234631	cinematographer	\N	\N
tt2720022	8	nm5532962	production_designer	\N	\N
tt2720024	1	nm0000942	self	\N	["Self"]
tt2720024	2	nm2618816	self	\N	["Self"]
tt2720024	3	nm5531275	self	\N	["Self"]
tt2720024	4	nm5532871	self	\N	["Self"]
tt2720024	5	nm0633642	director	\N	\N
tt2720024	6	nm0802457	cinematographer	\N	\N
tt2720024	7	nm0751808	editor	\N	\N
tt2720024	8	nm5553537	production_designer	\N	\N
tt2720024	9	nm0869333	production_designer	\N	\N
tt2720026	1	nm1547989	actress	\N	["Caroline"]
