tconst	ordering	nconst	category	job	characters
tt18060008	1	nm5779611	actor	\N	["Surya Prakash"]
tt18060008	2	nm12109332	actress	\N	["Anu"]
tt18060008	3	nm11514927	director	\N	\N
tt18060008	4	nm12518367	writer	\N	\N
tt18060008	5	nm10750496	producer	producer	\N
tt18060008	6	nm4226746	composer	\N	\N
tt18060008	7	nm12518368	cinematographer	\N	\N
tt18060008	8	nm12518369	editor	\N	\N
tt18060048	10	nm11857326	cinematographer	\N	\N
tt18060048	1	nm10625622	actor	\N	\N
tt18060048	2	nm11138476	actress	\N	["Mahalakshmi Mayan"]
tt18060048	3	nm11202129	director	\N	\N
tt18060048	4	nm11857323	writer	\N	\N
tt18060048	5	nm11857324	writer	\N	\N
tt18060048	6	nm11857321	writer	\N	\N
tt18060048	7	nm11857322	writer	\N	\N
tt18060048	8	nm3749057	producer	producer	\N
tt18060048	9	nm11857325	producer	producer	\N
tt18060072	10	nm11857326	cinematographer	\N	\N
tt18060072	1	nm10625622	actor	\N	\N
tt18060072	2	nm11138476	actress	\N	["Mahalakshmi Mayan"]
tt18060072	3	nm11202129	director	\N	\N
tt18060072	4	nm11857323	writer	\N	\N
tt18060072	5	nm11857324	writer	\N	\N
tt18060072	6	nm11857321	writer	\N	\N
tt18060072	7	nm11857322	writer	\N	\N
tt18060072	8	nm3749057	producer	producer	\N
tt18060072	9	nm11857325	producer	producer	\N
tt18060256	10	nm0734570	writer	based on a story by	\N
tt18060256	1	nm5473952	actress	\N	["Ángela Gutiérrez"]
tt18060256	2	nm4772800	actor	\N	["Álvaro Villalobos"]
tt18060256	3	nm1312149	actor	\N	["Leonardo Santillana"]
tt18060256	4	nm4526601	actress	\N	["Samanta Vega"]
tt18060256	5	nm12917732	director	\N	\N
tt18060256	6	nm3282505	director	\N	\N
tt18060256	7	nm1039199	writer	developed by	\N
tt18060256	8	nm1185004	writer	developed by	\N
tt18060256	9	nm2209886	writer	developed by	\N
tt18060358	1	nm5779611	actor	\N	["Surya Prakash"]
tt18060358	2	nm12109332	actress	\N	["Anu"]
tt18060358	3	nm11514927	director	\N	\N
tt18060358	4	nm12518367	writer	\N	\N
tt18060358	5	nm10750496	producer	producer	\N
tt18060358	6	nm4226746	composer	\N	\N
tt18060358	7	nm12518368	cinematographer	\N	\N
tt18060358	8	nm12518369	editor	\N	\N
tt18060410	1	nm4322898	director	\N	\N
tt18060410	2	nm4898208	writer	\N	\N
tt18060534	10	nm0734570	writer	based on a story by	\N
tt18060534	1	nm5473952	actress	\N	["Ángela Gutiérrez"]
tt18060534	2	nm4772800	actor	\N	["Álvaro Villalobos"]
tt18060534	3	nm1312149	actor	\N	["Leonardo Santillana"]
tt18060534	4	nm4526601	actress	\N	["Samanta Vega"]
tt18060534	5	nm12917732	director	\N	\N
tt18060534	6	nm3282505	director	\N	\N
tt18060534	7	nm1039199	writer	developed by	\N
tt18060534	8	nm1185004	writer	developed by	\N
tt18060534	9	nm2209886	writer	developed by	\N
tt18060546	10	nm0734570	writer	based on a story by	\N
tt18060546	1	nm5473952	actress	\N	["Ángela Gutiérrez"]
tt18060546	2	nm4772800	actor	\N	["Álvaro Villalobos"]
tt18060546	3	nm1312149	actor	\N	["Leonardo Santillana"]
tt18060546	4	nm4526601	actress	\N	["Samanta Vega"]
tt18060546	5	nm12917732	director	\N	\N
tt18060546	6	nm3282505	director	\N	\N
tt18060546	7	nm1039199	writer	developed by	\N
tt18060546	8	nm1185004	writer	developed by	\N
tt18060546	9	nm2209886	writer	developed by	\N
tt18060580	1	nm13295636	actress	\N	\N
tt18060580	2	nm1241555	actor	\N	\N
tt18060580	3	nm13295637	actor	\N	\N
tt18060580	4	nm7931479	director	\N	\N
tt18060580	5	nm13295635	director	\N	\N
tt18060580	6	nm7565661	producer	producer	\N
tt18060580	7	nm1001181	producer	producer	\N
tt18060636	10	nm11857326	cinematographer	\N	\N
