tconst	ordering	nconst	category	job	characters
tt7770000	1	nm1544015	self	\N	["Self"]
tt7770000	2	nm0217069	self	\N	["Self"]
tt7770000	3	nm0244111	self	\N	["Self"]
tt7770000	4	nm1677473	self	\N	["Self"]
tt7770000	5	nm13463436	writer	writer	\N
tt7770000	6	nm3246049	producer	producer	\N
tt7770000	7	nm1586023	self	\N	["Self"]
tt7770000	8	nm0613695	self	\N	["Self"]
tt7770002	1	nm0928655	self	\N	["Self"]
tt7770002	2	nm3246049	producer	producer	\N
tt7770004	1	nm0300237	self	\N	["Self"]
tt7770004	2	nm0001284	self	\N	["Self"]
tt7770004	3	nm0350372	self	\N	["Self"]
tt7770004	4	nm1128234	self	\N	["Self"]
tt7770004	5	nm3246049	producer	producer	\N
tt7770004	6	nm0877760	self	\N	["Self"]
tt7770006	1	nm0235444	self	\N	["Self"]
tt7770006	2	nm0313395	self	\N	["Self"]
tt7770006	3	nm0365937	self	\N	["Self"]
tt7770006	4	nm0394913	self	\N	["Self"]
tt7770006	5	nm3246049	producer	producer	\N
tt7770006	6	nm0681953	self	\N	["Self"]
tt7770006	7	nm1736366	self	\N	["Self"]
tt7770006	8	nm0929354	self	\N	["Self"]
tt7770008	1	nm0421888	actor	\N	["On","He"]
tt7770008	2	nm9499433	actress	\N	["Ona","She"]
tt7770008	3	nm9499432	director	\N	\N
tt7770008	4	nm4149565	producer	producer	\N
tt7770008	5	nm9499434	composer	\N	\N
tt7770008	6	nm6555026	cinematographer	\N	\N
tt7770008	7	nm9278030	editor	\N	\N
tt7770012	1	nm9499451	actress	\N	\N
tt7770012	2	nm2052913	actor	\N	\N
tt7770014	1	nm0048749	self	\N	["Self - Presenter"]
tt7770014	2	nm0065743	self	\N	["Self"]
tt7770014	3	nm2915364	self	\N	["Self"]
tt7770014	4	nm1215053	self	\N	["Self - Reporter"]
tt7770014	5	nm1419130	self	\N	["Self - Presenter"]
tt7770016	1	nm0908351	actor	\N	\N
tt7770018	1	nm3377060	actress	\N	\N
tt7770018	2	nm2095431	actor	\N	\N
