tconst	ordering	nconst	category	job	characters
tt17670100	1	nm12544286	self	\N	["Self"]
tt17670100	2	nm12544362	director	\N	\N
tt17670130	1	nm1087073	self	\N	["Self - Host"]
tt17670130	2	nm1002140	self	\N	["Self - Co-Host"]
tt17670130	3	nm1255806	self	\N	["Self"]
tt17670130	4	nm0218690	self	\N	["Self"]
tt17670284	1	nm13362610	actor	\N	["Emilio"]
tt17670284	2	nm13362611	actress	\N	["Laura"]
tt17670284	3	nm1794376	actor	\N	["Papá"]
tt17670284	4	nm13967316	actress	\N	["Mamá"]
tt17670284	5	nm3193778	director	\N	\N
tt17670284	6	nm3454446	producer	producer	\N
tt17670284	7	nm2608558	cinematographer	director of photography	\N
tt17670294	1	nm1087073	self	\N	["Self - Host"]
tt17670294	2	nm1002140	self	\N	["Self - Co-Host"]
tt17670294	3	nm0099389	self	\N	["Self"]
tt17670294	4	nm0506357	self	\N	["Self"]
tt17670294	5	nm0575468	self	\N	["Self"]
tt17670588	10	nm3674939	actress	\N	["Mirai"]
tt17670588	1	nm1218907	actress	\N	["Thomson's Gazelle"]
tt17670588	2	nm4480120	actress	\N	["Fennec Fox"]
tt17670588	3	nm1209923	actress	\N	["Caracal"]
tt17670588	4	nm6728134	actress	\N	["Shisa Right"]
tt17670588	5	nm5390656	actress	\N	["Shisa Lefty"]
tt17670588	6	nm1133955	actress	\N	["Serval"]
tt17670588	7	nm6167443	actress	\N	["Common Raccoon"]
tt17670588	8	nm1647539	actress	\N	["White Rhinoceros","Silver Fox"]
tt17670588	9	nm5728078	actress	\N	["Crested Ibis"]
tt17670678	10	nm2933475	actress	\N	["Sandra Morato"]
tt17670678	1	nm2449973	actress	\N	["Alex Lujan"]
tt17670678	2	nm1923671	actor	\N	["Juan Pablo Valderrama"]
tt17670678	3	nm1318666	actor	\N	["Félix Andrade"]
tt17670678	4	nm0351005	actress	\N	["Johanna"]
tt17670678	5	nm8879173	cinematographer	\N	\N
tt17670678	6	nm5559651	actor	\N	["Álvaro Rojas"]
tt17670678	7	nm3614909	actress	\N	["Solangie Velásquez"]
tt17670678	8	nm2883093	actor	\N	["Reynaldo Maturana"]
tt17670678	9	nm2283622	actress	\N	["Dra Helena Prieto"]
tt17670786	1	nm13107978	director	\N	\N
tt17670786	2	nm13362615	writer	\N	\N
tt17670786	3	nm13114239	producer	producer	\N
tt17671038	1	nm3613493	self	\N	["Self - Host"]
tt17671038	2	nm4701791	self	\N	["Self - Host"]
tt17671038	3	nm1394043	producer	producer	\N
tt17671458	10	nm3687101	producer	producer	\N
tt17671458	1	nm1764287	actress	\N	["Niña"]
tt17671458	2	nm8375919	actor	\N	["Niño"]
tt17671458	3	nm3854930	actress	\N	["Isay"]
tt17671458	4	nm5775054	actor	\N	["Kap Pinang"]
tt17671458	5	nm4985554	director	\N	\N
tt17671458	6	nm3083696	writer	developed by	\N
tt17671458	7	nm2194186	writer	developed by	\N
tt17671458	8	nm3994696	writer	developed by	\N
tt17671458	9	nm4056747	writer	writer	\N
tt17671516	1	nm3613493	self	\N	["Self - Host"]
tt17671516	2	nm4701791	self	\N	["Self - Host"]
tt17671568	1	nm2501087	actor	\N	["Harland 'Doc' Chan"]
tt17671568	2	nm3179953	actress	\N	["Amanda"]
tt17671568	3	nm10072736	actor	\N	["Lance"]
tt17671568	4	nm13362623	actor	\N	["Mason"]
tt17671568	5	nm2015979	director	\N	\N
tt17671568	6	nm3480396	producer	producer	\N
tt17671568	7	nm4510021	cinematographer	\N	\N
tt17671568	8	nm6948968	production_designer	\N	\N
tt17671748	1	nm1248299	actor	\N	["Will"]
tt17671748	2	nm1500374	producer	producer	\N
tt17671794	1	nm13362650	actor	\N	["Pedram"]
tt17671794	2	nm13362649	actor	\N	["Amin"]
tt17671794	3	nm13362651	actor	\N	["Nima"]
tt17671794	4	nm13362653	actor	\N	["Old man"]
tt17671794	5	nm13362654	editor	\N	\N
tt17671794	6	nm13362652	actor	\N	["Mohsen"]
tt17671924	10	nm3674939	actress	\N	["Mirai"]
tt17671924	1	nm1218907	actress	\N	["Thomson's Gazelle"]
tt17671924	2	nm4480120	actress	\N	["Fennec Fox"]
tt17671924	3	nm1209923	actress	\N	["Caracal"]
tt17671924	4	nm6728134	actress	\N	["Shisa Right"]
tt17671924	5	nm5390656	actress	\N	["Shisa Lefty"]
tt17671924	6	nm1133955	actress	\N	["Serval"]
tt17671924	7	nm6167443	actress	\N	["Common Raccoon"]
tt17671924	8	nm1647539	actress	\N	["White Rhinoceros","Silver Fox"]
tt17671924	9	nm5728078	actress	\N	["Crested Ibis"]
tt17672076	1	nm3613493	self	\N	["Self - Host"]
tt17672076	2	nm4701791	self	\N	["Self - Host"]
tt17672226	1	nm5561840	actor	\N	["Benji"]
tt17672226	2	nm10037737	actress	\N	["Trinny"]
tt17672226	3	nm11026542	actress	\N	["Patrice"]
tt17672226	4	nm1173564	writer	\N	\N
tt17672226	5	nm4126785	producer	producer	\N
tt17672226	6	nm2939539	cinematographer	\N	\N
tt17672594	1	nm7321753	actor	\N	["Captain Rattlebones"]
tt17672594	2	nm13362662	actor	\N	["One-Tooth John"]
tt17672594	3	nm1810366	actor	\N	["Colonel Thunderwing"]
tt17672594	4	nm13362660	actor	\N	["Dalbert Paine"]
tt17672594	5	nm13362661	actress	\N	["Finn O'Fish"]
tt17672652	1	nm1087073	self	\N	["Self - Host"]
tt17672652	2	nm1002140	self	\N	["Self - Co-Host"]
tt17672652	3	nm2970043	self	\N	["Self"]
tt17672652	4	nm1381694	self	\N	["Themselves"]
tt17672668	1	nm3613493	self	\N	["Self - Host"]
tt17672668	2	nm4701791	self	\N	["Self - Host"]
tt17672730	1	nm3613493	self	\N	["Self - Host"]
tt17672730	2	nm4701791	self	\N	["Self - Host"]
tt17672836	1	nm1087073	self	\N	["Self - Host"]
tt17672836	2	nm1002140	self	\N	["Self - Co-Host"]
tt17672836	3	nm0336203	self	\N	["Self"]
tt17672836	4	nm0744107	self	\N	["Self"]
tt17672836	5	nm0894173	self	\N	["Self"]
tt17673030	1	nm3613493	self	\N	["Self - Host"]
tt17673030	2	nm4701791	self	\N	["Self - Host"]
tt17673074	10	nm0696732	actor	\N	["Zelimir"]
tt17673074	1	nm1839807	actor	\N	["Slavomir"]
tt17673074	2	nm12193060	actress	\N	["Marusa"]
tt17673074	3	nm0623127	actor	\N	["Mrkomir Prvi"]
tt17673074	4	nm0645297	actress	\N	["Anusha"]
tt17673074	5	nm1253429	director	\N	\N
tt17673074	6	nm0540365	writer	created by	\N
tt17673074	7	nm0841291	writer	created by	\N
tt17673074	8	nm0872594	writer	teleplay by	\N
tt17673074	9	nm0634208	actress	\N	["Zena u sumi"]
tt17673084	1	nm0327291	actress	\N	["Stella Shellz"]
tt17673216	1	nm3613493	self	\N	["Self - Host"]
tt17673216	2	nm4701791	self	\N	["Self - Host"]
tt17673298	1	nm3613493	self	\N	["Self - Host"]
tt17673298	2	nm4701791	self	\N	["Self - Host"]
tt17673424	10	nm11361793	self	\N	["Self"]
tt17673424	1	nm1596572	self	\N	["Self"]
tt17673424	2	nm3829201	self	\N	["Self"]
tt17673424	3	nm8974838	self	\N	["Themselves"]
tt17673424	4	nm6296538	self	\N	["Self"]
tt17673424	5	nm5308624	self	\N	["Self"]
tt17673424	6	nm6601556	self	\N	["Self"]
tt17673424	7	nm6358350	self	\N	["Self"]
tt17673424	8	nm2150064	self	\N	["Self"]
tt17673424	9	nm13973622	self	\N	["Self"]
tt17673538	1	nm8697498	actor	\N	["Andrew"]
tt17673538	2	nm6180081	actor	\N	["Walt"]
tt17673538	3	nm4137610	director	\N	\N
tt17673646	1	nm13477969	actor	\N	["Neverovatni Dule Kapritjoza"]
tt17673646	2	nm13718698	writer	created by	\N
tt17673646	3	nm10045185	composer	\N	\N
tt17673646	4	nm13730604	composer	\N	\N
tt17673646	5	nm1196720	cinematographer	\N	\N
tt17673646	6	nm5076338	editor	\N	\N
tt17673646	7	nm13219945	editor	\N	\N
tt17673646	8	nm8392548	editor	\N	\N
tt17673782	1	nm3613493	self	\N	["Self - Host"]
tt17673782	2	nm4701791	self	\N	["Self - Host"]
tt17674012	1	nm3613493	self	\N	["Self - Host"]
tt17674012	2	nm4701791	self	\N	["Self - Host"]
tt17674060	1	nm7702932	actor	\N	["Jacob"]
tt17674060	2	nm4162416	actor	\N	["Thomas"]
tt17674060	3	nm8697498	director	\N	\N
tt17674060	4	nm4137610	cinematographer	\N	\N
tt17674088	1	nm12056764	actor	\N	\N
tt17674088	2	nm13026425	actress	\N	\N
tt17674088	3	nm10399258	director	\N	\N
