tconst	ordering	nconst	category	job	characters
tt9910000	1	nm1214605	self	\N	["Self"]
tt9910000	2	nm3405146	self	\N	["Self"]
tt9910000	3	nm0566572	self	\N	["Self"]
tt9910000	4	nm0460843	self	\N	["Self"]
tt9910002	1	nm0008288	actress	\N	["Zakiah"]
tt9910002	2	nm2879092	actor	\N	["Badrul"]
tt9910002	3	nm4459651	actress	\N	["Lola"]
tt9910002	4	nm6562887	actor	\N	["Ray Sengau"]
tt9910002	5	nm6311609	director	\N	\N
tt9910002	6	nm4459741	actress	\N	["Loli"]
tt9910004	1	nm6460090	self	\N	["Self"]
tt9910004	2	nm6774605	producer	producer	\N
tt9910006	1	nm4609554	actor	\N	["Jim"]
tt9910006	2	nm4679139	actor	\N	["Steve"]
tt9910006	3	nm6635163	actor	\N	["Wombat Man"]
tt9910006	4	nm8924400	actor	\N	["Vic - Crime Boss"]
tt9910006	5	nm9594410	actress	\N	["Jenny"]
tt9910008	1	nm0235185	self	\N	["Self - Host"]
tt9910008	2	nm0481840	self	\N	["Self - Co-Host"]
tt9910008	3	nm0420364	self	\N	["Self"]
tt9910008	4	nm0742438	self	\N	["Self"]
tt9910012	1	nm6119331	self	\N	["Self - Host"]
tt9910012	2	nm8589146	self	\N	["Self - Co-Host"]
tt9910012	3	nm5675449	self	\N	["Self - Co-Host"]
tt9910014	1	nm6119331	self	\N	["Self - Host"]
tt9910014	2	nm8589146	self	\N	["Self - Co-Host"]
tt9910014	3	nm5675449	self	\N	["Self - Co-Host"]
tt9910016	1	nm6119331	self	\N	["Self - Host"]
tt9910016	2	nm8589146	self	\N	["Self - Co-Host"]
tt9910016	3	nm5675449	self	\N	["Self - Co-Host"]
tt9910018	1	nm6119331	self	\N	["Self - Host"]
tt9910018	2	nm8589146	self	\N	["Self - Co-Host"]
tt9910018	3	nm5675449	self	\N	["Self - Co-Host"]
tt9910018	4	nm5089827	self	\N	["Self - WNYW Reporter"]
tt9910020	1	nm6119331	self	\N	["Self - Host"]
tt9910020	2	nm8589146	self	\N	["Self - Co-Host"]
tt9910020	3	nm5675449	self	\N	["Self - Co-Host"]
tt9910022	1	nm5795985	actor	\N	["Shahrul"]
tt9910022	2	nm0368333	actor	\N	["En Johan"]
tt9910022	3	nm8616527	actress	\N	["Sofea"]
tt9910022	4	nm0848862	actress	\N	["Salamah"]
tt9910022	5	nm4799673	director	\N	\N
tt9910022	6	nm4498958	actress	\N	["Shasha"]
tt9910024	1	nm0364583	self	\N	["Self"]
tt9910024	2	nm0421774	self	\N	["Self"]
tt9910024	3	nm0455681	self	\N	["Self"]
tt9910024	4	nm0484870	self	\N	["Self"]
tt9910024	5	nm0000118	composer	\N	\N
tt9910026	1	nm6460090	self	\N	["Self"]
tt9910026	2	nm6774605	producer	producer	\N
tt9910028	1	nm3901368	self	\N	["Self - Host"]
tt9910028	2	nm3576158	self	\N	["Self -"]
tt9910028	3	nm9851055	self	\N	["Self"]
tt9910032	1	nm8919242	director	\N	\N
tt9910034	1	nm6460090	self	\N	["Self"]
tt9910034	2	nm6774605	producer	producer	\N
tt9910036	1	nm4204592	actor	\N	["Drogba"]
tt9910036	2	nm3736757	actor	\N	["Rooney"]
tt9910036	3	nm0044338	director	\N	\N
tt9910038	1	nm8827769	actor	\N	\N
tt9910040	1	nm0993343	actress	\N	\N
tt9910040	2	nm10493162	actress	\N	\N
tt9910040	3	nm8017730	actress	\N	\N
tt9910040	4	nm0462051	director	\N	\N
tt9910042	10	nm10535306	self	\N	["Self"]
tt9910042	1	nm5091791	self	\N	["Self - Host"]
tt9910042	2	nm4058731	self	\N	["Self - Host"]
tt9910042	3	nm10535302	self	\N	["Self"]
tt9910042	4	nm10535301	self	\N	["Self"]
tt9910042	5	nm4648769	self	\N	["Self - Judge"]
tt9910042	6	nm10535300	self	\N	["Self - Judge"]
tt9910042	7	nm10535308	self	\N	["Self"]
tt9910042	8	nm10535307	self	\N	["Self"]
tt9910042	9	nm10535304	self	\N	["Self"]
tt9910044	1	nm2590678	actor	\N	["Scar"]
tt9910044	2	nm9371564	actor	\N	["Stuw"]
tt9910044	3	nm10518719	actor	\N	["Marcus"]
tt9910044	4	nm10535592	actor	\N	["Bone"]
tt9910044	5	nm6920418	director	\N	\N
tt9910046	10	nm10535305	self	\N	["Self"]
tt9910046	1	nm5091791	self	\N	["Self - Host"]
tt9910046	2	nm4058731	self	\N	["Self - Host"]
tt9910046	3	nm10535302	self	\N	["Self"]
tt9910046	4	nm10535301	self	\N	["Self"]
tt9910046	5	nm10531272	self	\N	["Self - Judge"]
tt9910046	6	nm10535308	self	\N	["Self"]
tt9910046	7	nm10535307	self	\N	["Self"]
tt9910046	8	nm10535304	self	\N	["Self"]
tt9910046	9	nm10535306	self	\N	["Self"]
tt9910048	1	nm5492696	actor	\N	["Mark"]
tt9910048	2	nm4111633	actor	\N	["Adrian"]
tt9910048	3	nm6072896	actor	\N	["Broden"]
tt9910048	4	nm5492282	actor	\N	["Zach"]
tt9910048	5	nm4266805	director	\N	\N
tt9910048	6	nm5925328	writer	written by	\N
tt9910048	7	nm7596650	writer	written by	\N
tt9910048	8	nm10184851	writer	creator	\N
tt9910050	1	nm10516148	actress	\N	["The Little Girl"]
tt9910050	2	nm9054127	actress	\N	["The Slithery Dee","Big Bad Wolf"]
tt9910050	3	nm0371595	director	\N	\N
tt9910050	4	nm1737385	cinematographer	director of photography	\N
tt9910050	5	nm4308135	editor	\N	\N
tt9910052	10	nm10534075	self	\N	["Self - Site Foreman"]
tt9910052	1	nm5091791	self	\N	["Self - Host"]
tt9910052	2	nm4058731	self	\N	["Self - Host"]
tt9910052	3	nm10535302	self	\N	["Self"]
tt9910052	4	nm10535301	self	\N	["Self"]
tt9910052	5	nm10535308	self	\N	["Self"]
tt9910052	6	nm10535307	self	\N	["Self"]
tt9910052	7	nm10535304	self	\N	["Self"]
tt9910052	8	nm10535306	self	\N	["Self"]
tt9910052	9	nm10535305	self	\N	["Self"]
tt9910054	1	nm6460090	self	\N	["Self"]
tt9910054	2	nm6774605	producer	producer	\N
tt9910056	10	nm11096410	producer	producer	\N
tt9910056	1	nm0780435	self	\N	["Self - Host"]
tt9910056	2	nm0005360	self	\N	["Self - Judge"]
tt9910056	3	nm2953537	self	\N	["Self - Judge"]
tt9910056	4	nm2828504	self	\N	["Self - Judge"]
tt9910056	5	nm1932773	director	\N	\N
tt9910056	6	nm0635620	director	\N	\N
tt9910056	7	nm5822686	producer	producer	\N
tt9910056	8	nm4023065	producer	producer	\N
tt9910056	9	nm9718003	producer	producer	\N
tt9910058	1	nm1105298	actor	\N	["Osman Tikus"]
tt9910058	2	nm0404003	actor	\N	["Azmi"]
tt9910058	3	nm6645543	actress	\N	["Mimi"]
tt9910058	4	nm6847992	actor	\N	["Din"]
tt9910058	5	nm2204745	director	\N	\N
tt9910060	1	nm6460090	self	\N	["Self"]
tt9910060	2	nm6774605	producer	producer	\N
tt9910062	10	nm7784242	actress	\N	["Milena"]
tt9910062	1	nm10535753	actress	\N	["Angela"]
tt9910062	2	nm8065099	actor	\N	["David"]
tt9910062	3	nm4274417	actor	\N	["Mama"]
tt9910062	4	nm7805817	actress	\N	["Michelle"]
tt9910062	5	nm8090490	actress	\N	["Sara"]
tt9910062	6	nm4160504	actor	\N	["Arman"]
tt9910062	7	nm7853666	actor	\N	["Arno"]
tt9910062	8	nm6855091	actress	\N	["Carolina"]
tt9910062	9	nm8397671	actor	\N	["Alik"]
tt9910064	1	nm8924400	actor	\N	["Vic - Crime Boss"]
