tconst	ordering	nconst	category	job	characters
tt7060000	10	nm0282940	cinematographer	\N	\N
tt7060000	1	nm0658401	actress	\N	["Ángeles Di Stefano","Young María Segovia"]
tt7060000	2	nm0133332	actress	\N	["María Segovia","Condesa Lucrecia de Lamezia Terme"]
tt7060000	3	nm0140660	actor	\N	["Tito Centonze"]
tt7060000	4	nm0347222	actor	\N	["Daniel"]
tt7060000	5	nm0147914	director	\N	\N
tt7060000	6	nm0130013	director	\N	\N
tt7060000	7	nm1014423	writer	\N	\N
tt7060000	8	nm1105913	writer	\N	\N
tt7060000	9	nm1359386	producer	producer	\N
tt7060002	10	nm0282940	cinematographer	\N	\N
tt7060002	1	nm0658401	actress	\N	["Ángeles Di Stefano","Young María Segovia"]
tt7060002	2	nm0133332	actress	\N	["María Segovia","Condesa Lucrecia de Lamezia Terme"]
tt7060002	3	nm0140660	actor	\N	["Tito Centonze"]
tt7060002	4	nm0347222	actor	\N	["Daniel"]
tt7060002	5	nm0147914	director	\N	\N
tt7060002	6	nm0130013	director	\N	\N
tt7060002	7	nm1014423	writer	\N	\N
tt7060002	8	nm1105913	writer	\N	\N
tt7060002	9	nm1359386	producer	producer	\N
tt7060004	10	nm0282940	cinematographer	\N	\N
tt7060004	1	nm0658401	actress	\N	["Ángeles Di Stefano","Young María Segovia"]
tt7060004	2	nm0133332	actress	\N	["María Segovia","Condesa Lucrecia de Lamezia Terme"]
tt7060004	3	nm0140660	actor	\N	["Tito Centonze"]
tt7060004	4	nm0347222	actor	\N	["Daniel"]
tt7060004	5	nm0147914	director	\N	\N
tt7060004	6	nm0130013	director	\N	\N
tt7060004	7	nm1014423	writer	\N	\N
tt7060004	8	nm1105913	writer	\N	\N
tt7060004	9	nm1359386	producer	producer	\N
tt7060006	10	nm0282940	cinematographer	\N	\N
tt7060006	1	nm0658401	actress	\N	["Ángeles Di Stefano","Young María Segovia"]
tt7060006	2	nm0133332	actress	\N	["María Segovia","Condesa Lucrecia de Lamezia Terme"]
tt7060006	3	nm0140660	actor	\N	["Tito Centonze"]
tt7060006	4	nm0347222	actor	\N	["Daniel"]
tt7060006	5	nm0147914	director	\N	\N
tt7060006	6	nm0130013	director	\N	\N
tt7060006	7	nm1014423	writer	\N	\N
tt7060006	8	nm1105913	writer	\N	\N
tt7060006	9	nm1359386	producer	producer	\N
tt7060008	10	nm0282940	cinematographer	\N	\N
tt7060008	1	nm0658401	actress	\N	["Ángeles Di Stefano","Young María Segovia"]
tt7060008	2	nm0133332	actress	\N	["María Segovia","Condesa Lucrecia de Lamezia Terme"]
tt7060008	3	nm0140660	actor	\N	["Tito Centonze"]
tt7060008	4	nm0347222	actor	\N	["Daniel"]
tt7060008	5	nm0147914	director	\N	\N
tt7060008	6	nm0130013	director	\N	\N
tt7060008	7	nm1014423	writer	\N	\N
tt7060008	8	nm1105913	writer	\N	\N
