tconst	ordering	nconst	category	job	characters
tt2760000	1	nm5564148	actress	\N	\N
tt2760000	2	nm5563946	actor	\N	\N
tt2760000	3	nm5563868	director	\N	\N
tt2760000	4	nm5564195	director	\N	\N
tt2760000	5	nm5563605	composer	\N	\N
tt2760000	6	nm1319384	composer	\N	\N
tt2760000	7	nm5563715	composer	\N	\N
tt2760000	8	nm2779434	editor	\N	\N
tt2760008	1	nm5091988	actor	\N	\N
tt2760008	2	nm3956025	director	\N	\N
tt2760008	3	nm4368262	producer	producer	\N
tt2760008	4	nm5562114	producer	producer	\N
tt2760008	5	nm5092182	producer	producer	\N
tt2760008	6	nm0272471	composer	\N	\N
tt2760012	1	nm3705994	actress	\N	["Hillary Clinton"]
tt2760012	2	nm2261082	actor	\N	["Sherry Cordial"]
tt2760012	3	nm4406468	actor	\N	["Carol"]
tt2760012	4	nm3444732	cinematographer	\N	\N
tt2760014	10	nm0482012	actor	\N	["Pentti Ruuskanen"]
tt2760014	1	nm4150566	actor	\N	["Rasmus Nikko"]
tt2760014	2	nm1007169	actor	\N	["Tero Kuusla"]
tt2760014	3	nm3924484	actress	\N	["Vilma Haavisto"]
tt2760014	4	nm4076232	actress	\N	["Emmi Lukkari"]
tt2760014	5	nm0631564	director	\N	\N
tt2760014	6	nm0720080	writer	head writer	\N
tt2760014	7	nm3009050	producer	producer	\N
tt2760014	8	nm0450224	production_designer	\N	\N
tt2760014	9	nm5335092	actress	\N	["Sofia Fernandez"]
tt2760016	10	nm2074427	actor	\N	["Lauri Kallio"]
tt2760016	1	nm1007169	actor	\N	["Tero Kuusla"]
tt2760016	2	nm5335092	actress	\N	["Sofia Fernandez"]
tt2760016	3	nm1300300	actress	\N	["Petra Kaakko"]
tt2760016	4	nm0482012	actor	\N	["Pentti Ruuskanen"]
tt2760016	5	nm0631564	director	\N	\N
tt2760016	6	nm0720080	writer	head writer	\N
tt2760016	7	nm3009050	producer	producer	\N
tt2760016	8	nm0450224	production_designer	\N	\N
tt2760016	9	nm0538028	actor	\N	["Asko Haavisto"]
tt2760018	10	nm1300300	actress	\N	["Petra Kaakko"]
tt2760018	1	nm4150566	actor	\N	["Rasmus Nikko"]
tt2760018	2	nm1007169	actor	\N	["Tero Kuusla"]
tt2760018	3	nm3924484	actress	\N	["Vilma Haavisto"]
tt2760018	4	nm4076232	actress	\N	["Emmi Lukkari"]
tt2760018	5	nm1536593	director	\N	\N
tt2760018	6	nm0720080	writer	head writer	\N
tt2760018	7	nm3009050	producer	producer	\N
tt2760018	8	nm3167588	editor	\N	\N
tt2760018	9	nm0450224	production_designer	\N	\N
tt2760020	10	nm1024594	cinematographer	\N	\N
tt2760020	1	nm3132725	actor	\N	["Farhad"]
tt2760020	2	nm2053719	actress	\N	["Sara"]
tt2760020	3	nm2120999	actress	\N	["Diba"]
tt2760020	4	nm0259831	actor	\N	["Dr. Ghodsi"]
tt2760020	5	nm4769460	director	\N	\N
tt2760020	6	nm5294441	writer	writer	\N
tt2760020	7	nm3411644	producer	producer	\N
tt2760020	8	nm9457859	producer	producer	\N
tt2760020	9	nm5579148	composer	\N	\N
tt2760022	10	nm1300300	actress	\N	["Petra Kaakko"]
tt2760022	1	nm4150566	actor	\N	["Rasmus Nikko"]
tt2760022	2	nm1007169	actor	\N	["Tero Kuusla"]
tt2760022	3	nm5942693	actor	\N	["Timo Rissanen"]
tt2760022	4	nm4076232	actress	\N	["Emmi Lukkari"]
tt2760022	5	nm1536593	director	\N	\N
tt2760022	6	nm0720080	writer	head writer	\N
tt2760022	7	nm3009050	producer	producer	\N
tt2760022	8	nm3167588	editor	\N	\N
tt2760022	9	nm0450224	production_designer	\N	\N
tt2760024	10	nm3532117	actor	\N	["Jani Hellemaa"]
tt2760024	1	nm1007169	actor	\N	["Tero Kuusla"]
tt2760024	2	nm3924484	actress	\N	["Vilma Haavisto"]
tt2760024	3	nm4076232	actress	\N	["Emmi Lukkari"]
tt2760024	4	nm4912626	actor	\N	["Karri Palomäki"]
tt2760024	5	nm3581378	director	\N	\N
tt2760024	6	nm0720080	writer	head writer	\N
tt2760024	7	nm3009050	producer	producer	\N
tt2760024	8	nm1506885	cinematographer	\N	\N
tt2760024	9	nm0450224	production_designer	\N	\N
tt2760026	10	nm3532117	actor	\N	["Jani Hellemaa"]
tt2760026	1	nm1007169	actor	\N	["Tero Kuusla"]
tt2760026	2	nm3924484	actress	\N	["Vilma Haavisto"]
tt2760026	3	nm1300300	actress	\N	["Petra Kaakko"]
tt2760026	4	nm4912626	actor	\N	["Karri Palomäki"]
tt2760026	5	nm1536593	director	\N	\N
tt2760026	6	nm0720080	writer	head writer	\N
tt2760026	7	nm3009050	producer	producer	\N
tt2760026	8	nm3167588	editor	\N	\N
tt2760026	9	nm0450224	production_designer	\N	\N
tt2760028	1	nm0130733	self	\N	["Self - Host"]
tt2760028	2	nm3387543	self	\N	["Self - Host"]
tt2760028	3	nm5095047	writer	creator	\N
tt2760030	10	nm4150704	actress	\N	["Cicca Kallas"]
tt2760030	1	nm4150566	actor	\N	["Rasmus Nikko"]
tt2760030	2	nm4076232	actress	\N	["Emmi Lukkari"]
tt2760030	3	nm3532117	actor	\N	["Jani Hellemaa"]
tt2760030	4	nm0538028	actor	\N	["Asko Haavisto"]
tt2760030	5	nm3581378	director	\N	\N
tt2760030	6	nm0720080	writer	head writer	\N
tt2760030	7	nm3009050	producer	producer	\N
tt2760030	8	nm0450224	production_designer	\N	\N
tt2760030	9	nm1971749	actress	\N	["Minna Haavisto"]
