tconst	ordering	nconst	category	job	characters
tt12960002	1	nm0528518	actress	\N	["Leslie Brooks"]
tt12960004	1	nm0061849	actress	\N	["Lorie Brooks"]
tt12960004	2	nm0528518	actress	\N	["Leslie Brooks"]
tt12960006	1	nm2680331	actor	\N	\N
tt12960012	10	nm7056404	composer	\N	\N
tt12960012	1	nm11738993	actor	\N	["Scarecrow"]
tt12960012	2	nm6212624	actor	\N	["Scarecrow"]
tt12960012	3	nm11738992	actor	\N	["Scarecrow"]
tt12960012	4	nm11738991	actor	\N	["Scarecrow"]
tt12960012	5	nm3567416	director	\N	\N
tt12960012	6	nm1857002	writer	creator	\N
tt12960012	7	nm11840064	composer	\N	\N
tt12960012	8	nm11840065	composer	\N	\N
tt12960012	9	nm11840063	composer	\N	\N
tt12960014	1	nm10830822	self	\N	["Self - Host"]
tt12960014	2	nm4058310	self	\N	["Self - Host"]
tt12960014	3	nm10830823	producer	producer	\N
tt12960018	1	nm3831098	writer	\N	\N
tt12960018	2	nm9964002	producer	producer	\N
tt12960018	3	nm2666784	producer	producer	\N
tt12960018	4	nm9926418	producer	producer	\N
tt12960020	1	nm7978564	actress	\N	["Valerie Halls"]
tt12960020	2	nm7951936	actress	\N	["Mrs. Halls"]
tt12960022	1	nm8048296	actress	\N	["Claire"]
tt12960022	2	nm7978564	actress	\N	["Valerie Halls"]
tt12960022	3	nm7941636	actor	\N	["Mr. Halls"]
tt12960024	1	nm11834045	self	\N	["Self - Host"]
tt12960024	2	nm5107507	director	\N	\N
tt12960024	3	nm11840189	cinematographer	\N	\N
tt12960026	1	nm10830822	self	\N	["Self - Host"]
tt12960026	2	nm4058310	self	\N	["Self - Host"]
tt12960026	3	nm9789531	self	\N	["Self"]
tt12960026	4	nm10830823	producer	producer	\N
tt12960028	1	nm11025825	actor	\N	["Ally Pruitt"]
tt12960028	2	nm9713908	actor	\N	["Brian Pruitt"]
tt12960028	3	nm10613364	director	\N	\N
tt12960028	4	nm11341110	producer	producer	\N
tt12960028	5	nm10165745	cinematographer	director of photography	\N
tt12960032	10	nm0767734	cinematographer	director of photography	\N
tt12960032	1	nm10432961	actress	\N	["Nurse"]
tt12960032	2	nm0090805	actress	\N	["Debra Newell"]
tt12960032	3	nm10290884	actress	\N	["Terra Newell"]
tt12960032	4	nm6509698	actress	\N	["Doctor"]
tt12960032	5	nm2918728	director	\N	\N
tt12960032	6	nm2022315	writer	\N	\N
tt12960032	7	nm7544567	producer	associate producer	\N
tt12960032	8	nm3617273	composer	\N	\N
tt12960032	9	nm4263970	cinematographer	director of photography	\N
tt12960034	1	nm7157108	actress	\N	["Kheira"]
tt12960034	2	nm10372195	actor	\N	["Jonas"]
tt12960034	3	nm9987526	director	\N	\N
tt12960034	4	nm10379963	producer	producer	\N
tt12960034	5	nm9987528	cinematographer	\N	\N
tt12960034	6	nm12546864	production_designer	\N	\N
tt12960036	1	nm1549398	actress	\N	["Samantha Harris"]
tt12960036	2	nm6055063	actress	\N	["Vanessa Ray"]
tt12960036	3	nm3679483	director	\N	\N
tt12960036	4	nm11840080	writer	\N	\N
tt12960038	1	nm10830822	self	\N	["Self - Host"]
tt12960038	2	nm4058310	self	\N	["Self - Host"]
tt12960038	3	nm10830823	producer	producer	\N
tt12960044	1	nm11840085	actor	\N	["Charles"]
tt12960044	2	nm11840086	actress	\N	["Jean"]
tt12960044	3	nm7524508	cinematographer	\N	\N
tt12960044	4	nm8627410	production_designer	\N	\N
tt12960046	1	nm10830822	self	\N	["Self - Host"]
tt12960046	2	nm4058310	self	\N	["Self - Host"]
tt12960046	3	nm11840089	self	\N	["Self"]
tt12960046	4	nm10830823	producer	producer	\N
tt12960052	10	nm0782900	cinematographer	\N	\N
tt12960052	1	nm0950544	actress	\N	["Cassia Xiao Yuegui"]
tt12960052	2	nm3120546	actor	\N	["Ah Qi, Yu Qiyang"]
tt12960052	3	nm3419723	actress	\N	["Lily Chang Lili"]
tt12960052	4	nm0432425	actor	\N	["Lord Chang Lixiong"]
tt12960052	5	nm0398903	director	\N	\N
tt12960052	6	nm7938461	writer	\N	\N
tt12960052	7	nm7938460	writer	based in novel by	\N
tt12960052	8	nm0003792	composer	\N	\N
tt12960052	9	nm0459517	composer	\N	\N
tt12960062	1	nm0559969	actress	\N	\N
tt12960062	2	nm3230701	director	\N	\N
tt12960062	3	nm11835062	writer	\N	\N
tt12960062	4	nm8448745	producer	producer	\N
tt12960062	5	nm6469101	cinematographer	\N	\N
tt12960062	6	nm3996447	cinematographer	\N	\N
tt12960062	7	nm5001236	editor	\N	\N
tt12960064	1	nm7141452	writer	written by	\N
tt12960068	1	nm9780497	director	\N	\N
tt12960074	1	nm11834045	self	\N	["Self - Host"]
tt12960074	2	nm5107507	director	\N	\N
tt12960074	3	nm11840189	cinematographer	\N	\N
tt12960074	4	nm11840145	editor	\N	\N
tt12960086	1	nm8721324	actress	\N	["Pax"]
tt12960086	2	nm11840108	actor	\N	["Master of Chaos"]
tt12960086	3	nm11840107	director	\N	\N
tt12960086	4	nm11840109	producer	producer	\N
tt12960096	1	nm11840126	actor	\N	["Dyamichiequivilae"]
tt12960096	2	nm11840124	actor	\N	["Okechukumna"]
tt12960096	3	nm11840123	actor	\N	["Samhaiwewunda"]
tt12960096	4	nm11840125	actor	\N	["Mend Seagadene"]
tt12960096	5	nm11840121	director	\N	\N
tt12960096	6	nm11840120	director	\N	\N
tt12960096	7	nm11840122	director	\N	\N
tt12960096	8	nm11840127	cinematographer	\N	\N
tt12960098	1	nm3699594	actor	\N	\N
tt12960098	2	nm4344768	actress	\N	\N
tt12960098	3	nm11840130	actress	\N	\N
tt12960098	4	nm11840129	actor	\N	\N
tt12960098	5	nm9780497	director	\N	\N
tt12960098	6	nm10550286	cinematographer	\N	\N
tt12960102	10	nm0487832	actor	\N	["Policier Fernand Cassistat"]
tt12960102	1	nm0054912	actress	\N	["Josée Lebeau"]
tt12960102	2	nm0074422	actress	\N	["Infirmière Louise Thibault"]
tt12960102	3	nm0134587	actress	\N	["Jeanne Prévost"]
tt12960102	4	nm0134815	actor	\N	["Laurent Dostie"]
tt12960102	5	nm11755157	actor	\N	["Serveur au bistro"]
tt12960102	6	nm0184276	actress	\N	["Madeleine Beaulieu-Landry"]
tt12960102	7	nm0320636	actor	\N	["Armand Lebeau"]
tt12960102	8	nm11840133	actress	\N	["Serveuse Diane"]
tt12960102	9	nm0480978	actress	\N	["Rose Landry"]
tt12960106	1	nm0577263	actor	\N	\N
tt12960108	1	nm11841451	self	\N	["Self"]
tt12960108	2	nm11833701	director	\N	\N
tt12960108	3	nm11833702	writer	\N	\N
tt12960108	4	nm5107507	cinematographer	\N	\N
tt12960112	1	nm9090762	self	\N	["Self"]
tt12960112	2	nm11833701	director	\N	\N
tt12960112	3	nm11833702	writer	\N	\N
tt12960112	4	nm5107507	cinematographer	\N	\N
tt12960114	10	nm0501291	actor	\N	["Martin Beaudry"]
tt12960114	1	nm0054912	actress	\N	["Josée Lebeau"]
tt12960114	2	nm0064439	actress	\N	["Catherine Landry"]
tt12960114	3	nm0134587	actress	\N	["Jeanne Prévost"]
tt12960114	4	nm0134815	actor	\N	["Laurent Dostie"]
tt12960114	5	nm0184276	actress	\N	["Madeleine Beaulieu-Landry"]
tt12960114	6	nm0253835	actress	\N	["Élizabeth Gagné"]
tt12960114	7	nm0320636	actor	\N	["Armand Lebeau"]
tt12960114	8	nm0495800	actor	\N	["Robert Lebeau"]
tt12960114	9	nm0499218	actor	\N	["Jean Caporucci"]
tt12960116	1	nm12735533	actor	\N	\N
tt12960116	2	nm12735526	actor	\N	\N
tt12960116	3	nm12026273	actress	\N	["Savitri"]
tt12960116	4	nm9855560	actor	\N	\N
tt12960116	5	nm6190049	director	\N	\N
tt12960116	6	nm9603326	producer	producer	\N
tt12960116	7	nm12023554	composer	music director	\N
tt12960116	8	nm8704996	cinematographer	\N	\N
tt12960124	10	nm11618563	actress	\N	["Kahlea"]
tt12960124	1	nm10853574	actor	\N	["Nicholai"]
tt12960124	2	nm1775404	actor	\N	["Omnis"]
tt12960124	3	nm11377963	actor	\N	["Exiel"]
tt12960124	4	nm10498160	actor	\N	["Zero"]
tt12960124	5	nm11884090	writer	script writer	\N
tt12960124	6	nm1639844	actor	\N	["Chief Ikaika"]
tt12960124	7	nm11884516	actor	\N	["Talos","Dante"]
tt12960124	8	nm11610363	actress	\N	["Marina"]
tt12960124	9	nm11884517	actor	\N	["Exiel (Shade)"]
tt12960130	1	nm11806872	actor	\N	["Davalenco"]
tt12960130	2	nm11840144	director	\N	\N
tt12960132	1	nm3239138	director	\N	\N
tt12960140	1	nm5651200	actress	\N	\N
tt12960144	1	nm11609869	actor	\N	["John (Chungus) Wick"]
tt12960144	2	nm11492066	actor	\N	["Main Thug"]
tt12960148	10	nm11840187	self	\N	["Self"]
tt12960148	1	nm2975773	actor	\N	["Mawashi Santana"]
tt12960148	2	nm9694910	actor	\N	["Tosco"]
tt12960148	3	nm9069870	actor	\N	["Dudu"]
tt12960148	4	nm9694914	actor	\N	["Fafá"]
tt12960148	5	nm5565519	director	\N	\N
tt12960148	6	nm3848487	producer	producer	\N
tt12960148	7	nm9694911	actor	\N	["Dona Zilda"]
tt12960148	8	nm8509956	self	\N	["Self"]
tt12960148	9	nm0208944	self	\N	["Self"]
tt12960152	1	nm0523568	self	\N	["Self"]
tt12960152	2	nm3199492	director	\N	\N
tt12960152	3	nm2790950	writer	\N	\N
tt12960152	4	nm5081653	producer	producer	\N
tt12960154	1	nm9669334	cinematographer	co-director of photography	\N
tt12960154	2	nm11573652	production_designer	\N	\N
tt12960160	1	nm6754907	actress	\N	\N
tt12960160	2	nm13874577	actress	\N	\N
tt12960160	3	nm13874576	actor	\N	\N
tt12960160	4	nm13874575	actress	\N	\N
tt12960160	5	nm13874461	director	\N	\N
tt12960160	6	nm13874462	producer	producer	\N
tt12960160	7	nm13874463	producer	producer	\N
tt12960160	8	nm3449352	actor	\N	\N
tt12960166	10	nm4410694	editor	\N	\N
tt12960166	1	nm9658205	actress	\N	\N
tt12960166	2	nm2543501	actress	\N	["Maureen"]
tt12960166	3	nm7927667	actress	\N	["Lucy"]
tt12960166	4	nm4755741	actor	\N	\N
tt12960166	5	nm10182904	director	\N	\N
tt12960166	6	nm9308735	producer	producer	\N
tt12960166	7	nm7512998	producer	producer	\N
tt12960166	8	nm11076996	composer	\N	\N
tt12960166	9	nm3688919	cinematographer	\N	\N
tt12960172	1	nm0359171	actor	\N	\N
tt12960172	2	nm0490615	actor	\N	\N
tt12960172	3	nm2192946	actress	\N	\N
tt12960172	4	nm6402876	actress	\N	\N
tt12960172	5	nm1185480	producer	producer	\N
tt12960172	6	nm2356766	actress	\N	\N
tt12960172	7	nm0939117	actress	\N	\N
tt12960172	8	nm5930630	actor	\N	\N
tt12960174	10	nm11840236	self	\N	["Self"]
tt12960174	1	nm2975773	self	\N	["Self - Host"]
tt12960174	2	nm9694910	actor	\N	["Tosco"]
tt12960174	3	nm11801669	actor	\N	["Valtinho"]
tt12960174	4	nm9069869	actress	\N	["Geisinha"]
tt12960174	5	nm5565519	director	\N	\N
tt12960174	6	nm3848487	producer	producer	\N
tt12960174	7	nm9069875	actor	\N	["Bob"]
tt12960174	8	nm3733905	self	\N	["Self"]
tt12960174	9	nm5476593	self	\N	["Self"]
tt12960178	1	nm11840241	self	\N	["Self"]
tt12960180	1	nm0522461	writer	text monkey	\N
tt12960180	2	nm1897783	producer	producer	\N
tt12960180	3	nm1693297	composer	\N	\N
tt12960184	10	nm6004818	actress	\N	["Keerti Naksh Singhania"]
tt12960184	1	nm11874487	actress	\N	["Child Krishna"]
tt12960184	2	nm1247937	actress	\N	["Suhasini Kamal Goenka"]
tt12960184	3	nm3246005	actor	\N	["Akhilesh Goenka"]
tt12960184	4	nm3599347	actress	\N	["Kaveri Mahendrapratap Singhania"]
tt12960184	5	nm10208719	writer	\N	\N
tt12960184	6	nm3496186	actress	\N	["Devyani Rajshekhar Singhania"]
tt12960184	7	nm3496716	actress	\N	["Swarna Manish Goenka"]
tt12960184	8	nm7812857	actress	\N	["Naira Kartik Goenka"]
tt12960184	9	nm5068824	actor	\N	["Kartik Goenka"]
tt12960194	1	nm3844651	self	\N	["Self - Host"]
tt12960194	2	nm8406012	self	\N	["Self - Guest"]
tt12960200	1	nm0785420	director	\N	\N
tt12960202	10	nm1798320	actress	\N	["Preeti Jindal"]
tt12960202	1	nm8636749	actor	\N	["Sumedh Kothari"]
tt12960202	2	nm1654837	actor	\N	["Keertan Tibrewal (K. T.)"]
tt12960202	3	nm12489541	actress	\N	["Junior Preeti"]
tt12960202	4	nm6944669	actor	\N	["Tarun Jindal"]
tt12960202	5	nm2941131	producer	producer	\N
tt12960202	6	nm2940535	producer	producer	\N
tt12960202	7	nm6271888	editor	\N	\N
tt12960202	8	nm13258502	actor	\N	["Boy Friend"]
tt12960202	9	nm8216621	actress	\N	["Juhi Sumedh Kothari"]
tt12960206	1	nm5610233	actor	\N	["Elmis"]
tt12960206	2	nm5604500	actor	\N	["Diego"]
tt12960206	3	nm10803725	actress	\N	["Gogo"]
tt12960206	4	nm5588564	actor	\N	["Figueroa Mayani"]
tt12960206	5	nm10020365	director	\N	\N
tt12960214	1	nm0443286	actor	\N	["Voice Over"]
tt12960214	2	nm1056659	self	\N	["Self - Host"]
tt12960214	3	nm3264348	director	\N	\N
tt12960214	4	nm11661365	writer	writer	\N
tt12960214	5	nm2175486	editor	\N	\N
tt12960214	6	nm1825921	editor	\N	\N
tt12960214	7	nm2754967	production_designer	\N	\N
tt12960216	1	nm11840254	director	\N	\N
tt12960216	2	nm0000807	writer	\N	\N
tt12960224	10	nm11840262	producer	producer	\N
tt12960224	1	nm11840258	actress	\N	["Madam Hokuroda"]
tt12960224	2	nm1373875	actor	\N	["Paparazzi Matsumoto"]
tt12960224	3	nm1886784	actress	\N	["Mika Abunai"]
tt12960224	4	nm1789391	actress	\N	["Kyoko Abunai"]
tt12960224	5	nm4217514	director	\N	\N
tt12960224	6	nm11840259	writer	dialogue translation	\N
tt12960224	7	nm11840260	writer	screenplay support	\N
tt12960224	8	nm1525260	writer	dialogue translation	\N
tt12960224	9	nm2631098	producer	producer	\N
tt12960228	1	nm11215200	actress	\N	["Teryn Anderson"]
tt12960228	2	nm11218547	actor	\N	["Devon Dedle"]
tt12960228	3	nm10660579	actress	\N	["Mary Herbert","Mary"]
tt12960228	4	nm11798877	actress	\N	["Dee Dee Nosewothy"]
tt12960228	5	nm10884168	director	\N	\N
tt12960228	6	nm11215199	writer	Writer	\N
tt12960228	7	nm11807433	composer	\N	\N
tt12960228	8	nm11592213	cinematographer	\N	\N
tt12960230	10	nm8764400	editor	\N	\N
tt12960230	1	nm0960740	self	\N	["Self - Host"]
tt12960230	2	nm0969071	self	\N	["Self"]
tt12960230	3	nm2517133	self	\N	["Self"]
tt12960230	4	nm7548307	self	\N	["Self - Host"]
tt12960230	5	nm6839281	director	\N	\N
tt12960230	6	nm8970548	writer	head writer	\N
tt12960230	7	nm4060172	writer	\N	\N
tt12960230	8	nm5173042	writer	\N	\N
tt12960230	9	nm8863207	editor	\N	\N
tt12960242	1	nm10810580	actress	\N	["Meditation Guide"]
tt12960242	2	nm9746182	actor	\N	["Jeremy"]
tt12960242	3	nm5489921	director	\N	\N
tt12960242	4	nm8551714	director	\N	\N
tt12960242	5	nm8590506	composer	\N	\N
tt12960248	10	nm11840289	composer	\N	\N
tt12960248	1	nm11840278	actor	\N	["Daniel Burke"]
tt12960248	2	nm11840279	actress	\N	["Sarah","Jen"]
tt12960248	3	nm11840280	actress	\N	["Joan Bishop"]
tt12960248	4	nm11840281	actress	\N	["Cynthia"]
tt12960248	5	nm10470438	director	\N	\N
tt12960248	6	nm11840287	composer	\N	\N
tt12960248	7	nm9632297	composer	\N	\N
tt12960248	8	nm3589635	composer	\N	\N
