tconst	ordering	nconst	category	job	characters
tt1730000	1	nm2773372	production_designer	\N	\N
tt1730001	1	nm1812255	self	\N	["Self"]
tt1730001	2	nm0578374	writer	head writer	\N
tt1730003	10	nm0492951	writer	writer	\N
tt1730003	1	nm0015935	actress	\N	["Fish #1"]
tt1730003	2	nm0000317	actor	\N	["Mr. Krabs"]
tt1730003	3	nm0120309	actor	\N	["Squidward","Fish #23"]
tt1730003	4	nm0146181	actress	\N	["Fish #4"]
tt1730003	5	nm0909088	director	creative director	\N
tt1730003	6	nm2284630	writer	written by	\N
tt1730003	7	nm0112321	writer	written by	\N
tt1730003	8	nm1349960	writer	written by	\N
tt1730003	9	nm2389161	writer	written by	\N
tt1730004	1	nm0096018	actor	\N	["Götz Zastrow"]
tt1730004	2	nm1564267	actress	\N	["Margot Pichler"]
tt1730004	3	nm1813505	actress	\N	["Isar Roth"]
tt1730004	4	nm1365697	actor	\N	["Jacob Krendlinger"]
tt1730005	1	nm0096018	actor	\N	["Götz Zastrow"]
tt1730005	2	nm1813505	actress	\N	["Isar Roth"]
tt1730005	3	nm1365697	actor	\N	["Jacob Krendlinger"]
tt1730006	1	nm0096018	actor	\N	["Götz Zastrow"]
tt1730006	2	nm1813505	actress	\N	["Isar Roth"]
tt1730006	3	nm1365697	actor	\N	["Jacob Krendlinger"]
tt1730007	1	nm0096018	actor	\N	["Götz Zastrow"]
tt1730007	2	nm1813505	actress	\N	["Isar Roth"]
tt1730007	3	nm1365697	actor	\N	["Jacob Krendlinger"]
tt1730008	1	nm0232188	self	\N	["Self - Narrator"]
tt1730008	2	nm4111242	producer	producer	\N
tt1730008	3	nm0680404	composer	\N	\N
tt1730009	1	nm4997781	self	\N	["Self - Narrator"]
tt1730009	2	nm0640326	self	\N	["Self - Narrator"]
tt1730009	3	nm4128842	director	\N	\N
tt1730009	4	nm0896212	composer	\N	\N
tt1730010	10	nm0601784	self	\N	["Self - Actor"]
tt1730010	1	nm0193840	self	\N	["Self - Reporter"]
tt1730010	2	nm0234540	self	\N	["Self - Actress"]
tt1730010	3	nm0355991	self	\N	["Self"]
tt1730010	4	nm0357859	self	\N	["Self - Actress"]
tt1730010	5	nm0476409	writer	compiled by	\N
tt1730010	6	nm0598739	producer	producer	\N
tt1730010	7	nm0362557	self	\N	["Self - Actor"]
tt1730010	8	nm0364172	self	\N	["Self - Actor"]
tt1730010	9	nm0419785	self	\N	["Self - Actor"]
tt1730011	10	nm0765578	self	\N	["Self"]
tt1730011	1	nm0032724	self	\N	["Self - Interviewer"]
tt1730011	2	nm0077086	self	\N	["Self"]
tt1730011	3	nm0006568	self	\N	["Self"]
tt1730011	4	nm0147590	self	\N	["Self"]
tt1730011	5	nm0171032	producer	producer	\N
tt1730011	6	nm0001120	self	\N	["Self"]
tt1730011	7	nm0321338	self	\N	["Self"]
tt1730011	8	nm0542146	self	\N	["Self"]
tt1730011	9	nm0991968	self	\N	["Self"]
tt1730012	1	nm0161398	actor	\N	["Narrator"]
tt1730012	2	nm0593978	director	\N	\N
tt1730012	3	nm0096293	writer	commentary written by	\N
tt1730012	4	nm1194534	writer	writer	\N
tt1730012	5	nm0999953	writer	\N	\N
tt1730013	1	nm0161398	actor	\N	["Narrator"]
tt1730013	2	nm0593978	director	\N	\N
tt1730013	3	nm0096293	writer	commentary written by	\N
tt1730013	4	nm1194534	writer	writer	\N
tt1730013	5	nm0999953	writer	\N	\N
tt1730014	1	nm0111376	actress	\N	["Elizabeth Barrett Browning"]
tt1730014	2	nm0318971	actor	\N	["Robert Browning"]
tt1730014	3	nm0354078	actor	\N	["Daniel Dunglas Home"]
tt1730014	4	nm0588664	director	\N	\N
tt1730015	1	nm0191707	self	\N	["Self"]
tt1730015	2	nm0650213	self	\N	["Self"]
tt1730015	3	nm3783561	self	\N	["Self"]
tt1730015	4	nm7846711	self	\N	["Self - Presenter"]
tt1730015	5	nm2381119	director	\N	\N
tt1730016	1	nm0571674	actor	\N	["Socrates"]
