tconst	ordering	nconst	category	job	characters
tt17730014	1	nm9006923	self	\N	["Self - Judge"]
tt17730014	2	nm9006924	self	\N	["Self - Judge"]
tt17730014	3	nm13272283	self	\N	["Self - Judge"]
tt17730014	4	nm13274529	self	\N	["Self - Contestant"]
tt17730014	5	nm13274528	self	\N	["Self - Contestant"]
tt17730014	6	nm11518961	self	\N	["Self - Contestant"]
tt17730128	1	nm9006923	self	\N	["Self - Judge"]
tt17730128	2	nm9006924	self	\N	["Self - Judge"]
tt17730128	3	nm13272283	self	\N	["Self - Judge"]
tt17730128	4	nm13274529	self	\N	["Self - Contestant"]
tt17730128	5	nm13274528	self	\N	["Self - Contestant"]
tt17730128	6	nm11518961	self	\N	["Self - Contestant"]
tt17730232	1	nm9006923	self	\N	["Self - Judge"]
tt17730232	2	nm9006924	self	\N	["Self - Judge"]
tt17730232	3	nm13272283	self	\N	["Self - Judge"]
tt17730232	4	nm13274529	self	\N	["Self - Contestant"]
tt17730232	5	nm13274528	self	\N	["Self - Contestant"]
tt17730232	6	nm11518961	self	\N	["Self - Contestant"]
tt17730510	1	nm9006923	self	\N	["Self - Judge"]
tt17730510	2	nm9006924	self	\N	["Self - Judge"]
tt17730510	3	nm13272283	self	\N	["Self - Judge"]
tt17730510	4	nm13274529	self	\N	["Self - Contestant"]
tt17730510	5	nm13274528	self	\N	["Self - Contestant"]
tt17730510	6	nm11518961	self	\N	["Self - Contestant"]
tt17730534	1	nm9006923	self	\N	["Self - Judge"]
tt17730534	2	nm9006924	self	\N	["Self - Judge"]
tt17730534	3	nm13272283	self	\N	["Self - Judge"]
tt17730534	4	nm13274529	self	\N	["Self - Contestant"]
tt17730534	5	nm13274528	self	\N	["Self - Contestant"]
tt17730534	6	nm11518961	self	\N	["Self - Contestant"]
tt17730778	10	nm13979848	actress	\N	\N
tt17730778	1	nm0971415	actress	\N	["The Devil"]
tt17730778	2	nm13366999	actor	\N	["God"]
tt17730778	3	nm11956399	actor	\N	["Bill Gates","Marilyn Manson","Robert Downey Jr."]
tt17730778	4	nm1088985	actor	\N	\N
tt17730778	5	nm0974417	actor	\N	["John Wayne"]
