tconst	ordering	nconst	category	job	characters
tt14780000	1	nm0002350	actor	\N	["Ben"]
tt14780000	2	nm4847206	actor	\N	["The Salesman"]
tt14780000	3	nm3218291	actress	\N	["Nicky Nicotine"]
tt14780000	4	nm1312781	director	\N	\N
tt14780000	5	nm9854632	producer	producer	\N
tt14780000	6	nm1265981	composer	\N	\N
tt14780000	7	nm6610582	cinematographer	\N	\N
tt14780000	8	nm2167256	editor	\N	\N
tt14780000	9	nm9510640	production_designer	\N	\N
tt14780004	1	nm3368087	self	\N	["Self - Host"]
tt14780004	2	nm12609619	director	\N	\N
tt14780004	3	nm4377240	writer	author	\N
tt14780004	4	nm2651211	producer	producer	\N
tt14780004	5	nm1330380	composer	original music composer	\N
tt14780006	1	nm0069699	self	\N	["Self - Host"]
tt14780010	1	nm3368087	self	\N	["Self - Host"]
tt14780010	2	nm12609619	director	\N	\N
tt14780010	3	nm4377240	writer	author	\N
tt14780010	4	nm2651211	producer	producer	\N
tt14780010	5	nm1330380	composer	original music composer	\N
tt14780012	1	nm0069699	self	\N	["Self - Host"]
tt14780016	1	nm12633388	actor	\N	["Shaun"]
tt14780016	2	nm12633389	actor	\N	["Edward"]
tt14780018	1	nm3368087	self	\N	["Self - Host"]
tt14780018	2	nm12609619	director	\N	\N
tt14780018	3	nm4377240	writer	author	\N
tt14780018	4	nm2651211	producer	producer	\N
tt14780018	5	nm1330380	composer	original music composer	\N
tt14780020	1	nm1745069	self	\N	["Self - Host"]
tt14780020	2	nm7430410	self	\N	["Self - Panelist"]
tt14780020	3	nm5316993	self	\N	["Self - Panelist"]
tt14780020	4	nm9911395	self	\N	["Self - Panelist"]
tt14780020	5	nm10452329	self	\N	["Self - Panelist"]
tt14780020	6	nm12633390	self	\N	["Self"]
tt14780020	7	nm7139955	self	\N	["Self - Panelist"]
tt14780020	8	nm13001814	self	\N	["Self - Panelist"]
tt14780020	9	nm3738281	self	\N	["Self"]
tt14780022	1	nm0069699	self	\N	["Self - Host"]
tt14780024	1	nm3368087	self	\N	["Self - Host"]
tt14780024	2	nm12609619	director	\N	\N
