tconst	ordering	nconst	category	job	characters
tt7010000	10	nm1048225	self	\N	["Self"]
tt7010000	1	nm0023041	self	\N	["Self"]
tt7010000	2	nm1397435	self	\N	["Self"]
tt7010000	3	nm0175055	self	\N	["Self"]
tt7010000	4	nm0002028	self	\N	["Self"]
tt7010000	5	nm0004856	self	\N	["Self - Host"]
tt7010000	6	nm0004890	self	\N	["Self"]
tt7010000	7	nm6304601	self	\N	["Themselves"]
tt7010000	8	nm2444725	self	\N	["Self"]
tt7010000	9	nm0005376	self	\N	["Self"]
tt7010002	1	nm9060940	actor	\N	["Mr. Gregson"]
tt7010002	2	nm9060941	actor	\N	["Jack"]
tt7010002	3	nm9060942	actor	\N	["Sean"]
tt7010002	4	nm8044696	actress	\N	["Lauren"]
tt7010002	5	nm8195670	writer	creator	\N
tt7010004	1	nm0391790	self	\N	["Self"]
tt7010006	1	nm2569233	actor	\N	["Boku"]
tt7010006	2	nm2976492	actress	\N	["Tomo Kunagisa"]
tt7010006	3	nm0793840	director	\N	\N
tt7010006	4	nm4277050	director	\N	\N
tt7010006	5	nm3451227	writer	novels	\N
tt7010006	6	nm4634159	writer	composition	\N
tt7010006	7	nm0435317	composer	\N	\N
tt7010006	8	nm3589497	cinematographer	\N	\N
tt7010006	9	nm2054111	editor	\N	\N
tt7010010	1	nm2569233	actor	\N	["Boku"]
tt7010010	2	nm2976492	actress	\N	["Tomo Kunagisa"]
tt7010010	3	nm0793840	director	\N	\N
tt7010010	4	nm4277050	director	\N	\N
tt7010010	5	nm3451227	writer	novels	\N
tt7010010	6	nm4634159	writer	composition	\N
tt7010010	7	nm0435317	composer	\N	\N
tt7010010	8	nm3589497	cinematographer	\N	\N
tt7010010	9	nm2054111	editor	\N	\N
tt7010014	10	nm5242982	editor	\N	\N
tt7010014	1	nm8963840	self	\N	["Self - Host"]
tt7010014	2	nm9370761	actor	\N	["Handicapper"]
tt7010014	3	nm0538627	actor	\N	["Contestant"]
tt7010014	4	nm5758261	actress	\N	["Contestant"]
tt7010014	5	nm5833774	director	\N	\N
tt7010014	6	nm0602851	writer	\N	\N
tt7010014	7	nm1780117	producer	producer	\N
tt7010014	8	nm1021942	producer	producer	\N
tt7010014	9	nm2761050	producer	producer	\N
tt7010016	1	nm9061005	actor	\N	["Sam"]
tt7010016	2	nm9011753	actor	\N	["Katiya"]
tt7010016	3	nm9061006	actor	\N	["Professor"]
tt7010016	4	nm1382120	director	\N	\N
tt7010016	5	nm9011758	composer	\N	\N
tt7010016	6	nm1601714	cinematographer	\N	\N
tt7010018	1	nm0175055	self	\N	["Self"]
