tconst	ordering	nconst	category	job	characters
tt18100030	1	nm6043790	actress	\N	["Gigi"]
tt18100030	2	nm6849095	actor	\N	["Jaylin"]
tt18100030	3	nm3948436	actress	\N	["Shana"]
tt18100030	4	nm8700175	actress	\N	["Ariel"]
tt18100030	5	nm3065029	director	\N	\N
tt18100030	6	nm1880666	producer	producer	\N
tt18100234	1	nm4542145	director	\N	\N
tt18100708	1	nm12641572	actor	\N	["Félix"]
tt18100708	2	nm13338505	actress	\N	["Lucie"]
tt18100708	3	nm8940732	actor	\N	["Edmond"]
tt18100708	4	nm10813014	actress	\N	["Pauline"]
tt18100708	5	nm12641409	director	\N	\N
tt18100708	6	nm13705714	composer	\N	\N
tt18100708	7	nm13427658	composer	\N	\N
tt18100708	8	nm12458090	cinematographer	\N	\N
tt18100708	9	nm13427650	editor	\N	\N
tt18100886	1	nm7621750	director	\N	\N
tt18100886	2	nm0501573	producer	producer	\N
tt18100886	3	nm4266643	cinematographer	\N	\N
tt18100886	4	nm3069858	editor	\N	\N
tt18101166	1	nm11474826	actor	\N	\N
tt18101166	2	nm4707282	director	\N	\N
tt18101166	3	nm7859131	composer	\N	\N
tt18101166	4	nm2993725	cinematographer	\N	\N
tt18101424	1	nm11474826	actor	\N	\N
tt18101424	2	nm4707282	director	\N	\N
tt18101424	3	nm7859131	composer	\N	\N
tt18101424	4	nm2993725	cinematographer	\N	\N
tt18101472	1	nm2574226	actress	\N	\N
tt18101472	2	nm0881961	actor	\N	\N
tt18101472	3	nm0586389	director	\N	\N
tt18101472	4	nm5654268	writer	\N	\N
tt18101472	5	nm0080966	producer	producer	\N
tt18101864	1	nm9010969	director	\N	\N
tt18101864	2	nm10433959	cinematographer	\N	\N
tt18101864	3	nm5261364	editor	\N	\N
tt18101916	1	nm6358212	director	\N	\N
tt18101916	2	nm3762182	producer	producer	\N
tt18101916	3	nm4485329	editor	\N	\N
tt18101918	1	nm13452232	actor	\N	["Grandfather"]
tt18101918	2	nm13452233	actor	\N	["Fake monk"]
tt18101918	3	nm13452230	actor	\N	["Xiao Qiang"]
tt18101918	4	nm13452231	actress	\N	["Grandmother"]
