tconst	ordering	nconst	category	job	characters
tt14400000	1	nm10134810	actor	\N	\N
tt14400000	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400000	3	nm11482094	actor	\N	\N
tt14400000	4	nm10919652	director	\N	\N
tt14400000	5	nm6352729	writer	\N	\N
tt14400000	6	nm8467983	producer	producer	\N
tt14400000	7	nm4822140	cinematographer	\N	\N
tt14400002	1	nm10134810	actor	\N	\N
tt14400002	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400002	3	nm11482094	actor	\N	\N
tt14400002	4	nm10919652	director	\N	\N
tt14400002	5	nm6352729	writer	\N	\N
tt14400002	6	nm8467983	producer	producer	\N
tt14400002	7	nm4822140	cinematographer	\N	\N
tt14400004	1	nm10134810	actor	\N	\N
tt14400004	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400004	3	nm11482094	actor	\N	\N
tt14400004	4	nm10919652	director	\N	\N
tt14400004	5	nm6352729	writer	\N	\N
tt14400004	6	nm8467983	producer	producer	\N
tt14400004	7	nm4822140	cinematographer	\N	\N
tt14400006	1	nm10134810	actor	\N	\N
tt14400006	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400006	3	nm11482094	actor	\N	\N
tt14400006	4	nm10919652	director	\N	\N
tt14400006	5	nm6352729	writer	\N	\N
tt14400006	6	nm8467983	producer	producer	\N
tt14400006	7	nm4822140	cinematographer	\N	\N
tt14400008	1	nm6458910	director	\N	\N
tt14400008	2	nm0789576	producer	producer	\N
tt14400008	3	nm12482991	cinematographer	\N	\N
tt14400008	4	nm3286669	editor	\N	\N
tt14400008	5	nm3904792	editor	\N	\N
tt14400008	6	nm7812418	editor	\N	\N
tt14400008	7	nm12482992	editor	\N	\N
tt14400010	1	nm10134810	actor	\N	\N
tt14400010	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400010	3	nm11482094	actor	\N	\N
tt14400010	4	nm10919652	director	\N	\N
tt14400010	5	nm6352729	writer	\N	\N
tt14400010	6	nm8467983	producer	producer	\N
tt14400010	7	nm4822140	cinematographer	\N	\N
tt14400012	1	nm10134810	actor	\N	\N
tt14400012	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400012	3	nm11482094	actor	\N	\N
tt14400012	4	nm10919652	director	\N	\N
tt14400012	5	nm6352729	writer	\N	\N
tt14400012	6	nm8467983	producer	producer	\N
tt14400012	7	nm4822140	cinematographer	\N	\N
tt14400014	1	nm10134810	actor	\N	\N
tt14400014	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400014	3	nm11482094	actor	\N	\N
tt14400014	4	nm10919652	director	\N	\N
tt14400014	5	nm6352729	writer	\N	\N
tt14400014	6	nm8467983	producer	producer	\N
tt14400014	7	nm4822140	cinematographer	\N	\N
tt14400016	1	nm10134810	actor	\N	\N
tt14400016	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400016	3	nm11482094	actor	\N	\N
tt14400016	4	nm10919652	director	\N	\N
tt14400016	5	nm6352729	writer	\N	\N
tt14400016	6	nm8467983	producer	producer	\N
tt14400016	7	nm4822140	cinematographer	\N	\N
tt14400018	1	nm10134810	actor	\N	\N
tt14400018	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400018	3	nm11482094	actor	\N	\N
tt14400018	4	nm10919652	director	\N	\N
tt14400018	5	nm6352729	writer	\N	\N
tt14400018	6	nm8467983	producer	producer	\N
tt14400018	7	nm4822140	cinematographer	\N	\N
tt14400020	1	nm10134810	actor	\N	\N
tt14400020	2	nm10943061	actor	\N	["Rishi Sen"]
tt14400020	3	nm11482094	actor	\N	\N
tt14400020	4	nm10919652	director	\N	\N
tt14400020	5	nm6352729	writer	\N	\N
