tconst	ordering	nconst	category	job	characters
tt2020000	1	nm4565318	actress	\N	["Woman"]
tt2020000	2	nm2733291	actor	\N	["Man"]
tt2020000	3	nm4441995	director	\N	\N
tt2020000	4	nm4394222	producer	producer	\N
tt2020000	5	nm4565315	composer	\N	\N
tt2020000	6	nm4442112	cinematographer	\N	\N
tt2020002	10	nm4655448	actress	\N	["Young Girl"]
tt2020002	1	nm4366156	actor	\N	["Police Officer #2"]
tt2020002	2	nm4625694	actress	\N	["Baby"]
tt2020002	3	nm4657054	actor	\N	["Security Guard","father"]
tt2020002	4	nm4643499	actor	\N	["Mark"]
tt2020002	5	nm4651806	actress	\N	["Mark's Boss"]
tt2020002	6	nm4636574	actress	\N	["Dr. Dizon"]
tt2020002	7	nm4628179	actor	\N	["Mark's Father"]
tt2020002	8	nm4644200	actress	\N	["Mark's Mother"]
tt2020002	9	nm4645160	actor	\N	["Police Officer #3"]
tt2020003	1	nm2414404	actor	\N	["Vater"]
tt2020003	2	nm0608324	actor	\N	["Sohn"]
tt2020003	3	nm0960104	actor	\N	["Wirt"]
tt2020003	4	nm0259435	actress	\N	["Mutter"]
tt2020003	5	nm2410261	director	\N	\N
tt2020003	6	nm1740660	cinematographer	\N	\N
tt2020003	7	nm4635149	editor	\N	\N
tt2020003	8	nm3089962	production_designer	\N	\N
tt2020003	9	nm2114493	actress	\N	["Freundin"]
tt2020004	1	nm3274650	actor	\N	["Mexican Drug Dealer"]
tt2020004	2	nm3507955	actor	\N	["FBI Agent"]
tt2020004	3	nm3276048	actor	\N	["Mexican Drug Dealer"]
tt2020004	4	nm3460238	actor	\N	["Jimmy Walton"]
tt2020004	5	nm4357507	director	\N	\N
tt2020004	6	nm1456521	cinematographer	\N	\N
tt2020005	10	nm3757738	editor	\N	\N
tt2020005	1	nm3205499	actor	\N	["Enderlin"]
tt2020005	2	nm3072577	actress	\N	["Luisa Moreau"]
tt2020005	3	nm2059699	actor	\N	["Kurt Hoffmann"]
tt2020005	4	nm2297015	actor	\N	["Bahnbeamter Schrage"]
tt2020005	5	nm1895584	director	\N	\N
tt2020005	6	nm2177018	writer	collaborator on screenplay	\N
tt2020005	7	nm4624763	composer	\N	\N
tt2020005	8	nm2058039	cinematographer	\N	\N
tt2020005	9	nm4212838	editor	\N	\N
tt2020006	10	nm4645434	actor	\N	["Padre"]
tt2020006	1	nm2969773	actor	\N	["Pepe Rull"]
tt2020006	2	nm0395536	actor	\N	["Anselmo"]
tt2020006	3	nm4643985	actress	\N	["Encarna"]
tt2020006	4	nm0755369	actor	\N	["Barrena"]
tt2020006	5	nm3279047	director	\N	\N
tt2020006	6	nm1972397	cinematographer	\N	\N
tt2020006	7	nm2582151	editor	\N	\N
tt2020006	8	nm4530254	actor	\N	["Luis de Tabique"]
tt2020006	9	nm0896273	actress	\N	["Madre"]
tt2020007	10	nm4647736	actress	\N	\N
tt2020007	1	nm4651551	actor	\N	\N
tt2020007	2	nm4658155	actor	\N	\N
tt2020007	3	nm4636939	actor	\N	\N
tt2020007	4	nm4649869	actress	\N	\N
tt2020007	5	nm0003355	director	\N	\N
tt2020007	6	nm4647552	cinematographer	\N	\N
tt2020007	7	nm4659507	actor	\N	\N
tt2020007	8	nm4646898	actor	\N	\N
tt2020007	9	nm4627314	actress	\N	\N
tt2020008	1	nm1843919	actress	\N	\N
tt2020008	2	nm4656089	director	\N	\N
tt2020009	1	nm4623709	actor	\N	["Sargon"]
tt2020009	2	nm3397242	actor	\N	["the Executioner"]
tt2020009	3	nm4525233	actor	\N	["Sargon"]
tt2020009	4	nm4630128	actor	\N	["Knight"]
tt2020009	5	nm3615785	cinematographer	\N	\N
tt2020011	1	nm1419512	self	\N	["Self - Hostess"]
tt2020011	2	nm0283836	self	\N	["Self - Host"]
tt2020011	3	nm0704722	self	\N	["Self - Host"]
tt2020012	1	nm0032717	self	\N	["Self"]
tt2020012	2	nm1658205	self	\N	["Self"]
tt2020012	3	nm1651001	self	\N	["Self"]
tt2020012	4	nm1342886	self	\N	["Self"]
tt2020012	5	nm2324622	self	\N	["Self"]
tt2020012	6	nm1822997	self	\N	["Self"]
tt2020012	7	nm4629496	self	\N	["Self"]
tt2020012	8	nm1578001	self	\N	["Self"]
tt2020013	1	nm1729184	cinematographer	\N	\N
tt2020014	1	nm3218363	actor	\N	["Renzo"]
tt2020014	2	nm3237897	actor	\N	["Marcelo Vereni"]
tt2020014	3	nm4657106	director	\N	\N
tt2020014	4	nm4623461	cinematographer	co-cinematographer	\N
tt2020015	10	nm0386227	editor	\N	\N
tt2020015	1	nm1728954	self	\N	["Self"]
tt2020015	2	nm4567838	self	\N	["Self"]
tt2020015	3	nm4568960	self	\N	["Self"]
tt2020015	4	nm4568413	self	\N	["Self"]
tt2020015	5	nm1637865	director	\N	\N
tt2020015	6	nm0042541	producer	producer	\N
tt2020015	7	nm0653145	cinematographer	\N	\N
tt2020015	8	nm0005909	cinematographer	\N	\N
tt2020015	9	nm2752042	editor	\N	\N
tt2020016	1	nm2562197	actress	\N	\N
tt2020016	2	nm2985019	actor	\N	\N
tt2020017	1	nm4567734	actress	\N	\N
