tconst	ordering	nconst	category	job	characters
tt1210000	10	nm2840190	editor	\N	\N
tt1210000	1	nm1290335	actor	\N	["Sifis Stamatakis"]
tt1210000	2	nm2307939	actress	\N	["Maria Leventogianni"]
tt1210000	3	nm0901063	actor	\N	["Markos Leventogiannis"]
tt1210000	4	nm0283754	actor	\N	["Antonis Stamatakis"]
tt1210000	5	nm0548474	director	\N	\N
tt1210000	6	nm1081569	writer	supervising writer	\N
tt1210000	7	nm2311063	writer	writer	\N
tt1210000	8	nm2310685	composer	\N	\N
tt1210000	9	nm1243996	cinematographer	\N	\N
tt1210001	1	nm2574553	self	\N	["Self - Wall Street Analyst"]
tt1210001	2	nm1293847	self	\N	["Self - Substitute News Anchor"]
tt1210002	10	nm0568377	writer	writer	\N
tt1210002	1	nm0004903	self	\N	["Self - Musical Director"]
tt1210002	2	nm0005143	self	\N	["Self - Host"]
tt1210002	3	nm2452244	self	\N	["Self - Musical Guest"]
tt1210002	4	nm0577579	self	\N	["Self - Announcer"]
tt1210002	5	nm0113512	director	\N	\N
tt1210002	6	nm0129828	director	segment director	\N
tt1210002	7	nm1180168	writer	writer	\N
tt1210002	8	nm0417793	writer	writer	\N
tt1210002	9	nm0459679	writer	writer	\N
tt1210003	10	nm0568377	writer	writer	\N
tt1210003	1	nm0005143	self	\N	["Self - Host"]
tt1210003	2	nm1024677	self	\N	["Self - Guest"]
tt1210003	3	nm0868380	self	\N	["Self - Guest"]
tt1210003	4	nm1996465	self	\N	["Self - Musical Guest"]
tt1210003	5	nm0113512	director	\N	\N
tt1210003	6	nm0129828	director	segment director	\N
tt1210003	7	nm1180168	writer	writer	\N
tt1210003	8	nm0417793	writer	writer	\N
tt1210003	9	nm0459679	writer	writer	\N
tt1210004	1	nm0081769	self	\N	["Self"]
tt1210004	2	nm7380663	self	\N	["Self"]
tt1210005	10	nm1227525	editor	\N	\N
tt1210005	1	nm0659128	actress	\N	["Olga Haritou"]
tt1210005	2	nm0010593	actress	\N	["Irini Haritou"]
tt1210005	3	nm0579869	actress	\N	["Maria Haritou"]
tt1210005	4	nm0720109	actor	\N	["Andreas Haritos"]
tt1210005	5	nm2713048	director	\N	\N
tt1210005	6	nm0660347	writer	writer	\N
tt1210005	7	nm0687212	composer	\N	\N
tt1210005	8	nm0890821	cinematographer	\N	\N
tt1210005	9	nm0951786	cinematographer	\N	\N
tt1210006	1	nm0825212	self	\N	["Self - Host"]
tt1210007	1	nm0825212	self	\N	["Self - Host"]
tt1210008	1	nm0825212	self	\N	["Self - Host"]
tt1210009	1	nm0825212	self	\N	["Self - Host"]
tt1210010	1	nm0825212	self	\N	["Self - Host"]
tt1210010	2	nm2157112	self	\N	["Self - Founder, Truemax"]
tt1210010	3	nm5597865	self	\N	["Self - Reporter"]
tt1210011	10	nm1190888	composer	\N	\N
tt1210011	1	nm0625001	actress	\N	["Dr. Anna Winter"]
tt1210011	2	nm0771332	actor	\N	["Marco Lorenz"]
tt1210011	3	nm0256660	actor	\N	["Dr. Sebastian Krüger"]
tt1210011	4	nm0827774	actress	\N	["Isabella Prado Falcon"]
tt1210011	5	nm0830253	director	\N	\N
tt1210011	6	nm0392918	writer	screenplay	\N
tt1210011	7	nm1498345	writer	head writer	\N
tt1210011	8	nm1271854	producer	producer	\N
tt1210011	9	nm1025216	producer	producer	\N
tt1210012	1	nm0347201	self	\N	["Self - Host"]
tt1210012	2	nm0044156	archive_footage	\N	["Self"]
tt1210012	3	nm0000104	self	\N	["Self - Guest"]
tt1210012	4	nm0305869	self	\N	["Self - Guest"]
tt1210012	5	nm0686310	director	\N	\N
tt1210012	6	nm0754741	self	\N	["Self - Guest"]
tt1210012	7	nm0874096	self	\N	["Self - Guest"]
tt1210013	1	nm0453015	self	\N	["Self - Panelist"]
tt1210013	2	nm0148569	self	\N	["Self - Panelist"]
tt1210013	3	nm0290086	self	\N	["Self - Panelist"]
tt1210013	4	nm0088720	self	\N	["Self - Panelist"]
tt1210013	5	nm0375306	director	\N	\N
tt1210013	6	nm0198458	self	\N	["Self - Moderator"]
tt1210013	7	nm0196785	self	\N	["Self - Mystery Guest"]
tt1210014	1	nm0453015	self	\N	["Self - Panelist"]
tt1210014	2	nm0148569	self	\N	["Self - Panelist"]
tt1210014	3	nm0290086	self	\N	["Self - Panelist"]
tt1210014	4	nm0232035	self	\N	["Self - Panelist"]
tt1210014	5	nm0375306	director	\N	\N
tt1210014	6	nm0198458	self	\N	["Self - Moderator"]
tt1210014	7	nm1066619	self	\N	["Self - Mystery Guest"]
tt1210015	10	nm0828242	self	\N	["Self"]
tt1210015	1	nm0015830	actor	\N	["Performer"]
tt1210015	2	nm0163863	self	\N	["Self - Host"]
tt1210015	3	nm0512272	self	\N	["Self"]
tt1210015	4	nm0556982	self	\N	["Self"]
tt1210015	5	nm0720845	self	\N	["Self"]
tt1210015	6	nm1871359	self	\N	["Self"]
tt1210015	7	nm0777365	actor	\N	["Action Kid Mike"]
tt1210015	8	nm2003771	actress	\N	["Performer"]
tt1210015	9	nm0809338	self	\N	["Self"]
tt1210016	10	nm0400450	actress	\N	["Wanda Gilmore"]
tt1210016	1	nm0105284	actor	\N	["Wishbone"]
tt1210016	2	nm6655255	actor	\N	["Joe Talbot"]
tt1210016	3	nm0007948	actress	\N	["Sam Kepler"]
tt1210016	4	nm0819774	actor	\N	["David Barnes"]
tt1210016	5	nm1740771	writer	\N	\N
tt1210016	6	nm0241416	writer	based on the novel by	\N
tt1210016	7	nm0971605	composer	\N	\N
tt1210016	8	nm0349242	cinematographer	\N	\N
tt1210016	9	nm0908456	actress	\N	["Ellen Talbot"]
tt1210017	10	nm12612679	self	\N	["Self"]
tt1210017	1	nm0568904	self	\N	["Self - Narrator"]
tt1210017	2	nm0183553	self	\N	["Self - Readings"]
tt1210017	3	nm0125706	self	\N	["Self"]
tt1210017	4	nm2407103	self	\N	["Self"]
tt1210017	5	nm0868219	self	\N	["Self"]
tt1210017	6	nm1099514	self	\N	["Self"]
tt1210017	7	nm2162665	self	\N	["Self"]
tt1210017	8	nm0794142	self	\N	["Self"]
tt1210017	9	nm1256768	self	\N	["Self"]
tt1210018	10	nm0530994	actor	\N	["Herr Meinrath"]
tt1210018	1	nm0695127	actor	\N	["Bernd Lehmann"]
