tconst	ordering	nconst	category	job	characters
tt20030026	1	nm13632262	actor	\N	["Angry Person"]
tt20030752	1	nm10010297	actor	\N	["Ed Reiners"]
tt20030752	2	nm8400285	actor	\N	["Judge"]
tt20030752	3	nm11059105	actor	\N	["John Ruffo"]
tt20030752	4	nm8953979	actor	\N	["Agent Mullaney"]
tt20030752	5	nm11003324	actress	\N	["Jody Bachman"]
tt20030752	6	nm5682893	actress	\N	["Linda Ruffo"]
tt20030752	7	nm11869229	actor	\N	["John Von Ahnen"]
tt20030752	8	nm4689646	actor	\N	["Mobster"]
tt20030752	9	nm5145425	actor	\N	["Vladimir"]
tt20031196	1	nm4821527	director	\N	\N
tt20031196	2	nm4821054	producer	producer	\N
tt20031196	3	nm6199569	cinematographer	\N	\N
tt20031490	10	nm9140647	editor	\N	\N
tt20031490	1	nm9019671	actor	\N	\N
tt20031490	2	nm13546771	actress	\N	["Restaurant Patron"]
tt20031490	3	nm13635068	actor	\N	\N
tt20031490	4	nm13697161	actor	\N	["Restaurant Patron"]
tt20031490	5	nm12987254	director	\N	\N
tt20031490	6	nm12866680	writer	\N	\N
tt20031490	7	nm12505929	producer	producer	\N
tt20031490	8	nm13516619	composer	\N	\N
tt20031490	9	nm13635069	cinematographer	\N	\N
tt20031676	10	nm7450738	producer	producer	\N
tt20031676	1	nm11012849	actress	\N	["Karissa"]
tt20031676	2	nm0930570	actor	\N	["Jack"]
tt20031676	3	nm0193738	actor	\N	["Daniel"]
tt20031676	4	nm8399092	actor	\N	["Myami"]
tt20031676	5	nm0523323	director	\N	\N
tt20031676	6	nm14070032	writer	screenplay by	\N
tt20031676	7	nm12994096	writer	created by	\N
tt20031676	8	nm14070033	writer	story by	\N
tt20031676	9	nm1800224	producer	producer	\N
tt20032082	1	nm3914215	self	\N	["Self"]
tt20032082	2	nm3573623	self	\N	["Self"]
tt20032170	1	nm5286933	actor	\N	["Thunderman"]
tt20032170	2	nm10455647	actor	\N	["Bystander"]
tt20032170	3	nm13635072	writer	\N	\N
tt20032170	4	nm12761186	editor	\N	\N
tt20032518	1	nm1019992	actor	\N	["Charlie"]
tt20032518	2	nm11293292	actress	\N	["Helena"]
tt20032518	3	nm13612525	actor	\N	["The Writer"]
tt20032518	4	nm8046381	actress	\N	["Gabriela"]
tt20032518	5	nm13635074	director	\N	\N
tt20032518	6	nm5491439	producer	producer	\N
tt20032518	7	nm13351850	production_designer	\N	\N
tt20032678	1	nm7772594	writer	\N	\N
tt20032740	1	nm1310779	actress	\N	\N
tt20032740	2	nm5545511	actress	\N	\N
tt20032740	3	nm5236281	director	\N	\N
tt20032740	4	nm5239804	director	\N	\N
tt20032740	5	nm5239844	writer	\N	\N
tt20032740	6	nm5239039	producer	producer	\N
tt20032740	7	nm5108624	producer	producer	\N
tt20032740	8	nm9814677	composer	\N	\N
tt20032740	9	nm0632128	composer	\N	\N
tt20032928	1	nm1310779	actress	\N	\N
tt20032928	2	nm5545511	actress	\N	\N
tt20032928	3	nm5236281	director	\N	\N
tt20032928	4	nm5239804	director	\N	\N
tt20032928	5	nm5239844	writer	\N	\N
tt20032928	6	nm5239039	producer	producer	\N
tt20032928	7	nm5108624	producer	producer	\N
tt20032928	8	nm9814677	composer	\N	\N
tt20032928	9	nm0632128	composer	\N	\N
tt20032988	1	nm0970802	actor	\N	\N
tt20033024	1	nm1310779	actress	\N	\N
tt20033024	2	nm5545511	actress	\N	\N
tt20033024	3	nm5236281	director	\N	\N
tt20033024	4	nm5239804	director	\N	\N
tt20033024	5	nm5239844	writer	\N	\N
tt20033024	6	nm5239039	producer	producer	\N
tt20033024	7	nm5108624	producer	producer	\N
tt20033024	8	nm9814677	composer	\N	\N
tt20033024	9	nm0632128	composer	\N	\N
tt20033130	1	nm1310779	actress	\N	\N
tt20033130	2	nm5545511	actress	\N	\N
tt20033130	3	nm5236281	director	\N	\N
tt20033130	4	nm5239804	director	\N	\N
tt20033130	5	nm5239844	writer	\N	\N
tt20033130	6	nm5239039	producer	producer	\N
tt20033130	7	nm5108624	producer	producer	\N
tt20033130	8	nm9814677	composer	\N	\N
tt20033130	9	nm0632128	composer	\N	\N
tt20033196	1	nm1310779	actress	\N	\N
tt20033196	2	nm5545511	actress	\N	\N
tt20033196	3	nm5236281	director	\N	\N
tt20033196	4	nm5239804	director	\N	\N
tt20033196	5	nm5239844	writer	\N	\N
tt20033196	6	nm5239039	producer	producer	\N
tt20033196	7	nm5108624	producer	producer	\N
tt20033196	8	nm9814677	composer	\N	\N
tt20033196	9	nm0632128	composer	\N	\N
tt20033226	1	nm3666236	actress	\N	["Mum Customer"]
tt20033226	2	nm11210946	actor	\N	["Employee"]
tt20033226	3	nm3079422	actor	\N	["Gargle Brother 2"]
tt20033226	4	nm5116722	director	\N	\N
tt20033456	1	nm1310779	actress	\N	\N
tt20033456	2	nm5545511	actress	\N	\N
tt20033456	3	nm5236281	director	\N	\N
tt20033456	4	nm5239804	director	\N	\N
tt20033456	5	nm5239844	writer	\N	\N
tt20033456	6	nm5239039	producer	producer	\N
tt20033456	7	nm5108624	producer	producer	\N
tt20033456	8	nm9814677	composer	\N	\N
tt20033456	9	nm0632128	composer	\N	\N
tt20033470	1	nm1310779	actress	\N	\N
tt20033470	2	nm5545511	actress	\N	\N
tt20033470	3	nm5236281	director	\N	\N
tt20033470	4	nm5239804	director	\N	\N
tt20033470	5	nm5239844	writer	\N	\N
tt20033470	6	nm5239039	producer	producer	\N
tt20033470	7	nm5108624	producer	producer	\N
tt20033470	8	nm9814677	composer	\N	\N
tt20033470	9	nm0632128	composer	\N	\N
tt20033476	1	nm1310779	actress	\N	\N
tt20033476	2	nm5545511	actress	\N	\N
tt20033476	3	nm5236281	director	\N	\N
tt20033476	4	nm5239804	director	\N	\N
tt20033476	5	nm5239844	writer	\N	\N
tt20033476	6	nm5239039	producer	producer	\N
tt20033476	7	nm5108624	producer	producer	\N
tt20033476	8	nm9814677	composer	\N	\N
tt20033476	9	nm0632128	composer	\N	\N
tt20033618	1	nm1310779	actress	\N	\N
tt20033618	2	nm5545511	actress	\N	\N
tt20033618	3	nm5236281	director	\N	\N
tt20033618	4	nm5239804	director	\N	\N
tt20033618	5	nm5239844	writer	\N	\N
tt20033618	6	nm5239039	producer	producer	\N
tt20033618	7	nm5108624	producer	producer	\N
tt20033618	8	nm9814677	composer	\N	\N
tt20033618	9	nm0632128	composer	\N	\N
tt20033630	1	nm1310779	actress	\N	\N
tt20033630	2	nm5545511	actress	\N	\N
tt20033630	3	nm5236281	director	\N	\N
tt20033630	4	nm5239804	director	\N	\N
tt20033630	5	nm5239844	writer	\N	\N
tt20033630	6	nm5239039	producer	producer	\N
tt20033630	7	nm5108624	producer	producer	\N
tt20033630	8	nm9814677	composer	\N	\N
tt20033630	9	nm0632128	composer	\N	\N
tt20033826	1	nm1310779	actress	\N	\N
tt20033826	2	nm5545511	actress	\N	\N
tt20033826	3	nm5236281	director	\N	\N
tt20033826	4	nm5239804	director	\N	\N
tt20033826	5	nm5239844	writer	\N	\N
tt20033826	6	nm5239039	producer	producer	\N
tt20033826	7	nm5108624	producer	producer	\N
tt20033826	8	nm9814677	composer	\N	\N
tt20033826	9	nm0632128	composer	\N	\N
tt20033856	1	nm1310779	actress	\N	\N
tt20033856	2	nm5545511	actress	\N	\N
tt20033856	3	nm5236281	director	\N	\N
tt20033856	4	nm5239804	director	\N	\N
tt20033856	5	nm5239844	writer	\N	\N
tt20033856	6	nm5239039	producer	producer	\N
tt20033856	7	nm5108624	producer	producer	\N
tt20033856	8	nm9814677	composer	\N	\N
tt20033856	9	nm0632128	composer	\N	\N
tt20033954	1	nm5293826	actress	\N	["Maya"]
tt20033954	2	nm9326951	director	\N	\N
tt20033954	3	nm3530260	writer	\N	\N
tt20033954	4	nm12761186	editor	\N	\N
tt20033968	1	nm11946661	actor	\N	["Felo Benitez"]
tt20033968	2	nm13635090	writer	\N	\N
tt20033974	1	nm6470970	director	\N	\N
tt20033974	2	nm4809116	writer	writer	\N
tt20033974	3	nm5244430	producer	producer	\N
tt20033974	4	nm3401692	producer	producer	\N
tt20033974	5	nm10658127	production_designer	\N	\N
tt20033980	1	nm1310779	actress	\N	\N
tt20033980	2	nm5545511	actress	\N	\N
tt20033980	3	nm5236281	director	\N	\N
tt20033980	4	nm5239804	director	\N	\N
tt20033980	5	nm5239844	writer	\N	\N
tt20033980	6	nm5239039	producer	producer	\N
tt20033980	7	nm5108624	producer	producer	\N
tt20033980	8	nm9814677	composer	\N	\N
tt20033980	9	nm0632128	composer	\N	\N
tt20034010	1	nm1310779	actress	\N	\N
tt20034010	2	nm5545511	actress	\N	\N
tt20034010	3	nm5236281	director	\N	\N
tt20034010	4	nm5239804	director	\N	\N
tt20034010	5	nm5239844	writer	\N	\N
tt20034010	6	nm5239039	producer	producer	\N
tt20034010	7	nm5108624	producer	producer	\N
tt20034010	8	nm9814677	composer	\N	\N
tt20034010	9	nm0632128	composer	\N	\N
tt20034012	1	nm1310779	actress	\N	\N
tt20034012	2	nm5545511	actress	\N	\N
tt20034012	3	nm5236281	director	\N	\N
tt20034012	4	nm5239804	director	\N	\N
tt20034012	5	nm5239844	writer	\N	\N
tt20034012	6	nm5239039	producer	producer	\N
tt20034012	7	nm5108624	producer	producer	\N
tt20034012	8	nm9814677	composer	\N	\N
tt20034012	9	nm0632128	composer	\N	\N
tt20034144	1	nm1310779	actress	\N	\N
tt20034144	2	nm5545511	actress	\N	\N
tt20034144	3	nm5236281	director	\N	\N
tt20034144	4	nm5239804	director	\N	\N
tt20034144	5	nm5239844	writer	\N	\N
tt20034144	6	nm5239039	producer	producer	\N
tt20034144	7	nm5108624	producer	producer	\N
tt20034144	8	nm9814677	composer	\N	\N
tt20034144	9	nm0632128	composer	\N	\N
