titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt13900000	1	Episódio #1.389	PT	pt	\N	\N	0
tt13900000	2	Episodio #1.389	ES	es	\N	\N	0
tt13900000	3	Épisode #1.389	FR	fr	\N	\N	0
tt13900000	4	एपिसोड #1.389	IN	hi	\N	\N	0
tt13900000	5	Episodio #1.389	IT	it	\N	\N	0
tt13900000	6	エピソード #1.389	JP	ja	\N	\N	0
tt13900000	7	Folge #1.389	DE	de	\N	\N	0
tt13900024	1	Episódio #1.388	PT	pt	\N	\N	0
tt13900024	2	エピソード #1.388	JP	ja	\N	\N	0
tt13900024	3	Episodio #1.388	ES	es	\N	\N	0
tt13900024	4	Épisode #1.388	FR	fr	\N	\N	0
tt13900024	5	Folge #1.388	DE	de	\N	\N	0
tt13900024	6	एपिसोड #1.388	IN	hi	\N	\N	0
tt13900024	7	Episodio #1.388	IT	it	\N	\N	0
tt13900026	1	エピソード #1.387	JP	ja	\N	\N	0
tt13900026	2	Episodio #1.387	ES	es	\N	\N	0
tt13900026	3	Épisode #1.387	FR	fr	\N	\N	0
tt13900026	4	Folge #1.387	DE	de	\N	\N	0
tt13900026	5	Episodio #1.387	IT	it	\N	\N	0
tt13900026	6	एपिसोड #1.387	IN	hi	\N	\N	0
tt13900026	7	Episódio #1.387	PT	pt	\N	\N	0
tt13900032	1	The Failed Mission	LK	\N	imdbDisplay	\N	0
tt13900032	2	The Failed Mission	\N	\N	original	\N	1
tt13900034	1	エピソード #1.386	JP	ja	\N	\N	0
tt13900034	2	Episodio #1.386	ES	es	\N	\N	0
tt13900034	3	Episodio #1.386	IT	it	\N	\N	0
tt13900034	4	Folge #1.386	DE	de	\N	\N	0
tt13900034	5	Episódio #1.386	PT	pt	\N	\N	0
tt13900034	6	एपिसोड #1.386	IN	hi	\N	\N	0
tt13900034	7	Épisode #1.386	FR	fr	\N	\N	0
tt13900038	1	Hotel Salut Renaissance Barcelona Fira	\N	\N	original	\N	1
