titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt18490556	1	Sellar	US	\N	\N	\N	0
tt18490860	1	Healthy Package	\N	\N	original	\N	1
tt18490860	2	Healthy Package	US	\N	imdbDisplay	\N	0
tt18490864	1	Episódio datado de 5 Março de 2015	PT	pt	\N	\N	0
tt18490864	2	5 मार्च 2015 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt18490864	3	Folge vom 5. März 2015	DE	de	\N	\N	0
tt18490864	4	Épisode datant du 5 mars 2015	FR	fr	\N	\N	0
tt18490864	5	Episodio datato 5 marzo 2015	IT	it	\N	\N	0
tt18490864	6	Episodio fechado 5 marzo 2015	ES	es	\N	\N	0
tt18490864	7	2015年3月5日 のエピソード	JP	ja	\N	\N	0
tt18491460	1	Luna	DE	\N	imdbDisplay	\N	0
tt18491460	2	Luna	CA	en	imdbDisplay	\N	0
tt18491460	3	Luna	MX	\N	\N	\N	0
tt18491460	4	Luna	\N	\N	original	\N	1
tt18491876	1	Épisode datant du 16 janvier 2022	FR	fr	\N	\N	0
tt18491876	2	Episódio datado de 16 Janeiro de 2022	PT	pt	\N	\N	0
tt18491876	3	Episodio datato 16 gennaio 2022	IT	it	\N	\N	0
tt18491876	4	Folge vom 16. Januar 2022	DE	de	\N	\N	0
tt18491876	5	Episodio fechado 16 enero 2022	ES	es	\N	\N	0
tt18491876	6	16 जनवरी 2022 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt18491876	7	2022年1月16日 のエピソード	JP	ja	\N	\N	0
tt18492110	1	The Blessing	\N	\N	original	\N	1
tt18492110	2	The Blessing	US	\N	imdbDisplay	\N	0
tt18492288	1	Episodio #10.2070	IT	it	\N	\N	0
tt18492288	2	Episódio #10.2070	PT	pt	\N	\N	0
tt18492288	3	Episodio #10.2070	ES	es	\N	\N	0
tt18492288	4	एपिसोड #10.2070	IN	hi	\N	\N	0
tt18492288	5	エピソード #10.2070	JP	ja	\N	\N	0
tt18492288	6	Folge #10.2070	DE	de	\N	\N	0
tt18492288	7	Épisode #10.2070	FR	fr	\N	\N	0
tt18492326	1	La Vuelta	CL	\N	imdbDisplay	\N	0
tt18492326	2	La Vuelta	\N	\N	original	\N	1
tt18492658	1	Episodio #2.6	ES	es	\N	\N	0
tt18492658	2	एपिसोड #2.6	IN	hi	\N	\N	0
tt18492658	3	Episódio #2.6	PT	pt	\N	\N	0
tt18492658	4	Episodio #2.6	IT	it	\N	\N	0
tt18492658	5	Épisode #2.6	FR	fr	\N	\N	0
tt18492658	6	エピソード #2.6	JP	ja	\N	\N	0
tt18492658	7	Folge #2.6	DE	de	\N	\N	0
tt18492972	1	エピソード #10.2071	JP	ja	\N	\N	0
tt18492972	2	Episodio #10.2071	IT	it	\N	\N	0
tt18492972	3	एपिसोड #10.2071	IN	hi	\N	\N	0
tt18492972	4	Folge #10.2071	DE	de	\N	\N	0
tt18492972	5	Episódio #10.2071	PT	pt	\N	\N	0
tt18492972	6	Episodio #10.2071	ES	es	\N	\N	0
tt18492972	7	Épisode #10.2071	FR	fr	\N	\N	0
tt18493290	1	Episodio fechado 5 marzo 2022	ES	es	\N	\N	0
tt18493290	2	5 मार्च 2022 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt18493290	3	Episodio datato 5 marzo 2022	IT	it	\N	\N	0
tt18493290	4	Episódio datado de 5 Março de 2022	PT	pt	\N	\N	0
tt18493290	5	Folge vom 5. März 2022	DE	de	\N	\N	0
tt18493290	6	Épisode datant du 5 mars 2022	FR	fr	\N	\N	0
tt18493290	7	2022年3月5日 のエピソード	JP	ja	\N	\N	0
tt18493336	1	Salt of the Earth: The Series	US	\N	\N	\N	0
