titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt11020000	1	Un minuto al paraiso	\N	\N	original	\N	1
tt11020000	2	Un minuto al paraiso	MX	\N	imdbDisplay	\N	0
tt11020004	1	Episodio #2.25	IT	it	\N	\N	0
tt11020004	2	Folge #2.25	DE	de	\N	\N	0
tt11020004	3	एपिसोड #2.25	IN	hi	\N	\N	0
tt11020004	4	Épisode #2.25	FR	fr	\N	\N	0
tt11020004	5	エピソード #2.25	JP	ja	\N	\N	0
tt11020004	6	Episodio #2.25	ES	es	\N	\N	0
tt11020004	7	Episódio #2.25	PT	pt	\N	\N	0
tt11020008	1	Episodio #9.4	IT	it	\N	\N	0
tt11020008	2	एपिसोड #9.4	IN	hi	\N	\N	0
tt11020008	3	Épisode #9.4	FR	fr	\N	\N	0
tt11020008	4	Folge #9.4	DE	de	\N	\N	0
tt11020008	5	エピソード #9.4	JP	ja	\N	\N	0
tt11020008	6	Episodio #9.4	ES	es	\N	\N	0
tt11020008	7	Episódio #9.4	PT	pt	\N	\N	0
tt11020014	1	Episodio #14.6	ES	es	\N	\N	0
tt11020014	2	Folge #14.6	DE	de	\N	\N	0
tt11020014	3	Episódio #14.6	PT	pt	\N	\N	0
tt11020014	4	एपिसोड #14.6	IN	hi	\N	\N	0
tt11020014	5	Épisode #14.6	FR	fr	\N	\N	0
tt11020014	6	エピソード #14.6	JP	ja	\N	\N	0
tt11020014	7	Episodio #14.6	IT	it	\N	\N	0
tt11020016	1	Ailleurs que le silence	\N	\N	original	\N	1
tt11020016	2	Ailleurs que le Silence	FR	\N	imdbDisplay	\N	0
tt11020022	1	Three Chords and the Truth	GB	\N	imdbDisplay	\N	0
tt11020022	2	Three Chords and the Truth	\N	\N	original	\N	1
tt11020024	1	エピソード #2.1	JP	ja	\N	\N	0
tt11020024	2	Episodio #2.1	ES	es	\N	\N	0
tt11020024	3	Folge #2.1	DE	de	\N	\N	0
tt11020024	4	एपिसोड #2.1	IN	hi	\N	\N	0
tt11020024	5	Épisode #2.1	FR	fr	\N	\N	0
tt11020024	6	Episódio #2.1	PT	pt	\N	\N	0
tt11020024	7	Episodio #2.1	IT	it	\N	\N	0
tt11020030	1	エピソード #1.1	JP	ja	\N	\N	0
tt11020030	2	Folge #1.1	DE	de	\N	\N	0
tt11020030	3	Episodio #1.1	ES	es	\N	\N	0
tt11020030	4	एपिसोड #1.1	IN	hi	\N	\N	0
tt11020030	5	Épisode #1.1	FR	fr	\N	\N	0
tt11020030	6	Episódio #1.1	PT	pt	\N	\N	0
tt11020030	7	Episodio #1.1	IT	it	\N	\N	0
tt11020032	1	Episodio #3.5	ES	es	\N	\N	0
tt11020032	2	एपिसोड #3.5	IN	hi	\N	\N	0
tt11020032	3	Episodio #3.5	IT	it	\N	\N	0
tt11020032	4	Episódio #3.5	PT	pt	\N	\N	0
tt11020032	5	Épisode #3.5	FR	fr	\N	\N	0
tt11020032	6	エピソード #3.5	JP	ja	\N	\N	0
tt11020032	7	Folge #3.5	DE	de	\N	\N	0
tt11020036	1	Folge #3.6	DE	de	\N	\N	0
tt11020036	2	Episodio #3.6	ES	es	\N	\N	0
tt11020036	3	Episodio #3.6	IT	it	\N	\N	0
tt11020036	4	एपिसोड #3.6	IN	hi	\N	\N	0
tt11020036	5	Épisode #3.6	FR	fr	\N	\N	0
tt11020036	6	Episódio #3.6	PT	pt	\N	\N	0
tt11020036	7	エピソード #3.6	JP	ja	\N	\N	0
tt11020040	1	エピソード #1.2	JP	ja	\N	\N	0
tt11020040	2	Episodio #1.2	ES	es	\N	\N	0
tt11020040	3	Folge #1.2	DE	de	\N	\N	0
tt11020040	4	एपिसोड #1.2	IN	hi	\N	\N	0
tt11020040	5	Épisode #1.2	FR	fr	\N	\N	0
tt11020040	6	Episódio #1.2	PT	pt	\N	\N	0
tt11020040	7	Episodio #1.2	IT	it	\N	\N	0
tt11020042	1	Episódio #1.3	PT	pt	\N	\N	0
tt11020042	2	エピソード #1.3	JP	ja	\N	\N	0
tt11020042	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt11020042	4	Episodio #1.3	IT	it	\N	\N	0
tt11020042	5	Épisode #1.3	FR	fr	\N	\N	0
tt11020042	6	Folge #1.3	DE	de	\N	\N	0
