titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt15400002	1	Episodio datato 1 luglio 2019	IT	it	\N	\N	0
tt15400002	2	Episódio datado de 1 Julho de 2019	PT	pt	\N	\N	0
tt15400002	3	Episodio fechado 1 julio 2019	ES	es	\N	\N	0
tt15400002	4	1 जुलाई 2019 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400002	5	Folge vom 1. Juli 2019	DE	de	\N	\N	0
tt15400002	6	2019年7月1日 のエピソード	JP	ja	\N	\N	0
tt15400002	7	Épisode datant du 1 juillet 2019	FR	fr	\N	\N	0
tt15400006	1	Stanwell, Surrey	GB	\N	\N	\N	0
tt15400008	1	Lowestoft, Suffolk	GB	\N	\N	\N	0
tt15400010	1	Jovanka Broz i tajne sluzbe	\N	\N	original	\N	1
tt15400010	2	Jovanka Broz i tajne sluzbe	RS	\N	imdbDisplay	\N	0
tt15400018	1	Voices 2021	\N	\N	original	\N	1
tt15400018	2	Voices 2021	GB	\N	imdbDisplay	\N	0
tt15400020	1	2019年7月5日 のエピソード	JP	ja	\N	\N	0
tt15400020	2	Folge vom 5. Juli 2019	DE	de	\N	\N	0
tt15400020	3	Episodio datato 5 luglio 2019	IT	it	\N	\N	0
tt15400020	4	Episódio datado de 5 Julho de 2019	PT	pt	\N	\N	0
tt15400020	5	5 जुलाई 2019 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400020	6	Episodio fechado 5 julio 2019	ES	es	\N	\N	0
tt15400020	7	Épisode datant du 5 juillet 2019	FR	fr	\N	\N	0
tt15400022	1	2021年9月13日 のエピソード	JP	ja	\N	\N	0
tt15400022	2	Épisode datant du 13 septembre 2021	FR	fr	\N	\N	0
tt15400022	3	Episódio datado de 13 Setembro de 2021	PT	pt	\N	\N	0
tt15400022	4	13 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400022	5	Episodio fechado 13 septiembre 2021	ES	es	\N	\N	0
tt15400022	6	Episodio datato 13 settembre 2021	IT	it	\N	\N	0
tt15400022	7	Folge vom 13. September 2021	DE	de	\N	\N	0
tt15400024	1	Folge vom 14. September 2021	DE	de	\N	\N	0
tt15400024	2	Episodio fechado 14 septiembre 2021	ES	es	\N	\N	0
tt15400024	3	Episódio datado de 14 Setembro de 2021	PT	pt	\N	\N	0
tt15400024	4	14 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400024	5	Episodio datato 14 settembre 2021	IT	it	\N	\N	0
tt15400024	6	Épisode datant du 14 septembre 2021	FR	fr	\N	\N	0
tt15400024	7	2021年9月14日 のエピソード	JP	ja	\N	\N	0
tt15400026	1	Episódio datado de 15 Setembro de 2021	PT	pt	\N	\N	0
tt15400026	2	Épisode datant du 15 septembre 2021	FR	fr	\N	\N	0
tt15400026	3	Episodio fechado 15 septiembre 2021	ES	es	\N	\N	0
tt15400026	4	Folge vom 15. September 2021	DE	de	\N	\N	0
tt15400026	5	15 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400026	6	2021年9月15日 のエピソード	JP	ja	\N	\N	0
tt15400026	7	Episodio datato 15 settembre 2021	IT	it	\N	\N	0
tt15400028	1	16 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400028	2	Épisode datant du 16 septembre 2021	FR	fr	\N	\N	0
tt15400028	3	Episodio fechado 16 septiembre 2021	ES	es	\N	\N	0
tt15400028	4	Episodio datato 16 settembre 2021	IT	it	\N	\N	0
tt15400028	5	Episódio datado de 16 Setembro de 2021	PT	pt	\N	\N	0
tt15400028	6	2021年9月16日 のエピソード	JP	ja	\N	\N	0
tt15400028	7	Folge vom 16. September 2021	DE	de	\N	\N	0
tt15400030	1	Episodio datato 17 settembre 2021	IT	it	\N	\N	0
tt15400030	2	Épisode datant du 17 septembre 2021	FR	fr	\N	\N	0
tt15400030	3	Episodio fechado 17 septiembre 2021	ES	es	\N	\N	0
tt15400030	4	Folge vom 17. September 2021	DE	de	\N	\N	0
tt15400030	5	Episódio datado de 17 Setembro de 2021	PT	pt	\N	\N	0
tt15400030	6	2021年9月17日 のエピソード	JP	ja	\N	\N	0
tt15400030	7	17 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400032	1	2021年9月13日 のエピソード	JP	ja	\N	\N	0
tt15400032	2	Épisode datant du 13 septembre 2021	FR	fr	\N	\N	0
tt15400032	3	Episódio datado de 13 Setembro de 2021	PT	pt	\N	\N	0
tt15400032	4	13 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400032	5	Episodio fechado 13 septiembre 2021	ES	es	\N	\N	0
tt15400032	6	Episodio datato 13 settembre 2021	IT	it	\N	\N	0
tt15400032	7	Folge vom 13. September 2021	DE	de	\N	\N	0
tt15400034	1	Folge vom 14. September 2021	DE	de	\N	\N	0
tt15400034	2	Episodio fechado 14 septiembre 2021	ES	es	\N	\N	0
tt15400034	3	Episódio datado de 14 Setembro de 2021	PT	pt	\N	\N	0
tt15400034	4	14 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400034	5	Episodio datato 14 settembre 2021	IT	it	\N	\N	0
tt15400034	6	Épisode datant du 14 septembre 2021	FR	fr	\N	\N	0
tt15400034	7	2021年9月14日 のエピソード	JP	ja	\N	\N	0
tt15400036	1	Episódio datado de 15 Setembro de 2021	PT	pt	\N	\N	0
tt15400036	2	Épisode datant du 15 septembre 2021	FR	fr	\N	\N	0
tt15400036	3	Episodio fechado 15 septiembre 2021	ES	es	\N	\N	0
tt15400036	4	Folge vom 15. September 2021	DE	de	\N	\N	0
tt15400036	5	15 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400036	6	2021年9月15日 のエピソード	JP	ja	\N	\N	0
tt15400036	7	Episodio datato 15 settembre 2021	IT	it	\N	\N	0
tt15400038	1	16 सितम्बर 2021 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt15400038	2	Épisode datant du 16 septembre 2021	FR	fr	\N	\N	0
tt15400038	3	Episodio fechado 16 septiembre 2021	ES	es	\N	\N	0
tt15400038	4	Episodio datato 16 settembre 2021	IT	it	\N	\N	0
