titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt13780000	1	Mia	US	\N	imdbDisplay	\N	0
tt13780000	2	Mia	\N	\N	original	\N	1
tt13780002	1	Folge #7.2	DE	de	\N	\N	0
tt13780002	2	Episodio #7.2	ES	es	\N	\N	0
tt13780002	3	Episodio #7.2	IT	it	\N	\N	0
tt13780002	4	एपिसोड #7.2	IN	hi	\N	\N	0
tt13780002	5	Épisode #7.2	FR	fr	\N	\N	0
tt13780002	6	Episódio #7.2	PT	pt	\N	\N	0
tt13780002	7	エピソード #7.2	JP	ja	\N	\N	0
tt13780014	1	Folge #7.3	DE	de	\N	\N	0
tt13780014	2	Episodio #7.3	ES	es	\N	\N	0
tt13780014	3	एपिसोड #7.3	IN	hi	\N	\N	0
tt13780014	4	Episódio #7.3	PT	pt	\N	\N	0
tt13780014	5	Épisode #7.3	FR	fr	\N	\N	0
tt13780014	6	Episodio #7.3	IT	it	\N	\N	0
tt13780014	7	エピソード #7.3	JP	ja	\N	\N	0
tt13780018	1	Bless the Child	US	\N	\N	\N	0
tt13780026	1	Episodio #7.4	ES	es	\N	\N	0
tt13780026	2	Folge #7.4	DE	de	\N	\N	0
tt13780026	3	एपिसोड #7.4	IN	hi	\N	\N	0
tt13780026	4	Épisode #7.4	FR	fr	\N	\N	0
tt13780026	5	Episódio #7.4	PT	pt	\N	\N	0
tt13780026	6	Episodio #7.4	IT	it	\N	\N	0
tt13780026	7	エピソード #7.4	JP	ja	\N	\N	0
tt13780028	1	Ancient Innovations That Were Well Ahead of their Time	US	\N	\N	\N	0
tt13780034	1	Épisode datant du 17 décembre 1989	FR	fr	\N	\N	0
tt13780034	2	Episódio datado de 17 Dezembro de 1989	PT	pt	\N	\N	0
tt13780034	3	Episodio datato 17 dicembre 1989	IT	it	\N	\N	0
tt13780034	4	Episodio fechado 17 diciembre 1989	ES	es	\N	\N	0
tt13780034	5	17 दिसम्बर 1989 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt13780034	6	1989年12月17日 のエピソード	JP	ja	\N	\N	0
tt13780034	7	Folge vom 17. Dezember 1989	DE	de	\N	\N	0
tt13780036	1	एपिसोड #7.5	IN	hi	\N	\N	0
tt13780036	2	Episodio #7.5	IT	it	\N	\N	0
tt13780036	3	Épisode #7.5	FR	fr	\N	\N	0
tt13780036	4	Folge #7.5	DE	de	\N	\N	0
tt13780036	5	Episodio #7.5	ES	es	\N	\N	0
tt13780036	6	エピソード #7.5	JP	ja	\N	\N	0
tt13780036	7	Episódio #7.5	PT	pt	\N	\N	0
tt13780042	1	25 मार्च 1990 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt13780042	2	Épisode datant du 25 mars 1990	FR	fr	\N	\N	0
tt13780042	3	Folge vom 25. März 1990	DE	de	\N	\N	0
tt13780042	4	Episodio fechado 25 marzo 1990	ES	es	\N	\N	0
tt13780042	5	Episodio datato 25 marzo 1990	IT	it	\N	\N	0
tt13780042	6	Episódio datado de 25 Março de 1990	PT	pt	\N	\N	0
tt13780042	7	1990年3月25日 のエピソード	JP	ja	\N	\N	0
tt13780046	1	Episodio #19.2	IT	it	\N	\N	0
tt13780046	2	Folge #19.2	DE	de	\N	\N	0
tt13780046	3	एपिसोड #19.2	IN	hi	\N	\N	0
tt13780046	4	エピソード #19.2	JP	ja	\N	\N	0
tt13780046	5	Épisode #19.2	FR	fr	\N	\N	0
tt13780046	6	Episódio #19.2	PT	pt	\N	\N	0
tt13780046	7	Episodio #19.2	ES	es	\N	\N	0
tt13780048	1	エピソード #1.2	JP	ja	\N	\N	0
tt13780048	2	Episodio #1.2	ES	es	\N	\N	0
tt13780048	3	Folge #1.2	DE	de	\N	\N	0
tt13780048	4	एपिसोड #1.2	IN	hi	\N	\N	0
tt13780048	5	Épisode #1.2	FR	fr	\N	\N	0
tt13780048	6	Episódio #1.2	PT	pt	\N	\N	0
tt13780048	7	Episodio #1.2	IT	it	\N	\N	0
tt13780052	1	Episodio #18.1	ES	es	\N	\N	0
tt13780052	2	Episódio #18.1	PT	pt	\N	\N	0
tt13780052	3	एपिसोड #18.1	IN	hi	\N	\N	0
tt13780052	4	エピソード #18.1	JP	ja	\N	\N	0
tt13780052	5	Épisode #18.1	FR	fr	\N	\N	0
tt13780052	6	Folge #18.1	DE	de	\N	\N	0
tt13780052	7	Episodio #18.1	IT	it	\N	\N	0
tt13780054	1	Episodio #3.13	IT	it	\N	\N	0
tt13780054	2	Épisode #3.13	FR	fr	\N	\N	0
tt13780054	3	Folge #3.13	DE	de	\N	\N	0
tt13780054	4	エピソード #3.13	JP	ja	\N	\N	0
tt13780054	5	एपिसोड #3.13	IN	hi	\N	\N	0
tt13780054	6	Episódio #3.13	PT	pt	\N	\N	0
tt13780054	7	Episodio #3.13	ES	es	\N	\N	0
tt13780058	1	Heard Immunity	US	\N	imdbDisplay	\N	0
tt13780058	2	Heard Immunity	\N	\N	original	\N	1
tt13780060	1	The Seven Sisters: Moscow's Septuplet Skyscrapers that Define Stalinist Architecture	US	\N	\N	\N	0
tt13780062	1	Episódio #1.3	PT	pt	\N	\N	0
tt13780062	2	エピソード #1.3	JP	ja	\N	\N	0
tt13780062	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt13780062	4	Episodio #1.3	IT	it	\N	\N	0
tt13780062	5	Épisode #1.3	FR	fr	\N	\N	0
tt13780062	6	Folge #1.3	DE	de	\N	\N	0
tt13780062	7	Episodio #1.3	ES	es	\N	\N	0
tt13780064	1	Episodio #17.1	ES	es	\N	\N	0
tt13780064	2	Épisode #17.1	FR	fr	\N	\N	0
tt13780064	3	Folge #17.1	DE	de	\N	\N	0
tt13780064	4	エピソード #17.1	JP	ja	\N	\N	0
tt13780064	5	Episódio #17.1	PT	pt	\N	\N	0
tt13780064	6	Episodio #17.1	IT	it	\N	\N	0
tt13780064	7	एपिसोड #17.1	IN	hi	\N	\N	0
tt13780068	1	Call Me Back: The Uncommon Wisdom of Yvette Slosch	\N	\N	original	\N	1
tt13780068	2	Call Me Back: The Uncommon Wisdom of Yvette Slosch	US	\N	imdbDisplay	\N	0
tt13780070	1	Episodio #16.1	ES	es	\N	\N	0
tt13780070	2	Episódio #16.1	PT	pt	\N	\N	0
tt13780070	3	Folge #16.1	DE	de	\N	\N	0
tt13780070	4	Episodio #16.1	IT	it	\N	\N	0
tt13780070	5	एपिसोड #16.1	IN	hi	\N	\N	0
tt13780070	6	エピソード #16.1	JP	ja	\N	\N	0
tt13780070	7	Épisode #16.1	FR	fr	\N	\N	0
tt13780074	1	Episódio #1.5	PT	pt	\N	\N	0
tt13780074	2	एपिसोड #1.5	IN	hi	\N	\N	0
tt13780074	3	Épisode #1.5	FR	fr	\N	\N	0
tt13780074	4	Episodio #1.5	IT	it	\N	\N	0
tt13780074	5	Folge #1.5	DE	de	\N	\N	0
tt13780074	6	Episodio #1.5	ES	es	\N	\N	0
tt13780074	7	エピソード #1.5	JP	ja	\N	\N	0
tt13780080	1	90 Day Fiancé: TOW Strikes Back!	US	\N	imdbDisplay	\N	0
tt13780080	2	90 Day Fiancé: TOW Strikes Back!	\N	\N	original	\N	1
