titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt16630062	1	Episódio #1.344	PT	pt	\N	\N	0
tt16630062	2	エピソード #1.344	JP	ja	\N	\N	0
tt16630062	3	Episodio #1.344	ES	es	\N	\N	0
tt16630062	4	Épisode #1.344	FR	fr	\N	\N	0
tt16630062	5	Folge #1.344	DE	de	\N	\N	0
tt16630062	6	एपिसोड #1.344	IN	hi	\N	\N	0
tt16630062	7	Episodio #1.344	IT	it	\N	\N	0
tt16630122	1	Episodio #1.347	ES	es	\N	\N	0
tt16630122	2	एपिसोड #1.347	IN	hi	\N	\N	0
tt16630122	3	Episódio #1.347	PT	pt	\N	\N	0
tt16630122	4	Épisode #1.347	FR	fr	\N	\N	0
tt16630122	5	Folge #1.347	DE	de	\N	\N	0
tt16630122	6	Episodio #1.347	IT	it	\N	\N	0
tt16630122	7	エピソード #1.347	JP	ja	\N	\N	0
tt16630162	1	Episodio #1.346	ES	es	\N	\N	0
tt16630162	2	Episódio #1.346	PT	pt	\N	\N	0
tt16630162	3	एपिसोड #1.346	IN	hi	\N	\N	0
tt16630162	4	Épisode #1.346	FR	fr	\N	\N	0
tt16630162	5	エピソード #1.346	JP	ja	\N	\N	0
tt16630162	6	Episodio #1.346	IT	it	\N	\N	0
tt16630162	7	Folge #1.346	DE	de	\N	\N	0
tt16630168	1	Folge #1.350	DE	de	\N	\N	0
tt16630168	2	Episodio #1.350	IT	it	\N	\N	0
tt16630168	3	エピソード #1.350	JP	ja	\N	\N	0
tt16630168	4	Episodio #1.350	ES	es	\N	\N	0
tt16630168	5	एपिसोड #1.350	IN	hi	\N	\N	0
tt16630168	6	Episódio #1.350	PT	pt	\N	\N	0
tt16630168	7	Épisode #1.350	FR	fr	\N	\N	0
tt16630174	1	Episódio #1.345	PT	pt	\N	\N	0
tt16630174	2	Episodio #1.345	ES	es	\N	\N	0
tt16630174	3	Épisode #1.345	FR	fr	\N	\N	0
tt16630174	4	एपिसोड #1.345	IN	hi	\N	\N	0
tt16630174	5	Episodio #1.345	IT	it	\N	\N	0
tt16630174	6	エピソード #1.345	JP	ja	\N	\N	0
tt16630174	7	Folge #1.345	DE	de	\N	\N	0
tt16630230	1	एपिसोड #1.348	IN	hi	\N	\N	0
tt16630230	2	Episodio #1.348	IT	it	\N	\N	0
tt16630230	3	Episódio #1.348	PT	pt	\N	\N	0
tt16630230	4	Épisode #1.348	FR	fr	\N	\N	0
tt16630230	5	Folge #1.348	DE	de	\N	\N	0
tt16630230	6	エピソード #1.348	JP	ja	\N	\N	0
tt16630230	7	Episodio #1.348	ES	es	\N	\N	0
tt16630330	1	एपिसोड #1.349	IN	hi	\N	\N	0
tt16630330	2	Episodio #1.349	IT	it	\N	\N	0
tt16630330	3	Folge #1.349	DE	de	\N	\N	0
tt16630330	4	Episódio #1.349	PT	pt	\N	\N	0
tt16630330	5	Épisode #1.349	FR	fr	\N	\N	0
tt16630330	6	エピソード #1.349	JP	ja	\N	\N	0
tt16630330	7	Episodio #1.349	ES	es	\N	\N	0
tt16630334	1	Episódio #1.355	PT	pt	\N	\N	0
tt16630334	2	エピソード #1.355	JP	ja	\N	\N	0
tt16630334	3	Episodio #1.355	ES	es	\N	\N	0
tt16630334	4	Épisode #1.355	FR	fr	\N	\N	0
tt16630334	5	Folge #1.355	DE	de	\N	\N	0
tt16630334	6	एपिसोड #1.355	IN	hi	\N	\N	0
tt16630334	7	Episodio #1.355	IT	it	\N	\N	0
tt16630342	1	Folge #1.351	DE	de	\N	\N	0
tt16630342	2	エピソード #1.351	JP	ja	\N	\N	0
tt16630342	3	Episodio #1.351	ES	es	\N	\N	0
