titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt13220006	1	एपिसोड #82.127	IN	hi	\N	\N	0
tt13220006	2	Épisode #82.127	FR	fr	\N	\N	0
tt13220006	3	Folge #82.127	DE	de	\N	\N	0
tt13220006	4	エピソード #82.127	JP	ja	\N	\N	0
tt13220006	5	Episódio #82.127	PT	pt	\N	\N	0
tt13220006	6	Episodio #82.127	IT	it	\N	\N	0
tt13220006	7	Episodio #82.127	ES	es	\N	\N	0
tt13220008	1	Episódio #10.181	PT	pt	\N	\N	0
tt13220008	2	エピソード #10.181	JP	ja	\N	\N	0
tt13220008	3	Episodio #10.181	IT	it	\N	\N	0
tt13220008	4	Folge #10.181	DE	de	\N	\N	0
tt13220008	5	Episodio #10.181	ES	es	\N	\N	0
tt13220008	6	एपिसोड #10.181	IN	hi	\N	\N	0
tt13220008	7	Épisode #10.181	FR	fr	\N	\N	0
tt13220012	1	Episodio fechado 18 diciembre 2018	ES	es	\N	\N	0
tt13220012	2	Épisode datant du 18 décembre 2018	FR	fr	\N	\N	0
tt13220012	3	Episódio datado de 18 Dezembro de 2018	PT	pt	\N	\N	0
tt13220012	4	18 दिसम्बर 2018 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt13220012	5	2018年12月18日 のエピソード	JP	ja	\N	\N	0
tt13220012	6	Folge vom 18. Dezember 2018	DE	de	\N	\N	0
tt13220012	7	Episodio datato 18 dicembre 2018	IT	it	\N	\N	0
tt13220020	1	Épisode datant du 26 avril 1989	FR	fr	\N	\N	0
tt13220020	2	26 अप्रैल 1989 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt13220020	3	Episódio datado de 26 Abril de 1989	PT	pt	\N	\N	0
tt13220020	4	Episodio fechado 26 abril 1989	ES	es	\N	\N	0
tt13220020	5	Folge vom 26. April 1989	DE	de	\N	\N	0
tt13220020	6	1989年4月26日 のエピソード	JP	ja	\N	\N	0
tt13220020	7	Episodio datato 26 aprile 1989	IT	it	\N	\N	0
tt13220022	1	Folge #10.183	DE	de	\N	\N	0
tt13220022	2	Épisode #10.183	FR	fr	\N	\N	0
tt13220022	3	Episódio #10.183	PT	pt	\N	\N	0
tt13220022	4	एपिसोड #10.183	IN	hi	\N	\N	0
tt13220022	5	Episodio #10.183	IT	it	\N	\N	0
tt13220022	6	Episodio #10.183	ES	es	\N	\N	0
tt13220022	7	エピソード #10.183	JP	ja	\N	\N	0
tt13220024	1	エピソード #10.182	JP	ja	\N	\N	0
tt13220024	2	Folge #10.182	DE	de	\N	\N	0
tt13220024	3	Episódio #10.182	PT	pt	\N	\N	0
tt13220024	4	एपिसोड #10.182	IN	hi	\N	\N	0
tt13220024	5	Épisode #10.182	FR	fr	\N	\N	0
tt13220024	6	Episodio #10.182	ES	es	\N	\N	0
tt13220024	7	Episodio #10.182	IT	it	\N	\N	0
tt13220026	1	Folge #10.184	DE	de	\N	\N	0
tt13220026	2	Episódio #10.184	PT	pt	\N	\N	0
tt13220026	3	Épisode #10.184	FR	fr	\N	\N	0
tt13220026	4	एपिसोड #10.184	IN	hi	\N	\N	0
tt13220026	5	エピソード #10.184	JP	ja	\N	\N	0
tt13220026	6	Episodio #10.184	ES	es	\N	\N	0
tt13220026	7	Episodio #10.184	IT	it	\N	\N	0
tt13220030	1	Episódio #3.2	PT	pt	\N	\N	0
tt13220030	2	Episodio #3.2	IT	it	\N	\N	0
tt13220030	3	एपिसोड #3.2	IN	hi	\N	\N	0
tt13220030	4	Épisode #3.2	FR	fr	\N	\N	0
