tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt10740000	tvEpisode	Episode #1.408	Episode #1.408	0	1998	\N	\N	Crime,Drama
tt10740002	tvEpisode	Episode #1.409	Episode #1.409	0	1998	\N	\N	Crime,Drama
tt10740004	tvEpisode	Episode #1.410	Episode #1.410	0	1998	\N	\N	Crime,Drama
tt10740006	tvEpisode	Episode #1.411	Episode #1.411	0	1998	\N	\N	Crime,Drama
tt10740008	tvEpisode	Episode #1.413	Episode #1.413	0	1998	\N	\N	Crime,Drama
tt10740010	tvEpisode	Episode #1.414	Episode #1.414	0	1998	\N	\N	Crime,Drama
tt10740012	tvEpisode	Episode #1.415	Episode #1.415	0	1998	\N	\N	Crime,Drama
tt10740014	tvEpisode	Episode #1.416	Episode #1.416	0	1998	\N	\N	Crime,Drama
tt10740016	tvEpisode	Pregnant Bounty Hunter	Pregnant Bounty Hunter	0	2015	\N	\N	Comedy,Short
tt10740018	tvEpisode	Episode #1.418	Episode #1.418	0	1998	\N	\N	Crime,Drama
tt10740020	tvEpisode	Episode #1.417	Episode #1.417	0	1998	\N	\N	Crime,Drama
tt10740022	tvEpisode	Episode #1.419	Episode #1.419	0	1998	\N	\N	Crime,Drama
tt10740024	tvEpisode	Episode #1.420	Episode #1.420	0	1998	\N	\N	Crime,Drama
tt10740026	movie	It Takes a Family	It Takes a Family	0	2019	\N	59	Documentary
tt10740028	short	A internet matou o Chester Bennington	A internet matou o Chester Bennington	0	2019	\N	8	Comedy,Short
tt10740030	short	Sonder	Sonder	0	2019	\N	10	Documentary,Short
tt10740032	short	Elixir of Life	Elixir of Life	0	\N	\N	\N	Comedy,Short
tt10740034	video	Ysn-463	Ysn-463	1	2017	\N	118	Adult
tt10740036	short	Sticks & Stones	Sticks & Stones	0	2019	\N	\N	Drama,Short
tt10740038	tvEpisode	Punk Rock/TV Jingle Legend Lime Rickey	Punk Rock/TV Jingle Legend Lime Rickey	0	2015	\N	\N	Comedy,Short
tt10740040	short	Phasmophobic	Phasmophobic	0	2020	\N	\N	Horror,Short
tt10740044	videoGame	Love Island: The Game	Love Island: The Game	0	2018	\N	\N	Adventure,Comedy,Reality-TV
tt10740046	tvEpisode	Episode #1.1459	Episode #1.1459	0	2013	\N	\N	Drama
tt10740048	movie	Oatari bokenô	Oatari bokenô	0	1937	\N	\N	Drama
tt10740050	tvEpisode	Matchmaking Priest Father Vince	Matchmaking Priest Father Vince	0	2015	\N	\N	Comedy,Short
tt10740052	tvEpisode	Frank the Woodpecker	Frank the Woodpecker	0	2019	\N	\N	Comedy,Documentary
tt10740054	tvEpisode	Scoutmaster Feldman	Scoutmaster Feldman	0	2015	\N	\N	Comedy,Short
tt10740056	tvMiniSeries	Halal Gurls	Halal Gurls	0	2019	2020	\N	Comedy
tt10740058	video	Make It	Make It	0	2019	\N	3	Biography,Drama,Short
tt10740060	tvEpisode	Sunglasses Josh	Sunglasses Josh	0	2015	\N	\N	Comedy,Short
tt10740062	tvEpisode	Comic Sans	Comic Sans	0	2015	\N	\N	Comedy,Short
tt10740064	movie	Barreiro Rocks	Barreiro Rocks	0	2015	\N	52	Documentary
tt10740070	tvEpisode	A Best Man Toast	A Best Man Toast	0	2017	\N	\N	Comedy,Short
tt10740072	tvSeries	The Sword and the Chess of Death	The Sword and the Chess of Death	0	2007	2007	\N	Drama,Fantasy
tt10740074	tvEpisode	Episode #1.22	Episode #1.22	0	2017	\N	\N	Romance
