tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt1210000	tvEpisode	Episode #2.18	Episode #2.18	0	2007	\N	\N	Drama,Romance
tt1210001	tvEpisode	Episode dated 27 March 2008	Episode dated 27 March 2008	0	2008	\N	\N	News,Talk-Show
tt1210002	tvEpisode	Episode #16.54	Episode #16.54	0	2008	\N	\N	Comedy,Music,Talk-Show
tt1210003	tvEpisode	Episode #16.56	Episode #16.56	0	2008	\N	\N	Comedy,Music,Talk-Show
tt1210004	tvEpisode	Episode dated 13 August 2001	Episode dated 13 August 2001	0	2001	\N	\N	Documentary,Family
tt1210005	tvEpisode	Vasilisses tou hioniou	Vasilisses tou hioniou	0	1992	\N	25	Comedy
tt1210006	tvEpisode	Episode #25.13	Episode #25.13	0	2001	\N	\N	News
tt1210007	tvEpisode	Episode #25.14	Episode #25.14	0	2001	\N	\N	News
tt1210008	tvEpisode	Episode #25.15	Episode #25.15	0	2001	\N	\N	News
tt1210009	tvEpisode	Episode #26.1	Episode #26.1	0	2001	\N	\N	News
tt1210010	tvEpisode	Episode #26.2	Episode #26.2	0	2001	\N	\N	News
tt1210011	tvEpisode	Siri	Siri	0	2008	\N	44	Crime,Drama,Thriller
tt1210012	tvEpisode	Episode #10.25	Episode #10.25	0	2008	\N	\N	News,Talk-Show
tt1210013	tvEpisode	Dagmar	Dagmar	0	1951	\N	\N	Family,Game-Show
tt1210014	tvEpisode	Harold E. Stassen, President of the University of Pennsylvania	Harold E. Stassen, President of the University of Pennsylvania	0	1951	\N	\N	Family,Game-Show
tt1210015	tvEpisode	Episode #1.7	Episode #1.7	0	1965	\N	30	Music
tt1210016	tvEpisode	The Count's Account	The Count's Account	0	1995	\N	\N	Adventure,Comedy,Family
tt1210017	tvMiniSeries	The Worlds of Fantasy	The Worlds of Fantasy	0	2008	2008	\N	Documentary
tt1210018	tvMiniSeries	Die Wölfe	Die Wölfe	0	2009	\N	270	Drama,History
tt1210019	tvEpisode	Bea descubre que Álvaro se veía con Cayetana mientras tenían su relación	Bea descubre que Álvaro se veía con Cayetana mientras tenían su relación	0	2007	\N	\N	Comedy,Romance
tt1210020	tvEpisode	Sandra no ve claro su futuro	Sandra no ve claro su futuro	0	2007	\N	\N	Comedy,Romance
tt1210021	tvEpisode	Bea y Sandra están atentas a la comparecencia de Cayetana	Bea y Sandra están atentas a la comparecencia de Cayetana	0	2007	\N	\N	Comedy,Romance
tt1210022	tvEpisode	Episode #1.8859	Episode #1.8859	0	2008	\N	\N	Drama,Romance
tt1210023	tvEpisode	Episode #4.143	Episode #4.143	0	2008	\N	\N	Drama
tt1210024	tvSeries	Zur Sache, Lena!	Zur Sache, Lena!	0	2008	\N	180	\N
tt1210025	tvEpisode	Episode #2.7	Episode #2.7	0	2008	\N	\N	Reality-TV
tt1210026	video	8½	8½	1	2007	\N	68	Adult
tt1210027	movie	Afterburn	Afterburn	0	\N	\N	\N	Comedy,Sci-Fi
tt1210028	movie	Atlihan	Atlihan	0	1973	\N	73	Action,Fantasy,History
tt1210029	movie	Autopilot	Autopilot	0	2010	\N	110	Drama
tt1210031	movie	Of Monster Mode	Bakemono moyou	0	2007	\N	98	Drama
tt1210032	video	Beat Makers	Beat Makers	0	2007	\N	93	Documentary
tt1210033	short	Bei Anruf Matt!	Bei Anruf Matt!	0	2007	\N	\N	Crime,Short
tt1210034	tvSpecial	The Bing Crosby Special	The Bing Crosby Special	0	1958	\N	60	Comedy,Music
tt1210035	tvSpecial	The Bing Crosby Special	The Bing Crosby Special	0	1959	\N	60	Comedy,Music
tt1210037	short	Blind Eye	Blind Eye	0	2007	\N	12	Drama,Short
tt1210038	video	Blink 182: Greatest Hits	Blink 182: Greatest Hits	0	2005	\N	40	Comedy,Music,Romance
tt1210039	movie	Blood Done Sign My Name	Blood Done Sign My Name	0	2010	\N	128	Drama
tt1210040	tvMovie	Boudewijn Büch - De dichter, de dodo en het demasqué	Boudewijn Büch - De dichter, de dodo en het demasqué	0	2008	\N	52	Biography,Documentary
tt1210041	video	The Breakout	The Breakout	0	2008	\N	81	Sport
tt1210042	movie	Brooklyn's Finest	Brooklyn's Finest	0	2009	\N	132	Action,Crime,Drama
tt1210043	movie	The Buck Rules	The Buck Rules	0	2007	\N	99	Comedy
tt1210044	movie	Butcherhouse Chronicles	Butcherhouse Chronicles	0	\N	\N	\N	Horror
tt1210047	movie	Snatched!	Snatched!	0	2010	\N	107	Comedy,Crime,Mystery
tt1210048	tvEpisode	David Kelly	David Kelly	0	2007	\N	60	Documentary
tt1210049	movie	Dear Oprah	Dear Oprah: Non-Voting America's Wildest Dream	0	2008	\N	52	Documentary
tt1210050	short	La discordance	La discordance	0	2007	\N	16	Sci-Fi,Short
tt1210051	short	Driver's Ed	Driver's Ed	0	2008	\N	24	Comedy,Short
tt1210052	short	Dusk	La hora cero	0	2008	\N	9	Drama,Short
tt1210053	video	Dvorak Who?	Dvorak Who?	0	2006	\N	80	Documentary,Music
tt1210054	short	My Turn	En nu ik	0	2005	\N	25	Documentary,Short
tt1210055	movie	Enam	Enam	0	2007	\N	97	Horror
tt1210056	short	The First Thing I Remember	The First Thing I Remember	0	2005	\N	8	Short
tt1210057	movie	Flamenco mi vida - Knives of the wind	Flamenco mi vida - Knives of the wind	0	2007	\N	92	Documentary
tt1210058	movie	Flanking the Sentinel	Flanking the Sentinel	0	2009	\N	\N	History
tt1210059	movie	Flying Lessons	Flying Lessons	0	2010	\N	104	Drama
tt1210061	movie	From Bandung with Love	From Bandung with Love	0	2008	\N	80	Drama,Romance
tt1210062	short	The Garden of Ireland	The Garden of Ireland	0	2007	\N	3	Drama,Horror,Short
tt1210063	short	The Other Day in Eden	Gestern in Eden	0	2008	\N	29	Drama,Short
tt1210064	movie	Girl Sparks	Gâru supâkusu	0	2007	\N	94	Drama
tt1210065	video	Going Down & Cumming Out in Beverly Hills	Going Down & Cumming Out in Beverly Hills	1	2001	\N	111	Adult
tt1210066	video	Greek Holiday Part 2: Cruising Mykonos	Greek Holiday Part 2: Cruising Mykonos	1	2004	\N	129	Adult
tt1210067	tvEpisode	How Diana Died	How Diana Died	0	2006	\N	60	Documentary
tt1210068	movie	Imaginary Friends	Imaginary Friends	0	\N	\N	\N	Adventure,Family,Fantasy
tt1210069	short	Irish Twins	Irish Twins	0	2008	\N	20	Drama,Short
tt1210070	video	Jake's Hard Ride	Jake's Hard Ride	1	2008	\N	183	Adult
tt1210071	movie	The Janky Promoters	The Janky Promoters	0	2009	\N	85	Comedy,Crime,Music
tt1210072	movie	Kampf um die Kinder - Afghanistan zwischen Krieg und Frieden	Kampf um die Kinder - Afghanistan zwischen Krieg und Frieden	0	2007	\N	45	Documentary
tt1210073	short	Katie's Journey	Katie's Journey	0	2008	\N	9	Sci-Fi,Short
tt1210074	short	Kein Klischee	Kein Klischee	0	2000	\N	\N	Drama,Short
tt1210075	short	Kid	Kid	0	2007	\N	13	Drama,Short
tt1210076	movie	King in Chicago	King in Chicago	0	2008	\N	77	Documentary
tt1210077	tvMovie	Love Under the Sign of the Dragon	Eine Liebe im Zeichen des Drachen	0	2008	\N	90	Drama
tt1210078	video	Lukas in Love: Part 2	Lukas in Love: Part 2	1	2005	\N	124	Adult
tt1210079	movie	MARy	MARy	0	2008	\N	92	Horror
tt1210081	movie	Medicinal 101	Medicinal 101	0	2009	\N	90	Documentary
tt1210082	movie	Mikrofan	Mikrofan	0	2007	\N	80	Drama,Music
tt1210083	movie	Modus Operandi	Modus Operandi	0	2008	\N	98	Documentary
tt1210084	short	Morning	Morning	0	2008	\N	7	Short
tt1210087	short	Napoleonic	Napoleonic	0	2010	\N	30	Comedy,Drama,Short
tt1210088	short	O Negative	O Negative	0	2007	\N	7	Horror,Short
tt1210089	videoGame	One Piece: Grand Battle!	One piece: Gurando batoru!	0	2001	\N	\N	Action,Adventure,Fantasy
tt1210090	video	Origin of Species	Origin of Species	0	2002	\N	34	Action,Drama,Sci-Fi
tt1210091	video	Out in Africa 1	Out in Africa 1	1	2006	\N	\N	Adult
tt1210092	video	Out in Africa 2	Out in Africa 2	1	2006	\N	115	Adult
tt1210093	video	Out in Africa 3	Out in Africa 3	1	2006	\N	130	Adult
tt1210094	video	Personal Trainers: A+	Personal Trainers: A+	1	2005	\N	130	Adult
tt1210095	movie	The Printing	The Printing	0	1990	\N	137	Drama
tt1210096	movie	La rabbia	La rabbia	0	2008	\N	104	Drama
tt1210097	movie	Redefining Love	Redefining Love	0	2009	\N	83	Romance
tt1210099	short	Reise zum Wald	Reise zum Wald	0	2007	\N	7	Documentary,Short
tt1210100	video	A Rising Star	A Rising Star	1	2007	\N	165	Adult
tt1210101	tvMovie	Romy	Romy	0	2009	\N	106	Biography,Drama
tt1210102	movie	Seeing Smoke	Seeing Smoke	0	2009	\N	\N	Drama
tt1210103	short	Simon	Simon	0	2008	\N	26	Drama,Romance,Short
tt1210104	video	Sodom	Sodom	1	1999	\N	90	Adult
tt1210105	tvMovie	Sonnenwende	Sonnenwende	0	1991	\N	\N	Drama
tt1210106	movie	St Trinian's 2: The Legend of Fritton's Gold	St Trinian's 2: The Legend of Fritton's Gold	0	2009	\N	106	Adventure,Comedy,Family
tt1210107	movie	Straight	Straight	0	2007	\N	59	Crime,Drama,Romance
tt1210108	short	Takoma Park	Takoma Park	0	2008	\N	11	Short
tt1210109	tvMovie	The Tower	The Tower	0	2008	\N	\N	Drama
tt1210110	tvMovie	Le tre capitali	Le tre capitali	0	1982	\N	\N	\N
tt1210111	movie	Ukraine Wild	Ukraine Wild	0	2007	\N	60	Adventure,Documentary
tt1210112	tvMovie	Una delle ultime sere di carnevale	Una delle ultime sere di carnevale	0	2007	\N	\N	Comedy
tt1210113	video	An Uncommon Kindness: The Father Damien Story	An Uncommon Kindness: The Father Damien Story	0	2006	\N	60	Documentary
tt1210115	movie	Unraveling Michelle	Unraveling Michelle	0	2008	\N	83	Documentary
tt1210116	videoGame	Unreal: Return to Na Pali	Unreal: Return to Na Pali	0	1999	\N	\N	Action,Adventure,Sci-Fi
tt1210117	movie	Impy's Wonderland	Urmel voll in Fahrt	0	2008	\N	84	Adventure,Animation,Comedy
tt1210118	short	Victoria and Vancouver: Gateways to Canada	Victoria and Vancouver: Gateways to Canada	0	1936	\N	9	Documentary,Short
tt1210120	movie	Whore	Whore	0	2008	\N	112	Drama
tt1210121	tvMovie	A Long Way Home	Willkommen zuhause	0	2008	\N	87	Drama
tt1210123	tvMovie	Xtreme: Sports to Die For	Xtreme: Sports to Die For	0	1999	\N	\N	Documentary
tt1210124	tvSeries	Ai no meikyû	Ai no meikyû	0	2007	\N	\N	Drama
tt1210125	tvSeries	Atakake no hitobito	Atakake no hitobito	0	2008	\N	\N	Drama
tt1210126	tvEpisode	Glotzen statt klotzen - Was läuft schief bei der 'Jugend von heute'?	Glotzen statt klotzen - Was läuft schief bei der 'Jugend von heute'?	0	2008	\N	\N	Talk-Show
tt1210127	tvEpisode	...Vater sein dagegen sehr	...Vater sein dagegen sehr	0	2008	\N	\N	Drama
tt1210128	tvEpisode	Der Preis der Macht	Der Preis der Macht	0	2008	\N	\N	Drama
tt1210129	tvEpisode	Dunkle Wolken	Dunkle Wolken	0	2008	\N	\N	Drama
tt1210130	tvEpisode	Happy Birthday!?	Happy Birthday!?	0	2008	\N	\N	Drama
tt1210131	tvEpisode	Keine Chance	Keine Chance	0	2008	\N	\N	Drama
tt1210132	tvEpisode	Lügen haben kurze Beine	Lügen haben kurze Beine	0	2008	\N	\N	Drama
tt1210133	tvEpisode	Neues Spiel, neues Glück?	Neues Spiel, neues Glück?	0	2008	\N	\N	Drama
tt1210134	tvEpisode	Rücktritt mit Folgen	Rücktritt mit Folgen	0	2008	\N	\N	Drama
tt1210135	tvEpisode	Schuldgefühle	Schuldgefühle	0	2008	\N	\N	Drama
tt1210136	tvEpisode	Verkehrs-Chaos	Verkehrs-Chaos	0	2008	\N	\N	Drama
tt1210137	tvEpisode	Wut im Herzen	Wut im Herzen	0	2008	\N	\N	Drama
tt1210138	tvEpisode	Zeit zu beichten	Zeit zu beichten	0	2008	\N	\N	Drama
tt1210139	tvEpisode	Die Model-Falle	Die Model-Falle	0	2008	\N	\N	Family
tt1210140	tvSeries	Impossible Love	Muri na ren'ai	0	2008	\N	\N	Drama
tt1210141	tvEpisode	Münster - Jedermann: Part Five	Münster - Jedermann: Part Five	0	2008	\N	\N	Reality-TV
tt1210142	tvEpisode	Münster - Jedermann: Part Four	Münster - Jedermann: Part Four	0	2008	\N	\N	Reality-TV
tt1210143	tvEpisode	Münster - Jedermann: Part One	Münster - Jedermann: Part One	0	2008	\N	\N	Reality-TV
tt1210144	tvEpisode	Münster - Jedermann: Part Three	Münster - Jedermann: Part Three	0	2008	\N	\N	Reality-TV
tt1210145	tvEpisode	Münster - Jedermann: Part Two	Münster - Jedermann: Part Two	0	2008	\N	\N	Reality-TV
tt1210146	tvSeries	Zona 4	Zona 4	0	2008	\N	30	Talk-Show
tt1210147	short	Agio Pasha - I Labri	Agio Pasha - I Labri	0	1981	\N	26	Documentary,Short
tt1210148	short	Agio Pasha - Ta Pathi	Agio Pasha - Ta Pathi	0	1981	\N	30	Documentary,Short
tt1210149	movie	Alias Golden Boy	Alias Golden Boy	0	1963	\N	\N	Action
tt1210150	short	Berliner Luft hat Duft	Berliner Luft hat Duft	0	1959	\N	10	Short
tt1210151	movie	Chinita	Chinita	0	1959	\N	\N	Comedy
tt1210152	short	Columbia Thrills of Music: Charlie Barnet and His Orchestra	Columbia Thrills of Music: Charlie Barnet and His Orchestra	0	1948	\N	11	Music,Short
tt1210153	movie	Dead or Alive	Dead or Alive	0	1960	\N	\N	Action
tt1210154	video	Eisai gata, agapi mou	Eisai gata, agapi mou	0	1985	\N	78	Comedy
tt1210155	short	Giortes tis anoixis, karnavalia stin Arkadia	Giortes tis anoixis, karnavalia stin Arkadia	0	1981	\N	26	Documentary,Short
tt1210156	short	Birds Make Sport	Birds Make Sport	0	1946	\N	9	Family,Short,Sport
tt1210157	movie	Hugot	Hugot	0	2008	\N	\N	Drama
tt1210158	short	Johann Sebastian Bach	Johann Sebastian Bach	0	1958	\N	10	Short
tt1210159	movie	Kayo ang humatol!	Kayo ang humatol!	0	1963	\N	\N	Action,Drama
tt1210160	short	Das Kind im Bild	Das Kind im Bild	0	1958	\N	12	Short
tt1210161	short	Kythira, to nisi tis ouranias Afroditis	Kythira, to nisi tis ouranias Afroditis	0	1981	\N	43	Documentary,Short
tt1210162	tvMovie	Lectura Solares-Alatriste	Lectura Solares-Alatriste	0	2008	\N	62	\N
tt1210163	short	La luz de la oscuridad	La luz de la oscuridad	0	2008	\N	19	Short
tt1210164	short	The Cold War: Act 1 - France	The Cold War: Act 1 - France	0	1948	\N	19	History,Short
tt1210165	short	Mit Brief und Siegel	Mit Brief und Siegel	0	1959	\N	11	Short
tt1210166	movie	Moneyball	Moneyball	0	2011	\N	133	Biography,Drama,Sport
tt1210167	short	Monologue	Monologo	0	1975	\N	\N	Short
tt1210168	movie	Pitong sagisag	Pitong sagisag	0	1961	\N	\N	Action
tt1210170	short	La ropa sucia	La ropa sucia	0	2008	\N	15	Short
tt1210171	short	Sa bisperas	Sa bisperas	0	1972	\N	\N	Short
tt1210172	short	Skating Lady	Skating Lady	0	1946	\N	9	Short,Sport
tt1210173	movie	The Skyrian Horse	To skyriano alogaki	0	2008	\N	60	Documentary
tt1210175	short	Spiel in Stahl	Spiel in Stahl	0	1959	\N	10	Short
tt1210176	short	Triumph des Friedens	Triumph des Friedens	0	1958	\N	12	Short
tt1210177	short	Das Urteil des Paris	Das Urteil des Paris	0	1958	\N	12	Short
tt1210178	short	Vieler Hände Fleiß um bunte Fäden	Vieler Hände Fleiß um bunte Fäden	0	1958	\N	11	Short
tt1210179	movie	Walang takot	Walang takot	0	1959	\N	\N	Action,Drama
tt1210180	short	There Is Hope	Yparhei elpida	0	2008	\N	32	Documentary,Short
tt1210181	short	Ysterektomia epi karkinou tis mitras	Ysterektomia epi karkinou tis mitras	0	1981	\N	30	Documentary,Short
tt1210182	movie	Los últimos héroes de la península	Los últimos héroes de la península	0	2008	\N	100	Documentary
tt1210183	tvEpisode	Episode #1.20	Episode #1.20	0	2007	\N	\N	Game-Show
