tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt14230088	short	Deliver Me	Deliver Me	0	2020	\N	15	Romance,Short
tt14230136	short	Gece Kusagi	Gece Kusagi	0	2021	\N	16	Drama,Short
tt14230166	short	Foot notes	Foot notes	0	2021	\N	22	Drama,Short
tt14230248	short	Katha Vachak	Katha Vachak	0	2020	\N	26	Short
tt14230272	short	Poeta Armando	Poeta Armando	0	2020	\N	42	Short
tt14230276	short	Priapity	Priapity	1	2021	\N	\N	Adult,Short
tt14230318	short	Afterparty	Afterparty	0	2021	\N	13	Comedy,Short
tt14230328	short	Only Human	Only human (Bytost)	0	2020	\N	28	Drama,Romance,Short
tt14230340	short	Tenjô sanyushî	Tenjô sanyushî	0	1913	\N	\N	Short
tt14230424	short	MY 25: The Ocean Between Us	MY 25: The Ocean Between Us	0	2019	\N	15	Documentary,Short
tt14230438	short	Squeak	Squeak	0	2019	\N	\N	Comedy,Short
tt14230474	short	Click	Click	0	2021	\N	\N	Short,Thriller
tt14230536	short	MC Blitzy Feat. Luis Fonsi & Nicole Scherzinger: She's Bingo	MC Blitzy Feat. Luis Fonsi & Nicole Scherzinger: She's Bingo	0	2021	\N	\N	Music,Short
tt14230580	short	Binnenkort Te Huur	Binnenkort Te Huur	0	2021	\N	11	Documentary,Short
tt14230602	short	The Mail Goes Through	The Mail Goes Through	0	1947	\N	10	Animation,Comedy,Short
tt14230604	short	See You Tomorrow	See You Tomorrow	0	2021	\N	21	Drama,Short
tt14230626	short	For the Birds	For the Birds	0	2021	\N	3	Short
tt14230642	short	Cell	Cell	0	2020	\N	8	Short
tt14230648	short	The Falconer	The Falconer	0	1977	\N	30	Documentary,Short
tt14230678	short	Locked-In	Locked-In	0	\N	\N	11	Comedy,Drama,Short
tt14230700	short	Stick and Poke	Stick and Poke	0	2020	\N	3	Short
tt14230764	short	Mochi	Mochi	0	2018	\N	\N	Documentary,Short
tt14230824	short	Geppetto	Geppetto	0	2021	\N	\N	Music,Short
tt14231056	short	The Long Forever	The Long Forever	0	2020	\N	\N	Mystery,Short
tt14231256	short	How to Cross (From Jiliz to Jiliz)	How to Cross (From Jiliz to Jiliz)	0	2015	\N	15	Documentary,Short
tt14231512	short	The Cabin of Deceit	The Cabin of Deceit	0	\N	\N	\N	Drama,Mystery,Short
tt14231756	short	The Turing Test: Can a Computer Pass for a Human?	The Turing Test: Can a Computer Pass for a Human?	0	2016	\N	5	Animation,Documentary,Short
tt14231768	short	Growth	Growth	0	2021	\N	2	Short
tt14231780	short	Two Faces Have I	Two Faces Have I	0	2021	\N	5	Short
tt14231788	short	Let's Clear the Air	Let's Clear the Air	0	\N	\N	16	Romance,Short
tt14232008	short	ColorBlind	ColorBlind	0	\N	\N	\N	Comedy,Short
tt14232042	short	Game Over	Game Over	0	\N	\N	5	Fantasy,Short
tt14232184	short	Rickie Lee Jones: Up from the Skies	Rickie Lee Jones: Up from the Skies	0	1991	\N	5	Music,Short
tt14232186	short	Abu & Mo: Two Orphans	Abu & Mo: Two Orphans	0	\N	\N	\N	Animation,Short
tt14232280	short	Une si ti	Une si ti	0	2021	\N	24	Drama,Family,Short
tt14232304	short	Yo solo voy de culo	Yo solo voy de culo	0	\N	\N	\N	Comedy,Short
tt14232396	short	Dwight Yoakam: The Heart That You Own	Dwight Yoakam: The Heart That You Own	0	1992	\N	3	Music,Short
tt14232448	short	Lavender Boy	Lavender Boy	0	2021	\N	10	Drama,Short
tt14232488	short	Manzoor	Manzoor	0	2015	\N	22	Drama,Short
tt14232608	short	Moustache Man	Moustache Man	0	\N	\N	10	Drama,Short
tt14232676	short	Right Up Our Alley	Right Up Our Alley	0	2021	\N	2	Comedy,Documentary,Short
tt14232728	short	Thick Torn Curtains	Thick Torn Curtains	0	2021	\N	\N	Drama,Short
tt14232752	short	Los Lobos: Set Me Free (Rosa Lee)	Los Lobos: Set Me Free (Rosa Lee)	0	1987	\N	4	Music,Short
tt14232812	short	Solomos	Solomos	0	2019	\N	10	Documentary,Short
tt14232814	short	Stones	Stones	0	2021	\N	\N	Horror,Short
tt14233010	short	Unspoken	Unspoken	0	2020	\N	\N	Short
tt14233094	short	Bablinga	Bablinga	0	2019	\N	15	Drama,Short
tt14233194	short	Blind	Blind	0	\N	\N	\N	Comedy,Drama,Short
tt14233406	short	Prince: Insatiable	Prince: Insatiable	0	1991	\N	7	Music,Short
tt14233416	short	Esra SÖNMEZ Photography	Esra SÖNMEZ Photography	0	2020	\N	\N	Family,Short
tt14233428	short	30 Days	30 Days	0	2019	\N	\N	Short
tt14233478	short	Gott mit dir du Land der Bayern oder Die 141 von Nürnberg	Gott mit dir du Land der Bayern oder Die 141 von Nürnberg	0	1981	\N	32	Documentary,Short
tt14233482	short	Pandemic Purgatory	Pandemic Purgatory	0	2021	\N	9	Short
tt14233508	short	Wrong House	Wrong House	0	2021	\N	6	Horror,Short
tt14233552	short	Gorski	Gorski	0	2017	\N	33	Horror,Short,Thriller
tt14233620	short	Riski	Riski	0	2019	\N	12	Documentary,Short
tt14233642	short	Els pares dels Àngels	Els pares dels Àngels	0	2021	\N	11	Documentary,Short
tt14233692	short	Dying for Europe	Pethainontas gia tin Evropi	0	2018	\N	17	Documentary,Short
tt14233790	short	#firstsunday	#firstsunday	0	2016	\N	\N	Drama,Short
tt14233850	short	Clocktower Christmas	Clocktower Christmas	0	2018	\N	\N	Animation,Short
tt14233884	short	2 Fast4 U	2 Fast4 U	0	2018	\N	20	Action,Short
tt14233930	short	Send in the Clowns	Send in the Clowns	0	2021	\N	13	Comedy,Short
