tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt21670300	short	Phobism	Phobism	0	2006	\N	5	Short
tt21670648	short	Delivery Girl	Delivery Girl	0	2019	\N	\N	Drama,Short
tt21670826	short	Glaza otkrylis	Glaza otkrylis	0	1919	\N	\N	Short
tt21671046	short	10:45	10:45	0	2021	\N	14	Drama,Short
tt21672138	short	Imprint of the Right Forfinger	Apotypoma dexiou deikti	0	2006	\N	2	Animation,Short
tt21672268	short	Truth: Paradise Found	Truth: Paradise Found	0	2006	\N	3	Short
tt21672492	short	Terraincognita	Terraincognita	0	2006	\N	4	Animation,Short
tt21672788	short	Joy - A selfless journey to happiness	Joy - A selfless journey to happiness	0	2022	\N	14	Drama,Short
tt21673338	short	Totalité remix	Totalité remix	0	2006	\N	7	Short
tt21674568	short	Devochka so spichkami	Devochka so spichkami	0	1919	\N	\N	Drama,Short
tt21674724	short	Live! With Laura	Live! With Laura	0	2020	\N	\N	Comedy,Short
tt21674874	short	Vosporos	Vosporos	0	2006	\N	3	Short
tt21675346	short	Passage	Passage	0	2006	\N	15	Short
tt21676194	short	Aphrodite	Aphrodite	0	2006	\N	15	Short
tt21676718	short	Dialectic Materialism	Dialectic Materialism	0	2006	\N	10	Short
tt21677036	short	It Had to Be You	It Had to Be You	0	\N	\N	\N	Comedy,Short
tt21678734	short	Stronger Than Yesterday	Stronger Than Yesterday	0	2019	\N	\N	Drama,Short
tt21678738	short	The Little Splashes	The Little Splashes	0	\N	\N	\N	Romance,Short
tt21679908	short	The Shower	The Shower	0	2022	\N	\N	Drama,Short
