tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0210001	short	On a Perfect Day	Un día perfecto	0	1998	\N	19	Short
tt0210004	short	Disgraceful Conduct	Disgraceful Conduct	0	1997	\N	17	Short
tt0210005	short	Dites-le avec les mains	Dites-le avec les mains	0	1997	\N	15	Comedy,Short
tt0210006	short	A Divorce Courtship	A Divorce Courtship	0	1933	\N	\N	Short
tt0210009	short	Dongo Yenendi	Dongo Yenendi	0	1966	\N	\N	Short
tt0210010	short	Doom	Doom	0	1996	\N	\N	Short
tt0210011	short	The Double Knot	The Double Knot	0	1914	\N	\N	Drama,Short
tt0210017	short	Eiland	Eiland	0	1966	\N	19	Documentary,Short
tt0210018	short	Einfach so	Einfach so	0	1998	\N	\N	Short
tt0210021	short	En garde, monsieur	En garde, monsieur	0	1996	\N	16	Short
tt0210022	short	En medio de ninguna parte	En medio de ninguna parte	0	1997	\N	23	Drama,Short
tt0210027	short	L'enterrement du Hogon	L'enterrement du Hogon	0	1973	\N	18	Documentary,Short
tt0210029	short	Una extraña mirada	Una extraña mirada	0	1998	\N	14	Short,Thriller
tt0210032	short	Exit	Exit	0	1998	\N	\N	Short
tt0210033	short	Express: Aisle to Glory	Express: Aisle to Glory	0	1998	\N	12	Comedy,Short
tt0210039	short	Festival de Dakar	Festival de Dakar	0	1965	\N	\N	Short
tt0210053	short	The Front Seat	The Front Seat	0	1997	\N	4	Comedy,Short
tt0210060	short	Fêtes de novembre à Bregbo	Fêtes de novembre à Bregbo	0	1966	\N	\N	Documentary,Short
tt0210080	short	La goumbe des jeunes noceurs	La goumbe des jeunes noceurs	0	1967	\N	27	Documentary,Short
tt0210081	short	La grande stagione	La grande stagione	0	1962	\N	44	Short
tt0210082	short	The Greaser	The Greaser	0	1915	\N	\N	Short,Western
tt0210084	short	Grin and Bear It	Grin and Bear It	0	1933	\N	20	Short
tt0210085	short	Badye, the Storyteller	Le griot Badye	0	1977	\N	22	Documentary,Short
tt0210086	short	Guerra 1915-1918	Guerra 1915-1918	0	1962	\N	44	Documentary,Short
tt0210091	short	The Half-masted Schooner	The Half-masted Schooner	0	1969	\N	7	Musical,Short
tt0210092	short	Hammerman	Hammerman	0	1998	\N	\N	Short
tt0210093	short	Hampi	Hampi	0	1960	\N	25	Short
tt0210099	short	História Sem Interesse	História Sem Interesse	0	1998	\N	\N	Short
tt0210101	short	Hello, Stranger	Hola, desconocido!	0	1998	\N	26	Drama,Short
tt0210103	short	Hombroï	Hombroï	0	1948	\N	16	Documentary,Short
tt0210104	short	Home from the Sea	Home from the Sea	0	1915	\N	\N	Drama,Short
tt0210105	short	Hommage à Marcel Mauss: Germaine Dieterlen	Hommage à Marcel Mauss: Germaine Dieterlen	0	1977	\N	20	Short
tt0210106	short	Hommage à Marcel Mauss: Marcel Levy	Hommage à Marcel Mauss: Marcel Levy	0	1977	\N	20	Short
tt0210107	short	Hommage à Marcel Mauss: Tara Okamoto	Hommage à Marcel Mauss: Tara Okamoto	0	1973	\N	40	Short
tt0210119	short	Immer hart davor	Immer hart davor	0	1990	\N	13	Short
tt0210121	short	In the Year 2000	In the Year 2000	0	1912	\N	\N	Comedy,Short
tt0210123	short	Initiation à la danse des possédés	Initiation à la danse des possédés	0	1949	\N	22	Documentary,Short
tt0210124	short	Interlude	Interlude	0	1998	\N	9	Short
tt0210125	short	Isolina do Caurel	Isolina do Caurel	0	1997	\N	16	Drama,Short
tt0210126	short	Ispahan: lettre persanne 1977	Ispahan: lettre persanne 1977	0	1977	\N	35	Short
tt0210129	short	Jackville	Jackville	0	1965	\N	\N	Documentary,Short
tt0210137	short	Coffee-House	Kavárna	0	1998	\N	8	Animation,Short
tt0210142	short	Koli-Koli	Koli-Koli	0	1966	\N	\N	Documentary,Short
tt0210148	short	Lachrymae	Lachrymae	0	1999	\N	19	Drama,Short
tt0210154	short	Let My People Live	Let My People Live	0	1939	\N	14	Documentary,Short
tt0210155	short	Lift	Lift	0	1998	\N	10	Short,Thriller
tt0210156	short	The Lion's Den	The Lion's Den	0	1998	\N	\N	Short
tt0210158	short	The Lone Cowboy	The Lone Cowboy	0	1915	\N	\N	Short
tt0210159	short	Love in Progress	I diadikasia tou erota	0	1996	\N	4	Animation,Short
tt0210161	short	Lunettes noires	Lunettes noires	0	1997	\N	\N	Short
tt0210164	short	Mae Day: The Crumbling of a Documentary	Mae Day: The Crumbling of a Documentary	0	1992	\N	10	Comedy,Documentary,Short
tt0210165	short	Les magiciens de Wanzerbé	Les magiciens de Wanzerbé	0	1948	\N	38	Short
tt0210166	short	Makwayela	Makwayela	0	1977	\N	20	Short
tt0210168	short	Mammy Water	Mammy Water	0	1953	\N	19	Documentary,Short
tt0210169	short	A Man for All That	A Man for All That	0	1915	\N	\N	Drama,Short
tt0210172	short	Millet	Le mil	0	1962	\N	28	Short
tt0210175	short	Abuse Will Be Fined	Mißbrauch wird bestraft	0	1998	\N	\N	Short
tt0210176	short	A Moment Passing	A Moment Passing	0	1997	\N	6	Short
tt0210178	short	Monsieur Albert prophète	Monsieur Albert prophète	0	1963	\N	33	Documentary,Short
tt0210182	short	Moro Naba	Moro Naba	0	1958	\N	28	Documentary,Short
tt0210184	short	Mother	Mother	0	1996	\N	15	Short
tt0210186	short	Musique et danse des chasseurs Gow	Musique et danse des chasseurs Gow	0	1965	\N	\N	Documentary,Short
tt0210189	short	The Mystery of the Hindu Image	The Mystery of the Hindu Image	0	1914	\N	\N	Drama,Short
tt0210190	short	Médecines et médecins	Médecines et médecins	0	1976	\N	15	Documentary,Short
tt0210196	short	We Won't Go to the Woods Anymore	Nous n'irons plus au bois	0	1951	\N	13	Short
tt0210198	short	Ocean Swells	Ocean Swells	0	1934	\N	21	Comedy,Short
tt0210202	short	An Old Gypsy Custom	An Old Gypsy Custom	0	1934	\N	18	Comedy,Short
tt0210203	short	L'ombre portée	L'ombre portée	0	1997	\N	\N	Short
tt0210205	short	Batty Bill's Bustle Makes Everyone Hustle	Onésime horloger	0	1912	\N	5	Comedy,Fantasy,Short
tt0210206	short	Onésime sur le sentier de guerre	Onésime sur le sentier de guerre	0	1913	\N	\N	Comedy,Short,Western
tt0210207	short	Operation	Operation	0	1967	\N	12	Short
tt0210215	short	Palm Oil	Le palmier à l'huile	0	1963	\N	23	Documentary,Short
tt0210216	short	Pam Kuso Kar	Pam Kuso Kar	0	1974	\N	13	Documentary,Short
tt0210219	short	Passion	Passion	0	1996	\N	15	Documentary,Short
tt0210220	short	Patriotic	Patriotic	0	2000	\N	22	Short
tt0210221	short	Paying Respects	Paying Respects	0	1996	\N	11	Comedy,Short
tt0210224	short	Per sempre	Per sempre	0	1999	\N	\N	Short
tt0210228	short	Pierres chantantes d'Ayorou	Pierres chantantes d'Ayorou	0	1968	\N	\N	Documentary,Short
tt0210230	short	Pleasures of War	Pleasures of War	0	1998	\N	11	Animation,Short,War
tt0210231	short	Pobre É Quem Não Tem Jipe	Pobre É Quem Não Tem Jipe	0	1997	\N	24	Short
tt0210233	short	Pokémon: Pikachu's Vacation	Poketto monsutâ: Pikachû no natsu-yasumi	0	1998	\N	23	Animation,Comedy,Family
tt0210235	short	Pokemon: Pikachu's Rescue Adventure	Poketto monsutâ: Pikachû tankentai	0	1999	\N	20	Adventure,Animation,Family
tt0210236	short	Porto Novo - la danse des reines	Porto Novo - la danse des reines	0	1971	\N	31	Documentary,Short
tt0210237	short	Portrait de Raymond Depardon	Portrait de Raymond Depardon	0	1983	\N	10	Short
tt0210241	short	Pugni nell'aria	Pugni nell'aria	0	1999	\N	26	Short
tt0210250	short	Regnmåleren	Regnmåleren	0	1997	\N	10	Short
tt0210251	short	Rhythme de travail	Rhythme de travail	0	1976	\N	12	Documentary,Short
tt0210254	short	Le rire du bourreau	Le rire du bourreau	0	1998	\N	28	Drama,Short
tt0210258	short	Rock-a-Bye Cowboy	Rock-a-Bye Cowboy	0	1933	\N	20	Comedy,Short
tt0210260	short	Room Mates	Room Mates	0	1933	\N	20	Comedy,Short
tt0210261	short	Rose et Landry	Rose et Landry	0	1963	\N	28	Short
tt0210267	short	Sakpata	Sakpata	0	1958	\N	25	Short
tt0210270	short	Schwarzhuhnbraunhuhnschwarzhuhnweisshuhnrothuhnweiss oder Put-putt	Schwarzhuhnbraunhuhnschwarzhuhnweisshuhnrothuhnweiss oder Put-putt	0	1967	\N	10	Short
tt0210273	short	La sentence	La sentence	0	1997	\N	15	Short
tt0210280	short	Should Crooners Marry	Should Crooners Marry	0	1933	\N	20	Comedy,Musical,Romance
tt0210283	short	Sigui 1968 - les danseurs de Tyogou	Sigui 1968 - les danseurs de Tyogou	0	1968	\N	26	Documentary,Short
tt0210284	short	Sigui 1969 - la caverne de Bongo	Sigui 1969 - la caverne de Bongo	0	1969	\N	38	Documentary,Short
tt0210285	short	Sigui 1970 - les clameurs d'Amani	Sigui 1970 - les clameurs d'Amani	0	1970	\N	36	Documentary,Short
tt0210288	short	Sigui 1973 - l'auvent de la circoncision	Sigui 1973 - l'auvent de la circoncision	0	1974	\N	18	Documentary,Short
tt0210289	short	Sigui année zero	Sigui année zero	0	1966	\N	15	Documentary,Short
tt0210290	short	Sigui: l'enclume de Yougo	Sigui: l'enclume de Yougo	0	1967	\N	38	Short
tt0210292	short	Simi Siddo Kuma	Simi Siddo Kuma	0	1978	\N	30	Short
tt0210295	short	Snowbullet	Snowbullet	0	1998	\N	13	Short
tt0210298	short	Song of the Siren	Song of the Siren	0	1997	\N	14	Drama,Short
tt0210301	short	Sorting Out Sorting	Sorting Out Sorting	0	1980	\N	\N	Documentary,Short
tt0210303	short	Souna Kouma	Souna Kouma	0	1975	\N	\N	Documentary,Short
tt0210305	short	Sparks	Sparks	0	1999	\N	9	Short
tt0210307	short	Sprich zu mir wie der Regen	Sprich zu mir wie der Regen	0	1976	\N	12	Short
tt0210308	short	The Storekeeper	The Storekeeper	0	1998	\N	22	Crime,Short
tt0210310	short	Uno strano incontro	Uno strano incontro	0	1998	\N	15	Short
tt0210311	short	Stung Again	Stung Again	0	1933	\N	20	Comedy,Short
tt0210313	short	Silvesternacht - Ein Dialog	Silvesternacht - Ein Dialog	0	1978	\N	18	Short
tt0210315	short	Yenendi di Simiri	Yenendi di Simiri	0	1971	\N	30	Short
tt0210320	short	Tambours de pierre	Tambours de pierre	0	1965	\N	\N	Documentary,Short
tt0210321	short	Tanda Singui	Tanda Singui	0	1972	\N	30	Short
tt0210326	short	Tarantula	Tarantula	0	1962	\N	18	Documentary,Short
tt0210334	short	Tempo de uvas	Tempo de uvas	0	1998	\N	\N	Short
tt0210338	short	Tempo di tonni	Tempo di tonni	0	1955	\N	\N	Documentary,Short
tt0210340	short	The Age of Swordfish	Lu tempu di li pisci spata	0	1955	\N	10	Documentary,Short
tt0210341	short	La tendresse sur pattes	La tendresse sur pattes	0	1998	\N	\N	Short
tt0210346	short	Theodora	Teodora imperatrice di Bisanzio	0	1909	\N	\N	Short
tt0210348	short	Teresa Raquin	Teresa Raquin	0	1915	\N	\N	Drama,Short
tt0210359	short	Tick, Tick, Tick	Tick, Tick, Tick	0	1994	\N	\N	Short
tt0210360	short	Tipota	Tipota	0	1999	\N	31	Short
tt0210361	short	Toboy Tobaye	Toboy Tobaye	0	1974	\N	13	Documentary,Short
tt0210366	short	Tourou et Bitti	Tourou et Bitti	0	1971	\N	12	Short
tt0210368	short	Trouble Shooters	Trouble Shooters	0	1998	\N	30	Short
tt0210371	short	Un lion nommé l'américain	Un lion nommé l'américain	0	1968	\N	20	Documentary,Short
tt0210374	short	VW-Voyou	VW-Voyou	0	1973	\N	25	Short
tt0210379	short	Wanzerbe	Wanzerbe	0	1968	\N	\N	Documentary,Short
tt0210384	short	What's to Do?	What's to Do?	0	1933	\N	17	Comedy,Romance,Short
tt0210395	short	Rainmakers	Yenendi: les hommes qui font la pluie	0	1951	\N	25	Documentary,Short
tt0210397	short	Zea	Zea	0	1981	\N	5	Short
tt0210401	short	¿Las cosas son como son... o como deberían ser?: Dos historias... del mismo día	¿Las cosas son como son... o como deberían ser?: Dos historias... del mismo día	0	1997	\N	\N	Comedy,Short
tt0210402	short	Écoute voir	Écoute voir	0	1983	\N	6	Animation,Short
tt0210467	short	1825 North Kingsley	1825 North Kingsley	0	1996	\N	\N	Short
tt0210474	short	Admit One	Admit One	0	1999	\N	4	Short
tt0210475	short	An Aerial Joy Ride	An Aerial Joy Ride	0	1917	\N	20	Comedy,Short
tt0210485	short	All Women Have Periods	All Women Have Periods	0	1979	\N	11	Documentary,Short
tt0210488	short	L'alligator	L'alligator	0	1990	\N	24	Short
tt0210498	short	Les amis	Les amis	0	1978	\N	14	Short
tt0210501	short	Amorous Lesbians	Amorous Lesbians	1	1966	\N	\N	Adult,Short
tt0210505	short	And I Don't Mean Maybe	And I Don't Mean Maybe	0	1974	\N	25	Short
tt0210507	short	Angel Passing	Angel Passing	0	1998	\N	28	Short
tt0210510	short	Anima	Anima	0	1970	\N	\N	Short
tt0210516	short	Anna Karenina	Anna Karenina	0	1910	\N	\N	Short
tt0210517	short	Anna Karénine	Anna Karénine	0	1912	\N	\N	Drama,Short
tt0210528	short	Annita	Annita	1	1967	\N	\N	Adult,Short
tt0210533	short	Aos	Aos	0	1964	\N	9	Animation,Short
tt0210534	short	The Apartment	The Apartment	1	1964	\N	\N	Adult,Short
tt0210535	short	The Applicant	The Applicant	0	1921	\N	\N	Comedy,Short
tt0210536	short	Après la soirée	Après la soirée	0	1976	\N	11	Short
tt0210538	short	Armchair Inventions	Armchair Inventions	0	1975	\N	\N	Animation,Short
tt0210541	short	Artist's Fantasy	Artist's Fantasy	1	1975	\N	15	Drama,Short
tt0210542	short	The Knife Thrower	The Knife Thrower	0	1951	\N	15	Short
tt0210543	short	As a Matter of Fact	As a Matter of Fact	0	1979	\N	\N	Documentary,Short
tt0210545	short	Ashes of Doom	Ashes of Doom	0	1970	\N	2	Comedy,Horror,Short
tt0210547	short	Ass	Ass	0	1971	\N	\N	Comedy,Short
tt0210548	short	The Assassination of Anita Bryant	The Assassination of Anita Bryant	0	1976	\N	\N	Short
tt0210551	short	Au bout du fil	Au bout du fil	0	1974	\N	10	Animation,Short
tt0210557	short	Auto-American Dream	Auto-American Dream	1	1973	\N	\N	Adult,Documentary,Short
tt0210558	short	Azulejos do Brasil	Azulejos do Brasil	0	1974	\N	13	Short
tt0210561	short	The Back-Breaking Leaf	The Back-Breaking Leaf	0	1959	\N	30	Documentary,Short
tt0210563	short	Banquet	Banket	0	1987	\N	10	Animation,Comedy,Short
tt0210570	short	Between Girls	Between Girls	0	1998	\N	26	Short
tt0210573	short	Binari	Binari	0	1996	\N	\N	Short
tt0210576	short	Blablablá	Blablablá	0	1968	\N	26	Short
tt0210578	short	Bogen	Bogen	0	1967	\N	1	Short
tt0210580	short	La bomba	La bomba	0	1985	\N	\N	Short
tt0210581	short	Le bonheur à cloche-pied	Le bonheur à cloche-pied	0	1996	\N	31	Short
tt0210585	short	Boy to Man	Boy to Man	0	1962	\N	16	Animation,Documentary,Short
tt0210587	short	Brasília, Contradições de uma Cidade	Brasília, Contradições de uma Cidade	0	1968	\N	23	Documentary,Short
tt0210588	short	Break!	Brek!	0	1985	\N	11	Animation,Comedy,Musical
tt0210590	short	Broncho Billy -- Gun-Man	Broncho Billy -- Gun-Man	0	1914	\N	11	Short,Western
tt0210591	short	Broncho Billy Misled	Broncho Billy Misled	0	1915	\N	\N	Short,Western
tt0210592	short	Broncho Billy and the Card Sharp	Broncho Billy and the Card Sharp	0	1915	\N	\N	Short,Western
tt0210593	short	Broncho Billy and the Sheriff's Kid	Broncho Billy and the Sheriff's Kid	0	1913	\N	11	Short,Western
tt0210595	short	Buck Rogers in the 25th Century	Buck Rogers in the 25th Century	0	1934	\N	10	Sci-Fi,Short
tt0210596	short	Stick in the Water	Bastouni sto nero	0	1995	\N	\N	Short
tt0210598	short	Call Waiting	Call Waiting	0	1995	\N	\N	Short
tt0210599	short	Canned Harmony	Canned Harmony	0	1912	\N	12	Comedy,Short
tt0210602	short	Carnaval do Povo	Carnaval do Povo	0	1978	\N	15	Documentary,Short
tt0210603	short	Caroline mannequin nu	Caroline mannequin nu	0	1971	\N	\N	Short
tt0210604	short	Casa-Grande e Senzala	Casa-Grande e Senzala	0	1978	\N	15	Documentary,Short
tt0210605	short	The Case of Charlie Gordon	The Case of Charlie Gordon	0	1939	\N	15	Short
tt0210608	short	A Child's Sacrifice	A Child's Sacrifice	0	1910	\N	\N	Drama,Short
tt0210619	short	Come Again	Come Again	0	1998	\N	16	Comedy,Short,Sport
tt0210630	short	The Cure	The Cure	0	1911	\N	\N	Short
tt0210633	short	The Dancing Cow	The Dancing Cow	0	2000	\N	21	Comedy,Short
tt0210634	short	Das Clown	Das Clown	0	1999	\N	8	Comedy,Horror,Short
tt0210638	short	Dead on Time	Dead on Time	0	1999	\N	15	Short
tt0210639	short	Deadly Deposits	Deadly Deposits	0	1994	\N	11	Animation,Comedy,Short
tt0210642	short	Dernière invention	Dernière invention	0	2000	\N	8	Short
tt0210643	short	Det är sån't som man måste igenom	Det är sån't som man måste igenom	0	1996	\N	19	Short
tt0210652	short	Don the Stain	Don the Stain	0	1994	\N	\N	Short
tt0210657	short	The Druggist's Dilemma	The Druggist's Dilemma	0	1933	\N	17	Comedy,Short
tt0210661	short	Dysmental	Dysmental	0	1998	\N	11	Short
tt0210662	short	The Edit	The Edit	0	1985	\N	\N	Short
tt0210664	short	In Search of Gold	Em Busca do Ouro	0	1964	\N	\N	Documentary,Short
tt0210673	short	Espaço Sagrado	Espaço Sagrado	0	1976	\N	17	Documentary,Short
tt0210674	short	Eu Sou Vida, Eu Não Sou Morte	Eu Sou Vida, Eu Não Sou Morte	0	1970	\N	\N	Drama,Short
tt0210675	short	Falling Leaves	Falling Leaves	0	1912	\N	12	Drama,Short
tt0210690	short	Four Corners	Four Corners	0	1998	\N	\N	Short
tt0210691	short	Fractured Fairy Tales: The Phox, the Box, & the Lox	Fractured Fairy Tales: The Phox, the Box, & the Lox	0	1999	\N	6	Animation,Comedy,Family
tt0210693	short	Fridas første gang	Fridas første gang	0	1996	\N	36	Short
tt0210695	short	Funny Face	Funny Face	0	1921	\N	\N	Animation,Comedy,Short
tt0210705	short	Drawn People	Getekende mensen	0	1985	\N	21	Animation,Documentary,Short
tt0210709	short	Girl to Woman	Girl to Woman	0	1965	\N	18	Animation,Documentary,Short
tt0210710	short	Glimpse	Glimpse	0	1996	\N	11	Short
tt0210711	short	Glint	Glint	0	1995	\N	30	Short
tt0210712	short	The Godson	The Godson	0	1999	\N	28	Comedy,Short
tt0210713	short	Going Home	Going Home	0	1995	\N	\N	Short
tt0210718	short	O Grande Circo Místico	O Grande Circo Místico	0	1977	\N	22	Short
tt0210720	short	Group	Group	0	1999	\N	\N	Short
tt0210721	short	Growing Up: Body, Feelings, Behavior	Growing Up: Body, Feelings, Behavior	0	1987	\N	18	Short
tt0210722	short	A Gut Feeling	A Gut Feeling	0	1999	\N	11	Crime,Short
tt0210724	short	Hamlet, Act I: Scenes IV and V	Hamlet, Act I: Scenes IV and V	0	1933	\N	6	Drama,Short
tt0210726	short	Her Great Scoop	Her Great Scoop	0	1914	\N	20	Drama,Short
tt0210728	short	His Mother's Hymn	His Mother's Hymn	0	1911	\N	\N	Drama,Short
tt0210732	short	Hollandsch Hollywood	Hollandsch Hollywood	0	1933	\N	\N	Short
tt0210734	short	Honey Come Lately	Honey Come Lately	0	1996	\N	\N	Short
tt0210739	short	I Have a Problem, Madam	I Have a Problem, Madam	0	1995	\N	\N	Documentary,Short
tt0210743	short	Igrejas de Pretos e Pardos	Igrejas de Pretos e Pardos	0	1977	\N	18	Short
tt0210748	short	Immenso oceano, di pace e di guerra	Immenso oceano, di pace e di guerra	0	1987	\N	\N	Documentary,Short
tt0210763	short	The Influence on Broncho Billy	The Influence on Broncho Billy	0	1913	\N	11	Short,Western
tt0210766	short	Inside-Out	Inside-Out	0	2000	\N	7	Romance,Short
tt0210770	short	Isingiro hospital	Isingiro hospital	0	1993	\N	\N	Documentary,Short
tt0210775	short	John Greenleaf Whittier	John Greenleaf Whittier	0	1921	\N	10	Biography,Documentary,Short
tt0210778	short	Julie's Story	Julie's Story	0	1984	\N	19	Short
tt0210780	short	K/örper	K/örper	0	1967	\N	12	Short
tt0210782	short	Kamen	Kamen	0	1996	\N	6	Short
tt0210787	short	Killer Boots	Killer Boots	0	1997	\N	20	Short
tt0210797	short	The Last Cowboy	The Last Cowboy	0	1998	\N	16	Short
tt0210801	short	Les amies	Les amies	1	1952	\N	\N	Adult,Short
