tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt9680010	short	Aim for the Eye	Aim for the Eye	0	\N	\N	\N	Drama,Horror,Short
tt9680018	short	Eivør - Surrender	Eivør - Surrender	0	2017	\N	5	Music,Short
tt9680024	short	VR Losers	VR Losers	0	2018	\N	4	Sci-Fi,Short
tt9680050	short	The Station	The Station	0	1989	\N	16	Documentary,Short
tt9680054	short	Exploration	Exploration	0	2019	\N	10	Drama,Short
tt9680088	short	Rose (II)	Rose (II)	0	2019	\N	\N	Mystery,Short
tt9680112	short	The Wall	The Wall	0	2017	\N	10	Documentary,Short
tt9680114	short	Jamal	Jamal	0	1981	\N	14	Drama,Short
tt9680132	short	Three Blades	Trois machettes	0	2019	\N	29	Drama,Short
tt9680154	short	Sweet Girl	Sweet Girl	0	2018	\N	6	Drama,Short
tt9680162	short	House of Air	House of Air	0	2017	\N	4	Comedy,Music,Short
tt9680192	short	Memories Lost to Sleep	Memories Lost to Sleep	0	2019	\N	6	Short
tt9680194	short	Thorn Rose	Thorn Rose	0	2018	\N	11	Short,Thriller
tt9680210	short	Life Drop	Life Drop	0	2018	\N	\N	Short
tt9680214	short	Fruits of Her Womb	Fruits of Her Womb	0	2018	\N	\N	Drama,Short
tt9680220	short	Khan-e tarikh	Khan-e tarikh	0	1996	\N	20	News,Short
tt9680262	short	Viseltear Violins	Viseltear Violins	0	2018	\N	5	Documentary,Short
tt9680268	short	Akvarium	Akvarium	0	2018	\N	\N	Drama,Short
tt9680346	short	Noor	Noor	0	2018	\N	30	Drama,Short
tt9680384	short	Le Roi de la Colline	Le Roi de la Colline	0	2019	\N	10	Action,Short
tt9680390	short	All The Best	All The Best	0	2018	\N	\N	Drama,Short
tt9680428	short	Petra	Petra	0	2018	\N	\N	Drama,Short
tt9680462	short	Time Paradox	Time Paradox	0	2018	\N	\N	Sci-Fi,Short
tt9680510	short	Time Weavers	Time Weavers	0	2016	\N	15	Documentary,Short
tt9680636	short	L'anima nascosta	L'anima nascosta	0	2015	\N	\N	Comedy,Short
tt9680640	short	Una partita ai confini del mondo	Una partita ai confini del mondo	0	2017	\N	13	Drama,Short
tt9680676	short	Squirrel Island	Squirrel Island	0	2016	\N	21	Animation,Short
tt9680692	short	Proud of You	Proud of You	0	\N	\N	35	Drama,Short
tt9680698	short	Fucking Killas on Speed Dial	Fucking Lejemordere i telefonbogen	0	2018	\N	18	Drama,Short
tt9680730	short	Elskede at drømme, drømmer om at elske	Elskede at drømme, drømmer om at elske	0	2018	\N	5	Music,Short
tt9680744	short	Nos vais a matar	Nos vais a matar	0	\N	\N	\N	Drama,Short
tt9680752	short	Bunny	Bunny	0	\N	\N	\N	Romance,Short
tt9680754	short	Dying to Live	Dying to Live	0	\N	\N	35	Action,Drama,Fantasy
tt9680758	short	Chrè	Chrè	0	2018	\N	24	Drama,Short
tt9680770	short	Communications of a male dancer, an honest expression	Communications of a male dancer, an honest expression	0	2007	\N	16	Short
tt9680776	short	Quarantine	Quarantine	0	2018	\N	13	Animation,Short
tt9680788	short	År 805	År 805	0	2018	\N	18	Animation,Short
tt9680810	short	Statute	Statute	0	2015	\N	\N	Short
tt9680860	short	But Jane was deaf	But Jane was deaf	0	2018	\N	3	Animation,Short
tt9680882	short	Fade to Black	Fade to Black	0	\N	\N	\N	Short
tt9680900	short	Light Of The World	Light Of The World	0	2018	\N	\N	Music,Short
tt9681232	short	Mortician Magician	Mortician Magician	0	2019	\N	5	Short
tt9681320	short	The Tower of Babel, Jenga	The Tower of Babel, Jenga	0	2019	\N	8	Comedy,Short
tt9681362	short	Same Old	Same Old	0	2018	\N	9	Short
tt9681512	short	A bit of fairytale, a bit of love	A bit of fairytale, a bit of love	0	2009	\N	\N	Drama,Short
tt9681568	short	Nightman and Hummingbird	Nightman and Hummingbird	0	2017	\N	7	Comedy,Short
tt9681772	short	10 Easy Steps to Write the Perfect Tweet	10 Easy Steps to Write the Perfect Tweet	0	2018	\N	\N	Comedy,Short
tt9681836	short	Tamba: Malecón fishing in Santo Domingo	Tamba: Malecón fishing in Santo Domingo	0	2019	\N	6	Short
