nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm2780000	Signe Taarnberg	\N	\N	actress	tt0298006
nm2780002	Russell Cloder	\N	\N	composer,music_department,soundtrack	tt8946942,tt1101673,tt3147316,tt2088980
nm2780003	Renato Busalpa	\N	\N	transportation_department	tt0828401,tt0843600
nm2780004	Tom Hickson	\N	\N	animation_department	tt0213370,tt0173597,tt0213357,tt0126158
nm2780005	Stacy Green	\N	\N	miscellaneous	tt0475394
nm2780006	Steve Goodloe	1985	\N	camera_department,cinematographer,sound_department	tt5875646,tt4422756,tt2130142,tt8143990
nm2780007	Jenn Fratarcangelo	\N	\N		\N
nm2780008	Lee Andrews and The Hearts	\N	\N		tt0315661,tt0049993,tt0287991
nm2780009	Simos Papanastasopoulos	\N	\N	actor,art_department	tt1529596,tt5664140,tt1104059,tt3779814
nm2780010	Jamey Johnson	\N	\N	soundtrack,actor	tt2582782,tt1121931,tt0106179,tt1726669
nm2780011	Raiz	1967	\N	actor,music_department,soundtrack	tt6864602,tt7204006,tt1407085,tt0209958
nm2780012	Niki Hughes	\N	\N	actress	tt0163798
nm2780013	Teitur Minh Phuoc Du	\N	\N	actor	tt0177677
nm2780014	Gabriela Bravo	\N	\N	actress	tt0163563
nm2780015	Kelly Keener	\N	\N	actress	tt0446849
nm2780018	Bernadette Debauve	\N	\N	script_department	tt0172009
nm2780019	Joey Sinda	\N	\N	actor	tt0058801,tt0069577
nm2780020	Jitendra	\N	\N	actor	tt0893395
nm2780021	Mary Bicknell	\N	\N	producer	tt1064746
nm2780023	Xavi Rivas	\N	\N	assistant_director,miscellaneous	tt2738400,tt0480669,tt1324011
nm2780024	Shayla Reid	\N	\N	miscellaneous	tt0401997,tt0899138,tt0413099
nm2780026	Jirí Mahen	1882	1939	writer	tt0461974,tt0151169,tt4957882,tt2390263
nm2780027	Daniel Leffler	\N	\N	music_department	tt0322389,tt0464878
nm2780028	Waldo Ribot	\N	\N	camera_department,miscellaneous	tt1470719,tt6135042,tt0877590,tt2239866
nm2780029	Ian Fallon	\N	\N	visual_effects	tt1046173,tt0408236,tt0830515,tt0409459
nm2780030	Richard Smith	\N	\N	art_department	tt13019570
nm2780031	Tyler Steffenson	\N	\N	stunts	tt0950753
nm2780032	Guy Edwards	\N	\N	actor	tt0765472
nm2780034	Mirko Donati	\N	\N	camera_department	tt0101311
nm2780035	Ofra Beenen	\N	\N	actress	tt0953539,tt12435048
nm2780036	Tim Miller	\N	\N	producer	tt1108281,tt2211248,tt1101139
nm2780037	Eleni Logara	\N	\N	writer,actress	tt0292753,tt1707222,tt1575631
nm2780038	Mak Banchi	\N	\N	actor	tt1105356
nm2780039	Philip Curly	\N	\N		\N
nm2780041	Simone Frongia	\N	\N	actor	tt0389778
nm2780042	Ben George	\N	\N	miscellaneous,visual_effects,special_effects	tt2386490,tt0481499,tt0864835,tt2267968
nm2780043	Anthi Lisgari	\N	\N	art_department	tt1043841
nm2780044	Jane Walker	\N	\N		\N
nm2780045	Markus Tessmann	\N	\N	visual_effects,animation_department,art_department	tt1756427,tt0486640,tt0460780,tt0462229
nm2780046	Albert Alcarez	\N	\N	miscellaneous	tt1091194
nm2780047	Pat Woertink	\N	\N	sound_department,miscellaneous	tt2241332,tt1091194
nm2780048	Dragan Djordjevic	\N	\N	camera_department,cinematographer,art_department	tt1521826,tt0844286,tt1486192,tt1533818
nm2780049	Zespól Baletowy Operetki Lódzkiej	\N	\N	actor	tt0066606
nm2780050	Todd D. Reynolds	1979	\N	sound_department,miscellaneous	tt0424345,tt0452623,tt1087474,tt1362264
nm2780051	Paul J. Keating	\N	\N	sound_department	tt1078190
nm2780052	Eleni Tsefala	\N	\N	actress	tt1043841
nm2780053	Brad Ford	\N	\N	costume_department	tt0043842
nm2780054	Jeff Grant	\N	\N	director,writer,producer	tt0814329,tt2148476,tt3816080,tt2148470
nm2780058	Eric Zabriskie	\N	\N	composer,actor	tt2820820,tt3758766,tt1586266,tt3108386
nm2780059	Aamir	\N	\N	miscellaneous	tt0893395
nm2780060	Thomas Rexa	\N	\N	transportation_department	tt0298203,tt0256380
nm2780061	Virendra Desai	\N	\N	miscellaneous	tt0043842
nm2780062	Tomás Segovia	\N	2011	writer	tt1104740
nm2780064	Sheila Gray	\N	\N		\N
nm2780066	Rolf Becker	\N	\N	sound_department	tt0855776
nm2780068	Christopher Turner	\N	\N	actor	tt0086689,tt0095305
nm2780069	Mike Seifrit	\N	\N	music_department	tt0101497,tt0137376
nm2780070	Fu-Keung Chan	\N	\N	actor	tt0995739
nm2780071	Luigi Desole	\N	\N	producer,director	tt0200465,tt1105295
nm2780072	Patrick Bratt	\N	\N	producer,script_department,miscellaneous	tt6942526,tt5350502,tt8253654,tt1102243
nm2780074	David Taylor	\N	\N	actor	tt1102184
nm2780075	Minna Rönkkö	\N	\N	writer	tt1104707
nm2780076	Markus Schnöpf	\N	\N	art_department	tt0855776
nm2780077	Alain Bouchard	\N	\N	visual_effects	tt0420223
nm2780078	Daniel Sola	\N	\N	actor	tt0966420,tt0492513
nm2780079	Barbara Fies	\N	\N	producer	tt1104052
nm2780080	Javier Aguilar	\N	\N	sound_department,miscellaneous	tt5691950,tt0853002
nm2780081	Mia Theil	\N	\N	actress	tt1091848
nm2780083	Wayne McAleice	\N	\N		tt0898912
nm2780084	Genki Itani	\N	\N	actor	tt1105356
nm2780085	Michel Voyer	\N	\N	sound_department	tt0096697
nm2780086	Alkis Mallidis	\N	\N	editorial_department	tt1102141
nm2780087	Alexander Bruns	\N	\N	producer,director	tt0362339,tt1104749,tt2061572
nm2780088	Erin Kelly	\N	\N	miscellaneous	tt5987842,tt0298203,tt1647484,tt1258998
nm2780089	Andrea Capella	\N	\N	cinematographer,director,camera_department	tt1855173,tt1353184,tt6474626,tt1483734
nm2780091	Jussi Kapanen	\N	\N	actor	tt1073205
nm2780092	Panagiotis Papadimitratos	\N	\N	actor	tt0996661,tt1104080
nm2780093	Georgia Skopouli	\N	\N		tt1104794
nm2780094	Carlos Monfort	\N	\N	editorial_department,miscellaneous	tt5592248,tt1748122,tt7395114,tt4513674
nm2780095	Allison Ruffner	\N	\N	miscellaneous	tt1064746
nm2780096	Joshua Jackson	\N	\N	actor	tt1680014
nm2780097	Ibrahim Hujazi	\N	\N	actor	tt1101669
nm2780098	Megan Toole	\N	\N	actress	tt0098911
nm2780099	Holly Dench	\N	\N	costume_department	tt1847328,tt0362357,tt1493846,tt1472586
nm2780100	Ed Webb-Ingall	\N	\N	producer,miscellaneous,director	tt2118702,tt1626186,tt1097239,tt1628054
nm2780101	Wetson Lucille	\N	\N	actress	tt1105304
nm2780102	Alan Shepherd	\N	\N	miscellaneous	tt0064216
nm2780104	Varsha Shilpa	\N	\N	costume_designer	tt2988272,tt3398052,tt2308773,tt1182908
nm2780105	Dawn Pinsent	\N	\N		\N
nm2780106	Betsy Hamlin	\N	\N	executive,producer	tt1102291
nm2780107	Vaso Sideri	\N	\N	editorial_department,editor	tt1043841,tt1306572,tt4557714
nm2780109	Christian Hoerger	\N	\N	transportation_department	tt0298203
nm2780110	Jack Guiterrez	\N	\N	miscellaneous	tt0049343
nm2780111	Spaghetti Companie	\N	\N		tt1105358
nm2780112	Gage Vanderwielen	\N	\N	actor	tt1104681
nm2780114	Lee Scheurenberg	\N	\N	editor	tt0424706
nm2780115	Farnoosh Al-e Ahmad	\N	\N	actress	tt1118598,tt4532764,tt0343416,tt2265921
nm2780116	Yannis Xanthakis	\N	\N	transportation_department	tt1043841
nm2780117	Stephanie Porges	\N	\N	actress	tt1087447,tt1210518
nm2780119	Eric Myers	\N	\N	editor	tt1104007
nm2780120	Alberto Chessa	\N	\N	director,writer	tt1101656
nm2780121	George Brodbeck	\N	\N	music_department,actor	tt0280605,tt0320159
nm2780122	Tamara Lomino	\N	\N	miscellaneous	tt0156196
nm2780124	Elena Faedda	\N	\N	actress	tt0934764
nm2780125	Vassilis Kouzios	\N	\N	transportation_department	tt1043841
nm2780126	Mme. Vienne	\N	\N		\N
nm2780127	Joseph DeLuca	\N	\N	actor	tt2057955,tt1057967,tt1528251
nm2780128	Christine Bumpous	\N	\N	actress	tt1101035
nm2780129	Ernestine Scholz	\N	\N	actress	tt0303586
nm2780130	Michael Haustant	\N	\N	composer	tt4458430,tt0832431
nm2780131	Kelly Duhalde	\N	\N	actress	tt0905576
nm2780132	Zia Basith	\N	\N	cinematographer,visual_effects,actor	tt2117813,tt0972905,tt19037600,tt0814030
nm2780133	György Kristóf	\N	\N	director,writer,camera_department	tt0914798,tt4415410,tt19722656,tt1593371
nm2780134	Christian Poirier	\N	\N	actor	tt1102649
nm2780135	Dimitris Kapetanakos	\N	\N	actor	tt13926340,tt22036944,tt3737988,tt5464164
nm2780136	Miriam Pede	1975	\N	executive	tt2474228,tt1104927
nm2780137	Norine E. Webster	\N	\N	costume_department	tt1475540,tt0480566
nm2780138	Tatsuyuki Hoshino	\N	\N	cinematographer	tt1102248
nm2780139	Rick Govic	\N	\N		tt0898912
nm2780140	Robin Yoshinaga	\N	\N	assistant_director,production_manager	tt1105356
nm2780141	Earl Woods	\N	\N	camera_department	tt1440129,tt1483013,tt0453467,tt1340138
nm2780143	Mme. Pierre Boursaus	\N	\N		\N
nm2780144	Carlos Arruza	\N	\N	actor	tt0144724,tt11054704,tt0136600,tt7216712
nm2780145	Evangeline Teves Torres	\N	\N	visual_effects,actress	tt1711525,tt0498381,tt2334649,tt3640424
