nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0570003	Kirsty McGregor	\N	\N	casting_director,casting_department,actress	tt3741834,tt1313092,tt2103085,tt7631058
nm0570004	Lisa McGregor	\N	\N	actress	tt0089912
nm0570005	Liz McGregor	\N	\N	costume_department,costume_designer,miscellaneous	tt6807662,tt4566758,tt4703048,tt0120737
nm0570006	Malcolm McGregor	1892	1945	actor	tt0017165,tt0012980,tt0013515,tt0013824
nm0570007	Mark McGregor	\N	\N	soundtrack	tt0423776
nm0570008	Mary McGregor	\N	\N	actress	tt0046641
nm0570009	Murray McGregor	\N	\N	miscellaneous	tt0075922,tt0074380
nm0570010	Nathan McGregor	\N	\N	actor	tt0101034,tt0114743
nm0570011	Paul McGregor	\N	\N	make_up_department	tt0067309,tt0070284
nm0570012	Pedro McGregor	\N	\N	writer	tt0187773
nm0570013	Phil McGregor	\N	\N	camera_department,assistant_director,location_management	tt0228891,tt0112527,tt0228432,tt0234810
nm0570014	Phillip McGregor	\N	\N	art_department	tt0114648
nm0570015	Phlis McGregor	\N	\N	sound_department,writer,director	tt0288540,tt0218651,tt1935948,tt0201482
nm0570016	Rob Roy McGregor	\N	\N	miscellaneous	tt0052151
nm0570017	Richard McGregor	\N	\N	actor,miscellaneous,producer	tt0164181,tt0356150,tt6000478,tt0339999
nm0570019	Rita McGregor	\N	\N	actress	tt0275416
nm0570020	Rob McGregor	\N	\N	actor	tt0083342,tt0072768
nm0570021	Rob McGregor	\N	\N	camera_department,cinematographer,producer	tt9699002,tt0337610,tt0485301,tt0250468
nm0570022	Robbie McGregor	\N	\N	actor	tt2071488,tt0101656,tt1890393,tt0123796
nm0570023	Rory McGregor	\N	\N	actor	tt1049304
nm0570024	Rory McGregor	\N	\N	sound_department,miscellaneous	tt0466399,tt0259442,tt0783511,tt0338706
nm0570025	Ross McGregor	\N	\N	director,actor,miscellaneous	tt0081935,tt0131030,tt0108774,tt0088580
nm0570026	Sandra McGregor	\N	\N	actress	tt0129685,tt0073074,tt0068043,tt0076144
nm0570027	Scott McGregor	1957	\N	actor,writer,producer	tt0113820,tt0094481,tt0083508,tt0081935
nm0570029	Scott J. McGregor	\N	\N	camera_department	tt0133985,tt0120684
nm0570031	Susan McGregor	\N	\N	actress	tt0099040
nm0570032	Wayne McGregor	\N	\N	miscellaneous,director,actor	tt0330373,tt0918940,tt3183660,tt2328900
nm0570033	Kate McGregor-Stewart	1944	\N	actress,miscellaneous	tt0119360,tt0096061,tt0332379,tt0101862
nm0570034	Brad McGrew	\N	\N	visual_effects	tt0177886
nm0570035	Bud McGrew	\N	\N	special_effects,miscellaneous,make_up_department	tt0120912,tt0452637,tt0212720,tt0120458
nm0570036	Erin McGrew	1970	\N	actress,music_department,soundtrack	tt0106168,tt0205271,tt0395686,tt0456098
nm0570037	Janet McGrew	1904	1988	actress	tt0023010
nm0570038	Jerome McGrew	\N	\N	transportation_department	tt0115639,tt0110363,tt0112757,tt0112368
nm0570039	John McGrew	1910	1999	animation_department	tt0035646
nm0570040	Kent McGrew	\N	\N	editorial_department	tt0130121,tt0183659,tt0243655,tt0247745
nm0570041	LaConte McGrew	1982	2003	actor	tt0117913
nm0570042	Martin McGrew	\N	\N	camera_department	tt0099342
nm0570043	Rod McGrew	\N	\N	actor	tt0074281
nm0570044	Skeets McGrew	\N	\N	editor,camera_department,animation_department	tt0206696,tt0088838,tt0382799,tt0103872
nm0570045	Stephanie McGrew	\N	\N	make_up_department	tt0048091
nm0570046	Bobby McGriff	\N	\N	actor	tt0067328
nm0570047	Fred McGriff	1963	\N	actor	tt0263769,tt2366173,tt1227221,tt2132954
nm0570048	Kenneth McGriff	1960	\N	writer,producer	tt20833542,tt0265133,tt9046560,tt15241824
nm0570049	Charlie McGrigor	\N	\N	art_department,miscellaneous	tt0090798,tt0093674,tt0091578
nm0570051	Kelly McGrill	\N	\N	actress	tt0104962
nm0570052	Beth McGroarty	\N	\N	actress	tt0217686
nm0570053	Cherie McGroarty	\N	\N	actress	tt0092656
nm0570054	David McGroarty	\N	\N	editorial_department,miscellaneous,actor	tt0366627,tt0363547,tt0260866,tt0227445
nm0570055	Gary McGroarty	\N	\N	director,producer,writer	tt0785032,tt2224309,tt0257321,tt1517483
nm0570056	John P. McGroarty	\N	\N	stunts	tt0089155
nm0570057	John Steven McGroarty	\N	1944	writer	tt0006370
nm0570058	Mark McGroarty	\N	\N	art_department,production_manager,miscellaneous	tt0111996,tt0117947,tt0112047,tt0103783
nm0570059	Michael McGroarty	\N	\N	composer,soundtrack,actor	tt1529570,tt0489598,tt4380990,tt0119217
nm0570060	Pat McGroarty	\N	\N	stunts,actor	tt0105236,tt0099371,tt0091129,tt0119190
nm0570061	Timothy McGroarty	\N	\N	miscellaneous,actor,art_department	tt0114928,tt1609965,tt0096950,tt1270835
nm0570062	Joey A. McGroaty	\N	\N	actor	tt0098300
nm0570063	Jo McGrogan	\N	\N	visual_effects	tt0056751
nm0570064	Henry McGroggan	\N	\N	miscellaneous,manager,producer	tt1572190,tt0206660,tt2592776,tt0271441
nm0570065	Clare McGrory	\N	\N	script_department,miscellaneous	tt0313122,tt0101114,tt0068069
nm0570066	Jay McGrory	\N	\N	camera_department	tt0119018
nm0570067	Matthew McGrory	1973	2005	actor	tt0251736,tt0258470,tt0319061,tt0395584
nm0570068	Anna McCrossin-Owen	\N	\N	miscellaneous,actress,script_department	tt9072352,tt1598642,tt0479528,tt0108709
nm0570069	Rosemary McGrotha	1958	\N	actress	tt0095860
nm0570070	Helly McGrother	\N	\N	costume_designer,special_effects,art_department	tt2936604,tt1699694,tt2262335,tt2491332
nm0570071	Chuck McGruder	\N	\N	actor	tt0078504
nm0570072	Jasper McGruder	\N	\N	actor	tt0325758,tt0447844,tt0104797,tt1119644
nm0570073	June McGruder	\N	\N	music_department,actress	tt0308495,tt0113819
nm0570074	Minnie McGruder	\N	\N	music_department	tt0114885
nm0570075	Stephen McGruder	\N	\N	actor	tt0120782
nm0570076	Martha McGruger	\N	\N	actress	tt0019381
nm0570077	Michael McGruther	1972	\N	actor,writer,producer	tt4403292,tt0756625,tt0119360,tt0170691
nm0570078	Thomas McGuane	1939	\N	writer,actor,director	tt0074906,tt0072594,tt0073605,tt0067783
nm0570079	Matthew McGuchan	\N	\N	writer,producer,director	tt0178644,tt6755810,tt5289102,tt4576580
nm0570080	Barney McGuckian	\N	\N	actor	tt0111416
nm0570081	Margery McGuckian	\N	\N	actress	tt0111416
nm0570082	Mary McGuckian	1965	\N	producer,director,writer	tt1646922,tt0356443,tt7552790,tt3009776
nm0570083	Aislín McGuckin	1974	\N	actress,soundtrack	tt0384686,tt16300916,tt3006802,tt0165004
nm0570084	John McGuff	\N	\N	actor	tt0096393
nm0570085	Joe McGuffee	\N	\N	actor	tt0144172,tt0414434
nm0570086	Bill McGuffie	1927	1987	music_department,composer,soundtrack	tt0057244,tt0081259,tt0056417,tt0053958
nm0570087	Ian McGuffie	\N	\N	visual_effects,miscellaneous	tt0133093,tt0084720
nm0570088	Joseph McGuffin	\N	\N	art_director,visual_effects,art_department	tt0312759,tt0142962,tt0220150,tt0400738
nm0570089	Mary-Beth McGuffin	\N	\N	actress	tt0249716
nm0570090	Tony McGuffin	\N	\N	transportation_department	tt0075783
nm0570091	Brian Knox McGugan	\N	\N	actor,camera_department,director	tt0106179,tt0193560,tt1981043,tt0375210
nm0570092	Glen McGugan	\N	\N	transportation_department	tt1160996,tt0203975,tt0448124,tt0770810
nm0570093	Stuart McGugan	1944	\N	actor,music_department	tt0424288,tt0202204,tt0081878,tt0111993
nm0570094	Arabella McGuigan	\N	\N	producer,miscellaneous	tt0118273,tt0195275,tt0442648,tt0379668
nm0570095	Barry McGuigan	1961	\N	actor,miscellaneous,soundtrack	tt0118760,tt0168155,tt0360773,tt3582020
nm0570096	Carol McGuigan	\N	\N	actress	tt0249462,tt0274246,tt0098913,tt13720856
nm0570097	Eileen McGuigan	\N	\N	miscellaneous,art_department,production_designer	tt0228301,tt0133302,tt0299512,tt1343394
nm0570098	Jack McGuigan	\N	\N	actor	tt0099127,tt0106701
nm0570099	John McGuigan	\N	\N	art_department,assistant_director	tt0108187,tt0083693,tt0314331,tt0119448
nm0570100	Kieran McGuigan	\N	\N	cinematographer,camera_department,director	tt0242527,tt0442632,tt0896872,tt1592873
nm0570102	Linda McGuigan	\N	\N	costume_designer	tt0091464
nm0570103	Lucinda McGuigan	\N	\N	costume_department,costume_designer	tt0240278,tt9772374,tt0091464,tt0096542
nm0570104	Patrick McGuigan	\N	\N	actor	tt1380837,tt0053494,tt0063870,tt0140733
nm0570105	Sarah McGuigan	\N	\N	miscellaneous	tt0133985
nm0570106	William 'Giggs' McGuigan	\N	\N	actor	tt0122515
nm0570107	Penny McGuiggan	1930	2009	actress	tt1412484,tt0043705,tt0407379
nm0570108	Roger McGuin	\N	\N	miscellaneous,editor,producer	tt0995818,tt0280456,tt0349903,tt0316654
nm0570109	Allan McGuiness	\N	\N	special_effects	tt0086189
nm0570110	Brian McGuinness	\N	\N	actor,camera_department,producer	tt0120903,tt0253556,tt0084887,tt0349683
nm0570111	Joan McGuinness	\N	\N	miscellaneous,assistant_director,casting_department	tt0101374,tt0144084,tt1475528,tt1253286
nm0570112	Molly McGuiness	\N	\N	producer,miscellaneous	tt15395880,tt11064054,tt12144858,tt14610452
nm0570113	Tim McGuinness	\N	\N	miscellaneous,actor,casting_department	tt0499556,tt0378574,tt0450314,tt0250485
nm0570114	Bary McGuinn	\N	\N	camera_department	tt0110005
nm0570115	Joe McGuinn	1904	1971	actor,miscellaneous	tt0162197,tt0374413,tt0032832,tt0046208
nm0570116	John McGuinn	\N	\N	actor	tt1476966,tt1399534
nm0570117	Patrick McGuinn	1966	\N	editorial_department,director,producer	tt0465624,tt0807767,tt3388014,tt1041829
nm0570118	Roger McGuinn	1942	\N	soundtrack,composer,actor	tt0118655,tt0076598,tt0064276,tt0062776
nm0570119	McGuinnes	\N	\N		tt0207998
nm0570120	Charles McGuinness	\N	\N	art_department,actor,art_director	tt0288477,tt0190865,tt0120697,tt0363771
nm0570121	Tiffany McGuinnes	\N	\N	actress	tt0101004
nm0570123	Carola McGuinness	\N	\N	actress	tt0082089,tt0084608
