nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0310000	Andre Gaudry	\N	\N	location_management,miscellaneous,actor	tt0862846,tt3120280,tt0116830,tt0119695
nm0310001	Daniel Gaudry	\N	\N	cinematographer,camera_department,actor	tt0082848,tt0065584,tt0070580,tt0080041
nm0310002	Danielle Gaudry	\N	\N	actress	tt3753028,tt0097836
nm0310003	Gérard Gaudry	\N	\N	cinematographer	tt0210480
nm0310004	Marie-Stéphane Gaudry	\N	\N	actress	tt0099229,tt0105600,tt0101348
nm0310005	Patrick Gaudry	\N	\N	camera_department	tt0166423,tt0099607,tt0101152,tt0116084
nm0310006	Philippe Gaudry	\N	\N	actor	tt0195119,tt0887975,tt0410466,tt0217100
nm0310007	Yvonne Gaudry	\N	\N	actress	tt0296875,tt5834204,tt0295700
nm0310008	Éric Gaudry	\N	\N	actor	tt0095649,tt6513538,tt0092038,tt0105235
nm0310009	Mike Gaudsen	\N	\N	costume_department,make_up_department	tt0105275
nm0310010	Franck Gauduchon	\N	\N	actor	tt0174386
nm0310011	Mouchette Gauduchon	\N	\N	actress	tt0174386
nm0310012	Nicole Gauduchon	\N	\N	editor,editorial_department,sound_department	tt0197197,tt0058203,tt0084540,tt0086732
nm0310013	Helmut Gauer	\N	\N	actor	tt0055011,tt0022851,tt0061273,tt0448510
nm0310014	James L. Gauer	\N	\N	assistant_director,editorial_department	tt0076052
nm0310015	Janusz Gauer	1954	\N	cinematographer,director,camera_department	tt0385462,tt0088083,tt0275116,tt0130337
nm0310016	Marion Gauer	\N	\N	actress	tt0041682
nm0310017	Wolf Gauer	1941	\N	director,producer,writer	tt0181605,tt0126968,tt0162938,tt0077764
nm0310018	Wilhelm Hauff	1802	1827	writer,soundtrack	tt0446912,tt7510334,tt0051200,tt0009458
nm0310019	Christian Gauffin	\N	\N	art_department,producer	tt0073045,tt1969973
nm0310020	Rol Gauffin	\N	\N	actor	tt0060814
nm0310021	Sören Gauffin	\N	\N	camera_department,cinematographer	tt0047901,tt0040816,tt0044604,tt0040476
nm0310022	Jean-Pierre Gaufre	\N	\N	actor	tt0108835
nm0310023	Pierre Gaufreau	\N	\N	actor	tt0096552
nm0310024	Gauge	1980	\N	actress	tt0358223,tt0302591,tt0392878,tt0371672
nm0310025	Alexander Gauge	1914	1960	actor	tt0051310,tt0045030,tt0045838,tt0202483
nm0310026	Vincent Gauge	\N	\N	actor	tt0111134,tt0127839
nm0310027	Christy Gauger	\N	\N	actress,miscellaneous	tt0119441,tt0117500
nm0310028	Heinz Gauger	\N	\N	sound_department	tt1512827,tt0305103,tt0058107,tt0182785
nm0310029	Kurt Gauger	\N	\N	art_department,set_decorator,art_director	tt5013984,tt0091027,tt0098158,tt0095925
nm0310030	Laurie Gauger	\N	\N	actress,music_department,miscellaneous	tt0116240,tt0151535,tt0101593,tt0102975
nm0310031	Neal J. Gauger	1982	\N	director,editor,writer	tt0189345,tt0353529
nm0310032	Stephane Gauger	1969	2018	camera_department,cinematographer,director	tt7314690,tt0118736,tt1836907,tt0971162
nm0310033	Dominic Gaughan	\N	\N	camera_department	tt0363143,tt0120857,tt0402755,tt0286594
nm0310034	John Gaughan	1940	\N	art_department,miscellaneous,actor	tt1592254,tt0106471,tt0088568,tt0083900
nm0310035	Lawrence Gaughan	1966	\N	actor,director,producer	tt1887700,tt0252501,tt0093567,tt10431294
nm0310036	Michael Gaughan	\N	\N	actor	tt0111400,tt0099487
nm0310038	Anton Gaugl	1891	1961	actor	tt0039991,tt0043528,tt0046180,tt0359892
nm0310039	Christoph Gaugler	1958	\N	actor	tt0932807,tt0806910,tt2265544,tt1643222
nm0310040	Hans Gaugler	1913	1997	actor,assistant_director	tt0047629,tt0074408,tt0051835,tt0051588
nm0310041	Hans Otto Gauglitz	\N	\N	actor	tt0159502,tt0249236,tt0159590
nm0310042	Ulla Gauglitz	1921	\N	actress	tt0030575,tt0030115,tt0028159,tt0033681
nm0310043	Fabienne Gaugloff	\N	\N	actress	tt0068521
nm0310044	Philippe Gauguet	\N	\N	actor	tt0177434,tt0189142,tt0335012,tt0214331
nm0310045	Pierre Gauguier	\N	\N	art_department,location_management	tt0084281,tt0085963,tt0206181,tt1179836
