nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm13010000	Craig Finseth	\N	\N	miscellaneous	tt10262168,tt15600102,tt15576024
nm13010001	Ann Finseth	\N	\N	miscellaneous	tt10262168,tt15600102,tt15576024
nm13010002	Daniel K. Flynn	\N	\N	miscellaneous	tt15576024,tt4639644,tt10262168,tt15600102
nm13010003	Liam M. Flynn	\N	\N	miscellaneous	tt15576024,tt4639644,tt15600102,tt10262168
nm13010004	Robert Forto	\N	\N	miscellaneous	tt15600102,tt15576024,tt10262168
nm13010005	Michael Fraley	\N	\N	miscellaneous	\N
nm13010006	Sharon Fraley	\N	\N		\N
nm13010007	Aaron Gallaway	\N	\N		tt10262168,tt15576024,tt15600102
nm13010008	Chaandreyee Daas	\N	\N	producer	\N
nm13010009	Savannah Coffin	\N	\N		\N
nm13010010	Priya Singh	\N	\N		\N
nm13010011	Holly Patton	\N	\N	actress	tt15215344
nm13010012	Mohit Mali	\N	\N	visual_effects	tt1464335,tt12361974,tt13320622,tt5433138
nm13010013	Heena Bhati	\N	\N	make_up_department	\N
nm13010014	Praful Meher	\N	\N		\N
nm13010015	Cafer Bangseven	\N	\N	actor	tt14808750
nm13010016	Meissoune Majri	\N	\N	actor	tt14808750
nm13010017	Birsen Guslu	\N	\N	actor	tt14808750
nm13010018	Gustavo Jeraldo	\N	\N	actor	tt15574624
nm13010019	Felipe Saavedra	\N	\N	actor	tt15574624
nm13010020	Paulina Rojel	\N	\N	actress	tt15574624
nm13010021	Amy Haroldson	\N	\N	art_director,producer	tt15222252
nm13010031	Farnesio De Bernal	\N	\N	actor	tt0145621
nm13010032	Aldo Preciado	\N	\N	actor	tt0145621
nm13010033	Antinoë Stratakis	\N	\N	actress	tt10157676
nm13010034	Marcelina Wiszniwska	\N	\N	actress	tt10157676
nm13010035	G. Srinivas	\N	\N	producer	tt15576316
nm13010036	An Chamu	\N	\N		\N
nm13010037	Chon Shiryu	\N	\N	actor	tt14328550,tt16610048
nm13010038	Chie Koishikawa	\N	\N	actress	tt14328550
nm13010039	David Gaithuma	\N	\N		\N
nm13010040	Vineet Sai Kota	\N	\N	actor	tt15557314
nm13010041	Martin Dib Holm	\N	\N	actor	\N
nm13010042	Anton Christensen	\N	\N	actor	\N
nm13010043	Kirk Findlay	\N	\N	producer	tt15846790,tt15576354,tt15838398
nm13010044	Jack Matlack	\N	\N		\N
nm13010045	Duke Wieden	\N	\N		\N
nm13010046	Howard McCallister	\N	\N		\N
nm13010047	Jay Montgomery	\N	\N		\N
nm13010057	Diana Dotel	\N	\N		\N
nm13010058	Arianna Mattson	\N	\N	miscellaneous	tt2364582,tt6315640,tt2402207,tt11000902
nm13010059	Linea Wittrop Prætorius	\N	\N	director	tt15576368
nm13010060	Shayna Byrd	\N	\N		\N
nm13010062	Charles Rockhill	\N	\N		\N
nm13010063	Christopher Downs	\N	\N		\N
nm13010064	Ashish Morya	\N	\N	camera_department	tt10183688
nm13010065	Rahoop Shaikh	\N	\N	camera_department	tt10183688
nm13010066	Suresh Kumar Das	\N	\N	camera_department	tt10183688
nm13010067	Neeraj Morya	\N	\N	camera_department	tt10183688
nm13010068	Amar Kumar	\N	\N	camera_department	tt10183688
nm13010069	Sonu	\N	\N	camera_department	tt10183688
nm13010070	Shailesh	\N	\N	camera_department	tt10183688
nm13010071	Jay Prakash	\N	\N	camera_department	tt10183688
nm13010072	Jeet Joshi	\N	\N	editorial_department	tt15568698,tt10183688
nm13010073	Deepa Serkar	\N	\N	production_manager	tt10183688
nm13010074	Amit Kumar	\N	\N	production_manager	tt10183688
nm13010075	Shiva Singh	\N	\N	production_manager	tt7336778,tt10183688
nm13010076	Sashvat	\N	\N	production_manager	tt10183688
nm13010077	Shatadru	\N	\N	production_manager	tt10183688
nm13010078	Uday Singh	\N	\N	miscellaneous	tt10183688
nm13010088	Joseph George	\N	\N		tt15600102,tt10262168,tt15576024
nm13010089	Bob Gilbert	\N	\N	miscellaneous	tt15576024,tt10262168
nm13010090	Mel Gilbert	\N	\N	miscellaneous	\N
nm13010091	Gwynnever Gilbert	\N	\N	miscellaneous	tt15576024,tt10262168
nm13010092	Robert Goodrick	\N	\N	miscellaneous	tt10262168,tt15576024,tt15600102
nm13010093	Charisa Goodrick	\N	\N	miscellaneous	tt15576024,tt10262168
nm13010094	Zachary Goodrick	\N	\N	miscellaneous	tt15576024
nm13010095	Michelle T. Goubeaux	\N	\N	miscellaneous	\N
nm13010096	Payton Harris	\N	\N	miscellaneous	\N
nm13010097	Taylor Harris	\N	\N	miscellaneous	\N
nm13010098	Sheriff Hayes	\N	\N	miscellaneous	\N
nm13010099	Gene Hinze	\N	\N	miscellaneous	\N
nm13010100	Caleb Hollar	\N	\N	miscellaneous	\N
nm13010101	Lily Hrbacek	\N	\N	miscellaneous	tt10262168,tt15576024
nm13010102	Kadi Wald	\N	\N	director,actress,writer	tt15591034
nm13010103	Kelline Bell	\N	\N	actress	tt14980032
nm13010104	Carlitos Jordan	\N	\N	cinematographer	tt15576442
nm13010105	Lyndsay Wilkinson	\N	\N		\N
nm13010106	Serena Vasudeva	\N	\N		\N
nm13010107	Jennifer Bailey Woodard	\N	\N		\N
nm13010108	Pauline Andres	\N	\N	cinematographer	\N
nm13010109	Cyndy Jerde	\N	\N	miscellaneous	tt15576024
nm13010110	Billy Johnson	\N	\N	miscellaneous	tt15576024
nm13010111	Nick Johnson	\N	\N	miscellaneous	tt15576024
nm13010112	Micheal Jones	\N	\N	miscellaneous	tt15576024,tt15600102
nm13010113	Kenneth Joseph	\N	\N	miscellaneous	tt15576024
nm13010114	Andy Kemmerer	\N	\N	miscellaneous	tt15576024
nm13010115	Jesse Knepper	\N	\N	miscellaneous	tt15600102,tt10262168,tt15576024
nm13010116	Gavin Kroll	\N	\N	miscellaneous	tt10262168,tt15576024,tt15600102
nm13010117	Alan David Laska	\N	\N	miscellaneous	tt15576024
nm13010118	Isaiah Marin	\N	\N	miscellaneous	tt15600102,tt15576024
nm13010119	Lee A. Marohn	\N	\N	miscellaneous	tt15576024,tt10262168
nm13010120	Brandis Martin	\N	\N	miscellaneous	tt15600102,tt15576024
nm13010121	Steph McCoskey	\N	\N	miscellaneous	tt15576024
nm13010122	Buck McCoskey	\N	\N	miscellaneous	tt15576024
nm13010123	Timothy Meinke	\N	\N	miscellaneous	tt15576024
nm13010124	Charles Wilson Brown	\N	\N	camera_department	tt7146326
nm13010125	Marco Fernandez	\N	\N		tt7146326
nm13010126	Matthew Jong	\N	\N	camera_department	tt7146326
nm13010127	Paulina Vargas Rivera	\N	\N	miscellaneous,assistant_director	tt15582226,tt13641880
nm13010133	Patricia Thomas	\N	\N	actress	tt0282289
nm13010134	Roxana Ramos	\N	\N	actress	tt0282289
nm13010136	Rebeca Morales	\N	\N		tt0282289
nm13010137	Ramiro Huerta	\N	\N	actor	tt0282289
nm13010146	Sergito	\N	\N	actor	tt0282289
nm13010150	Khandaker Lenin	\N	\N	actor	tt15245506
nm13010155	Wendy Westcott	\N	\N	production_manager	tt6039708
nm13010156	Yahya Jahandideh	\N	\N	actor	tt9817070
nm13010157	Emiliano Rios	\N	\N	art_department	\N
nm13010158	Forrest Lucas	\N	\N	art_department	\N
nm13010159	Adam Hourigan	\N	\N	art_department	\N
nm13010169	Frerik Scheffer	\N	\N	camera_department	tt15420598
nm13010170	Pete Rutcho	\N	\N	music_department	\N
nm13010171	Bill Morrow	\N	\N	executive	\N
nm13010172	Ray Carpenter	\N	\N	executive	\N
nm13010173	Henry Derovanessian	\N	\N		\N
nm13010174	Michael Hartman	\N	\N		\N
nm13010175	Amy McCracken	\N	\N		\N
nm13010176	Scott Smith	\N	\N		\N
nm13010177	Rob Thun	\N	\N		\N
nm13010178	Jennifer Tillson	\N	\N		\N
nm13010179	Vince Torres	\N	\N		\N
nm13010180	Mike Wittrock	\N	\N		\N
nm13010181	Annie de La Houssaye	\N	\N		tt15567950
nm13010182	Laia Serra	\N	\N	actress	tt15568558
nm13010183	Carmina Ral	\N	\N	actress	tt15568558
nm13010184	Yorkidis Feliz	\N	\N	actress	tt15568558
nm13010185	Anna Cano	\N	\N	actress	tt15568558
nm13010186	Ana Mesa	\N	\N	actress	tt15568558
nm13010187	Edlyn Crystal	\N	\N	actor	tt15061820
nm13010188	Dwayne Fontana	\N	\N		tt15402912
nm13010189	Stevin Smith	\N	\N		tt15402912
nm13010190	Isaac Burton	\N	\N		tt15402912
nm13010191	Barbara Schmidt	\N	\N		tt0450941
nm13010192	Brian Perry	\N	\N		\N
nm13010193	Randy Corporon	\N	\N		\N
nm13010195	Theo Amann	\N	\N	composer	tt15576536
nm13010196	Adrian Ciobanescu	\N	\N	special_effects	tt4971344,tt10230994,tt10323676,tt9664108
nm13010197	Sandeep Pandey	\N	\N	animation_department,miscellaneous	tt10183688,tt7336778
nm13010198	Samantha Simmons	\N	\N	music_department	tt9174746
nm13010199	Raymonde Letournel	\N	\N		tt15567950
nm13010200	Roger Langmann	\N	\N		\N
nm13010201	André Fontana	\N	\N	camera_department	\N
nm13010202	Michel Durand	\N	\N	sound_department	\N
nm13010203	Jean-Claude Delmas	\N	\N	sound_department	\N
nm13010204	M. Asif Jani	\N	\N	producer	\N
nm13010205	Nikolai Demidenko	\N	\N		\N
nm13010206	Maureen Gallagher	\N	\N	producer	tt15576556
nm13010207	Lynne Segall	\N	\N	executive	\N
nm13010208	Nina Brown	\N	\N	executive	\N
nm13010209	Michael Kosasky	\N	\N	executive	\N
nm13010210	Ada Guerin	\N	\N		\N
nm13010211	Dan Strauss	\N	\N		\N
nm13010212	Thom Geier	\N	\N		\N
nm13010213	Adam Chitwood	\N	\N		\N
nm13010214	Lawrence Yee	\N	\N		\N
nm13010215	Jeremy Bailey	\N	\N		\N
nm13010216	Ross A. Lincoln	\N	\N		\N
nm13010217	Rosemary Rossi	\N	\N		\N
nm13010218	Madeline Roth	\N	\N		\N
nm13010219	Anne Vasquez	\N	\N		\N
nm13010220	Alonso Duralde	\N	\N		tt13639222
nm13010221	Tony Maglio	\N	\N	executive	\N
nm13010222	Steve Pond	\N	\N		\N
nm13010223	Beatrice Verhoeven	\N	\N		\N
nm13010224	Tim Baysinger	\N	\N		\N
nm13010225	Lindsey Ellefson	\N	\N		\N
nm13010226	Jeremy Fuster	\N	\N		\N
nm13010227	Umberto Gonzalez	\N	\N		\N
nm13010228	Diane Haithman	\N	\N		\N
nm13010229	Jennifer Maas	\N	\N		\N
nm13010230	Andi Ortiz	\N	\N		\N
nm13010231	Phil Owen	\N	\N		\N
nm13010232	Antoinette Siu	\N	\N		\N
nm13010233	Brian Welk	\N	\N		\N
nm13010234	Charles Fuoco	\N	\N		\N
nm13010235	Francisco Delgado	\N	\N		\N
nm13010236	Jane Go	\N	\N		\N
nm13010237	Landon Boone	\N	\N	animation_department	tt15168762
nm13010238	Gregory Ghielmetti	\N	\N	animation_department	tt15168762
nm13010239	Elliot Koenig	\N	\N	sound_department,music_department	tt15168762
nm13010240	Jenny Peters	\N	\N		\N
nm13010241	Pamela Chelin	\N	\N		\N
nm13010243	Nate Adams	\N	\N		\N
nm13010244	Sarah Lindsay	\N	\N		\N
nm13010245	France Ryck	\N	\N		\N
nm13010246	Anne Clarke	\N	\N		\N
nm13010247	Samara Bauer	\N	\N		\N
nm13010248	James McDaniel	\N	\N		\N
nm13010249	Anita Pitzel	\N	\N		\N
nm13010250	Jodi Facchini	\N	\N		\N
nm13010251	Jack Coups	\N	\N		\N
nm13010252	Frances MacFarlane	\N	\N		\N
nm13010253	John Löfqvist	\N	\N		tt15576576,tt15568904
nm13010254	Sandra McDuffie	\N	\N		\N
nm13010255	Jayne Murray	\N	\N		\N
nm13010256	Larry Johnson	\N	\N		\N
nm13010257	Sue Gordon	\N	\N		\N
nm13010258	Wilma Barany	\N	\N		\N
nm13010259	Lyn Hollway	\N	\N		\N
nm13010260	Rex Forrest	\N	\N		\N
nm13010261	Clifford Young	\N	\N		\N
nm13010262	Shirley Rossi	\N	\N		\N
nm13010264	Karmen Bishop	\N	\N		\N
nm13010265	Jolene Kennedy	\N	\N		\N
nm13010266	Karen Saunders	\N	\N		\N
nm13010267	Debi Mabra	\N	\N		\N
nm13010268	Michelle Rowe	\N	\N		\N
nm13010269	Jackie Focke	\N	\N		\N
nm13010270	Leonard Abrams	\N	\N		\N
nm13010271	Tapiwa Kapuya	\N	\N	director	tt15576592
nm13010272	Tawanda Gunda	\N	\N	director	tt15576592
nm13010273	Yandani Mlilo	\N	\N	actor	tt15576592
nm13010274	Andrew Jelemu	\N	\N	actor	tt15576592
nm13010275	Anthony Tongani	\N	\N	actor	tt15576592
nm13010276	Tsitsi Dangaremba	\N	\N		\N
nm13010277	Finlay McAuley	\N	\N		\N
nm13010278	Krissy Carter	\N	\N		\N
nm13010279	Ron Riley	\N	\N		\N
nm13010280	Joe Gagliano	\N	\N		tt15402912
nm13010281	Benny Silman	\N	\N		\N
nm13010282	Janis Roberts	\N	\N		\N
nm13010283	Charlie Nazmjou	\N	\N	camera_department	tt14328348,tt19370250
nm13010284	John Haws	\N	\N		\N
nm13010285	Ismail Kebir	\N	\N		\N
nm13010286	Lillian Frame	\N	\N		\N
nm13010287	Joan Lesemann	\N	\N		\N
nm13010288	Henry Gamble	\N	\N		\N
nm13010289	Alain Lebrun	\N	\N		\N
nm13010290	Patricia Wisler	\N	\N		\N
nm13010291	Anita Beck	\N	\N		\N
nm13010292	Shawn Burk	\N	\N		\N
nm13010293	Claire Stone	\N	\N		\N
nm13010294	Cheryl Holbeck	\N	\N		\N
nm13010295	Virginia Malcolmson	\N	\N		\N
nm13010296	Sue Warwick	\N	\N		\N
nm13010297	Claire Monderer	\N	\N		\N
nm13010298	Beth Roren	\N	\N		\N
nm13010299	Steven Libman	\N	\N	producer	tt15168762
nm13010300	Grace Libman	\N	\N	producer	tt15168762
nm13010301	William Allen	\N	\N	producer	tt15168762
nm13010304	Jesus San Martin	\N	\N	sound_department	tt15168762
nm13010305	Ejiro Ogagah	\N	\N	actor,writer,producer	tt15576602,tt16300320,tt20849114,tt17544138
nm13010306	Wayne Wong	\N	\N		\N
nm13010307	Bill Holmes	\N	\N		\N
nm13010308	Marcelle Huisman	\N	\N		tt15567950
nm13010309	Patricia Agnew	\N	\N		\N
nm13010310	Skylar Greenberg	\N	\N		\N
nm13010311	Kensley Lillian Miller	\N	\N	miscellaneous	tt15576024,tt15600102
nm13010312	Raymond Miller	\N	\N	miscellaneous	tt15576024
nm13010313	Marie Morgan	\N	\N	miscellaneous	tt15576024
nm13010314	Mike Moroski	\N	\N	miscellaneous	tt15600102,tt15576024
nm13010315	Matt Morrison	\N	\N	miscellaneous	tt10262168,tt15576024,tt15600102
nm13010316	Yvette Nevares	\N	\N	miscellaneous	tt15600102,tt15576024
nm13010317	Rafael Nevares	\N	\N	miscellaneous	tt15600102,tt15576024
