nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0130000	Joe Caliguire	\N	\N	actor	tt3187578,tt0327063,tt5605558,tt6029234
nm0130001	Jimm Caligula	\N	\N	director	tt0238146
nm0130002	Thomas John Caliguri	\N	\N	actor	tt0099128
nm0130004	William A. Calihan Jr.	1910	1992	production_manager,producer,assistant_director	tt0037638,tt0048159,tt0037711,tt0040208
nm0130005	George Calil	1973	\N	actor,producer,miscellaneous	tt0185906,tt0452668,tt0458449,tt0361240
nm0130006	Rex Calimer	\N	\N	actor	tt0278329
nm0130007	Francesco Calimera	\N	\N	actor	tt0255092
nm0130008	Calimero	\N	\N		tt2054969
nm0130009	Eli Calin	\N	\N	costume_department,costume_designer	tt0402901,tt0896872,tt0120604,tt0159365
nm0130010	George Calin	\N	\N	actor	tt0261609,tt0174658,tt1520605,tt0189047
nm0130011	Mihai Calin	\N	\N	actor,sound_department,location_management	tt0446815,tt0280653,tt0397044,tt11158930
nm0130012	Anna Calina	\N	\N	actress	tt0020440
nm0130013	Alfredo Calinanes	\N	\N	director,assistant_director	tt0224951,tt0401037,tt0268865
nm0130014	Vali Calinescu	\N	\N	production_designer,art_department	tt0144249,tt0113488,tt0113484,tt0113609
nm0130015	Diego Amarosa	\N	\N	actor,stunts	tt8310612,tt0452046,tt5691552,tt3297352
nm0130016	Jose Calindo	\N	\N	actor	tt0106931
nm0130017	Curt Galindo	\N	\N	cinematographer,camera_department	tt0410764,tt1381542,tt3612226,tt4570674
nm0130018	Dora Calindri	1910	2002	actress	tt0077363,tt0076200,tt0131524,tt1372770
nm0130019	Ernesto Calindri	1909	1999	actor,director,writer	tt0041102,tt0446253,tt0203381,tt0045047
nm0130020	Bob Calinescu	1926	1990	director,actor,writer	tt0176412,tt0177340,tt0129979,tt0177088
nm0130021	Dan Calinescu	\N	\N	actor	tt0140071
nm0130022	Florin Calinescu	1956	\N	actor,director,writer	tt0446815,tt1301338,tt2615216,tt0120378
nm0130023	George Calinescu	1899	1965	writer	tt0068578,tt0078860
nm0130024	Paul Calinescu	1902	2000	director,writer,editor	tt0038530,tt0126603,tt0141904,tt0030830
nm0130025	Puiu Calinescu	1920	1997	actor,writer	tt0181827,tt3056888,tt3056884,tt0454168
nm0130026	Radu Calinescu	1938	1984	production_designer,art_department,actor	tt0068383,tt0130023,tt0130238,tt0129980
nm0130027	Valentin Calinescu	\N	\N	production_designer,art_director	tt0115500,tt0110410,tt0116074,tt0134778
nm0130029	Jim Calio	\N	\N	producer	tt0096216
nm0130030	Tony Calio	\N	\N	actor	tt0054749
nm0130031	Demetrius Calip	1969	\N	actor	tt0105986,tt0116168,tt0109305
nm0130032	Ian Calip	1970	\N	assistant_director,miscellaneous,actor	tt1024648,tt0133152,tt1650062,tt1408101
nm0130033	Edouard Calippe	\N	\N	actor	tt0117351,tt0118838
nm0130034	Jon Caliri	1960	\N	actor	tt0083482,tt0081871,tt0086822,tt0090550
nm0130035	Richard Caliri	\N	\N	miscellaneous,script_department	tt0156155,tt7462336
nm0130036	Claudia Calirman	\N	\N	actress	tt0315699,tt0093059
nm0130037	Nuran Calis	1976	\N	actor,writer,director	tt0935101,tt2675988,tt4291740,tt1571572
nm0130038	Theo Calis	\N	\N	art_department,location_management	tt0104515,tt0101805
nm0130039	Dafne Calise	\N	\N	actress	tt0060337
nm0130040	Hortense Calisher	1911	2009	writer	tt0176357
nm0130041	Kevin Calisher	\N	\N	actor	tt0232908,tt0201391
nm0130042	Roxane Kalishoek	1979	\N	actress	tt0153311,tt1677508,tt1694516,tt1670376
nm0130043	Dante Calisi	\N	\N	actor	tt0067946,tt0186501
nm0130044	Ozan Caliskanoglu	1985	\N	actor	tt0262751
nm0130045	Oral Calislar	\N	\N		tt0238912
nm0130046	Paolo Calissano	1967	2021	actor	tt0237136,tt0119013,tt0440739,tt0307850
nm0130047	Winny Calissoni	\N	\N	casting_director,miscellaneous	tt0307156,tt0119116,tt0152930
nm0130048	Ben Calistan	\N	\N	sound_department	tt0194422
nm0130049	Richard Calistan	\N	\N	sound_department	tt1091909,tt1094229,tt4338336,tt0429422
nm0130050	Calisto Calisti	1934	1974	actor	tt0057271,tt0066484,tt0056674,tt0149295
nm0130051	Federico Calisti	\N	\N	actor	tt0247299,tt6380068,tt8743368
nm0130052	Maria Helena Calisto	\N	\N	script_department	tt0052157
nm0130053	Joan Calistri	1928	2001	actress	tt0271151
nm0130054	Aparecido Calistro	\N	\N		\N
nm0130055	Constantin Calistru	\N	\N	camera_department,miscellaneous	tt0141674,tt0095657,tt0139724,tt0089559
nm0130056	Ariane Calix	\N	\N	actress	tt0383336,tt0061984,tt0956233,tt0806910
nm0130057	Jaime Calix	\N	\N	camera_department,cinematographer	tt0069672,tt0068325,tt0079928,tt0068563
nm0130058	Rebecca Calix	1985	\N		\N
nm0130059	Dennis Calix-Bueso	\N	\N	actor,art_department	tt0247086,tt2916392
nm0130060	António Calixto	\N	\N	actor	tt0118309,tt0112710,tt0403732,tt0120943
nm0130061	Raymundo Calixto	\N	\N	director,assistant_director,writer	tt0205736,tt0214475,tt0393921,tt0393129
nm0130062	Kersta Caliz	\N	\N	actress	tt0185228
nm0130063	Joe Calk	\N	\N	assistant_director,production_manager	tt0095043,tt0245567
nm0130064	Mieczyslaw Calka	1935	2003	actor	tt0066323,tt0090397,tt0076577,tt0093475
nm0130065	Darrell Calker	1905	1964	music_department,composer,soundtrack	tt0039133,tt0120693,tt0120749,tt0362165
nm0130066	Brent Calkin	\N	\N	sound_department,composer,stunts	tt0422134,tt14128936,tt1260704,tt9419282
nm0130067	Elizabeth Calkin	\N	\N	actress	tt0126585
nm0130068	Harry Calkin	\N	\N	actor	tt0228705,tt0218621
nm0130069	Richard Calkin	\N	\N	actor	tt0112004,tt0475047,tt1000734,tt6268466
nm0130070	David Calkins	\N	\N	actor,camera_department,producer	tt2973216,tt0081414
nm0130071	Dick Calkins	1894	1962	writer	tt0210595,tt0032290,tt0136457,tt0075792
nm0130072	Frank Calkins	\N	\N		tt0033579
nm0130073	Hugh Calkins	\N	\N	director	tt0033579
nm0130074	John Calkins	\N	\N	actor	tt0095781,tt0094562,tt0086760
nm0130075	Johnny Calkins	1934	2003	actor,sound_department,soundtrack	tt0039422,tt0218716,tt0039566,tt0037645
nm0130076	Kristin Calkins	\N	\N	actress	tt0109965
nm0130077	Richard L. Calkins	\N	\N	miscellaneous,stunts	tt0083866,tt0088763,tt0091778,tt0084516
nm0130078	Ronald Calkins	\N	\N	actor	tt0251115,tt1443485
nm0130079	Allyson Call	\N	\N	actress	tt0161841,tt0115083,tt0123964,tt0120741
nm0130080	Andrew Call	\N	\N	producer,director,writer	tt1617151,tt1617245,tt0382073,tt0193535
nm0130081	Monica Starlet	\N	\N	actress	tt0418034,tt0273487,tt0803881,tt0212334
nm0130082	Anna Call	\N	\N	editorial_department	tt0099741
nm0130083	Anthony D. Call	1940	\N	actor	tt0052520,tt0062595,tt0060028,tt0048860
nm0130084	Brad Call	\N	\N	miscellaneous	tt1043786,tt0190830
nm0130085	Brandon Call	1976	\N	actor	tt0101205,tt0096945,tt0098622,tt0089360
nm0130086	Brian Call	\N	\N	art_department	tt0123956
nm0130087	Bruce Call	\N	\N	director,location_management,production_manager	tt0100631,tt0382958,tt1864399
nm0130088	Charlie Call	\N	\N	director,actor,producer	tt1058528,tt0288533,tt0196836,tt0109802
nm0130089	Chris Call	\N	\N	art_department,location_management,miscellaneous	tt7131622,tt1964418,tt0118636,tt0120749
nm0130091	Dale Call	\N	\N	actress	tt0125171
nm0130092	Ed Call	1949	2012	actor	tt0083530,tt0087800,tt0077714,tt0070895
nm0130094	J. Walter Call	\N	\N	actor	tt0104061
nm0130095	John Call	1908	1973	actor	tt0058548,tt0050013,tt0041024,tt0066767
nm0130096	John Call	\N	\N		\N
nm0130097	John W. Call	\N	\N	actor	tt0028273
nm0130098	Justin Call	\N	\N		tt0090316
nm0130099	Ken Call	\N	\N	actor	tt0085872
nm0130100	Kenny Call	\N	\N	actor,stunts,miscellaneous	tt0120891,tt0087985,tt0088172,tt0093605
nm0130101	Kristi Call	\N	\N	miscellaneous	tt0117287,tt0115961,tt0118557
nm0130102	Lana Call	\N	\N	actress,make_up_department	tt0220762
nm0130103	Laura Call	\N	\N	art_department	tt0090327
nm0130104	Mildred Call	\N	\N	actress	tt0008442
nm0130105	Pam Call	\N	\N	actress	tt0095903,tt0099853
nm0130106	Phil Paul Call	1970	\N	producer,director,editorial_department	tt3498590,tt15373800,tt0443662,tt7083706
nm0130107	R.D. Call	1950	2020	actor	tt0758758,tt0114898,tt0094894,tt0116830
nm0130108	Rita Call	\N	\N	producer	tt0165995
nm0130109	Sophie Call	1976	\N	actress	tt0266268,tt0289938,tt12619532,tt0273487
nm0130110	Thane Call	\N	\N	actor	tt0269376
nm0130111	Deborah Calla	\N	\N	producer,writer,director	tt0300153,tt1043787,tt16349704,tt0404860
nm0130112	Joe Calla	\N	\N	actor	tt0135791
nm0130113	Miguel Callaci	\N	\N	actor	tt0156521
nm0130114	Antonio Callado	1917	1997	writer	tt0097689,tt0184694,tt0197759,tt0078512
nm0130115	Marilise Callado	\N	\N	actress	tt0112710
nm0130116	Paulo Callado	\N	\N	production_manager,assistant_director,actor	tt0094598,tt0091193,tt0097689,tt0163853
nm0130117	Tessy Callado	1950	\N	actress,writer	tt0261169,tt0289033,tt0085216,tt0086973
nm0130118	Mary An Callaert	\N	\N	producer	tt0217198,tt0277531
nm0130120	Andrew Callaghan	\N	\N	camera_department	tt0061796
