nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm4310000	Jerrica di Angelo	\N	\N	actress	tt1833815,tt1908551
nm4310002	Michelle Gardner	\N	\N	miscellaneous	tt0395492
nm4310004	Goran Ilic	\N	\N	actor,assistant_director,camera_department	tt1837619
nm4310006	Avto Bukhrashvili	\N	\N	cinematographer	tt1837651
nm4310008	Hasan Cobanli	\N	\N	actor	tt3530978,tt1837662
nm4310010	Epileptik	\N	\N		tt1755103
nm4310011	Jasmine Becker-Williams	\N	\N	miscellaneous,actress,assistant_director	tt2274648,tt3014866,tt2094766,tt1959563
nm4310012	Ryan Severine	\N	\N		\N
nm4310013	Jeffrey Adler	\N	\N	sound_department,actor	tt2459466,tt2083332,tt1908551,tt2194732
nm4310014	Mariya Shekunova	1981	\N	actress	tt8988416,tt2814592,tt1837341
nm4310015	T-Bone Davis	\N	\N	composer	tt1837561
nm4310017	Steve Sansomn Jr.	\N	\N	camera_department	tt1175506
nm4310018	Cari Cucksey	\N	\N		tt1837054
nm4310019	Mariya Mego Vela	\N	\N	art_department,make_up_department	tt1821637
nm4310020	Erika Bruning	\N	\N	production_manager,visual_effects,miscellaneous	tt1289406,tt1073105,tt1187064,tt1175506
nm4310022	Henry Osterbrink	\N	\N	writer,script_department	tt2436444,tt1837571
nm4310024	David Buker	\N	\N	composer,music_department,sound_department	tt1778346
nm4310025	Rob Bryson	\N	\N	visual_effects	tt0770828,tt1025100,tt0437086,tt9777666
nm4310026	Michaela Winkler	\N	\N	miscellaneous	tt1640186
nm4310027	Martine Mullerbroeck	\N	\N	costume_department	tt5684214,tt1651328
nm4310028	Eric Castle	\N	\N	actor,producer,camera_department	tt1730300,tt1403862,tt1049409,tt1977941
nm4310029	Michael Durso	\N	\N	actor	tt1837637,tt11614850,tt5726792,tt3044834
nm4310030	Willis Bigelow	\N	\N	actor	tt1837522
nm4310031	Noah Solomon	2009	\N		tt0320037
nm4310032	Mario Schiavo	\N	\N	actor	tt0335635
nm4310033	Debby Halpern	\N	\N	producer	tt1837522
nm4310034	Scott Terry	\N	\N	producer,soundtrack	tt0106053,tt6431996,tt1958088,tt1837694
nm4310035	Ryan Leathers	\N	\N	sound_department	tt1175506
nm4310036	Victor Farmand	\N	\N	assistant_director,production_manager,miscellaneous	tt4109396,tt1837690,tt4089454
nm4310037	Marco Pereira	\N	\N	miscellaneous	tt1544590
nm4310039	Lauren Balmain-Davies	\N	\N	actress,make_up_department	tt1544590,tt1446208
