nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1120000	Sadie Wearing	\N	\N	actress	tt0159188,tt0461885,tt0296309,tt0284693
nm1120001	Karen Webb	\N	\N	animation_department	tt0123099,tt0485483,tt0078480,tt0174220
nm1120002	Marietta Weber	\N	\N	actress	tt0315499,tt0195382,tt0013708,tt0195917
nm1120003	Aaron Webster	\N	\N	visual_effects,animation_department,miscellaneous	tt3174376,tt0126714,tt0384488,tt1620981
nm1120004	Charles Wehrenberg	\N	\N		\N
nm1120005	M.J. Weiand	\N	\N	writer	tt0108985
nm1120006	Henning Weichert	\N	\N	camera_department	tt0289477,tt0301666
nm1120008	Mary Katherine Weiss	\N	\N	actress	tt0279778
nm1120009	Randy Weiss	1975	\N	miscellaneous,production_manager,producer	tt0446755,tt1623205,tt0443543,tt1114677
nm1120010	Daniel Weitzman	\N	\N	producer,writer,cinematographer	tt0421272,tt0307328,tt0404684
nm1120011	Heidi Welch	\N	\N	miscellaneous	tt0307384
nm1120012	Kieth Wellington	\N	\N	actor	tt0306091
nm1120013	Su-Ru Wen	\N	\N	actress	tt0307681
nm1120014	Katharina Wenzlaff	\N	\N	miscellaneous	tt0301666
nm1120016	Åke Westerberg	\N	\N	actor	tt0120263
nm1120017	Naomi Westerman	\N	\N	actress,writer,producer	tt1977072,tt15212312,tt1988768,tt2386353
nm1120019	Lennart Wetterholm	\N	\N	director,producer,cinematographer	tt15547232,tt14296722,tt13340410,tt6733386
nm1120020	Marc Wettstein	\N	\N	miscellaneous	tt0307384
nm1120021	Eoin Whelan	\N	\N	actor,writer,costume_designer	tt2126362,tt0369359,tt2204857,tt1651115
nm1120022	Daniel Whetung	\N	\N	actor	tt0236448
nm1120023	Lou Whiston	\N	\N	production_manager,actress	tt8455642,tt0275210,tt1542486
nm1120024	Robin Shushan	\N	\N	writer,producer	tt5363766,tt6792184,tt0307351,tt2321621
nm1120025	Roger Whitehouse	\N	\N	actor	tt2373816
nm1120026	Katey Why?	\N	\N	actress	tt0264372
nm1120027	Patrick Wickham	\N	\N	actor,miscellaneous,location_management	tt0486531,tt0305311,tt1434441,tt0818790
