tconst	directors	writers
tt0270000	nm0803838	nm0803838
tt0270001	nm0822668	nm0822668
tt0270002	nm0405759	nm0498885
tt0270003	nm0207477	\N
tt0270004	nm0119859	\N
tt0270005	nm0217209,nm0092244	\N
tt0270006	nm0207477	\N
tt0270007	nm6955979	nm6955979
tt0270008	nm0217209	\N
tt0270009	nm0207477	\N
tt0270010	nm0381869	\N
tt0270011	nm0389057	\N
tt0270012	nm0145418	nm0145418
tt0270013	nm0424202	\N
tt0270014	nm0922301	\N
tt0270015	nm0202035	\N
tt0270016	nm0202035	\N
tt0270017	nm0434153	nm0645612
tt0270018	\N	\N
tt0270019	nm0217209	\N
tt0270020	nm0417352,nm0617352	nm0344662,nm0379795,nm0417352
tt0270021	nm0814469	nm0814469
tt0270022	nm0219004	nm1487937
tt0270023	nm0655556	nm0655556,nm0695881,nm0844005
tt0270024	nm0202035	\N
tt0270025	nm0482518,nm0494886	\N
tt0270026	nm0245729	nm0245729
tt0270028	nm0217209	\N
tt0270029	nm0762643	\N
tt0270030	nm0762643	\N
tt0270031	nm0759816	\N
tt0270032	nm0207477	\N
tt0270033	nm0899794	nm1968843
tt0270034	nm0759816	nm13283448
tt0270035	nm0221960	nm0221960
tt0270036	nm0709428	nm0709428
tt0270037	nm0803838	nm0781713
tt0270038	nm0736093	nm0138560,nm0327921,nm0660801,nm0736093
tt0270039	nm0694858	nm0069865,nm0694858
tt0270040	nm0207477	\N
tt0270041	nm0089551	nm0089551
tt0270042	nm0709428	nm0709428
tt0270043	nm0435460	\N
tt0270044	nm0595942	nm0595942,nm2820538
tt0270045	nm0207477	\N
tt0270046	nm0329691,nm0196797	\N
tt0270047	nm0121044	\N
tt0270048	nm0759816	\N
tt0270049	nm0898521	nm0432735,nm0912181
tt0270050	nm0207477	\N
tt0270051	nm0207621,nm0557644	\N
tt0270052	nm0050048	nm0194745,nm0692180
tt0270053	nm0814716,nm0258784	nm0258784
tt0270054	nm0207477	\N
tt0270055	\N	\N
tt0270056	nm0467252	nm0467252
tt0270057	nm0148096	\N
tt0270058	nm0242658	\N
tt0270059	nm0368530	nm0368530
tt0270060	nm1350985	nm1350985
tt0270061	nm0001316	\N
tt0270062	nm0764816	\N
tt0270063	nm0123815	nm0123815
tt0270064	nm6955979,nm0001316	\N
tt0270065	nm0794012	nm0794012,nm0945521
tt0270066	\N	nm0614395
tt0270067	nm0066264	\N
tt0270068	nm0534098	nm0534098
tt0270069	nm6955979	nm0917282
tt0270070	nm0764816	\N
tt0270071	nm0341185	nm0396207
tt0270072	nm0438319	\N
tt0270073	nm0700830	nm0700830
tt0270074	nm0114980	\N
tt0270075	\N	\N
tt0270076	nm0396207	nm0765104
tt0270077	nm6955979	nm6955979
tt0270078	nm0341001	nm0618062
tt0270079	nm0670794	\N
tt0270080	nm0396207	\N
tt0270081	nm0436367	\N
tt0270082	nm0433267	nm0725006
tt0270083	nm0125304	\N
tt0270084	\N	\N
tt0270085	nm0123815,nm0572561	\N
tt0270086	nm0202035	\N
tt0270087	nm0341185	nm0765104
tt0270088	nm0664639	nm0664639
tt0270089	nm0357143,nm0528480	nm11974114
tt0270090	nm0603422	\N
tt0270091	nm0223049	nm0417714,nm0795664,nm0841918
tt0270092	nm0695262,nm0151274	nm0410870,nm0695262
tt0270093	nm0794485	nm0015284
tt0270095	nm0944521	nm0944521,nm0955550
tt0270096	\N	nm0765104
tt0270097	nm0764816	\N
tt0270098	nm0803838,nm0892538	nm0892538
tt0270099	nm0961921	nm0961921
tt0270100	nm1098685	\N
tt0270101	nm0202035	\N
tt0270102	nm0493894	nm0493894
tt0270103	nm0219004	nm0219004,nm0586167
tt0270104	nm0678283	nm0415983,nm0678283,nm0705757
tt0270105	nm0207477	\N
tt0270107	nm0207477	\N
tt0270108	nm0592885	\N
tt0270109	nm1937878,nm0132686,nm2093456,nm1226534,nm2088902	nm0534174
tt0270110	nm1230490,nm1189647	nm0095696,nm0472343,nm0628453
tt0270111	nm0177680	nm0533882,nm0872487
tt0270112	nm0329679	\N
tt0270113	nm0329679	nm1644550,nm0217808,nm1506921
tt0270114	\N	\N
tt0270115	nm0240988,nm1131844,nm0763464,nm1220346,nm0510240,nm0223543,nm0269375,nm1123662,nm0612163,nm0594959	nm0140902,nm0518711,nm0561095,nm0698969,nm0763464,nm0826543
tt0270116	nm5219648,nm2686640,nm3371733,nm1043715,nm1514941,nm3253801,nm0606393,nm2650680	nm0741299
tt0270117	\N	\N
tt0270118	nm2751735,nm1074694,nm1073628,nm0049125,nm0326171,nm1320154,nm0564786,nm1319795,nm5814418,nm2261083,nm1866351,nm5809017,nm5814410	nm0326171,nm1320154,nm2261083,nm8563264,nm2095064,nm1084204,nm1081628,nm0564786,nm1073628,nm1074694
tt0270119	nm0217974	\N
tt0270120	nm0253582	nm1243431,nm0884137
tt0270121	nm0359928,nm3752287,nm0974850,nm0289977,nm0911802,nm4865995,nm0759806	nm1771704
tt0270122	nm0079559,nm0217974	\N
tt0270123	nm0441472	nm0484890,nm1142065
tt0270124	nm0802885	nm1223306
tt0270125	nm0843660	\N
tt0270126	nm0895914	nm0327964
tt0270127	nm0684226	nm0412867,nm0785998
tt0270128	nm0217974,nm0217762	\N
tt0270129	nm1132078	nm1132043,nm1095974
tt0270130	nm0143824	nm0143824
tt0270131	nm0245104	nm0245104,nm0256467
tt0270132	nm6377019	nm9939289,nm1633091
tt0270133	nm0838599,nm0480583,nm0867185,nm0094953,nm0348948,nm1114354,nm0739168	nm0489794,nm0588099,nm0739168,nm0452917,nm0312404,nm0587367,nm0955026,nm2201783,nm2442858,nm0857857,nm0368525
tt0270134	nm0253582,nm0275113	nm0586035
tt0270135	nm0119316	nm0100091,nm0119316,nm0200077,nm0291361
tt0270136	nm0388338,nm0680517,nm0291125	nm0578459
tt0270137	nm0058266	\N
tt0270138	nm0217974,nm0109870	\N
tt0270140	\N	\N
tt0270141	nm1589674,nm1492842	\N
tt0270142	\N	\N
tt0270143	nm1184891	nm0763126
tt0270144	nm1050537,nm0704100	\N
tt0270145	nm0943494	\N
tt0270146	nm0872124,nm1094373,nm0759806	\N
tt0270147	\N	\N
tt0270148	\N	\N
tt0270149	nm0329679	\N
tt0270150	\N	\N
tt0270151	nm0320193,nm0541063	nm0069762,nm0320193,nm1065728,nm0541063
tt0270152	\N	\N
tt0270153	\N	\N
tt0270154	nm0329679	nm0821208
tt0270155	nm0034997	nm0148763,nm0199858,nm9739696
tt0270156	nm0765559	nm0765559
tt0270157	nm0215244,nm0894152,nm0476712,nm1055444	nm0165227,nm2663492,nm1056331,nm0921652,nm0165282,nm1055444
tt0270158	\N	\N
tt0270159	nm1075619	nm1044463
