tconst	directors	writers
tt3450000	nm4144675	nm5505407
tt3450002	nm5012164	nm5012164,nm6199994
tt3450004	nm6340953	nm6340953,nm6199996
tt3450006	\N	\N
tt3450008	nm3428515	nm3428515
tt3450010	nm4053862	nm4053862
tt3450012	nm3249188	nm3249188
tt3450014	nm4346879,nm6200028	nm6200028,nm4346879
tt3450016	nm0229260	nm0691403
tt3450018	nm6200031,nm4369484	nm6200031,nm4369484
tt3450022	nm6200049	nm6195302,nm6200049
tt3450024	nm6195378,nm6150703	nm6195378,nm6150703
tt3450026	\N	\N
tt3450028	nm6178626	nm6178626
tt3450030	nm0229260	nm0691403
tt3450032	nm2759176	nm2759176
tt3450034	nm2533535	nm2533535
tt3450036	\N	\N
tt3450038	\N	\N
tt3450040	\N	\N
tt3450042	nm0229260	nm0691403
tt3450044	\N	\N
tt3450046	\N	\N
tt3450048	\N	\N
tt3450050	nm5321270	\N
tt3450052	\N	\N
tt3450054	\N	\N
tt3450056	nm1271771	nm0738056,nm0467216
tt3450058	\N	\N
tt3450062	\N	\N
tt3450066	\N	\N
tt3450068	\N	\N
tt3450070	nm6200065	nm6200065
tt3450072	\N	\N
tt3450076	nm0229260	nm0691403
tt3450078	nm0229260,nm0805847	nm0691403
tt3450080	nm0415714	nm0474004
tt3450082	nm5107902	\N
tt3450086	nm1501918	nm1198527
tt3450090	nm6122037	nm6122037
tt3450092	nm2022160,nm6200089,nm2121374,nm7027234,nm6200088	\N
tt3450096	nm0915920	nm0441300,nm0411448,nm0394984,nm0373282,nm0919363,nm0919369,nm7325081
tt3450098	\N	nm1764722,nm4137981,nm0997477,nm0614737,nm7878437,nm1242864
tt3450100	\N	nm1764722,nm4137981,nm0997477,nm0614737,nm7878437,nm1242864
tt3450102	nm5918664,nm4773826,nm2102124,nm4006338,nm3894964,nm4344407,nm4252886,nm4512473,nm2035582	nm4252886,nm4713048,nm0001220,nm4006338,nm1661421,nm3148787,nm5918664,nm4512473,nm4676211
tt3450104	\N	nm1764722,nm4137981,nm0997477,nm0614737,nm7878437,nm1242864
tt3450106	nm6200102	\N
tt3450108	\N	nm1764722,nm0129828,nm8690246,nm4137981,nm0997477,nm0614737,nm7878437,nm1242864
tt3450110	nm4657437	nm4657437
tt3450112	nm6200114	nm6200114
tt3450114	nm0609741	nm0609741
tt3450116	nm1748907	nm1748907,nm0846010
tt3450118	nm1192538	nm1192538
tt3450122	nm3338829	nm3338829
tt3450124	nm0084786	nm0468999,nm0586235
tt3450128	nm0752452,nm0918064	nm0918064
tt3450130	nm0464512	\N
tt3450134	nm2029106	nm2029106,nm2970236
tt3450136	nm6196322	nm6196322
tt3450138	nm5399715,nm1556165,nm0366327	nm1556165,nm5399715,nm0366327
tt3450140	nm0644517	nm0031817
tt3450142	nm3072290,nm0422357	nm4012501,nm4876331,nm2653751
tt3450144	nm3080766	nm3080766,nm6200162
tt3450146	nm1271700	nm1271700
tt3450148	\N	\N
tt3450150	nm3768658,nm2530540,nm1230475,nm1207461	nm8360889,nm0872615,nm0108403,nm1207461,nm3960117,nm0381092,nm12482294,nm4491078,nm1998976,nm1337908,nm0918504,nm1206724
tt3450154	nm3898553	nm3898553
tt3450156	nm0295365,nm0934508	nm0895756
tt3450158	nm3774263	nm3774263
tt3450160	nm2648123	nm2648123
tt3450164	nm5653560	nm6200188
tt3450166	nm2083822	\N
tt3450174	\N	\N
tt3450176	\N	\N
tt3450178	nm2110319	nm2110319
tt3450182	nm5453851	nm5453851,nm5902550
tt3450184	nm6200219	nm6200219
tt3450186	\N	nm0605925
tt3450188	\N	\N
tt3450190	nm6200226	nm6200226
tt3450192	nm6200233	nm4272202,nm4270224
tt3450194	\N	\N
tt3450198	nm2582755	nm0331868,nm3545569,nm2582755
tt3450200	nm0563039	nm0167872
tt3450202	\N	\N
tt3450204	nm2582755	nm0331868,nm3545569,nm2582755
tt3450206	nm2582755	nm0331868,nm3545569,nm2582755
tt3450210	\N	\N
tt3450212	nm3838288	nm3838288
tt3450214	nm2582755	nm0331868,nm3545569,nm2582755
tt3450216	nm3734842	nm0004723
tt3450218	nm3130589	nm3130589
tt3450222	nm2897883	nm2897883,nm6200291
tt3450224	nm3655597	nm3655597
tt3450226	nm1977598	\N
tt3450230	nm2582755	nm0331868,nm3545569,nm2582755
tt3450232	nm5584904	nm5584904
tt3450234	\N	nm0442828
tt3450236	\N	nm0358096
tt3450238	nm2083822	\N
tt3450240	\N	nm0442828
tt3450242	nm12321795,nm5366518,nm4371943	nm5203198
tt3450244	nm2582755	nm0331868,nm3545569,nm2582755
tt3450246	\N	\N
tt3450248	\N	nm11944047
tt3450250	nm2582755	nm0331868,nm3545569,nm2582755
tt3450252	nm0029265	nm0427229,nm0029265
tt3450254	nm2201053	nm5492177,nm0923100,nm6260002,nm0715087
tt3450256	nm2582755	nm0331868,nm3545569,nm2582755
tt3450258	nm5565633	nm5565633
tt3450260	nm0934508,nm0295365	nm0895756
tt3450262	nm6200318	nm6200315,nm6200318
tt3450264	nm4657651	nm3548121
tt3450266	nm2802539	nm4447770
tt3450268	nm2201053	nm1590372,nm0715087,nm5492177,nm6260002
tt3450270	nm0003784	nm4258860
tt3450272	nm1390830	nm3599104,nm4308198,nm1125282,nm1397646
tt3450274	nm0513754	nm3552746,nm1209496
tt3450276	nm6200336	nm6200336
tt3450278	nm0029265	nm0427229,nm0029265
tt3450280	nm3038856	\N
tt3450284	nm2582755	nm0331868,nm3545569,nm2582755
tt3450286	nm1531914	\N
tt3450288	nm1979282,nm1716909	nm0418588,nm5019383,nm1716909,nm1979282
tt3450290	nm2092175	nm0544568
tt3450292	\N	\N
tt3450294	nm4657651	nm5123665
tt3450296	nm1074832	nm6200355,nm1074832
tt3450298	nm0958189	nm0586690
tt3450304	nm0513754	nm3552746,nm1209496
tt3450306	nm0893097	nm4017513,nm6200358,nm0893097
tt3450308	\N	\N
tt3450310	\N	\N
tt3450312	nm3612005	nm3612005
tt3450314	nm6200362	nm6200362
tt3450316	\N	\N
tt3450318	nm3862710	nm3862710
tt3450320	nm5950634	nm5950634
tt3450324	nm1531914	nm1531914
tt3450326	nm6200379	nm6200379
tt3450328	nm1357870	nm1357870
tt3450330	nm4657651	nm5123665
tt3450332	\N	nm2040572
tt3450334	nm2634814	\N
tt3450336	\N	nm2593982
tt3450338	\N	nm2593982
tt3450340	\N	\N
tt3450344	\N	\N
tt3450346	\N	nm2593982
tt3450348	\N	\N
tt3450350	nm6200426	nm6088038,nm6200426
tt3450352	\N	nm2593982
tt3450354	\N	\N
tt3450356	nm6563445	nm1024321,nm1624094,nm0699389,nm6563446
tt3450358	\N	nm2593982
tt3450362	\N	nm2593982
tt3450364	\N	\N
tt3450366	\N	\N
tt3450368	nm1298152,nm8546743,nm0937253	nm4461262,nm6200460
tt3450372	\N	nm2593982
tt3450374	nm4657651	nm5123665
tt3450376	\N	\N
tt3450378	\N	nm2593982
tt3450380	nm1759474	nm3014645,nm1759474
tt3450382	\N	nm2593982
tt3450384	\N	nm2593982
tt3450388	\N	\N
tt3450390	nm1637524,nm1802856	nm1637524
tt3450392	nm3874054	nm3874054
tt3450394	nm6195021	nm6195021
tt3450396	nm4958130,nm4958617,nm6200519	\N
tt3450398	\N	nm2593982
tt3450400	\N	nm2593982
tt3450402	nm3734842	nm0004723
tt3450404	nm0513754	nm3552746,nm1209496
tt3450406	nm4657651	nm3548121
tt3450408	nm0076227	nm1210803,nm1813746
tt3450410	\N	nm2593982
tt3450414	\N	nm1702396,nm1328630,nm3000629,nm0005277,nm0725200,nm1488941
tt3450416	nm2748285	\N
tt3450418	\N	\N
tt3450420	nm6200687	nm6200687
tt3450422	nm6200688	nm6200688
tt3450424	nm1932790	nm5588412,nm5444816,nm5835181,nm5815713,nm1825213,nm1802727,nm5969696,nm6041885
tt3450426	\N	nm2593982
tt3450428	\N	nm2593982
tt3450430	nm2265443	nm2265443,nm6678823
tt3450432	nm0085512	\N
tt3450434	\N	\N
tt3450436	nm3364004	nm4447770
tt3450438	nm0773898	nm0770747,nm0960168
tt3450440	nm6204894,nm1074832	nm6204894
