tconst	directors	writers
tt21550014	nm5047364	\N
tt21550034	nm13274037	\N
tt21550134	nm9823412	nm11286672
tt21550166	nm0472046	nm0472046,nm13912281
tt21550374	\N	\N
tt21550486	\N	\N
tt21550740	nm5047364	\N
tt21550870	nm13274037	\N
tt21551080	\N	nm12511589
tt21551442	\N	\N
tt21551502	\N	\N
tt21551524	nm10497312	nm10497312
tt21551582	\N	\N
tt21551762	\N	\N
tt21552174	\N	\N
tt21552592	nm3202959	\N
tt21552612	\N	\N
tt21552782	nm7959923	\N
tt21553582	\N	\N
tt21553848	nm3205229	nm13912296,nm3205229
tt21553878	\N	\N
tt21554154	\N	\N
tt21554380	\N	\N
tt21554390	nm3534159	nm3533727,nm3534159
tt21554738	\N	\N
tt21555086	\N	\N
tt21555222	nm3202959	\N
tt21555300	\N	\N
tt21555902	nm4817600	nm8890700
tt21556042	nm7269294	\N
tt21557086	nm5132437	nm5132437
tt21557214	nm5047364	\N
tt21557714	\N	\N
tt21557970	nm5364734	nm5364734
tt21558474	\N	\N
tt21558560	nm13363316	nm13363316
tt21558584	\N	\N
tt21558860	\N	\N
tt21558892	\N	\N
tt21559142	nm8805973	\N
tt21559382	\N	\N
