tconst	directors	writers
tt21270000	\N	\N
tt21270002	\N	\N
tt21270004	\N	\N
tt21270006	\N	\N
tt21270008	\N	\N
tt21270010	\N	\N
tt21270012	\N	\N
tt21270014	\N	\N
tt21270016	\N	\N
tt21270018	\N	\N
tt21270020	\N	\N
tt21270022	\N	\N
tt21270024	\N	\N
tt21270026	\N	\N
tt21270028	\N	\N
tt21270030	\N	\N
tt21270032	\N	\N
tt21270034	nm8201469	nm8201469
tt21270036	\N	\N
tt21270038	\N	\N
tt21270040	nm6774388	nm6774388
tt21270042	\N	\N
tt21270044	\N	\N
tt21270048	\N	\N
tt21270050	\N	\N
tt21270052	\N	\N
tt21270054	\N	\N
tt21270056	nm3090925,nm3090922	\N
tt21270058	\N	\N
tt21270060	\N	\N
tt21270062	\N	\N
tt21270064	\N	\N
tt21270066	\N	\N
tt21270068	\N	\N
tt21270070	\N	\N
tt21270072	\N	\N
tt21270074	\N	\N
tt21270076	\N	\N
tt21270078	\N	\N
tt21270080	\N	\N
tt21270082	\N	\N
tt21270084	\N	\N
tt21270086	\N	\N
tt21270088	\N	\N
tt21270090	\N	\N
tt21270092	\N	\N
tt21270094	\N	\N
tt21270096	nm0923571	nm0404480
tt21270098	\N	\N
tt21270100	\N	\N
tt21270102	\N	\N
tt21270104	\N	\N
tt21270106	\N	\N
tt21270108	\N	\N
tt21270110	nm6774388	nm6774388
tt21270112	\N	\N
tt21270114	\N	\N
tt21270116	nm6485982	\N
tt21270118	\N	\N
tt21270120	nm3090925,nm3090922	\N
tt21270122	\N	\N
tt21270124	\N	\N
tt21270126	\N	\N
tt21270130	\N	\N
tt21270132	\N	\N
tt21270134	\N	\N
tt21270138	\N	\N
tt21270140	\N	\N
tt21270142	\N	\N
tt21270144	nm2659876	\N
tt21270146	\N	\N
tt21270148	\N	\N
tt21270150	\N	\N
tt21270152	\N	\N
tt21270154	\N	\N
tt21270156	\N	\N
tt21270158	\N	\N
tt21270160	\N	\N
tt21270162	\N	\N
tt21270164	\N	\N
tt21270166	\N	\N
tt21270168	\N	\N
tt21270170	\N	\N
tt21270172	\N	\N
tt21270176	\N	\N
tt21270178	\N	\N
tt21270180	nm6774388	nm11480989,nm6774388
tt21270182	\N	\N
tt21270184	\N	\N
tt21270186	\N	\N
tt21270188	\N	\N
tt21270190	\N	\N
tt21270192	\N	\N
tt21270194	\N	\N
tt21270196	\N	\N
tt21270198	nm0149703,nm1526911,nm8094849	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm12872622,nm1932068,nm5574646,nm2987572,nm3939966
tt21270200	\N	\N
tt21270202	\N	\N
tt21270204	\N	\N
tt21270206	\N	\N
tt21270208	nm13842674	\N
tt21270210	\N	\N
tt21270212	\N	\N
tt21270214	\N	\N
tt21270216	\N	\N
tt21270218	\N	\N
tt21270220	\N	\N
tt21270222	\N	\N
tt21270224	\N	\N
tt21270226	\N	\N
tt21270228	\N	\N
tt21270230	\N	\N
tt21270232	\N	\N
tt21270234	\N	\N
tt21270236	\N	\N
tt21270238	\N	\N
tt21270240	\N	\N
tt21270242	\N	\N
tt21270244	nm6774388	nm6774388
tt21270246	\N	\N
tt21270248	\N	\N
tt21270252	\N	\N
tt21270254	\N	\N
tt21270256	\N	\N
tt21270258	nm3090922,nm3090925	\N
tt21270260	\N	\N
tt21270262	\N	\N
tt21270264	\N	\N
tt21270266	\N	\N
tt21270268	\N	\N
tt21270270	\N	nm4905519
tt21270272	\N	\N
tt21270274	\N	\N
tt21270276	\N	\N
tt21270278	\N	\N
tt21270280	\N	\N
tt21270282	\N	\N
tt21270284	\N	\N
tt21270286	\N	\N
tt21270288	\N	\N
tt21270290	\N	\N
tt21270292	\N	\N
tt21270294	nm13323724	nm13842691
tt21270296	\N	\N
tt21270298	\N	\N
tt21270300	\N	\N
tt21270304	\N	\N
tt21270306	nm3090925,nm3090922	\N
tt21270308	nm6774388	nm6774388
tt21270310	\N	\N
tt21270312	\N	\N
tt21270314	\N	\N
tt21270318	\N	\N
tt21270320	nm2848796	\N
tt21270322	\N	\N
tt21270324	\N	\N
tt21270326	\N	\N
tt21270328	\N	\N
tt21270330	\N	\N
tt21270332	\N	\N
tt21270334	\N	\N
tt21270336	\N	\N
tt21270340	\N	\N
tt21270342	\N	\N
tt21270344	\N	\N
tt21270346	\N	\N
tt21270348	\N	\N
tt21270350	\N	\N
tt21270352	nm11323838	nm11323838
tt21270354	\N	\N
tt21270356	\N	\N
tt21270358	\N	\N
tt21270360	nm3090925,nm3090922	\N
tt21270362	\N	\N
tt21270364	\N	\N
tt21270366	\N	\N
tt21270368	\N	\N
tt21270370	\N	\N
tt21270372	\N	\N
tt21270376	\N	\N
tt21270378	nm6774388	nm6774388
tt21270380	\N	\N
tt21270382	\N	\N
tt21270386	\N	\N
tt21270388	\N	\N
tt21270390	\N	\N
tt21270392	\N	\N
tt21270394	\N	\N
tt21270396	\N	\N
tt21270398	\N	\N
tt21270400	\N	\N
tt21270402	nm4735619	nm4735619
tt21270404	\N	\N
tt21270406	\N	\N
tt21270408	\N	\N
tt21270410	\N	\N
tt21270412	\N	\N
tt21270414	\N	\N
tt21270416	\N	\N
tt21270418	\N	\N
tt21270420	\N	\N
tt21270422	\N	\N
tt21270424	\N	\N
tt21270426	\N	\N
tt21270430	\N	\N
tt21270432	\N	\N
tt21270434	\N	\N
tt21270436	\N	\N
tt21270438	\N	\N
tt21270440	\N	\N
tt21270442	\N	\N
tt21270444	\N	\N
tt21270446	\N	\N
tt21270448	\N	\N
tt21270450	\N	\N
tt21270454	\N	\N
tt21270456	\N	\N
tt21270458	\N	\N
tt21270460	\N	\N
tt21270462	\N	\N
tt21270466	\N	\N
tt21270468	nm6774388	nm6774388
tt21270470	\N	\N
tt21270472	\N	\N
tt21270474	\N	\N
tt21270476	\N	\N
tt21270478	\N	\N
tt21270480	\N	\N
tt21270482	\N	\N
tt21270484	\N	\N
tt21270486	\N	\N
tt21270488	nm13842726	nm13842726
tt21270490	\N	\N
tt21270492	\N	\N
tt21270494	\N	\N
tt21270496	\N	\N
tt21270498	\N	\N
tt21270500	\N	\N
tt21270502	\N	\N
tt21270504	nm2772008	nm12655843
tt21270506	\N	\N
tt21270508	\N	\N
tt21270510	\N	\N
tt21270512	\N	\N
tt21270514	\N	\N
tt21270516	\N	\N
tt21270518	\N	\N
tt21270520	\N	\N
tt21270522	\N	\N
tt21270524	\N	\N
tt21270526	\N	\N
tt21270528	\N	\N
tt21270532	\N	\N
tt21270534	\N	\N
tt21270536	\N	\N
tt21270538	nm6774388	nm6774388
tt21270540	nm9009521	\N
tt21270542	\N	\N
tt21270544	\N	\N
tt21270546	\N	\N
tt21270548	\N	\N
tt21270550	\N	\N
tt21270552	\N	\N
tt21270554	\N	\N
tt21270556	\N	\N
tt21270558	\N	\N
tt21270560	\N	\N
tt21270562	\N	\N
tt21270564	\N	\N
tt21270566	\N	\N
tt21270568	\N	\N
tt21270570	\N	\N
tt21270572	\N	\N
tt21270574	\N	\N
tt21270576	\N	\N
tt21270578	\N	\N
tt21270580	\N	\N
tt21270582	\N	\N
tt21270584	\N	\N
tt21270586	\N	\N
tt21270588	\N	\N
tt21270590	\N	\N
tt21270594	nm12047358,nm12047359	\N
tt21270596	\N	\N
tt21270598	\N	\N
tt21270600	\N	\N
tt21270602	\N	\N
tt21270604	\N	\N
tt21270606	\N	\N
tt21270608	\N	\N
tt21270610	\N	\N
tt21270612	nm6774388	nm6774388
tt21270614	\N	\N
tt21270616	\N	\N
tt21270618	\N	\N
tt21270622	\N	\N
tt21270624	\N	\N
tt21270628	\N	\N
tt21270630	\N	\N
tt21270632	\N	\N
tt21270634	\N	\N
tt21270636	\N	\N
tt21270638	\N	\N
tt21270640	\N	\N
tt21270642	\N	\N
tt21270644	nm6997968	\N
tt21270646	\N	\N
tt21270648	\N	\N
tt21270650	\N	\N
tt21270652	\N	\N
tt21270654	\N	\N
tt21270656	\N	\N
tt21270658	\N	\N
tt21270660	\N	\N
tt21270662	\N	\N
tt21270664	\N	\N
tt21270666	\N	\N
tt21270670	nm6774388	nm6774388
tt21270672	\N	\N
tt21270674	nm13842765	nm13842765
tt21270676	nm6774388	nm6774388
tt21270678	\N	\N
tt21270682	\N	\N
tt21270684	\N	\N
tt21270686	\N	\N
tt21270688	\N	\N
tt21270690	\N	\N
tt21270692	\N	\N
tt21270694	\N	\N
tt21270696	\N	\N
tt21270700	\N	\N
tt21270702	\N	\N
tt21270704	\N	\N
tt21270706	\N	\N
tt21270708	\N	\N
tt21270710	\N	\N
tt21270712	nm6774388	nm6774388
