tconst	directors	writers
tt0280000	nm0849587	nm0479965,nm0639682,nm1347502
tt0280001	nm1087796	nm0327959
tt0280002	\N	\N
tt0280003	nm0024908	\N
tt0280004	\N	\N
tt0280005	nm1136206,nm0237927,nm0492129	nm0492129
tt0280006	nm0143007	nm0344171
tt0280007	nm0054538	nm0054538
tt0280008	nm0340321	nm0340321,nm0834529
tt0280009	nm0315899	\N
tt0280010	nm0315899	\N
tt0280011	nm0187671	nm0305582,nm0747739
tt0280012	nm0522332	nm0406861,nm0103321
tt0280013	nm0024908	\N
tt0280014	nm0244519	nm0244519,nm0311063
tt0280015	nm0803112	nm0119653,nm0803112
tt0280016	nm0838432	\N
tt0280017	nm0104132	\N
tt0280018	nm0104132	\N
tt0280019	nm0104132	\N
tt0280020	nm0104132	\N
tt0280021	nm0104132	\N
tt0280022	nm0104132	\N
tt0280023	nm0104132	\N
tt0280024	nm0104132	\N
tt0280025	nm0104132	\N
tt0280026	nm0104132	\N
tt0280027	nm0104132	\N
tt0280028	nm0435460	nm0120470
tt0280029	nm0220320	nm0678315
tt0280030	nm1180460,nm0177015	nm0558721,nm0188349,nm0057381
tt0280031	nm0219004	nm0219004
tt0280032	nm0720586	nm0553323,nm0720586
tt0280033	\N	\N
tt0280034	nm0002315	nm0002315
tt0280035	nm0001348	\N
tt0280036	nm0433657	nm0043721
tt0280037	\N	\N
tt0280038	nm0465177	nm0759976
tt0280039	nm0815638	nm0538056
tt0280040	nm0310307	\N
tt0280041	nm1177704	nm0846969,nm2242949,nm4268289,nm4638324,nm1874637
tt0280042	nm0297502	nm0297502
tt0280043	nm0246489	nm0246489
tt0280044	nm0435460	nm0229235,nm0435460
tt0280045	nm0049838	nm0049838,nm0369702
tt0280046	nm0120759,nm0539950,nm0459110,nm0953055,nm0691194,nm1070845,nm0005116,nm0504824,nm0001129	\N
tt0280047	\N	nm1298604,nm0411517
tt0280048	nm0710577	nm0329716,nm1297144
tt0280049	nm0610702	nm0137573
tt0280050	nm0019282	nm0019282
tt0280051	nm0471837	nm0380748,nm0913703,nm0471837
tt0280052	nm0187671	nm0747739
tt0280053	\N	\N
tt0280054	nm0815638	nm0479514
tt0280055	nm0708422	\N
tt0280056	nm0774913	nm0881610
tt0280057	nm0862367	nm0862367
tt0280058	nm0187671	nm0305582,nm0747739
tt0280059	nm0218039	\N
tt0280060	nm0356660	nm0356660
tt0280061	nm0109449	nm0340321,nm0919140
tt0280062	nm0619764	nm0352032,nm0619764,nm0757280
tt0280063	\N	\N
tt0280064	\N	nm1557854,nm1547748,nm1372212
tt0280065	nm0417054	nm2000886,nm0926357
tt0280066	nm0463993	nm0463993
tt0280067	nm0256189	\N
tt0280068	nm0079530	nm0079530,nm0813163
tt0280069	nm0196797	nm0196797,nm0588099,nm0599170,nm0723032
tt0280070	nm0415007	nm0415007
tt0280071	nm0217035	nm0649650,nm0757667
tt0280072	nm0217035	nm0273348,nm0327606
tt0280073	nm0378890	nm0188502
tt0280074	nm0247678	nm2027926,nm3373790
tt0280075	nm0311065	nm0194745,nm0311065,nm0547442
tt0280076	\N	\N
tt0280077	nm0461328	nm0406585
tt0280078	nm0759232	\N
tt0280079	nm1149074	nm1149074
tt0280080	nm0024908	\N
tt0280081	nm0603217	\N
tt0280082	nm0081373	nm0855599
tt0280083	nm0788805	\N
tt0280084	\N	\N
tt0280085	nm0351411	nm0876561
tt0280086	nm0151303	nm0151303
tt0280087	nm0464398	nm0082886,nm0109523,nm0361468,nm0464398,nm6502238
tt0280088	\N	\N
tt0280089	nm0667863,nm0904218	nm0667863
tt0280090	nm0650375	nm0650375,nm0687033
tt0280091	nm0856293	nm0360113
tt0280092	nm0842611	\N
tt0280093	nm0838432	\N
tt0280094	nm0216381	nm0100252,nm0216381,nm0231602
tt0280095	nm0562446	nm0562446
tt0280096	nm0037575	nm0037575
tt0280097	nm0331290	nm0502643
tt0280098	\N	\N
tt0280099	nm1007906	nm1007906
tt0280100	nm0024908	\N
tt0280101	nm0259499	nm0259499,nm0960106
tt0280102	nm0782852	\N
tt0280103	\N	\N
tt0280104	nm0960375	nm0960106
tt0280105	nm1000159	nm0724255,nm0018311
tt0280106	nm0510911	nm0510911
tt0280107	nm0528754	\N
tt0280108	\N	\N
tt0280109	nm0859735	nm0765683,nm0859735
tt0280110	nm0361441	nm0007186
tt0280111	nm0768422	nm0447158,nm0768422
tt0280112	nm0555005	nm0025874
tt0280113	nm0014055	nm0033469
tt0280114	nm0334775	nm0334775,nm0699536
tt0280115	nm0187671,nm0548071	nm0350947,nm0747739
tt0280116	\N	\N
tt0280117	nm0884299	\N
tt0280118	nm0050048	nm0050048,nm0747739
tt0280119	nm0941178	\N
tt0280120	nm0361441	nm0909522
tt0280121	nm0776912	nm0776912
tt0280122	nm0622051	\N
tt0280123	nm1074748,nm1291225,nm1301264	nm0304531,nm0716658,nm0121402,nm0860918,nm0199154
tt0280124	nm0895321	nm0895321
