tconst	directors	writers
tt6350000	\N	nm0068589,nm0068347
tt6350002	\N	nm0068589,nm0068347
tt6350004	\N	nm0068589,nm0068347
tt6350006	\N	nm0068589,nm0068347
tt6350008	\N	nm0068589,nm0068347
tt6350010	\N	nm0068589,nm0068347
tt6350012	\N	nm0068589,nm0068347
tt6350014	\N	nm0068589,nm0068347
tt6350016	\N	nm0068589,nm0068347
tt6350018	\N	nm0068589,nm0068347
tt6350020	\N	nm0068589,nm0068347
tt6350022	\N	nm0068589,nm0068347
tt6350024	\N	nm0068589,nm0068347
tt6350026	\N	nm0068589,nm0068347
tt6350028	\N	nm0068589,nm0068347
tt6350030	\N	nm0068589,nm0068347
tt6350032	\N	nm0068589,nm0068347
tt6350034	\N	nm0068589,nm0068347
tt6350036	\N	nm0068589,nm0068347
tt6350038	\N	\N
tt6350040	nm0832165	\N
tt6350042	nm1165315	\N
tt6350044	nm8331592	nm8331592
tt6350046	\N	\N
tt6350048	\N	\N
tt6350050	\N	\N
tt6350052	\N	\N
tt6350054	nm0223688	nm2272109,nm1001621,nm3374576
tt6350056	\N	\N
tt6350058	nm8824861,nm6919284	nm2339191,nm5215232
tt6350062	nm0150233	nm0150233
tt6350064	\N	\N
tt6350066	\N	\N
tt6350068	\N	\N
tt6350070	\N	nm1105358,nm1545348
tt6350072	nm8656707	\N
tt6350074	nm8656713	nm8656713
tt6350076	nm0268051	nm0268051
tt6350078	nm7267174	nm8656718
tt6350080	nm0751978	\N
tt6350082	\N	\N
tt6350084	nm0048978	\N
tt6350086	\N	\N
tt6350088	\N	\N
tt6350090	nm0565214	\N
tt6350092	nm0760523	nm3087416,nm0291449,nm3374680,nm8656731,nm0760523,nm2891571
tt6350094	nm2671677	nm0839917
tt6350096	nm3915338	nm3915338
tt6350098	\N	nm1769524
tt6350100	\N	nm1769524
tt6350102	\N	nm1769524
tt6350104	\N	nm1769524
tt6350106	\N	nm1769524
tt6350108	\N	nm1769524
tt6350110	nm2191319	nm4865494,nm4101006,nm4311704,nm7098517
tt6350112	\N	nm1769524
tt6350114	\N	nm1769524
tt6350116	nm8656737,nm0687523	nm5687511
tt6350118	\N	nm1769524
tt6350120	nm0020039	\N
tt6350122	\N	nm3934374
tt6350124	nm8656740	nm8656739
tt6350126	nm7238471	nm7238471
tt6350128	nm7179490	nm7179490
tt6350130	\N	\N
tt6350132	nm4707654	nm4707654
tt6350134	nm2019607	nm2877280
tt6350136	nm8629842	nm8629843
tt6350138	nm8324108	\N
tt6350144	nm2019607	nm2877280
tt6350146	nm4970473	nm4970473
tt6350148	nm0266335	nm0266335
tt6350150	nm1939891	\N
tt6350154	nm7466522,nm1988856	nm7466522
tt6350156	\N	\N
tt6350158	\N	\N
tt6350168	\N	\N
tt6350172	nm8636857	nm8636859
tt6350174	\N	\N
tt6350180	nm3233002	nm4862707
tt6350196	nm3383261,nm2448539,nm2070065	nm8656808,nm5019383,nm2070065
tt6350198	nm0456517,nm1988856	nm0456517
