tconst	directors	writers
tt12780000	\N	\N
tt12780002	nm2933323,nm3783046	nm11767037
tt12780006	\N	\N
tt12780008	nm1561215	nm1041791
tt12780012	nm5493505	nm5493505,nm11767041
tt12780016	nm2830785	nm0949726
tt12780018	nm1898220	nm7730720
tt12780020	nm11694545	nm10983290,nm11031294,nm11694545
tt12780022	\N	\N
tt12780024	\N	\N
tt12780026	nm9231943,nm7234041	nm9231943
tt12780028	\N	\N
tt12780030	\N	\N
tt12780032	nm1745933	nm1745933,nm5055545
tt12780034	nm3772101	nm11767059,nm3772101
tt12780036	nm1745933	nm1745933,nm5055545
tt12780038	\N	\N
tt12780040	nm1745933	nm1745933,nm5055545
tt12780042	\N	\N
tt12780046	\N	\N
tt12780048	\N	\N
tt12780050	\N	\N
tt12780052	\N	\N
tt12780054	\N	\N
tt12780056	\N	\N
tt12780058	\N	\N
tt12780060	\N	\N
tt12780062	nm0153068	\N
tt12780064	nm1561215	nm1041791
tt12780068	nm4482186	nm4482186
tt12780070	\N	\N
tt12780072	\N	\N
tt12780074	\N	nm11767062
tt12780076	nm1561215	nm1041791
tt12780078	nm11008605	nm11008605
tt12780080	\N	\N
tt12780082	\N	\N
tt12780084	\N	\N
tt12780086	nm1561215	nm1041791
tt12780088	\N	\N
tt12780090	\N	\N
tt12780094	\N	nm3089747
tt12780096	nm11767023,nm1020267,nm11767022	\N
tt12780098	\N	\N
tt12780100	\N	\N
tt12780102	\N	\N
tt12780104	\N	\N
tt12780106	\N	\N
tt12780108	\N	\N
tt12780110	\N	nm3457720
tt12780112	\N	\N
tt12780114	nm9636525	\N
tt12780116	nm1559043	nm2410477,nm1559043
tt12780120	nm1561215	nm1041791
tt12780122	nm1561215	nm1041791
tt12780124	\N	\N
tt12780126	\N	\N
tt12780128	nm11766963	nm11766963
tt12780132	\N	\N
tt12780134	nm2807611,nm2808594	nm2807611
tt12780136	nm2815089	nm2815089
tt12780140	\N	\N
tt12780142	\N	\N
tt12780144	\N	nm3186606,nm0920229
tt12780146	nm11766963	nm11766963
tt12780148	nm11767148	nm11767151,nm11767150,nm11767148,nm3929724,nm11767149
tt12780150	nm2815089	nm2815089
tt12780154	nm2815089	nm2815089
tt12780156	nm1559043	nm7558047,nm1559043
tt12780158	\N	\N
tt12780160	\N	\N
tt12780162	nm3623290	\N
tt12780166	nm5638128	nm4199462
tt12780168	\N	nm9297010
tt12780170	nm6079081	nm6079081
tt12780172	\N	\N
tt12780174	\N	nm9297010
tt12780176	\N	\N
tt12780178	\N	\N
tt12780180	\N	\N
tt12780182	\N	\N
tt12780184	\N	\N
