tconst	directors	writers
tt4280000	nm0582146	nm0246959,nm0456782
tt4280002	nm0509966	nm0117445
tt4280004	nm0509966	nm0117445
tt4280006	nm4486411	nm4486411,nm6700856
tt4280008	\N	\N
tt4280010	\N	\N
tt4280012	nm2326632	nm0939147
tt4280016	nm5725304	nm8387761
tt4280018	\N	nm0167657,nm2136937,nm6978222
tt4280020	\N	\N
tt4280024	\N	\N
tt4280026	nm5725304	\N
tt4280030	nm6603916	nm6978240,nm6603916
tt4280032	nm1293867,nm2414786	nm2896481,nm1293867,nm1415124,nm3406426,nm2504026
tt4280036	nm5635696	nm5935839,nm5635696
tt4280038	nm3848724	nm5052587,nm3848724
tt4280040	nm6603916	nm6603916
tt4280042	nm3782463	\N
tt4280046	nm5932375	nm5932375
tt4280050	nm6821784,nm6676366	nm6821784
tt4280052	nm2750555	nm2750555
tt4280054	nm1474484	nm3395609
tt4280056	nm0343185	nm0350515,nm3371117,nm0826091
tt4280058	nm2759176	nm2759176,nm6044981
tt4280060	nm6838593	nm6838593
tt4280062	nm2204800	nm6661268,nm1094877,nm0051529,nm2146302,nm1309362,nm0169225,nm5521826,nm1096778,nm5802360,nm2858338,nm5749637,nm1391635,nm5875387,nm5232541,nm5802357
tt4280068	\N	nm2302582,nm4329054,nm4479969,nm4479696,nm3922054,nm2081175,nm4276856
tt4280076	\N	nm0941911
tt4280078	\N	nm0941911
tt4280080	\N	nm0941911
tt4280082	\N	nm0941911
tt4280084	\N	nm0941911
tt4280086	\N	nm0941911
tt4280088	\N	\N
tt4280090	\N	nm0941911
tt4280092	\N	nm0941911
tt4280094	nm0562556	nm0562556
tt4280096	\N	nm0941911
tt4280098	\N	nm0941911
tt4280100	\N	\N
tt4280102	nm6978524	nm6978524
tt4280104	nm0175928	\N
tt4280106	nm0175928	\N
tt4280108	nm0175928	\N
tt4280110	nm0175928	\N
tt4280112	\N	\N
tt4280114	nm0058937	\N
tt4280116	nm0175928	\N
tt4280118	nm1408290	nm0996693,nm0866801,nm0925872
tt4280120	nm0175928	\N
tt4280122	nm0175928	\N
tt4280124	nm0175928	\N
tt4280126	nm0175928	\N
tt4280128	nm0175928	\N
tt4280130	\N	\N
tt4280134	\N	nm0315383
tt4280136	\N	\N
tt4280138	nm1948237	nm1044466
tt4280140	nm6978546	nm6978546
tt4280142	\N	\N
tt4280144	\N	\N
tt4280146	\N	nm5138243
tt4280148	\N	\N
tt4280150	\N	\N
tt4280152	\N	\N
tt4280154	\N	\N
tt4280156	\N	nm5138243
tt4280158	\N	nm6272220
tt4280160	\N	\N
tt4280162	nm6978553	nm6978556
tt4280164	nm0388637	\N
tt4280166	\N	\N
tt4280168	nm0425166	nm1431618,nm0866801,nm0925872
tt4280170	nm2334765	nm2334765
tt4280174	nm0454660	nm1906042,nm2914092,nm1317704,nm1318184,nm1501030,nm3846408,nm1510062,nm0383492,nm0428656,nm2385671,nm1334502,nm5050824,nm0584427,nm6004139,nm3653190,nm4483652,nm4876328,nm5098521,nm4200503,nm5625020,nm0751990,nm2227704,nm3289293,nm3965483
tt4280178	\N	\N
tt4280180	nm6978562	nm6978576
tt4280184	nm5521127	nm5521127
tt4280186	\N	\N
tt4280188	nm1553654	nm1553654,nm6946105
tt4280190	nm0425166	nm0191612,nm0866801,nm0925872
tt4280192	nm1594129	nm1594129
tt4280194	\N	\N
tt4280196	nm0928742	\N
tt4280198	nm2315013	nm2315013
tt4280200	\N	\N
tt4280202	nm10426225	\N
tt4280204	nm0928742	\N
tt4280206	\N	\N
tt4280208	nm10426225	\N
tt4280210	\N	\N
tt4280212	nm1361129	nm1361129,nm6978605
tt4280214	nm10426225	\N
tt4280216	nm2203842,nm0335120	\N
tt4280218	nm3928643	nm6970920,nm4650912,nm3996056
tt4280220	nm10426225	\N
tt4280222	nm10426225	\N
tt4280224	nm0928742	\N
tt4280226	\N	\N
tt4280228	nm10426225	\N
tt4280230	nm1397171,nm1945217,nm6978613,nm2033855	nm1397171,nm2334765,nm2033855
tt4280232	nm10426225	\N
tt4280234	nm1321187	nm1321187
tt4280236	nm10426225	\N
tt4280238	nm1771598	nm2828049,nm5195233
tt4280240	nm1618147	nm0000041,nm0838572,nm1737449
tt4280244	\N	\N
tt4280246	nm2203842,nm0335120	\N
tt4280248	nm10426225	\N
tt4280250	nm0613981	nm7117287
tt4280252	nm10426225	\N
tt4280254	nm0928742	\N
tt4280256	\N	\N
tt4280258	nm10426225	\N
tt4280262	nm10426225	\N
tt4280264	\N	\N
tt4280266	nm0928742	\N
tt4280268	nm10426225	\N
tt4280270	\N	\N
tt4280272	nm10426225	\N
tt4280274	nm10426225	\N
tt4280276	nm3486117	nm3890517,nm4650912,nm6970920
tt4280278	nm10426225	\N
tt4280280	nm0517777	\N
tt4280282	nm10426225	\N
tt4280284	\N	\N
tt4280286	nm10426225	\N
tt4280288	\N	\N
tt4280290	nm10426225	\N
tt4280292	nm3142738,nm6382707	\N
tt4280294	\N	\N
tt4280296	nm10426225	\N
tt4280298	nm10426225	\N
tt4280302	nm10426225	\N
tt4280304	\N	\N
tt4280306	nm1228864,nm1321187	nm1321187,nm1228864
tt4280308	nm10426225	\N
tt4280310	nm1618147	nm0000041,nm0838572
tt4280312	\N	\N
tt4280314	nm10426225	\N
tt4280316	\N	\N
tt4280318	nm10426225	\N
tt4280322	\N	\N
tt4280324	\N	\N
tt4280326	nm4718657	nm0081907,nm4718657,nm0657922,nm1834352,nm1338629,nm7057786
tt4280328	nm10426225	\N
tt4280330	\N	\N
tt4280332	\N	\N
tt4280334	\N	\N
tt4280336	nm0003879	nm5620427,nm5046155,nm1452941,nm2164962,nm2329330
tt4280338	nm1321187	nm1321187
tt4280340	nm0003879	nm4077677,nm5046155,nm1452941,nm2164962,nm2329330
tt4280342	\N	\N
tt4280344	\N	\N
tt4280346	nm6264147	nm6264147
tt4280348	\N	\N
tt4280350	nm6978654	nm6978654
tt4280352	nm3005544	nm3005544
tt4280354	nm3885878	nm3885878
tt4280360	nm0165866	nm5709835
tt4280362	nm1116606	nm1193010
tt4280364	nm5158268	nm0475810
tt4280368	\N	\N
tt4280370	\N	\N
tt4280372	nm1116606	nm1090612
tt4280374	nm0165866	nm2960552
tt4280378	\N	\N
tt4280380	nm9177887	\N
tt4280382	nm3743794	\N
tt4280386	\N	\N
tt4280388	\N	\N
tt4280390	\N	\N
tt4280392	\N	\N
tt4280394	nm0116254	nm0155009,nm0527852,nm0116254,nm2068796
tt4280398	\N	\N
tt4280400	nm0034932,nm5019071	nm0667494,nm6978743
tt4280402	nm4397693	nm6978746,nm6978747,nm6978745
tt4280404	nm6978753	nm13139277,nm9879574
tt4280406	nm7017525	nm11574553,nm11574555,nm7017525,nm11574554
tt4280408	nm0829985	nm0068074,nm0591517,nm0446926,nm0068347,nm0068589
tt4280410	nm4213174	nm4213174
tt4280412	nm2754371,nm3659553	nm3659553
tt4280414	nm0789479	nm0068074,nm0591517,nm0103397,nm0068347,nm0068589
tt4280416	nm0789479	nm0068074,nm0591517,nm0990072,nm0068347,nm0068589
tt4280418	nm2338464	nm2791714,nm2162921
tt4280420	nm0286394	\N
tt4280422	nm1231305	nm1313066,nm1982971
tt4280424	nm4213174	nm4213174
tt4280428	nm1231305	nm1313066,nm1982971
tt4280430	nm0175428	nm2605642
tt4280432	nm1231305	nm1313066,nm1982971
tt4280434	\N	nm6502056
tt4280436	nm6978798,nm6978804	nm6978804,nm6978798
tt4280438	nm2483588	\N
tt4280440	nm1231305	\N
tt4280442	nm6978807	\N
tt4280444	nm6978812	\N
tt4280446	nm1231305	\N
tt4280448	\N	\N
tt4280450	nm1231305	\N
tt4280452	\N	\N
tt4280454	nm6219175	nm6219175
tt4280456	nm1330106	\N
tt4280458	nm6176229	nm6176229
tt4280460	\N	\N
tt4280462	nm1697017,nm2160000	nm2160000
tt4280464	nm2058804	nm1298630
tt4280466	nm2650265	nm2650265
tt4280468	nm6730383	nm6730383
tt4280470	nm5391853	nm5391853
tt4280472	nm2313528	nm1641753
tt4280474	\N	\N
tt4280476	nm0724436	\N
tt4280480	nm0383510	\N
