tconst	directors	writers
tt3610000	nm1152179	\N
tt3610002	nm0070867	\N
tt3610004	nm1152179	\N
tt3610006	nm1152179	\N
tt3610008	nm1152179	\N
tt3610010	nm2083822	\N
tt3610012	nm2083822	\N
tt3610014	nm2083822	\N
tt3610016	nm0252048	nm0252048,nm6371874
tt3610018	nm2083822	\N
tt3610020	nm2083822	\N
tt3610022	nm2292980	\N
tt3610024	nm4679921	nm6371886,nm6371885,nm6371888,nm6371887,nm4679921
tt3610026	\N	nm1757231,nm1754551,nm1754562
tt3610028	\N	nm3198863
tt3610030	\N	nm3198863
tt3610032	\N	nm3198863
tt3610034	\N	nm3198863
tt3610036	\N	\N
tt3610038	\N	\N
tt3610042	\N	\N
tt3610044	\N	\N
tt3610046	nm4777349	nm5118557
tt3610048	\N	\N
tt3610050	nm5487785	\N
tt3610054	nm4594747	nm4594747,nm4594598,nm4594778
tt3610056	nm6371939	\N
tt3610058	\N	\N
tt3610060	nm4187627,nm1456585	nm4187627
tt3610062	nm2241147	nm2241147
tt3610064	nm11508287,nm1326062	nm0007657,nm3390426,nm2831294,nm3040347,nm1654219,nm2839704,nm0407074,nm3061215
tt3610066	nm0132858	nm3204989
tt3610068	nm4381076	nm6314174,nm4381076
tt3610070	nm11508287,nm1107016	nm0007657,nm1654219,nm0407074,nm2321796,nm2853495,nm3061215,nm2969367
tt3610072	nm6369999,nm6369997	nm6369999,nm6369997
tt3610074	nm0273208,nm11508287	nm0007657,nm3390426,nm1654219,nm2839704,nm0407074,nm3061215
tt3610076	nm1048440,nm11508287	nm0007657,nm3390426,nm1654219,nm2839704,nm0407074,nm3061215
tt3610078	nm0273208,nm11508287	nm0007657,nm3390426,nm1654219,nm2839704,nm0407074,nm3061215
tt3610080	nm1107016,nm11508287	nm0007657,nm3040347,nm1654219,nm0407074,nm2321796,nm2853495,nm3061215,nm2969367
tt3610082	nm1326062,nm1048440,nm11508287	nm0007657,nm1654219,nm0407074,nm2321796,nm2853495,nm3061215,nm2969367
tt3610084	nm11508287,nm0273208	nm0007657,nm3390426,nm2831294,nm3040347,nm1654219,nm2839704,nm0407074,nm2853495,nm3061215,nm2969367
tt3610086	nm1107016,nm11508287	nm0007657,nm1654219,nm0407074,nm2853495,nm3061215,nm2969367
tt3610088	nm0273208,nm1416305,nm11508287	nm0007657,nm3390426,nm3040347,nm1654219,nm2839704,nm0407074,nm2321796,nm3061215,nm2969367
tt3610090	nm1048440,nm11508287	nm0007657,nm3390426,nm3040347,nm1654219,nm2839704,nm0407074,nm2321796,nm3061215,nm2969367
tt3610092	nm1048440,nm11508287	nm0007657,nm1654219,nm0407074,nm2321796,nm2853495,nm3061215,nm2969367
tt3610094	nm6372002,nm6372001	nm6372002,nm6372001
tt3610096	nm0360477	nm0360477
tt3610098	\N	\N
tt3610100	nm0051572	nm0051572,nm2693095
tt3610102	nm0422357,nm3072290	nm4012501,nm4876331,nm2653751
tt3610104	nm6372014	nm6372014
tt3610108	nm4473366	\N
tt3610110	nm0076227	nm0557079,nm1210803,nm1813746
tt3610112	nm0076227	nm0557079,nm1210803,nm1813746
tt3610114	nm0076227	nm0557079,nm1210803,nm1813746
tt3610116	nm0076227	nm0557079,nm1210803,nm1813746
tt3610118	\N	\N
tt3610120	nm0076227	nm0557079,nm1210803,nm1813746
tt3610122	nm0462046	nm0559518,nm0855381,nm0866742
tt3610124	\N	\N
tt3610126	nm0462046	nm0559518,nm0855381,nm0959983
tt3610128	nm2546669	nm2546669,nm3096041
tt3610130	\N	\N
tt3610132	\N	\N
tt3610134	\N	\N
tt3610136	\N	\N
tt3610138	nm0462046	nm0559518,nm0794518,nm0855381
tt3610140	nm4209533	nm4209533
tt3610142	nm0462046	nm0559518,nm0855381
tt3610144	nm0462046	nm0559518,nm0855381
tt3610146	nm0644368	\N
tt3610148	nm2539316	nm2539316
tt3610150	nm0139018	\N
tt3610152	nm0139018	\N
tt3610154	nm0139018	\N
tt3610156	nm0139018	\N
tt3610158	nm0139018	\N
tt3610160	\N	\N
tt3610162	\N	\N
tt3610164	\N	\N
tt3610166	\N	\N
tt3610168	\N	\N
tt3610170	\N	\N
tt3610172	nm6372078	\N
tt3610176	\N	\N
tt3610180	\N	nm1649016
tt3610188	nm4441366	nm4441366,nm3730891
tt3610190	nm3541376,nm4173175	nm0054923,nm1114104
tt3610198	nm1760751	nm1760751
tt3610200	\N	\N
tt3610202	\N	nm0856106
tt3610204	nm6372140	\N
tt3610208	nm1760778	nm6372150
tt3610210	\N	\N
tt3610214	\N	\N
tt3610216	\N	\N
tt3610218	\N	\N
tt3610222	nm3013801	nm3013801
tt3610228	\N	nm1860711,nm11593151
tt3610230	\N	\N
tt3610232	nm0400423,nm1547501,nm2775702	nm0532235,nm0963341,nm0963392,nm5657347,nm1297380,nm0881244,nm1822644,nm3334506
tt3610234	\N	\N
tt3610236	nm0336296,nm1205514,nm0400423,nm1547501	nm0532235,nm0963341,nm0963392,nm0891551,nm5657347,nm1297380,nm0881244,nm2692147,nm1822644,nm3334506
tt3610238	\N	\N
tt3610240	nm4013089	nm4013089
tt3610242	nm0689245	nm2058872,nm1313440,nm3660527
tt3610244	nm6372202,nm5950031	nm6372202
tt3610246	nm0594177	nm0594177,nm0958454
tt3610248	nm6372207	nm6372208,nm7851849,nm6406174
tt3610250	nm1599491,nm0801037,nm2218470	nm2996960
tt3610252	nm0852123	nm1096691,nm1326421,nm1789524
tt3610256	nm0852123	nm5526105,nm1326421,nm1789524
tt3610258	nm0852123	nm5526105,nm1326421,nm1789524
tt3610260	\N	\N
tt3610264	nm1860617,nm0706422	\N
tt3610268	nm0852123	nm0828701,nm1326421,nm1789524
tt3610272	\N	\N
tt3610274	\N	\N
tt3610276	\N	\N
tt3610278	\N	nm1326421,nm1103739
tt3610280	nm0005590,nm1061853,nm0325369	\N
tt3610282	\N	\N
tt3610284	nm2539316	nm1227831
tt3610288	\N	\N
tt3610290	nm6372235	\N
