tconst	directors	writers
tt8430000	nm0896874,nm2280075	nm0896874
tt8430002	nm2280075,nm0896874	nm0896874
tt8430004	nm0896874,nm2280075	nm0896874
tt8430006	nm2280075,nm0896874	nm0896874
tt8430008	nm6683857	nm6683857
tt8430010	\N	nm4525702
tt8430012	nm0355961	nm0148223,nm1206428,nm1221966
tt8430016	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430018	nm3767113	nm3767113
tt8430020	nm4428567	\N
tt8430024	nm1283240	nm0718107,nm3771510,nm1244812,nm7420087,nm2103526,nm2904484
tt8430026	nm8301797	nm8301797
tt8430028	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430030	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430032	nm0640964	nm0697676,nm1363554,nm1907245,nm3659345,nm6984474,nm9985720
tt8430034	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430036	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430038	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430040	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430042	nm0585086	nm7547254,nm2591926
tt8430044	nm0419865	nm0918375
tt8430046	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430048	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430050	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430052	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430054	nm1853542	nm1853542,nm13091807
tt8430056	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430058	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430060	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430062	nm8599753,nm0100189,nm4187675,nm9846055	nm3235332,nm0692108,nm9822173,nm3269908,nm3400839,nm3411582,nm3412301,nm3410647,nm3285128
tt8430064	\N	\N
tt8430066	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430068	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430070	nm9860555,nm9846056,nm8522504	\N
tt8430072	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430074	nm1421562	nm1424266,nm1418737,nm1420936,nm0602623
tt8430076	nm3358747	\N
tt8430080	nm2536106	nm5749553,nm4534391,nm2536106
tt8430082	\N	\N
tt8430084	nm3358747	\N
tt8430086	nm2536106	nm5749553,nm4534391,nm2536106
tt8430088	nm1274433	\N
tt8430090	nm2536106	nm5749553,nm4534391,nm2536106
tt8430092	nm4428567	\N
tt8430094	nm0585086,nm3366626	nm2591926,nm2967350
tt8430096	nm2348283,nm9832840	nm5709889,nm5211269
tt8430100	nm4428567	\N
tt8430102	nm3373725,nm0585086	nm7547254,nm2591926,nm5642614
tt8430104	nm2536106	nm5749553,nm4534391,nm2536106
tt8430106	nm3358747	\N
tt8430108	nm2536106	nm5749553,nm4534391,nm2536106
tt8430110	\N	\N
tt8430112	nm3358747	\N
tt8430116	nm2744506,nm5544769	nm5544769,nm2744506
tt8430120	nm3358747	\N
tt8430122	nm2536106	nm5749553,nm4534391,nm2536106
tt8430124	nm2744506,nm5544769	nm2744506,nm5544769
tt8430126	nm2536106	nm5749553,nm4534391,nm2536106
tt8430128	nm2744506,nm5544769	nm5544769,nm2744506
tt8430130	nm3358747	\N
tt8430132	nm9846081,nm9846083	\N
tt8430134	nm9846085	nm9846085
tt8430136	nm9846086	\N
tt8430138	nm3863982	nm3863982
tt8430140	nm2536106	nm5749553,nm4534391,nm2536106
tt8430142	nm7453090	nm7453090
tt8430144	nm2744506,nm5544769	nm5544769,nm2744506
tt8430146	nm2536106	nm5749553,nm4534391,nm2536106
tt8430150	nm3358747	\N
tt8430152	\N	nm6964598
tt8430156	\N	\N
tt8430158	nm2744506,nm5544769	nm5544769,nm2744506
tt8430160	nm0261977	\N
tt8430162	\N	\N
tt8430164	nm9846097	nm9846097
tt8430168	nm2744506,nm5544769	nm5544769,nm2744506
tt8430170	\N	\N
tt8430172	\N	nm0822224,nm0822226
tt8430174	nm2744506,nm5544769	nm5544769,nm2744506
tt8430178	\N	\N
tt8430182	nm0273921	nm0166505
tt8430184	nm3358747	\N
tt8430186	nm5929845	\N
tt8430188	nm4428567	\N
tt8430190	nm2446849	\N
tt8430192	nm3358747	\N
tt8430194	nm2744506,nm5544769	nm5544769,nm2744506
tt8430196	nm9846107	nm0175676,nm9846107
tt8430198	nm3358747	\N
tt8430200	nm0273921	nm0166505
tt8430202	nm3358747	\N
tt8430204	nm9846109	nm9846109
tt8430206	\N	\N
tt8430208	nm0273921	nm0166505
tt8430210	nm7823520	nm8412141,nm6661268,nm8572840,nm8224123,nm8856833
tt8430212	\N	\N
tt8430214	\N	nm8791869
tt8430216	nm9729220	nm9729220
tt8430218	\N	\N
tt8430220	\N	\N
tt8430222	\N	\N
tt8430224	nm8427251	\N
tt8430226	nm0273921	nm0166505
tt8430228	\N	\N
tt8430230	nm0273921	nm0166505
tt8430232	\N	\N
tt8430234	nm2337790,nm6272027,nm2337207	nm2420056,nm2266011,nm8139654
tt8430236	\N	nm2429688
tt8430238	nm2441832	nm2441832
tt8430240	nm9846144	nm9846144
tt8430244	\N	nm9732252,nm9732251
tt8430246	nm0273921	nm0166505
tt8430248	\N	\N
tt8430250	nm3081698	\N
tt8430254	\N	nm3196329,nm8307094
tt8430258	nm4678619	nm4678744,nm4678619
tt8430260	nm2441832	nm2441832
tt8430262	nm0732706	nm0732706
tt8430264	nm1764554,nm1442386,nm2500247	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm1345582,nm1932068,nm5574646,nm1309631
tt8430266	nm4627559	\N
tt8430268	nm1803417	nm1803417
tt8430270	\N	\N
tt8430272	nm9615413,nm4889656,nm0048978,nm10024282,nm2337207,nm2443644	nm7026046,nm11465249,nm13142774,nm13125127,nm13125128,nm6399252,nm10473855,nm6063382,nm5064908,nm9899740,nm13142775,nm13125129,nm6018670,nm4083993,nm13125130
tt8430274	nm7100770,nm3170324	\N
tt8430276	\N	\N
tt8430278	\N	\N
tt8430280	nm9204166,nm0062601	nm0062601,nm9204166
tt8430282	\N	\N
tt8430284	\N	\N
tt8430286	nm1680564	nm0362652,nm2805775
tt8430288	nm8849018,nm3829083	nm8849018,nm3829083
tt8430290	\N	\N
tt8430292	nm2348283	nm5709889,nm5211269
tt8430294	\N	\N
tt8430296	\N	\N
tt8430300	\N	\N
tt8430302	nm5024636	nm5024636
tt8430304	nm9846199	nm9846199
tt8430310	nm2441832	nm2441832
tt8430312	\N	\N
tt8430314	\N	\N
tt8430316	nm2238286,nm0825039,nm0904355	nm1319754,nm9303943,nm9838789,nm2238286,nm1309759,nm8637731,nm0901293
tt8430318	\N	\N
tt8430320	nm0445009	nm0914844,nm2531472,nm5444353,nm2327876,nm2907118
tt8430322	nm5421438	nm5421438
tt8430324	\N	\N
tt8430326	nm4481308	nm9523385
tt8430328	nm3817581	nm3817581
tt8430330	\N	\N
tt8430332	nm8215904	nm8215904
tt8430334	nm2441832	nm2441832
tt8430336	nm5686050	nm11847850
tt8430338	\N	\N
tt8430342	nm9643310	nm9643310
tt8430346	\N	\N
tt8430348	nm9617135	\N
tt8430350	\N	\N
tt8430352	nm8492947,nm9836072	nm9836072
tt8430354	\N	nm9946590,nm2617198,nm2308646
tt8430356	nm1577262	nm3201406
tt8430358	\N	\N
tt8430360	nm0273921	nm0166505
tt8430362	\N	\N
tt8430366	nm0273921	nm0166505
tt8430368	nm0342287	nm0956818
tt8430370	\N	\N
tt8430372	nm9617135	nm2118003,nm6389761,nm3892649
tt8430374	nm0257872	nm0341311
tt8430376	\N	\N
tt8430378	nm0273921	nm0166505
tt8430380	\N	\N
tt8430382	\N	\N
tt8430384	nm2740975	nm9697324,nm1818151,nm6153001,nm7712609,nm5847088,nm1308367,nm3949012,nm6663166,nm4521035
tt8430386	nm4143462	\N
tt8430388	\N	\N
tt8430390	nm3625843	nm3210795
tt8430392	nm2569082	\N
tt8430394	\N	\N
tt8430396	nm4530836,nm4428296	\N
tt8430398	\N	\N
tt8430400	nm0342287	nm0956818
tt8430402	\N	\N
tt8430404	\N	\N
tt8430406	nm4052664	\N
tt8430408	nm1884507	\N
tt8430410	\N	\N
tt8430412	\N	\N
tt8430414	\N	nm9853327,nm9851681,nm1712157
tt8430416	nm7400347	nm7400347
tt8430418	\N	nm6964598
tt8430420	\N	nm9312874
tt8430422	nm0342287	nm0956818
tt8430424	nm0273921	nm0166505
tt8430426	\N	nm2429688
tt8430428	\N	\N
tt8430430	nm9414537	nm9414537
tt8430432	\N	nm3140510,nm3751958,nm4701562,nm2628037,nm5194546
tt8430434	nm8199891,nm1098736	\N
tt8430436	\N	\N
tt8430438	\N	\N
tt8430440	\N	\N
tt8430442	\N	\N
tt8430444	nm9846358	nm9846360,nm9846359
tt8430446	nm2311515	nm3292149,nm0289258,nm0495211,nm1574227,nm2904524,nm1181855,nm7847538,nm2391769
tt8430448	nm0273921	nm0166505
tt8430450	\N	\N
tt8430452	nm0142438,nm1254230,nm0107789,nm4430153,nm1528901,nm0549733,nm1042011	nm0138676,nm0695351,nm2050522,nm0305322,nm0305192,nm10720762
tt8430454	nm1254230,nm0549733,nm0107789,nm1042011,nm1528901,nm4430153,nm0142438	nm0138676,nm0695351,nm2050522,nm0305322,nm0305192,nm10720762
tt8430456	nm0142438,nm0549733,nm1254230,nm0107789,nm4430153,nm1528901,nm1042011	nm0138676,nm0695351,nm2050522,nm0305322,nm0305192,nm10720762
tt8430458	nm0107789,nm0142438,nm1528901,nm4430153,nm1254230,nm1042011,nm0549733	nm0138676,nm0695351,nm2050522,nm0305322,nm0305192,nm10720762
tt8430460	nm0107789,nm0549733,nm4430153,nm1042011,nm1528901,nm0142438,nm1254230	nm0138676,nm0695351,nm2050522,nm0305322,nm0305192,nm10720762
tt8430462	\N	\N
tt8430464	nm0549733,nm1528901,nm1254230,nm0142438,nm1042011,nm0107789,nm4430153	nm0138676,nm0695351,nm2050522,nm0305322,nm0305192,nm10720762
tt8430466	\N	\N
tt8430468	nm0797869	nm1646565,nm6040914,nm9687369,nm1794188,nm6203054,nm1145257
tt8430470	nm4743469	nm8766497
tt8430472	\N	\N
tt8430474	\N	\N
tt8430476	\N	\N
tt8430478	nm3480808	nm3480808
tt8430480	\N	\N
tt8430482	nm9583345	nm9583345
tt8430484	nm0273921	nm0166505
tt8430486	\N	\N
tt8430492	\N	\N
tt8430494	\N	\N
tt8430496	\N	nm4132979
tt8430498	\N	nm5422690
tt8430500	\N	nm5422690
tt8430502	\N	\N
tt8430506	\N	\N
tt8430508	nm3690438	nm3690438
tt8430510	\N	\N
tt8430512	\N	\N
tt8430514	\N	\N
tt8430516	\N	\N
tt8430518	\N	\N
tt8430520	\N	nm3390925
tt8430522	\N	\N
tt8430524	\N	\N
tt8430526	\N	\N
tt8430528	\N	nm0166505
tt8430532	\N	nm0166505
tt8430534	\N	\N
tt8430536	\N	\N
tt8430538	\N	\N
tt8430540	\N	nm0166505
tt8430544	\N	\N
tt8430546	\N	\N
tt8430550	\N	\N
tt8430552	\N	nm0166505
tt8430554	\N	\N
tt8430556	nm4428567	\N
tt8430558	\N	nm0166505
tt8430560	nm9846199	nm6347056,nm9846199
tt8430562	\N	nm9219566
tt8430564	\N	nm0663789
tt8430568	nm4428567	\N
tt8430570	nm0554532	nm0554532
tt8430572	nm2271965	\N
tt8430574	\N	\N
tt8430580	nm9824728	nm9824728,nm9824729,nm9846445
tt8430582	nm9846447,nm2084135,nm0769757	\N
tt8430584	\N	\N
tt8430586	\N	\N
tt8430588	\N	\N
tt8430590	\N	\N
tt8430592	\N	\N
tt8430594	\N	\N
tt8430596	nm4428567	\N
tt8430598	nm2528451	nm6311892,nm4957990
tt8430600	nm3789773	\N
tt8430602	\N	\N
tt8430604	nm4869777	\N
tt8430608	\N	\N
tt8430612	nm4869777	\N
tt8430614	\N	\N
tt8430616	nm4869777	\N
tt8430620	\N	\N
tt8430622	nm9653403	\N
tt8430624	nm2957915	nm2957915
tt8430626	\N	\N
tt8430628	\N	\N
tt8430630	\N	\N
tt8430632	nm9831500	nm9831500
tt8430634	nm3827221	\N
tt8430636	nm4428567	\N
tt8430638	\N	\N
tt8430640	nm9846486	nm9846487
tt8430642	nm1488608	nm1488608
tt8430644	nm9571226	nm7292200,nm1078542,nm4060172
tt8430646	nm9783167	nm9783167
tt8430654	\N	\N
tt8430656	\N	\N
tt8430658	nm1488608	nm1488608
tt8430664	\N	\N
tt8430666	nm2751660	nm2751660
tt8430668	nm1488608	nm1394483,nm1488608
tt8430670	nm2075760	nm7101730
tt8430674	nm1994044	nm1992418
tt8430676	nm3719533	nm2901010
tt8430678	nm4927970	nm4927970
tt8430680	nm1488608	nm1394483,nm1488608
tt8430682	nm1488608	nm1394483,nm1488608
tt8430684	nm4428567	\N
tt8430686	nm1994044	nm1992418
tt8430688	nm6872817,nm8441167	nm9846549
tt8430690	nm1394483,nm1488608	nm1394483,nm1488608
