tconst	directors	writers
tt4510002	\N	\N
tt4510004	nm6617459,nm6617460	\N
tt4510006	nm1758192,nm3476112,nm0784742,nm0142456,nm0637956	nm1761004,nm1768963,nm2145570,nm0684600,nm4082709,nm5313165,nm0799288
tt4510008	nm1680313	nm0644543,nm7177111
tt4510010	\N	nm0697362
tt4510014	nm4882532	nm4882532,nm2187171
tt4510016	nm2337562	nm6975886,nm2514624
tt4510018	\N	\N
tt4510020	nm0675616	nm1294090,nm2362234,nm2362231
tt4510022	nm0778119	nm7177122,nm0745447
tt4510024	nm2247831	\N
tt4510026	nm0553767,nm2605840,nm0110021	nm1515533,nm2036346,nm2299043,nm1407809
tt4510028	\N	\N
tt4510030	nm0499576	nm0996410,nm0106187
tt4510032	nm0499576	nm0996410,nm0106187
tt4510034	\N	nm0996410,nm0106187
tt4510036	nm0395866	nm0996410,nm0106187
tt4510038	nm4139072	nm4139072,nm5175944
tt4510040	nm6737015	nm6737015,nm6748260,nm7670554,nm6748261
tt4510042	nm0553767,nm0110021,nm2605840	nm1515533,nm2036346,nm2299043,nm1407809
tt4510044	nm0631068	nm1294090,nm2362234,nm2362231
tt4510046	nm2361543	\N
tt4510048	\N	\N
tt4510050	nm2361543	\N
tt4510052	nm7176933	nm7176933
tt4510054	nm1375809,nm7177183	nm7177183
tt4510058	\N	\N
tt4510060	\N	\N
tt4510062	nm0110021,nm2605840,nm0553767	nm1515533,nm2036346,nm2299043,nm1407809
tt4510064	\N	\N
tt4510066	nm7114225	\N
tt4510068	nm0959746	nm1294090,nm2362234,nm2362231
tt4510070	\N	\N
tt4510072	nm2364756	\N
tt4510074	nm3407780	nm3407780
tt4510076	nm0553767,nm2605840,nm0110021	nm1515533,nm2036346,nm2299043,nm1407809
tt4510078	\N	\N
tt4510080	\N	\N
tt4510082	nm2281301	\N
tt4510084	\N	\N
tt4510086	\N	\N
tt4510088	\N	\N
tt4510090	nm1633056,nm3280681	nm2502519
tt4510092	nm0267301	nm1117791,nm0906476
tt4510094	\N	\N
tt4510096	nm0678001	nm3976409,nm2995437
tt4510098	\N	\N
tt4510100	nm4418310	nm0765850,nm4898876
tt4510102	\N	\N
