tconst	directors	writers
tt10360000	nm7174412	nm7174412
tt10360004	nm0030399	nm0030399,nm10434961,nm0650724
tt10360006	\N	\N
tt10360008	\N	nm2429688
tt10360010	\N	\N
tt10360012	\N	nm2122832,nm6703498,nm10844625,nm7427962,nm9709304,nm4239911
tt10360014	nm1250259,nm1135795	nm1135795
tt10360016	nm2501806	nm2501806
tt10360018	nm10444350	nm2812175
tt10360020	nm5373873	nm5373873
tt10360022	\N	\N
tt10360024	\N	\N
tt10360026	\N	\N
tt10360028	\N	\N
tt10360030	\N	nm2429688
tt10360032	\N	\N
tt10360034	nm5870749	nm5870749
tt10360036	\N	\N
tt10360038	\N	\N
tt10360040	\N	\N
tt10360042	\N	\N
tt10360044	nm10022395	nm10022395
tt10360046	\N	\N
tt10360048	\N	\N
tt10360050	\N	\N
tt10360056	nm10394452	nm10614379,nm3461435,nm3462179,nm10706274
tt10360058	nm2452496	nm2452496,nm10782694,nm0813472
tt10360060	nm8959065	\N
tt10360062	nm10673157,nm0695621	\N
tt10360064	nm0032810	nm8899761,nm0032810,nm2143501,nm10907106,nm5068653
tt10360068	\N	\N
tt10360070	nm0297876	\N
tt10360072	nm0219385	nm0219385
tt10360074	nm9164936	nm10706300,nm10706298,nm10706299
tt10360076	nm10673157	\N
tt10360078	nm5329730	nm5247694,nm5329477,nm5329730,nm6184322
tt10360082	nm1641439	nm1641439
tt10360084	\N	\N
tt10360086	\N	\N
tt10360088	nm8411338	nm5383419
tt10360092	nm2452496	nm11526471,nm2452496,nm10782694,nm0813472
tt10360096	nm8905341	nm8905341
tt10360098	nm0840594	nm1012277
tt10360100	nm2452496	nm2452496,nm10782694,nm0813472
tt10360104	nm0339229	\N
tt10360106	nm5585268	nm2073006
tt10360108	nm2417211,nm2515431	nm2515431,nm2417211
tt10360112	nm2452496	nm2452496,nm10782694,nm0813472
tt10360114	nm4489288	nm4489288,nm4755526,nm10224777,nm10247632,nm10247633
tt10360116	\N	\N
tt10360118	nm2515431	nm2515431
tt10360122	\N	\N
tt10360124	nm2452496	nm2452496,nm10782694,nm0813472
tt10360126	\N	\N
tt10360128	\N	\N
tt10360130	\N	\N
tt10360132	\N	nm6066959,nm1812566,nm3002629,nm6033300,nm3799143
tt10360134	nm9129825	nm0108337,nm0108338,nm10617634
tt10360136	\N	\N
tt10360138	\N	\N
tt10360140	nm2515431	nm2515431
tt10360142	nm9194736	nm9194736
tt10360144	nm5415241	nm5415241
tt10360146	nm0621468	nm0108337,nm0108338,nm5599661
tt10360148	\N	\N
tt10360150	nm0924334	nm0394086
tt10360152	nm1573071	nm1573071
tt10360154	nm2452496	nm11526471,nm2452496,nm10782694,nm0813472
tt10360156	\N	\N
tt10360158	nm9129825	nm0108337,nm0108338,nm5599661
tt10360160	nm8901729	nm5425044,nm5200534,nm9286921,nm4956882
tt10360162	\N	nm10706362
tt10360164	\N	\N
tt10360166	nm7111660	nm7111660
tt10360170	nm9129825	nm0108337,nm0108338,nm10617634
tt10360172	nm0924334	nm1435598
tt10360174	nm2452496	nm2452496,nm10782694,nm0813472
tt10360176	\N	\N
tt10360178	nm5249934	nm5249934
tt10360180	\N	\N
tt10360182	\N	\N
tt10360188	nm0924334	nm0189884
tt10360190	nm3264348,nm2142199	nm2870284,nm6905711,nm4650912,nm1056659,nm4511391,nm4934820,nm8971190,nm11131504,nm6531316,nm10406970,nm6531317
tt10360192	nm0649872	nm0649872
tt10360194	nm0928040	nm0928040
tt10360196	nm10706414	\N
tt10360198	\N	nm11777282,nm11777281,nm11777280,nm0719394
tt10360200	\N	nm0625619
tt10360202	\N	\N
tt10360204	\N	\N
tt10360206	nm0119806	nm0119806,nm0323270
tt10360208	nm9577823	nm9577823
tt10360212	nm6361334	nm6361334,nm1834490
tt10360214	\N	\N
tt10360216	nm3034572	nm3034572
tt10360218	nm1361386	\N
tt10360220	nm0119806	nm0119806
tt10360224	nm10706428	nm7160533,nm4392112
tt10360226	nm0348735	nm1581924,nm2910269,nm4083693
tt10360228	nm6361334,nm2609083	nm6361334,nm1834490
tt10360230	nm2609083,nm6361334	nm6361334,nm1834490
tt10360232	nm2609083,nm6361334	nm6361334,nm1834490
tt10360234	nm2609083,nm6361334	nm6361334,nm1834490
tt10360236	nm6361334,nm2609083	nm6361334,nm1834490
tt10360238	nm0777413	nm1221904,nm1014206,nm0566699,nm0925872,nm0996693,nm0616712,nm0628248,nm1250955,nm0494959,nm1045621
tt10360240	nm3216354	nm3005461,nm8351641,nm3005833
tt10360242	nm6361334,nm2609083	nm6361334,nm1834490
tt10360244	nm7783734	nm7783734
tt10360246	nm2609083,nm6361334	nm6361334,nm1834490
tt10360248	nm2609083,nm6361334	nm6361334,nm1834490
tt10360250	nm6361334,nm2609083	nm6361334,nm1834490
tt10360252	nm6361334,nm2609083	nm6361334,nm1834490
tt10360254	nm2609083,nm6361334	nm6361334,nm1834490
tt10360256	nm2609083,nm6361334	nm6361334,nm1834490
tt10360258	\N	\N
tt10360262	nm6361334,nm2609083	nm6361334,nm1834490
tt10360264	nm2609083,nm6361334	nm6361334,nm1834490
tt10360266	nm2609083,nm6361334	nm6361334,nm1834490
tt10360268	nm6361334,nm2609083	nm6361334,nm1834490
tt10360270	nm6361334,nm2609083	nm6361334,nm1834490
tt10360274	\N	nm6026760
tt10360276	nm2609083,nm6361334	nm6361334,nm1834490
tt10360278	nm6361334,nm2609083	nm6361334,nm1834490
tt10360280	nm2609083,nm6361334	nm6361334,nm1834490
tt10360282	\N	\N
tt10360284	nm2609083,nm6361334	nm6361334,nm1834490
tt10360286	\N	\N
tt10360288	nm2609083,nm6361334	nm6361334,nm1834490
tt10360292	nm2609083,nm6361334	nm6361334,nm1834490
tt10360294	nm6361334	nm6361334
tt10360296	nm6361334	nm6361334
tt10360298	\N	\N
tt10360300	nm2475665,nm1562869	\N
tt10360302	\N	\N
tt10360304	nm6361334	nm6361334
tt10360306	nm9704011	nm9704011
tt10360308	nm6361334	nm6361334
tt10360310	nm6352221,nm3683036	nm7581358
tt10360312	nm6361334	nm6361334
tt10360314	nm5080104	nm5080104
tt10360316	nm6361334	nm6361334
tt10360318	nm6352221,nm3683036	nm5105031
tt10360320	nm6361334	nm6361334
tt10360322	nm6361334	nm6361334
tt10360324	nm6361334	nm6361334
tt10360326	nm6361334	nm6361334
tt10360328	nm6361334	nm6361334
tt10360330	\N	\N
tt10360332	\N	\N
tt10360334	\N	\N
tt10360336	\N	\N
tt10360338	\N	\N
tt10360340	\N	\N
tt10360342	nm3920941	nm5012151
tt10360344	nm3920941	nm5012151
tt10360346	\N	\N
tt10360348	\N	\N
tt10360350	nm8407904	\N
tt10360352	\N	\N
tt10360354	nm3920941	nm5012151
tt10360356	nm3920941	nm5012151
tt10360358	nm3920941	nm5012151
tt10360360	nm3920941	nm5012151
tt10360362	nm3920941	nm5012151
tt10360364	nm3920941	nm5012151
tt10360366	nm3920941	nm5012151
tt10360368	nm3920941	nm5012151
tt10360370	\N	\N
tt10360372	nm3920941	nm5012151
tt10360374	nm3920941	nm5012151
tt10360376	\N	\N
tt10360378	\N	\N
