tconst	directors	writers
tt7700000	nm0093505,nm1590153,nm0729455,nm1590212,nm1366190	nm2336044,nm1046369,nm1324213
tt7700002	\N	\N
tt7700004	nm1590212,nm0093505,nm1366190,nm0729455,nm1590153	nm2336044,nm1046369,nm1324213
tt7700006	nm0093505,nm1590153,nm0729455,nm1590212,nm1366190	nm2336044,nm1046369,nm1324213
tt7700008	nm1590153,nm0093505,nm0729455,nm1366190,nm1590212	nm2336044,nm1046369,nm1324213
tt7700012	nm1590153,nm0729455,nm0093505,nm1590212,nm1366190	nm2336044,nm1046369,nm1324213
tt7700014	\N	\N
tt7700016	\N	\N
tt7700018	nm7991358	nm7991358
tt7700020	nm1169533	nm1169533
tt7700022	\N	\N
tt7700024	\N	\N
tt7700026	nm1331187,nm2886050,nm2063968	nm2606832,nm8561125
tt7700028	nm8224136	nm8224136
tt7700030	\N	\N
tt7700034	\N	\N
tt7700036	nm0742042,nm2217852,nm0009276	\N
tt7700038	nm7799714,nm9460089	\N
tt7700040	nm9460091	nm9460092
tt7700042	nm0891919,nm1440457,nm0057511	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700044	nm0057511,nm0891919,nm1440457	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700046	nm0891919,nm1440457,nm0057511	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700048	nm0891919,nm0057511,nm1440457	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700050	\N	\N
tt7700052	nm1440457,nm0057511,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700054	nm0057511,nm1440457,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700056	nm0891919,nm1440457,nm0057511	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700058	nm1440457,nm0057511,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700060	nm0057511,nm1440457,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700062	nm0057511,nm1440457,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700064	nm0057511,nm0891919,nm1440457	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700066	nm0891919,nm1440457,nm0057511	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700068	nm1440457,nm0891919,nm0057511	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700070	nm0057511,nm0891919,nm1440457	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700072	nm0057511,nm1440457,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700074	nm1440457,nm0057511,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700076	nm0891919,nm0057511,nm1440457	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
tt7700078	nm0057511,nm1440457,nm0891919	nm2160561,nm0597652,nm1686808,nm0748364,nm1228903,nm1399416,nm0890715
