tconst	directors	writers
tt22350080	\N	\N
tt22350312	\N	\N
tt22350960	nm4451634	\N
tt22350986	\N	\N
tt22350988	\N	\N
tt22350994	\N	\N
tt22352402	\N	\N
tt22352406	\N	\N
tt22352410	\N	\N
tt22352412	\N	\N
tt22352414	nm13478642	nm13478642
tt22352416	nm10354217	nm10354217
tt22352558	\N	\N
tt22352776	nm4922654,nm0736643	\N
tt22352848	nm3613566	nm3613566
tt22352854	nm14087642	nm1149374
tt22352920	\N	nm2276427,nm2785757
tt22352928	\N	\N
tt22352930	\N	\N
tt22352934	nm7006858,nm10990261	nm7006858
tt22352936	nm3884100,nm4793589	nm4430296,nm3677580,nm14087640
tt22352940	nm3884100	nm4430296,nm3677580,nm14087640
tt22352942	\N	nm4430296,nm3677580,nm14087640
tt22352944	\N	nm3677580,nm14087640
tt22352950	\N	nm3677580,nm14087640
tt22352958	nm2338464	\N
tt22352974	nm5977022	nm5977022
tt22352978	nm12704581	\N
tt22352980	nm7922790	nm14087688,nm7922790
tt22352986	nm2153579	nm2153579
tt22353000	nm12704581	\N
tt22353006	nm2635198	\N
tt22353014	\N	\N
tt22353018	nm1948237	nm1412439
tt22353020	nm14087701	nm14087701
tt22353028	nm5990701,nm10447612,nm14094678,nm14094680,nm14094681,nm13704005,nm14094682,nm2473801,nm2065322	nm14094713,nm14094705,nm2091713,nm3925820,nm12215032,nm6291913,nm14096763,nm14094712,nm13486037,nm14094711
tt22353034	\N	\N
tt22353036	\N	\N
tt22353042	nm5399415	\N
tt22353050	nm0846369	nm1232670,nm5761810,nm2102157,nm3752799,nm14128914
tt22353058	nm0221141	\N
tt22353064	nm3290082,nm5842157,nm3394670	nm3394670,nm5842157
tt22353066	nm0846369	nm1232670,nm3752799,nm14128914,nm2102157,nm5761810
tt22353070	nm5248446	nm5248446
tt22353080	nm6798574	nm6798574
tt22353082	nm6745703	\N
tt22353084	nm5248446	nm5248446
tt22353086	nm0247050	nm0247050
tt22353088	\N	\N
tt22353104	\N	\N
tt22353106	\N	\N
tt22353110	\N	\N
tt22353114	\N	\N
tt22353116	\N	\N
tt22353118	\N	\N
tt22353120	\N	\N
tt22353122	\N	\N
tt22353124	\N	\N
tt22353126	\N	\N
tt22353128	\N	\N
tt22353134	\N	\N
tt22353136	\N	\N
tt22353138	nm13818957	nm13818957,nm14087761
tt22353140	nm14087762	nm14087762
tt22353144	\N	\N
tt22353152	\N	\N
tt22353174	\N	\N
tt22353178	nm14087777	nm14087777
tt22353186	\N	\N
tt22353192	\N	\N
tt22353198	nm1446151	\N
tt22353222	\N	\N
tt22353224	\N	nm2318882
tt22353230	\N	\N
tt22353236	nm10652080	nm10652080
tt22353238	\N	\N
tt22353240	\N	\N
tt22353250	\N	\N
tt22353260	\N	\N
tt22353262	\N	\N
tt22353266	\N	\N
tt22353270	\N	nm9836722
tt22353272	\N	nm9836722
tt22353274	\N	nm9836722
tt22353276	\N	nm9836722
tt22353280	\N	nm9836722
tt22353284	\N	\N
tt22353288	nm3182121	\N
tt22353294	\N	nm12031617
tt22353300	\N	\N
tt22353302	nm0221141	\N
tt22353306	\N	\N
tt22353310	\N	nm0131675,nm0154677,nm1230244,nm0289125
tt22353312	\N	\N
tt22353314	\N	\N
tt22353318	\N	\N
tt22353322	nm14087425	\N
tt22353326	\N	\N
tt22353330	nm7601000	\N
tt22353332	nm5393462	nm3392661
tt22353342	\N	\N
tt22353344	\N	\N
tt22353348	\N	\N
tt22353360	nm9555459	nm9380792
tt22353364	\N	\N
tt22353370	\N	\N
tt22353374	\N	\N
tt22353376	\N	\N
tt22353380	\N	\N
tt22353382	nm14087863	\N
tt22353386	\N	\N
tt22353388	\N	\N
tt22353390	nm10652080	nm10652080
tt22353404	\N	\N
tt22353422	\N	\N
tt22353426	nm3531369	\N
tt22353430	\N	\N
tt22353432	\N	\N
tt22353434	nm14087341	nm14087341
tt22353442	nm14077946	nm14077946
tt22353444	\N	\N
tt22353448	nm3347122	nm3347122
tt22353450	nm11998610	nm11998610
tt22353452	nm13855184	nm14060299
tt22353456	nm7396298	nm1232670,nm3752799,nm14128914,nm2102157,nm5761810
tt22353460	nm7396298	nm1232670,nm3752799,nm14128914,nm2102157,nm5761810
tt22353466	\N	\N
tt22353468	nm3929427	nm1232670,nm2102157,nm3752799,nm14128914,nm5761810
tt22353470	nm3929427	nm1232670,nm3752799,nm14128914,nm2102157,nm5761810
tt22353474	\N	\N
tt22353478	nm1452641	\N
tt22353480	nm2201976	\N
tt22353482	\N	\N
tt22353494	\N	\N
tt22353498	\N	\N
tt22353506	nm12225427	\N
tt22353522	\N	\N
tt22353528	nm1452641	\N
tt22353540	\N	\N
tt22353554	\N	\N
tt22353564	nm2601921	nm2601921
tt22353566	\N	\N
tt22353568	\N	nm0663365,nm0900220
tt22353570	\N	nm14087986,nm2164461
tt22353574	nm12064512	nm12064512
