tconst	directors	writers
tt8390000	nm7323158	nm7323158
tt8390002	nm2699151	nm2317210
tt8390006	nm9826076	nm9826076
tt8390008	nm2623669	nm2623669
tt8390010	\N	nm4199093
tt8390012	\N	nm4199093
tt8390014	nm1552354	nm1552354
tt8390016	nm6108982	nm4199093
tt8390018	\N	nm4199093
tt8390020	nm0355961	nm0148223,nm1206428,nm1221966
tt8390022	\N	nm4199093
tt8390024	\N	nm4199093
tt8390026	\N	\N
tt8390028	\N	nm4199093
tt8390030	nm9124603	nm9124603
tt8390032	\N	nm4199093
tt8390034	\N	\N
tt8390036	\N	nm4199093
tt8390038	nm5925068	nm9826103,nm9826117,nm8539933
tt8390040	nm7709259,nm7465285	nm7465285
tt8390046	nm0948693	nm9826126,nm9826127
tt8390048	nm9682721	nm9682721
tt8390050	nm1007602	nm6492029,nm5162587
tt8390052	nm9826135	nm9826135
tt8390054	nm9826141	nm9826141
tt8390056	nm9802122	nm9826138
tt8390060	nm3123733,nm1699658,nm7132415,nm0880127	nm1729324,nm4508705,nm8041473
tt8390062	nm9826151,nm9826158,nm1597722	nm9826158,nm1597722,nm5414723
tt8390066	\N	\N
tt8390068	nm0618432	nm0718107,nm3648268,nm3771510,nm7420087,nm3934076,nm3197998
tt8390072	nm4665158	nm3004249,nm9826174,nm8330153
tt8390074	nm2430776,nm2120491,nm3824367,nm1930844	nm8536046,nm2299043,nm2122012
tt8390078	nm9826225	\N
tt8390080	nm1394316	nm1394316
tt8390084	nm1776860	\N
tt8390088	nm7318388	nm7318388
tt8390090	nm0865944	nm0865944
tt8390092	nm7063038	nm7063038
tt8390096	nm1425385	\N
tt8390098	nm1425385	nm3299017
tt8390100	\N	\N
tt8390102	nm1479322	nm1354589,nm9713555
tt8390104	\N	\N
tt8390106	nm0880127	nm3552662
tt8390110	nm0485747	nm9826285,nm9826286
tt8390112	\N	\N
tt8390114	nm9824033,nm9826293,nm9826292	nm9824033
tt8390118	\N	\N
tt8390120	\N	nm8949815
tt8390122	nm9682721	nm9682721
tt8390124	nm6284034,nm6399240	nm6284034,nm6399240
tt8390126	\N	nm4231635
tt8390128	nm2351200	\N
tt8390130	nm3234027	nm1827464,nm3234027,nm1526979,nm10134348,nm10134351,nm2050642,nm10134344
tt8390134	nm4657651	nm4657651
tt8390136	nm0355961	nm0148223,nm0752869,nm1221966
tt8390138	\N	\N
tt8390140	nm0449832	nm0449832
tt8390142	\N	\N
tt8390144	nm0880127	\N
tt8390146	nm4698953	nm0914844,nm7128024,nm8411160,nm2512484,nm2529002
tt8390148	nm8138351	nm8138351
tt8390150	nm9826318	nm9826318,nm9853315
tt8390152	\N	\N
tt8390154	\N	\N
tt8390156	\N	\N
tt8390158	nm2317339	\N
tt8390160	nm7907523	nm7907523
