tconst	directors	writers
tt2400000	nm2271703	nm2271703,nm1443077
tt2400001	\N	\N
tt2400002	nm1043713	nm4507534,nm1043713
tt2400003	\N	\N
tt2400004	nm2714311	nm2714311
tt2400005	nm3059049	\N
tt2400008	\N	\N
tt2400009	nm0894184	nm1113579,nm0886380
tt2400011	nm0894184	nm1113579,nm0886380
tt2400012	nm3140682	nm2038068,nm3384285,nm0470089,nm4318898,nm4265220
tt2400013	nm0894184	nm1113579,nm0886380
tt2400014	nm4531812	nm4531812
tt2400015	nm0894184	nm1113579,nm0886380
tt2400016	nm0022940	nm0022940
tt2400017	nm0894184	nm1113579,nm0886380
tt2400018	\N	\N
tt2400020	nm0235663	nm0505386,nm0666168
tt2400022	nm3730276	\N
tt2400023	nm2163309	\N
tt2400024	\N	\N
tt2400025	\N	\N
tt2400026	nm1699154	nm2578570,nm1616798,nm1699154
tt2400028	\N	nm0206838
tt2400029	\N	\N
tt2400030	\N	\N
tt2400031	\N	nm2637808
tt2400032	\N	\N
tt2400033	\N	nm2637808
tt2400035	\N	nm2637808
tt2400036	nm0003294	nm0003294
tt2400037	\N	nm2637808
tt2400038	\N	\N
tt2400039	\N	nm2637808
tt2400040	\N	\N
tt2400041	\N	nm2637808
tt2400042	\N	\N
tt2400043	\N	nm2637808
tt2400045	\N	nm2637808
tt2400046	nm3662125	\N
tt2400047	\N	nm2637808
tt2400049	\N	nm2637808
tt2400050	nm2419591	nm2419591
tt2400051	\N	nm2637808
tt2400052	\N	\N
tt2400053	\N	nm2637808
tt2400055	\N	nm2637808
tt2400056	\N	\N
tt2400057	\N	nm2637808
tt2400059	\N	nm2637808
tt2400061	\N	nm2637808
tt2400063	\N	nm2637808
tt2400064	nm0691540	nm0068074,nm0591517,nm1003798,nm0990072,nm0068347,nm0068589
tt2400065	\N	nm2637808
tt2400066	nm3293700	nm3293700
tt2400067	\N	nm2637808
tt2400068	nm1526007	nm1526007
tt2400069	\N	nm2637808
tt2400070	nm1383073	nm1383073
tt2400071	\N	nm2637808
tt2400072	nm2419591	nm1510864
tt2400073	\N	\N
tt2400075	nm2257033	\N
tt2400076	nm5178070	nm5178070
tt2400077	\N	\N
tt2400080	nm2419591	nm1510864
tt2400081	nm1828287	\N
tt2400083	\N	nm1796510,nm1740376,nm1183966,nm3880229
tt2400084	nm5276752	\N
tt2400085	nm3523676	nm3609545,nm0000807
tt2400086	nm5178070	nm5178070
tt2400087	nm3523676	nm3609545,nm0000807
tt2400089	nm3523676	nm1379821,nm0000807
tt2400090	nm5178070	nm5178070
tt2400091	nm3523676	nm1379821,nm0000807
tt2400092	nm0520961	nm0516032
tt2400093	nm3523676	nm3609545,nm0000807
tt2400094	nm2419591	nm4963349,nm1510864
tt2400095	nm3523676	nm3523676,nm0000807
tt2400096	\N	\N
tt2400097	\N	\N
tt2400098	nm2577017	nm2577017
tt2400099	\N	\N
tt2400100	nm1058934	nm1058934
tt2400101	nm3475882	nm2019720,nm3068010,nm4215903,nm2668086,nm3331919,nm3475882
tt2400102	nm5276938	\N
tt2400103	nm3475882	nm2019720,nm3068010,nm4215903,nm3331919,nm3475882
tt2400104	\N	nm2080504
tt2400105	nm3475882	nm2019720,nm3068010,nm4215903,nm3331919,nm3475882
tt2400106	\N	\N
tt2400107	nm3475882	nm2019720,nm3068010,nm4215903,nm2668086,nm3331919,nm3475882
tt2400108	\N	\N
tt2400109	nm3475882	nm2019720,nm3068010,nm4215903,nm3331919,nm3475882
tt2400110	nm2283000	nm2283000
tt2400111	nm3475882	nm2019720,nm3068010,nm4215903,nm2668086,nm0366612,nm3331919,nm3475882
tt2400112	nm2280395	nm1703839
tt2400115	nm3805989	nm3805989,nm4386928
tt2400116	\N	\N
tt2400117	nm1828287	\N
tt2400118	\N	\N
tt2400119	nm1828287	\N
tt2400123	nm1077235	\N
tt2400124	nm3864130	nm3864130
tt2400125	nm2962418,nm1077235	\N
tt2400126	nm1235009	nm1235009
tt2400127	nm3720449	nm3720449
tt2400128	nm5276895	nm5276895
