tconst	directors	writers
tt11760000	nm2419901	nm2704823
tt11760004	nm9013111,nm11227601	nm11227601
tt11760006	nm1283069	\N
tt11760008	\N	nm0203454,nm3039519
tt11760012	nm1787397	\N
tt11760014	nm1787397	\N
tt11760016	nm1787397	\N
tt11760018	nm1787397	\N
tt11760020	nm1787397	\N
tt11760022	nm1787397	\N
tt11760026	nm5006177	nm1477550
tt11760028	nm5911306	nm2719116
tt11760030	nm2718197	\N
tt11760032	nm11227601,nm9013111	nm11227601
tt11760034	\N	\N
tt11760036	\N	\N
tt11760038	\N	\N
tt11760040	nm10799317	\N
tt11760042	\N	\N
tt11760044	\N	\N
tt11760046	\N	\N
tt11760048	\N	\N
tt11760050	\N	\N
tt11760052	\N	\N
tt11760054	nm0459281	nm1500041,nm1425794,nm0853150
tt11760056	\N	\N
tt11760058	\N	\N
tt11760060	\N	\N
tt11760062	\N	\N
tt11760064	nm0459281	nm1499454,nm1425794,nm0853150
tt11760066	\N	\N
tt11760068	\N	\N
tt11760070	nm11227601,nm9013111	nm11227601
tt11760072	nm0459281	nm1499199,nm1425794,nm0853150
tt11760074	\N	\N
tt11760076	\N	\N
tt11760078	\N	\N
tt11760080	nm0309116	nm1499199,nm1425794,nm0853150
tt11760082	\N	\N
tt11760084	\N	\N
tt11760086	\N	\N
tt11760088	nm0309116	nm1499454,nm1425794,nm0853150
tt11760090	nm0309116	nm1425794,nm0853150,nm4054453
tt11760092	nm0309116	nm1500041,nm1425794,nm0853150
tt11760094	nm11339410,nm11339409	nm11339409
tt11760096	nm5467004	\N
tt11760098	nm9872810	\N
tt11760100	nm5467004	\N
tt11760102	nm1500530	nm1503349,nm1425794,nm0853150
tt11760104	\N	\N
tt11760106	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760108	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760110	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760112	nm6595266	\N
tt11760114	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760116	nm1500530	nm1425794,nm0853150,nm1500874
tt11760118	nm6650028	nm3586739
tt11760120	nm11339440,nm11339439,nm11339438	\N
tt11760122	nm5467004	\N
tt11760124	nm1500530	nm9765227,nm1425794,nm0853150
tt11760126	nm4654506	nm4654506
tt11760128	nm4654506	nm4654506
tt11760130	nm0784614	\N
tt11760132	nm4654506	nm4654506
tt11760136	nm4654506	nm4654506
tt11760138	nm4654506	nm4654506
tt11760144	nm5467004	\N
tt11760146	nm11339462	\N
tt11760148	\N	\N
tt11760150	nm5467004	\N
tt11760152	\N	\N
tt11760154	\N	\N
tt11760156	\N	\N
tt11760158	nm1962132	\N
tt11760160	\N	\N
tt11760162	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760164	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760166	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760168	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760170	\N	\N
tt11760172	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760174	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760176	nm4893873	\N
tt11760178	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760180	nm5467004	\N
tt11760182	\N	\N
tt11760184	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760186	nm0150802,nm0864775	nm0149222,nm0150802,nm3451232,nm0864775
tt11760188	\N	\N
tt11760190	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760192	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760194	nm0864775,nm0150802	nm0149222,nm0150802,nm3451232,nm0864775
tt11760196	nm1012102	nm6625618,nm4745956
tt11760198	nm1012102	nm6625618,nm4745956
tt11760200	nm1012102	nm6625618,nm4745956
tt11760202	nm6025765	\N
tt11760204	nm1012102	nm6625618,nm4745956
tt11760206	nm1012102	nm6625618,nm4745956
tt11760208	nm1012102	nm6625618,nm4745956
tt11760210	nm10639366,nm11339479,nm11339478	nm11339478,nm10639366,nm11339479
tt11760214	nm1012102	nm6625618,nm4745956
tt11760216	nm1012102	nm6625618,nm4745956
tt11760218	\N	\N
tt11760220	\N	\N
tt11760222	nm1012102	nm6625618,nm4745956
tt11760224	nm5467004	\N
tt11760226	nm1012102	nm6625618,nm4745956
tt11760228	nm2492753	\N
tt11760230	nm1012102	nm6625618,nm4745956
tt11760232	nm1012102	nm6625618,nm4745956
tt11760234	nm5467004	\N
tt11760236	nm4726966	nm4726966,nm3187567
tt11760238	\N	\N
tt11760240	nm1012102	nm6625618,nm4745956
tt11760242	nm9811721	nm9811721
tt11760246	nm1012102	nm6625618,nm4745956
tt11760248	nm1012102	nm6625618,nm4745956
tt11760250	nm1012102	nm6625618,nm4745956
tt11760254	nm9073819	nm9073819
tt11760256	nm1012102	nm6625618,nm4745956
tt11760258	nm5467004	\N
tt11760260	nm1012102	nm6625618,nm4745956
tt11760262	nm6500781	\N
tt11760264	\N	\N
tt11760266	nm5711221	nm5711221
tt11760268	nm1012102	nm6625618,nm4745956
tt11760270	nm5182031	nm5182031
tt11760272	nm1865398,nm0785164,nm0053609,nm0619599	nm0844327,nm1804726,nm2808738,nm0034201,nm0182911,nm1570786,nm1738748
tt11760274	nm1012102	nm6625618,nm4745956
tt11760278	nm1012102	nm6625618,nm4745956
tt11760280	nm1012102	nm6625618,nm4745956
tt11760282	\N	\N
tt11760284	\N	\N
tt11760286	nm5467004	\N
tt11760288	nm9095330	nm9095330
tt11760290	nm1012102	nm6625618,nm4745956
tt11760292	\N	\N
tt11760294	nm1012102	nm6625618,nm4745956
tt11760296	\N	\N
tt11760300	nm1012102	nm6625618,nm4745956
tt11760302	nm0812211	nm1046980,nm1012911,nm0255034,nm2665267,nm0361842,nm3097817,nm1010102,nm0162914,nm0132116,nm0549018,nm2818975,nm0775365,nm0799088,nm0403568,nm0403569
tt11760304	nm10365351	nm10365351
tt11760306	nm1012102	nm6625618,nm4745956
tt11760310	nm10029618	nm10029618
tt11760312	nm1012102	nm6625618,nm4745956
tt11760314	nm1012102	nm6625618,nm4745956
tt11760316	\N	\N
tt11760318	nm4183909	nm4183909
tt11760322	\N	\N
tt11760324	nm12256847,nm0138357	\N
tt11760326	nm8961596	\N
tt11760328	\N	\N
tt11760332	nm1451946	nm1451946
tt11760334	\N	\N
tt11760336	\N	\N
tt11760338	nm1375239	nm2057448
tt11760340	\N	\N
tt11760342	nm2577339	nm5397898
tt11760344	\N	\N
tt11760346	\N	\N
tt11760348	nm1236399,nm6322835,nm2904941,nm5389223	nm1597549,nm3253005,nm1046369,nm0889768,nm7323848
tt11760350	\N	\N
tt11760352	nm5389223,nm6322835,nm2904941,nm1236399	nm1597549,nm3253005,nm1046369,nm0889768,nm7323848
tt11760354	nm2904941,nm6322835,nm1236399,nm5389223	nm1597549,nm3253005,nm1046369,nm0889768,nm7323848
