tconst	directors	writers
tt18890236	nm6448760,nm1014602	\N
tt18890900	\N	\N
tt18891126	\N	\N
tt18891812	nm1014602,nm6448762	nm13390853
tt18892920	nm4290079	nm4290079
tt18893318	nm5514626,nm6919284	nm1906100
tt18893430	\N	\N
tt18893498	\N	\N
tt18893912	\N	\N
tt18893948	\N	\N
tt18894134	\N	\N
tt18894302	nm8976549	nm8976549
tt18894686	nm8976549	nm8976549
tt18894694	nm8976549	nm8976549
tt18894736	nm8976549	nm8976549
tt18894796	nm8976549	nm8976549
tt18894924	nm10826141	nm10089758,nm13495932,nm13495933,nm13495934
tt18895020	nm8976549	nm8976549
tt18895076	nm8976549	nm8976549
tt18895270	\N	\N
tt18895484	nm13495912	nm13495912
tt18895526	\N	\N
tt18895706	\N	\N
tt18895714	\N	\N
tt18895884	\N	\N
tt18895928	\N	\N
tt18896218	\N	\N
tt18896578	\N	\N
tt18896792	\N	\N
tt18896886	\N	\N
tt18897138	\N	\N
tt18897212	\N	\N
tt18897342	\N	\N
tt18897450	nm6448761	\N
tt18899628	nm5933792,nm6448761	\N
